,error_ractions,error_info
72,C(/CO)=C/CC>>[C@@H]1(C(=O)N2CCOCC2)[C@@H](CC)[C@H]1C(=O)N[C@@H](Cc3cscn3)C(=O)N[C@@H](CC4CCCCC4)[C@@H](O)[C@@H](O)CC(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
73,C(/CO)=C/CC>>[C@H]1(C(=O)N2CCOCC2)[C@H](CC)[C@@H]1C(=O)N[C@@H](Cc3cscn3)C(=O)N[C@@H](CC4CCCCC4)[C@@H](O)[C@@H](O)CC(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
74,C(/CO)=C/CC>>[C@H]1(C(=O)N2CCOCC2)[C@@H](CC)[C@@H]1C(=O)N[C@@H](Cc3cscn3)C(=O)N[C@@H](CC4CCCCC4)[C@@H](O)[C@@H](O)CC(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
75,C(CCCl)CCBr>>c12c(ccc(OCCCCCI)c1)OC(c3ccccc3)=CC2=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
76,C(CCCl)CCBr>>c12c(cc(OCCCCCN3CCC(O)CC3)cc1)OC(c4ccccc4)=CC2=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
77,C(CCCl)CCBr>>c12c(ccc(OCCCCCN3CCC(O)CC3)c1)OC(c4ccccc4)=CC2=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
78,C(CCCl)CCBr>>c12c(ccc(OCCCCCN3CCC(O)CC3)c1)OC(c4ccc(OC)cc4)=CC2=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
79,C(CCCl)CCBr>>c12c(ccc(OCCCCCN3CCC(O)CC3)c1)OC(c4cccc(OC)c4)=CC2=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
80,C(CCCl)CCBr>>c12c(ccc(OCCCCCN(C)C)c1)OC(c3ccccc3)=CC2=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
81,C(CCCBr)CCCBr>>c12c(ccc(OCCCCCCCI)c1)OC(c3ccccc3)=CC2=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
82,C(CCCBr)CCCBr>>c12c(ccc(OCCCCCCCN(C)C)c1)OC(c3ccccc3)=CC2=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
83,C(CCCBr)CCCBr>>c12c(ccc(OCCCCCCCN3CCC(O)CC3)c1)OC(c4ccccc4)=CC2=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
84,C(CCCBr)CCCBr>>c12c(ccc(OCCCCCCCN3CCC(O)CC3)c1)C(=O)C=C(c4ccccc4)O2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
85,C(CCCBr)CCCBr>>c12c(cccc1OCCCCCCCN3CCC(O)CC3)OC(c4ccccc4)=CC2=O,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
86,c12c(OC(=O)C(Cl)=C1C)c(C)c(O)cc2>>c12c(cc(cc(C)o3)c3c1C)C(C)=C(Cl)C(=O)O2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
87,c12c(cccc1)nc(SC#N)cc2>>c12c(cccc1)nc(Sc3ccc(cccc4)c4n3)cc2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
88,c12c(ccc(O)c1)C(C)=C(Cl)C(=O)O2>>c12c(ccc(oc(C)c3)c13)C(C)=C(Cl)C(=O)O2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
89,c1(I)ccccc1C>>c12c(cccc1c3ccccc3)cccc2c4ccccc4C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
90,c1(I)ccccc1C>>c12c(cccc1c3ccc(C)cc3)cccc2c4ccccc4C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
91,c1(I)ccccc1C>>c12c(cccc1c3ccc(Cl)cc3)cccc2c4ccccc4C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
92,c1(I)ccccc1C>>c12c(cccc1c3ccc(OC)cc3)cccc2c4ccccc4C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
93,c1(I)ccccc1C>>c12c(cccc1c3ccccc3C)cccc2c4ccc(Cl)cc4C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
94,c1(I)ccccc1C>>c12c(cccc1c3ccccc3C)cccc2c4ccc(OC)cc4C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
95,c1(I)ccccc1C>>c12c(cccc1c3ccc(N(=O)=O)cc3)cccc2c4ccccc4C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
96,c1(I)ccccc1C>>c12c(cccc1c3ccc(C(=O)OC)cc3)cccc2c4ccccc4C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
97,c1(I)ccccc1C>>c12c(cccc1c3ccccc3C)cccc2c4ccc(N(=O)=O)cc4C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
98,C(C)(C)(C)C#C>>C1(C)(C)CCc(cc(C(C)(C)C)c2)n12,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
99,C(C)(C)(CCl)C(=O)Cl.C(C)(C)(CCl)C(=O)Cl>>N12C(OC(C(C)(C)CCl)=C1C([O-])=O)C(C)(C)C2=O.[Na+],Ignored this reaction
100,C(C)(C)C(C)=O>>C1(C)(C)C(=C)N(C)c(cc(CO)cc2)c12,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
101,C(C)(C)C(C)=O>>C12(C=Cc(cc(N(=O)=O)cc3)c3O1)N(C)c(cc(CO)cc4)c4C2(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
102,C(C)(C)C(C)=O>>C12(C=Cc(cc(N(=O)=O)cc3)c3O1)N(C)c(cc(CBr)cc4)c4C2(C)C,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
103,c1(OC)cc(CC(=O)O)ccc1OC.c1(OC)cc(CC(=O)O)ccc1OC>>c12c(CC[N+](C)=C1Cc3ccc(OC)c(OC)c3)c(OC)c(OC)c(OC)c2.[I-],Ignored this reaction
104,C(CN)C(C)C.C(CN)C(C)C>>c1(c[nH]cn1)CCCNC(=N)NCCC(C)C.Cl[H],Ignored this reaction
105,C1(CCCCO1)OCCCCC#C>>c1(ccccc1)C(=O)CCCCC#CC,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
106,C(CCC)CCBr.C(CCC)CCBr.C(CCC)CCBr>>c1(CBr)c(OCCCCCC)ccc(OCCCCCC)c1CBr,Ignored this reaction
107,C(CCCC)CCCBr>>c12c(OCCCCCCCC)c(cc(Br)c1)Cc3c(OCCCCCCCC)c(cc(Br)c3)Cc(cc(Br)c4)c(OCCCCCCCC)c4Cc(cc(Br)c5)c(OCCCCCCCC)c5C2,"element: can not calculate implicit hydrogens on aromatic C, charge 0, degree 1, 0 radical electrons"
