,error_ractions,error_info
47,>>[C@@]12(O[Si](C)(C)C)[C@@]([H])(CCC1)CC2=O,Ignored this reaction
48,>>S(C)(=O)(=O)c1ccc(C(C)O)cc1,Ignored this reaction
49,>>[C@@]1(C)(CCO)[C@]([H])(C=C)CC[C@@H]1OC(C)(C)C,Ignored this reaction
50,>>[C@@]1(C)(CCI)[C@]([H])(C=C)CC[C@@H]1OC(C)(C)C,Ignored this reaction
51,>>c1(C(N)=NO)c(C)cccc1Cl,Ignored this reaction
52,>>c1(SCC(=O)O)cccc(Cl)c1,Ignored this reaction
53,>>c1(ccccc1)S(=O)(=O)SCC,Ignored this reaction
54,>>c1(CSC)ccccc1OC(C)=O,Ignored this reaction
55,>>c1(ccc(C)cc1)CSc2ccccc2,Ignored this reaction
56,>>C(=O)(C([2H])(CCCCC1)CC2)C12[2H],Ignored this reaction
57,>>C1(=C(O)C(=O)CC2)C2(C)CCCC1,Ignored this reaction
58,>>c12c(cccc1Br)C(=O)c(cccc3)c23,Ignored this reaction
59,>>C1(OC)CCCCCCCCCCC1=NO,Ignored this reaction
60,>>C1(CCCCC1F)C(=O)\C=C\CCCC,Ignored this reaction
61,>>[C@]12(C)[C@]([H])(CCC1=O)C[C@@]([H])(CC(C)(C)C3)[C@]23[H],Ignored this reaction
62,>>c12c(cccc1I)C(=O)c(cccc3)c23,Ignored this reaction
63,>>c1(COC(C)=O)ccc(C)c(C)c1,Ignored this reaction
64,>>c1(ccc(Cl)cc1)C(=O)CCCCCCC,Ignored this reaction
65,>>C1(C)(CCCCC1=O)c2ccccc2,Ignored this reaction
66,>>c1(ccc(C)cc1CSC)OC(C)=O,Ignored this reaction
67,>>c1(c([2H])c([2H])c([2H])c([2H])c1[2H])C(=O)Cl,Ignored this reaction
68,>>c1(F)c(Cl)c(F)cc(F)c1Cl,Ignored this reaction
69,>>c12c(cccc1OC)CCC(=O)C2,Ignored this reaction
70,>>P1(=O)(OC)Oc(cccc2)c2O1,Ignored this reaction
71,>>c1(ccccc1)C(=O)NC(C)C(C)=O,Ignored this reaction
72,>>c1(CC(=C)C)cc(O)c(C)c(C)c1O,Ignored this reaction
73,>>[C@]1([H])(C(=O)O)C2C(C=C2)[C@]1([H])C(=O)O,Ignored this reaction
74,>>c12c(cccc1)cccc2CC(=O)OC,Ignored this reaction
75,>>c1(ccccc1)C(=O)C(Cl)=Cc2ccccc2,Ignored this reaction
76,>>c1(OC)c(C)c(OC)cc(OC)c1C,Ignored this reaction
77,>>C(=O)(C([2H])(CCCCC1)CCC2)C12[2H],Ignored this reaction
78,>>C(C)(C)(C)c1cc(C(C)(C)C)[c]c(C(C)(C)C)c1,Ignored this reaction
79,>>[C@H]1(Sc2ccccc2)[C@H](Cl)[C@@H](CC3)C[C@@H]13,Ignored this reaction
80,>>C(=O)(Cc1ccccc1)c2ccccc2Br,Ignored this reaction
81,>>c1(ccc(C(C)OC(C)=O)cc1)C(C)(C)C,Ignored this reaction
82,>>C(F)(=C(F)N=N#N)C(F)(F)F,Ignored this reaction
83,>>c1(ccccc1OC)C#Cc2ccccc2,Ignored this reaction
84,>>C1(C)(OCC)C=CC(=NC(C)(C)C)C=C1,Ignored this reaction
85,>>c1(OCCCC)ccccc1OCCCC,Ignored this reaction
86,>>c1(CCCCCCCC)cc(O)ccc1O,Ignored this reaction
87,>>c1(CON(=O)=O)cc(C)cc(C)c1,Ignored this reaction
88,>>C(C)(C)(C)OOC(=O)C(C)c1ccccc1,Ignored this reaction
89,>>c1(ccccc1)SCCCC(=O)O,Ignored this reaction
90,>>c1(cccc(Cl)c1)CCC(=O)OC,Ignored this reaction
91,>>[C@]12([H])[C@@](C)(CCCC1)CCC(=CC(=O)CC3)[C@]23[H],Ignored this reaction
92,>>c12c(ccc(C=C)c1)C(=O)c(cccc3)c3C2=O,Ignored this reaction
93,>>C(=O)(c1ccc(I)cc1)c2ccc(I)cc2,Ignored this reaction
94,>>c12c(cc(cccc3)c3c1)C(=O)c(cccc4)c24,Ignored this reaction
95,>>c1(OCCCC(=O)O)ccc(Br)cc1,Ignored this reaction
96,>>C(CC)(c1ccccc1)C(=O)c2ccccc2,Ignored this reaction
97,>>c1(ccc(Cl)cc1CSC)OC(C)=O,Ignored this reaction
98,>>c1(OC)c(C)cc(N(=O)=O)cc1C,Ignored this reaction
99,>>c1(c(C)cc(C)c(Br)c1C)C(=O)C(C)(C)C,Ignored this reaction
100,>>c1(ccc(C(C)(C)C)c(O)c1OC)C(C)(C)C,Ignored this reaction
101,>>[C@]1(C)(CCC(=O)[C@@H](Br)C1)c2ccccc2,Ignored this reaction
102,>>C1(C)(CCCCCC1=O)c2ccccc2,Ignored this reaction
103,>>C1(OC)=C(OC)C(=O)C(C)=C(C)C1=O,Ignored this reaction
104,>>c12c(cccc1)CC(C(=O)OC)C2=O,Ignored this reaction
105,>>c12c(cccc1)c(F)ccc2C(=O)CBr,Ignored this reaction
106,>>C1(C)(C)CC(=O)\C(=C\c2ccccc2)\CC1CO,Ignored this reaction
107,>>C(c1ccccc1)(C(C2)C3)(C24C)C34c5ccccc5,Ignored this reaction
108,>>C1(CC1)C(=O)OOC(=O)C2CC2,Ignored this reaction
109,>>c1(ccccc1O)C(=O)C(SC)SC,Ignored this reaction
110,>>c1(ccc(F)cc1)C(O)Cc2ccccc2,Ignored this reaction
111,>>C1(=CC(=O)C=CC1=O)C(O)c2ccccc2,Ignored this reaction
112,>>c1(CC[C@](C)(O)CO)cc(C)c(C)c(O)c1C,Ignored this reaction
113,>>c12c(cccc1)c(O)cc(C(C)=O)c2O,Ignored this reaction
114,>>c1(c(OC)cccc1OC)c2ccccc2,Ignored this reaction
115,>>C(C)(C)(C)Cc1cc(CC([CH2])(C)C)cc(CC(C)(C)C)c1,Ignored this reaction
116,>>C1(C(=C)C)C([2H])([2H])C=C(C)C(=O)C1([2H])[2H],Ignored this reaction
117,>>C1(C)C(CCC=C(C)C1=O)OC(C)=O,Ignored this reaction
118,>>[C@H]1(CC[C@@H](C(=O)O)CC1)c2ccccc2,Ignored this reaction
119,>>c1(ccccc1C)\C=C(/C#N)\C(=O)OCC,Ignored this reaction
120,>>C1(C#N)(CC#N)C2CC(CC(C2)C3)CC13,Ignored this reaction
121,>>c1(ccccc1)C(=O)C([2H])([2H])c2ccccc2,Ignored this reaction
122,>>c12c(cccc1C(=O)O)cc(C(=O)O)cc2,Ignored this reaction
123,>>C(=O)(C(C([2H])([2H])CCCC1([2H])[2H])CC2)C12,Ignored this reaction
124,>>C(C1C(C(C(=O)O)=C2)C3C=CC1)(C24)C34,Ignored this reaction
125,>>C(C(N)=O)(Cc1ccccc1)c2ccccc2,Ignored this reaction
126,>>c1(ccc(O)cc1)C2CCCCC(O)CC2,Ignored this reaction
127,>>C1(O)(CCCc(cccc2)c12)c3ccccc3,Ignored this reaction
128,>>C(Cl)(C(C)=O)(c1ccccc1)c2ccccc2,Ignored this reaction
129,>>C(=O)(C(CC([2H])([2H])CC([2H])([2H])C1)CC2)C12,Ignored this reaction
130,>>C1(C)(OO)c2c(cccc2)c(cccc3)c13,Ignored this reaction
131,>>C(C)(C)(C)OC(OC(C)(C)C)c1ccccc1,Ignored this reaction
132,>>c12c(cccc1)c(OC)ccc2C(=O)CBr,Ignored this reaction
133,>>C12C(CCC[C@@]([H])(C[C@@H](O)CC3)[C@@]13C)C4[C@@](C)([C@@H](O)CC4)CC2,Ignored this reaction
134,>>c12c(cccc1)ccc(Cc3ccccc3Cl)c2,Ignored this reaction
135,>>c12c(cccc1)c(OC)c(CC)c(C)c2OC,Ignored this reaction
136,>>c1(ccc(OC)cc1)C(=O)CC2CCCCC2,Ignored this reaction
137,>>c1(c2ccc3)c3\C(=N/N)\c4c1c(ccc4)cc2,Ignored this reaction
138,>>C1(=O)CCCCCCCCC(=O)CCCCCCCC1,Ignored this reaction
139,>>c1(ccccc1c2ccccc2)c3ccc(c4ccccc4)cc3,Ignored this reaction
140,>>c1(ccccc1c2ccccc2)c3ccccc3c4ccccc4,Ignored this reaction
141,>>c1(ccc(OC)cc1CSC)OC(C)=O,Ignored this reaction
142,>>c(c(ccc1)ccc2)(c1C([H])([H])[C@@]3([2H])O)c23,Ignored this reaction
143,>>C(C#N)(CCCC)(CCCC)c1ccccc1,Ignored this reaction
144,>>C1(C(C)(C)C)=C(Cl)C(=O)C(C(C)(C)C)=CC1=O,Ignored this reaction
145,>>c12c(cccc1)CC(C(=O)O)=Cc(cccc3)c23,Ignored this reaction
146,>>C1(C)(CC=C(O[Si](C)(C)C)C1)c2ccccc2,Ignored this reaction
147,>>c(c(ccc1)ccc2C)(c2C(=O)C(C3)C34)c14,Ignored this reaction
148,>>C1(O)(CCCCC1)C2=CC(=O)C=CC2=O,Ignored this reaction
149,>>c1(ccccc1)C(CCc2ccccc2)C(=O)O,Ignored this reaction
150,>>c12c(CCC(C#N)C1)c(C)c(C)c(C)c2C,Ignored this reaction
151,>>C1(CCCCCCC1O)c2ccc(O)cc2,Ignored this reaction
152,>>C12C(C=Cc(cccc3)c13)C2([H])C(=O)C=N#N,Ignored this reaction
153,>>C1(CCCCCCCCCCC1=O)OC(C)=O,Ignored this reaction
154,>>c1(ccccc1)C(C#N)CCCCCCCCC,Ignored this reaction
155,>>C(=N)(c1ccc(OC)cc1)c2ccc(OC)cc2,Ignored this reaction
156,>>C123C(CC(O)CC1)(CCC(C4C(C)(C(O)CC4)CC5)C25)C3,Ignored this reaction
157,>>c12c(cccc1)C(CC)=C(C)C(=O)c(cccc3)c23,Ignored this reaction
158,>>c1(cc(C)c(OC)c(C)c1)C(=O)c2ccccc2,Ignored this reaction
159,>>c1(C=NCC(OC)OC)cc(OC)cc(OC)c1,Ignored this reaction
160,>>c1(ccccc1F)COc2ccc(C=O)cc2,Ignored this reaction
161,>>C(C(C)=NO)(c1ccccc1)c2ccc(C)cc2,Ignored this reaction
162,>>C1(C)(C)C(C(=O)OC)CCC1(C)C(=O)O,Ignored this reaction
163,>>C1(c2ccc(I)cc2)C(=O)c(cccc3)c3C1=O,Ignored this reaction
164,>>C(C(=O)CCCC)(c1ccccc1)c2ccccc2,Ignored this reaction
165,>>C1(O)(CCCCCC1)C2=CC(=O)C=CC2=O,Ignored this reaction
166,>>C(=N#N)(c1ccc(C)cc1)c2ccc(C)cc2,Ignored this reaction
167,>>C(C(C)C)(\N=C\c1ccccc1)C(=O)OC,Ignored this reaction
168,>>c1(ccccc1)C(=O)OCNC(=O)C(=C)C,Ignored this reaction
169,>>C1(C)(CC=C(O[Si](C)(C)C)C1)c2ccc(C)cc2,Ignored this reaction
170,>>c1(C(=O)OC)c(CCC)cccc1C(=O)OC,Ignored this reaction
171,>>C(C(=O)C=N#N)(c1ccccc1)c2ccccc2,Ignored this reaction
172,>>C(N)(CNCCCC(N)C(=O)O)C(=O)O,Ignored this reaction
173,>>C1(CCC1)C(=O)OOC(=O)C2CCC2,Ignored this reaction
174,>>C(=O)(O)CCCCC([2H])C([2H])CCCCCCCCCCC,Ignored this reaction
175,>>C1(Cc2ccccc2)C(=O)c(cccc3)c3C1=O,Ignored this reaction
176,>>N([O])(C(C)(C)C)C(OC)c1ccccc1,Ignored this reaction
177,>>c12c(cccc1)c3c(cccc3)c(cccc4)c4c(cccc5)c25,Ignored this reaction
178,>>C(CCCC)(C(=O)O)Oc1ccccc1,Ignored this reaction
179,>>N(O)(c1ccc(C)cc1)C(=O)c2ccccc2,Ignored this reaction
180,>>S(=O)(=O)(c1ccc(O)cc1)c2ccc(I)cc2,Ignored this reaction
181,>>c1(ccc(Br)cc1)C(=O)COC(=O)CCl,Ignored this reaction
182,>>C1(=CC(=O)C(N=N#N)=CC1=O)c2ccccc2,Ignored this reaction
183,>>C1(C)(C(=O)c2ccccc2)C(C)=C(C)C(C)=C1C,Ignored this reaction
184,>>C1(C)(CC=C(O[Si](C)(C)C)C1)Cc2ccccc2,Ignored this reaction
185,>>c12c(cccc1)c(OC)c(CCO)c(C)c2OC,Ignored this reaction
186,>>c1(ccc(C)cc1)S(=O)(=O)OC(C)C(C)C,Ignored this reaction
187,>>c1(ccccc1)C(C#N)CCCCCCCCCC,Ignored this reaction
188,>>C1(CCCCCCCC(N)=O)CC1CCCCCCCC,Ignored this reaction
189,>>C1(CCC=C(C(=O)OCC)C1)C(=O)OCC,Ignored this reaction
190,>>c1(C=O)ccc(OCCCN(C)C)cc1O,Ignored this reaction
191,>>c1(cccc(Cl)c1Cl)c2cccc(Cl)c2Cl,Ignored this reaction
192,>>C1(C(=O)OC)=C(CC(CC2)=C2C1)C(=O)OC,Ignored this reaction
193,>>C(O)(C(F)(F)Cl)(C(F)(F)Cl)c1ccccc1,Ignored this reaction
194,>>c1(ccccc1OCC=C)OCC(O)CN,Ignored this reaction
195,>>c1(CC[C@](C)(O)CO)c(C)c(O)c(C)c(C)c1O,Ignored this reaction
196,>>C(C(OC)OC)(C(OC)OC)c1ccccc1,Ignored this reaction
197,>>c1(ccc(N(=O)=O)cc1)C(=O)OC(C)(C)C=C,Ignored this reaction
198,>>c12c(cccc1)c(OC)c(CC=O)c(C)c2OC,Ignored this reaction
199,>>c12c(cccc1)c(Cl)c(cccc3)c3c2C(=O)O,Ignored this reaction
200,>>c12c(cccc1)c(Br)c(cccc3)c3c2C(=O)O,Ignored this reaction
201,>>C(Br)(c1ccccc1)S(=O)(=O)Cc2ccccc2,Ignored this reaction
202,>>c1(ccccc1)C(=O)CCCCCCCCCCCCCCC,Ignored this reaction
203,>>c1(ccc(N(=O)=O)cc1)OC(=O)N(C)C,Ignored this reaction
204,>>[C@@]12(c3ccccc3)C(C(=O)CC1)[C@H]2c4ccccc4,Ignored this reaction
205,>>c12c(CCC(C(O)CC3)C13)cc(OC)cc2,Ignored this reaction
206,>>C(=Nc1ccccc1)(Nc2ccccc2)c3ccccc3,Ignored this reaction
207,>>c1(ccccc1)C(=O)NCCCCC(=O)CCC,Ignored this reaction
208,>>C(=C\CCO)(/c1c(cccc1)CC2)\c3c2cccc3,Ignored this reaction
209,>>c1(ccc(Sc2ccccc2)cc1)Sc3ccccc3,Ignored this reaction
210,>>c12c(cc(cccc3)c3c1)c(OC)cc(cccc4)c24,Ignored this reaction
211,>>C(=O)(C(=O)c1ccccc1)c2ccc(OCC)cc2,Ignored this reaction
212,>>C(=O)(c1ccc(OC)cc1)C(=O)c2ccc(C)cc2,Ignored this reaction
213,>>c1(C)c(C#N)cc(N(=O)=O)cc1N(=O)=O,Ignored this reaction
214,>>c1(ccccc1COC(C)=O)COC(C)=O,Ignored this reaction
215,>>C(C(=O)OC)(C1C(C=C2)C3CC=C1)(C24)C34,Ignored this reaction
216,>>[C@]([H])(CO)(C(=O)O)NC(=O)[C@@]([H])(N)CC(=O)O,Ignored this reaction
217,>>C1(C)(CC=C(O[Si](C)(C)C)C1)c2ccc(OC)cc2,Ignored this reaction
218,>>c(c1ccc2)(c23)c(c(ccc4)cc1)c4cc3N(=O)=O,Ignored this reaction
219,>>C1(C(C)(C)C)=C(Cl)C(=O)C(C(C)(C)C)=C(Cl)C1=O,Ignored this reaction
220,>>c1(ccccc1)C(C#N)CCCCCCCCCCCC,Ignored this reaction
221,>>c1(ccc(N(=O)=O)cc1)OC(=S)c2ccccc2,Ignored this reaction
222,>>[C@@](C)(O)(CC)[C@]([H])(Cl)CC\C(\CC)=C\CC\C(\C)=C\C(=O)OC,Ignored this reaction
223,>>c1(cc(O)ccc1O)c2ccc(N(=O)=O)cc2,Ignored this reaction
224,>>c12c(CCC(C(=O)OC)C1)c(C)c(C)c(C)c2C,Ignored this reaction
225,>>S(=O)(=O)(Nc1ccc(Br)cc1)C(F)(F)F,Ignored this reaction
226,>>c12c(cccc1)c(cccc3)c3C2C(=O)NC(C)(C)C,Ignored this reaction
227,>>c1(cc(C)ccc1C)SSc2cc(C)ccc2C,Ignored this reaction
228,>>C(NC(C)=O)(CSCc1ccccc1)C(=O)NC,Ignored this reaction
229,>>S(=O)(=O)(Oc1ccc(C=O)cc1)C(F)(F)F,Ignored this reaction
230,>>C(=C(/C)\CC([2H])OC)(/c1ccccc1)\c2ccccc2,Ignored this reaction
231,>>C(=O)(N(O)CCCCCCCCCCCC)c1ccccc1,Ignored this reaction
232,>>c1(OC(C)=O)c(CSC)cccc1N(=O)=O,Ignored this reaction
233,>>C1(OC(C)=O)Cc2ccc(CCc(ccc3C1)cc3)cc2,Ignored this reaction
234,>>S(=O)(=O)(Nc1ccccc1Cl)C(F)(F)F,Ignored this reaction
235,>>C1(C=CC(=O)C(Br)C1)(c2ccccc2)c3ccccc3,Ignored this reaction
236,>>S(=O)(=O)(C(=N#N)C(=O)Cl)c1ccc(C)cc1,Ignored this reaction
237,>>C1(CCC(=O)C(Br)C1)(c2ccccc2)c3ccccc3,Ignored this reaction
238,>>c1(ccc(Br)cc1)C(=O)COC(=O)c2ccccc2,Ignored this reaction
239,>>[C@@]12([H])[C@@]([H])(C(CC=C3)C13)c4c(c(ccc4)c(Br)cc5)c25,Ignored this reaction
240,>>C(O)(CC)(c1ccccc1)C(O)(CC)c2ccccc2,Ignored this reaction
241,>>c1(ccc(OC)cc1)C(OC)CCc2ccccc2,Ignored this reaction
242,>>c1(C(=O)CC(C)=O)c(O)cc(OC)cc1OC,Ignored this reaction
243,>>N(Cc1ccccc1)(Cc2ccccc2)CC(=O)c3ccccc3,Ignored this reaction
244,>>c1(cc(C)ccc1C)S(=O)(=O)c2cc(C)ccc2C,Ignored this reaction
245,>>c1(ccccc1Cc2ccccc2)C(=O)c3cccc(Br)c3,Ignored this reaction
246,>>[C@@]12(C)[C@](O)(CC=CC1)CCC(C3[C@@](C)([C@@H](O)CC3)CC4)C24,Ignored this reaction
247,>>c1(ccc(C(Br)C(=O)OCC)cc1)C(F)(F)F,Ignored this reaction
248,>>C(OC(C)=O)([N](=O)C(C)(C)C)c1ccccc1,Ignored this reaction
249,>>C(c1ccccc1)(c2ccccc2)C(C#N)c3ccccc3,Ignored this reaction
250,>>C1(C=CC(=O)C([3H])C1)(c2ccccc2)c3ccccc3,Ignored this reaction
251,>>C(C(=O)OOC(C)(C)C)(c1ccccc1)c2ccccc2,Ignored this reaction
252,>>S(=O)(=O)(CC(=O)c1ccccc1)CC(=O)c2ccccc2,Ignored this reaction
253,>>C(O)(c1ccccc1)(c2ccccc2)C3=CC(=O)C=CC3=O,Ignored this reaction
254,>>S(=O)(=O)(c1ccc(C)cc1)S(=O)(=O)c2ccc(C)cc2,Ignored this reaction
255,>>C(OC)(c1ccc(OC)cc1)c2ccc(OC)cc2,Ignored this reaction
256,>>C(C)(C)(OC(C)=O)Cc1cc(O)c(C(C)(C)C)cc1O,Ignored this reaction
257,>>P12(O)(Oc(cccc3)c3O1)Oc(cccc4)c4O2,Ignored this reaction
258,>>c1(N(=O)=O)cc(C#N)cc(N(=O)=O)c1C,Ignored this reaction
259,>>C12(C(=O)O)C(C3c(cccc4)c14)C3c(cccc5)c25,Ignored this reaction
260,>>c12c(cccc1SC(C)C)C(=O)c(cccc3)c3C2=O,Ignored this reaction
261,>>c1(ccccc1)C(=O)SCCNC(=O)c2ccccc2,Ignored this reaction
262,>>C1(C)(C(C)=C(C)C(C)=C1C)C(=O)c2ccc(OC)cc2,Ignored this reaction
263,>>[C@]12(C)[C@@]([H])(CCc(cc(OC)cc3)c13)C(C)(C)C(=O)CC2,Ignored this reaction
264,>>c1(cc(N(=O)=O)ccc1O)C(=O)C=Cc2ccccc2,Ignored this reaction
265,>>C1(OC(C)=O)Cc2ccc(\C=C/Cc(ccc3C1)cc3)cc2,Ignored this reaction
266,>>c1(C(C)(C)C)cc(C(=O)C2CC2)cc(C(C)(C)C)c1O,Ignored this reaction
267,>>c1(ccc(OC)cc1OC)C(=O)c2ccccc2C,Ignored this reaction
268,>>c1(ccc(Br)cc1)S(=O)(=O)Sc2ccc(Br)cc2,Ignored this reaction
269,>>S(=O)(=O)(c1ccc(Cl)c(Cl)c1)C(C)(C)C(=O)O,Ignored this reaction
270,>>c1(C(F)(F)F)c(F)c(F)c(F)c(Cl)c1F,Ignored this reaction
271,>>c12c(cccc1)c(C(=O)O)c(cccc3)c3c2N(=O)=O,Ignored this reaction
272,>>C(C)(C)(c1ccc(OC)cc1)C(C([2H])([2H])[2H])(C([2H])([2H])[2H])O,Ignored this reaction
273,>>C(SCC(=O)O)(CCCCC(=O)OC)CN(=O)=O,Ignored this reaction
274,>>c12c(cccc1SCCC)C(=O)c(cccc3)c3C2=O,Ignored this reaction
275,>>c1(ccc(CCc2ccc(C)cc2)cc1)CCc3ccc(C)cc3,Ignored this reaction
276,>>C1(=C(C)CCC1=O)c2ccccc2,Ignored this reaction
277,>>C1(CCC(=O)CC1)C2CCC(=O)CC2,Ignored this reaction
278,>>C(Br)(C(=O)OCC)C1CCCC1,Ignored this reaction
279,>>C(C)(C)(C)C(=Cc1ccccc1)c2ccccc2,Ignored this reaction
280,>>c1(OC(=O)NC)ccc(C)cc1,Ignored this reaction
281,>>c1(ccccc1)C#CCC(=O)O,Ignored this reaction
282,>>c12c(ccc(N(=O)=O)c1)CC2,Ignored this reaction
283,>>C1(C=CCC1)CCC(=O)OC,Ignored this reaction
284,>>c1(ccccc1)C(=O)C(Cl)SC,Ignored this reaction
285,>>C(F)(F)(F)c1cccc(S)c1,Ignored this reaction
286,>>C1(CC=O)CCCC=C1[2H],Ignored this reaction
287,>>[C@@H]1(C(=O)O)C(C)(C)[C@@H]1C(=O)O,Ignored this reaction
288,>>c1(OC(C)CC)c(C)cccc1C,Ignored this reaction
289,>>C(C)(C)(C(CC=C1C)C(=O)C2)C12,Ignored this reaction
290,>>[C@@]12([H])C(CCC[C@H]1C)=CC(=O)CC2,Ignored this reaction
291,>>c1(ccccc1)OC(C)CCCC,Ignored this reaction
292,>>c1(COC(C)=O)cccc(C)c1,Ignored this reaction
293,>>C1(C(C)C)=CC(=O)C(OC)=CC=C1,Ignored this reaction
294,>>c1(ccccc1)CS(=O)CCCC,Ignored this reaction
295,>>C1(C)(C)C(C)=CCCC=C1c2ccccc2,Ignored this reaction
296,>>C1(C)(C)C(=C)CCCC=C1c2ccccc2,Ignored this reaction
297,>>C123C(CC=CC1)(CC=CC2)C3(Cl)Cl,Ignored this reaction
298,>>c1(CCCCO)ccc(OC)cc1,Ignored this reaction
299,>>C(I)(c1ccccc1)c2ccccc2,Ignored this reaction
300,>>C1(CC)\C=C\C(O)CCCCCCCC1,Ignored this reaction
301,>>C1(O)(CCCCC1)CCCCCC2(O)CCCCC2,Ignored this reaction
302,>>c1(C([2H])=O)c([2H])c([2H])c([2H])c([2H])c1[2H],Ignored this reaction
303,>>c1(ccccc1)C(C#N)CC#N,Ignored this reaction
304,>>c1(ccc(F)cc1)OC(=O)F,Ignored this reaction
305,>>c1(ccccc1)C(C([2H])([2H])[2H])Br,Ignored this reaction
306,>>c12c(cccc1)c(Cl)ccc2C(C)=O,Ignored this reaction
307,>>[C@]1([H])(CCC(C)=O)C(=O)CCC[C@H]1C,Ignored this reaction
308,>>C12([H])C(C=C(OC)C1=O)C=C2C(C)C,Ignored this reaction
309,>>c1(cccc(OC)c1)C2=CCCCC2,Ignored this reaction
310,>>c1(cccc(C(C)O)c1)c2ccccc2,Ignored this reaction
311,>>C1(C2CC(CC(C2)C3)CC13)C4C5CC(CC(C5)C6)CC46,Ignored this reaction
312,>>C(Cl)(C(C)=O)c1ccc(Cl)cc1,Ignored this reaction
313,>>C([H])(C([H])(C)C([H])([H])C)(c1ccccc1)c2ccccc2,Ignored this reaction
314,>>c1(CSC)cc(OC)ccc1O,Ignored this reaction
315,>>c1(CC)c(OC)cc(C)cc1OC,Ignored this reaction
316,>>S(=O)(=O)(F)Oc1ccccc1,Ignored this reaction
317,>>C1(CC)CCCCCCCC\C=C\C1=O,Ignored this reaction
318,>>c1(N(=O)=O)ccc(C=CC#N)cc1,Ignored this reaction
319,>>C1(=C(OC)CCCC1)c2ccccc2,Ignored this reaction
