,raw_ractions,transformed_reactions,automap
53,C(C)(=O)Cl.c1(ccccc1C(=O)O)C(=O)O>>c12c(cccc1)C(=O)OC2=O,C(Cl)(=O)C.c1(C(O)=O)c(C(O)=O)cccc1>>c12C(=O)OC(=O)c1cccc2,C(Cl)(=O)C.[c:5]1([C:14]([OH:16])=[O:15])[c:10]([C:11](O)=[O:12])[cH:9][cH:8][cH:7][cH:6]1>>[c:5]12[C:14](=[O:15])[O:16][C:11](=[O:12])[c:10]1[cH:9][cH:8][cH:7][cH:6]2
54,c12c(cc(O)cc1)C(=O)c(ccc(O)c3)c3C2=O.c1(ccccc1)C(=O)O.c1(ccccc1)C(=O)O>>c12c(ccc(OC(=O)c3ccccc3)c1)C(=O)c(cc(OC(=O)c4ccccc4)cc5)c5C2=O,c12C(=O)c3cc(O)ccc3C(=O)c1cc(cc2)O.c1(C(O)=O)ccccc1.c1(C(O)=O)ccccc1>>c12C(=O)c3ccc(OC(c4ccccc4)=O)cc3C(=O)c1ccc(c2)OC(c1ccccc1)=O,[c:1]12[C:17](=[O:18])[c:16]3[cH:15][c:13]([OH:14])[cH:12][cH:11][c:10]3[C:8](=[O:9])[c:2]1[cH:3][c:4]([cH:6][cH:7]2)[OH:5].[c:19]1([C:25](O)=[O:26])[cH:24][cH:23][cH:22][cH:21][cH:20]1.[c:28]1([C:34](O)=[O:35])[cH:33][cH:32][cH:31][cH:30][cH:29]1>>[c:2]12[C:8](=[O:9])[c:10]3[cH:11][cH:12][c:13]([O:14][C:34]([c:28]4[cH:33][cH:32][cH:31][cH:30][cH:29]4)=[O:35])[cH:15][c:16]3[C:17](=[O:18])[c:1]1[cH:7][cH:6][c:4]([cH:3]2)[O:5][C:25]([c:19]1[cH:24][cH:23][cH:22][cH:21][cH:20]1)=[O:26]
55,OC.[C@]12(C[C@H](OC(C)=C1)[C@]([H])([C@]3(C)C(CC4(OCCO4)CC3)=CC5)[C@@]56[H])C6=CC(=O)C2C(=O)C(=O)O>>[C@]12(C[C@H](OC(C)=C1)[C@]([H])([C@]3(C)C(CC4(OCCO4)CC3)=CC5)[C@@]56[H])[C@]6([H])CC(=O)C2C(O)C(=O)OC,OC.[C@]123C(C(C(O)=O)=O)C(=O)C=C1[C@]1([H])CC=C4CC5(CC[C@]4(C)[C@@]1([H])[C@@H](OC(=C2)C)C3)OCCO5>>[C@]123C(C(C(OC)=O)O)C(=O)C[C@]1([H])[C@]1([H])CC=C4CC5(CC[C@]4(C)[C@@]1([H])[C@@H](OC(=C2)C)C3)OCCO5,OC.[C@:3]123[CH:31]([C:32]([C:34]([OH:36])=[O:35])=O)[C:29](=[O:30])[CH:28]=[C:27]1[C@:25]1([H])[CH2:24][CH:23]=[C:14]4[CH2:15][C:16]5([CH2:21][CH2:22][C@:12]4([CH3:13])[C@@:10]1([H])[C@@H:5]([O:6][C:7](=[CH:9]2)[CH3:8])[CH2:4]3)[O:20][CH2:19][CH2:18][O:17]5>>[C@:3]123[CH:31]([CH:32]([C:34]([O:36]C)=[O:35])O)[C:29](=[O:30])[CH2:28][C@:27]1([H])[C@:25]1([H])[CH2:24][CH:23]=[C:14]4[CH2:15][C:16]5([CH2:21][CH2:22][C@:12]4([CH3:13])[C@@:10]1([H])[C@@H:5]([O:6][C:7](=[CH:9]2)[CH3:8])[CH2:4]3)[O:17][CH2:18][CH2:19][O:20]5
56,S(=O)(=O)(Cl)Cl.c1(ccccc1)C(=O)O.c1(ccccc1)C(=O)O>>c1(ccccc1)C(=O)OC(=O)c2ccccc2,S(Cl)(Cl)(=O)=O.c1(C(O)=O)ccccc1.c1(C(O)=O)ccccc1>>c1(C(OC(c2ccccc2)=O)=O)ccccc1,S(Cl)(Cl)(=O)=O.[c:6]1([C:12]([OH:14])=[O:13])[cH:11][cH:10][cH:9][cH:8][cH:7]1.[c:15]1([C:21](O)=[O:22])[cH:20][cH:19][cH:18][cH:17][cH:16]1>>[c:6]1([C:12]([O:14][C:21]([c:15]2[cH:20][cH:19][cH:18][cH:17][cH:16]2)=[O:22])=[O:13])[cH:11][cH:10][cH:9][cH:8][cH:7]1
57,OC.S(=O)(=O)(O)O.c1(ccccc1N)C(=O)O>>c1(ccccc1N)C(=O)OC,OC.S(O)(O)(=O)=O.c1(C(O)=O)c(N)cccc1>>c1(C(OC)=O)c(N)cccc1,O[CH3:2].S(O)(O)(=O)=O.[c:8]1([C:15]([OH:17])=[O:16])[c:13]([NH2:14])[cH:12][cH:11][cH:10][cH:9]1>>[c:8]1([C:15]([O:17][CH3:2])=[O:16])[c:13]([NH2:14])[cH:12][cH:11][cH:10][cH:9]1
58,S(=O)(Cl)Cl.C(/C)(=C\C(=O)O)\C(=O)O>>C1(=O)OC(=O)C=C1C,S(Cl)(Cl)=O.C(/C(O)=O)(=C/C(O)=O)\C>>C1(C(C)=CC(=O)O1)=O,S(Cl)(Cl)=O.[C:5](/[C:11]([OH:13])=[O:12])(=[CH:7]/[C:8](O)=[O:9])\[CH3:6]>>[C:11]1([C:5]([CH3:6])=[CH:7][C:8](=[O:9])[O:13]1)=[O:12]
59,S(=O)(Cl)Cl.C(=C)(CC(=O)O)C(=O)O>>C1(=O)OC(=O)CC1=C,S(Cl)(Cl)=O.C(C(O)=O)(CC(O)=O)=C>>C1(C(=C)CC(=O)O1)=O,S(Cl)(Cl)=O.[C:5]([C:11]([OH:13])=[O:12])([CH2:7][C:8](O)=[O:9])=[CH2:6]>>[C:11]1([C:5](=[CH2:6])[CH2:7][C:8](=[O:9])[O:13]1)=[O:12]
60,C(=NNc1ccccc1)(C(=O)O)C(=NNc2ccccc2)C(=O)O.C(C)(=O)O>>C(=N\Nc1ccccc1)(/C2=O)\C(=N\Nc3ccccc3)\C(=O)O2,C(C(C(O)=O)=NNc1ccccc1)(C(O)=O)=NNc1ccccc1.C(O)(=O)C>>C1(/C(/C(OC/1=O)=O)=N/Nc1ccccc1)=N/Nc1ccccc1,[C:1]([C:13]([C:22]([OH:24])=[O:23])=[N:14][NH:15][c:16]1[cH:21][cH:20][cH:19][cH:18][cH:17]1)([C:10](O)=[O:11])=[N:2][NH:3][c:4]1[cH:9][cH:8][cH:7][cH:6][cH:5]1.C(O)(=O)C>>[C:13]1(/[C:1](/[C:10]([O:24][C:22]/1=[O:23])=[O:11])=[N:2]/[NH:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1)=[N:14]/[NH:15][c:16]1[cH:17][cH:18][cH:19][cH:20][cH:21]1
61,S(=O)(=O)(O)O.[C@@]12(C)C[C@@H](CC1)C(C)(C)[C@@H]2O.C(C)(=O)O>>[C@H]1(OC(C)=O)C(C)(C)[C@@H](CC2)C[C@@]12C,S(O)(O)(=O)=O.[C@@]12([C@@H](O)C(C)(C)[C@H](CC1)C2)C.C(O)(=O)C>>[C@H]1([C@@]2(C)CC[C@@H](C2)C1(C)C)OC(=O)C,S(O)(O)(=O)=O.[C@@:6]12([C@@H:15]([OH:16])[C:12]([CH3:14])([CH3:13])[C@H:9]([CH2:10][CH2:11]1)[CH2:8]2)[CH3:7].[C:17](O)(=[O:19])[CH3:18]>>[C@H:15]1([C@@:6]2([CH3:7])[CH2:11][CH2:10][C@@H:9]([CH2:8]2)[C:12]1([CH3:13])[CH3:14])[O:16][C:17](=[O:19])[CH3:18]
62,c1(ccccc1C(=O)O)C(=O)C(=O)O.C(C)(=O)Cl>>c12c(cccc1)C(=O)OC(=O)C2=O,c1(C(C(O)=O)=O)c(C(O)=O)cccc1.C(Cl)(=O)C>>c12C(=O)C(=O)OC(=O)c1cccc2,[c:1]1([C:10]([C:12]([OH:14])=[O:13])=[O:11])[c:6]([C:7](O)=[O:8])[cH:5][cH:4][cH:3][cH:2]1.C(Cl)(=O)C>>[c:1]12[C:10](=[O:11])[C:12](=[O:13])[O:14][C:7](=[O:8])[c:6]1[cH:5][cH:4][cH:3][cH:2]2
63,Cl[H].C(C)O.[C@]12(C)[C@@]([H])(CC[C@]1([H])[C@]([H])(C)CCC(=O)O)[C@@]3([H])[C@@]([H])([C@]4(C)[C@@]([H])(CC(=O)CC4)CC3)CC2=O>>[C@]12(C)[C@@]([H])(CC[C@]1([H])[C@]([H])(C)CCC(=O)OCC)[C@@]3([H])[C@@]([H])([C@]4(C)[C@@]([H])(CCCC4)CC3)CC2=O,Cl[H].C(O)C.[C@@]12(C(=O)C[C@@]3([C@]4(CCC(=O)C[C@]4(CC[C@@]3([H])[C@@]1(CC[C@@]2([C@@](CCC(O)=O)(C)[H])[H])[H])[H])C)[H])C>>[C@@]12(C(=O)C[C@@]3([C@]4(CCCC[C@]4(CC[C@@]3([H])[C@@]1(CC[C@@]2([C@@](CCC(OCC)=O)(C)[H])[H])[H])[H])C)[H])C,Cl[H].[CH2:3]([OH:5])[CH3:4].[C@@:6]12([C:38](=[O:39])[CH2:37][C@@:24]3([C@:26]4([CH2:34][CH2:33][C:31](=O)[CH2:30][C@:28]4([CH2:35][CH2:36][C@@:22]3([H])[C@@:8]1([CH2:10][CH2:11][C@@:12]2([C@@:14]([CH2:17]CC(O)=O)([CH3:16])[H])[H])[H])[H])[CH3:27])[H])[CH3:7]>>[C@@:6]12([C:38](=[O:39])[CH2:37][C@@:24]3([C@:26]4([CH2:34][CH2:33][CH2:31][CH2:30][C@:28]4([CH2:35][CH2:36][C@@:22]3([H])[C@@:8]1([CH2:10][CH2:11][C@@:12]2([C@@:14]([CH2:16][CH2:4][C:3]([O:5]CC)=O)([CH3:17])[H])[H])[H])[H])[CH3:27])[H])[CH3:7]
64,[C@]12(C)[C@@]([H])(CC[C@@H]1C(C)(O)CCC(O)(c3ccccc3)c4ccccc4)[C@@]5([H])[C@@]([H])([C@]6(C)C(C[C@@H](O)CC6)=CC5)CC2.C(C)(=O)O>>[C@]12(C)[C@@]([H])(CC[C@@H]1C(C)=C\C=C(\c3ccccc3)/c4ccccc4)[C@@]5([H])[C@@]([H])([C@]6(C)C(C[C@@H](OC(C)=O)CC6)=CC5)CC2,[C@@]12(CC[C@@]3([C@]4(CC[C@H](O)CC4=CC[C@@]3([H])[C@@]1(CC[C@@H]2C(CCC(c1ccccc1)(c1ccccc1)O)(O)C)[H])C)[H])C.C(O)(=O)C>>[C@@]12(CC[C@@]3([C@]4(CC[C@H](OC(=O)C)CC4=CC[C@@]3([H])[C@@]1(CC[C@@H]2C(=C/C=C(\c1ccccc1)/c1ccccc1)C)[H])C)[H])C,[C@@:1]12([CH2:42][CH2:41][C@@:29]3([C@:31]4([CH2:38][CH2:37][C@H:35]([OH:36])[CH2:34][C:33]4=[CH:39][CH2:40][C@@:27]3([H])[C@@:3]1([CH2:5][CH2:6][C@@H:7]2[C:8](CCC(c1ccccc1)(c1ccccc1)O)(O)[CH3:9])[H])[CH3:32])[H])[CH3:2].[C:43](O)(=[O:45])[CH3:44]>>[C@@:1]12([CH2:42][CH2:41][C@@:29]3([C@:31]4([CH2:38][CH2:37][C@H:35]([O:36][C:43](=[O:45])[CH3:44])[CH2:34][C:33]4=[CH:39][CH2:40][C@@:27]3([H])[C@@:3]1([CH2:5][CH2:6][C@@H:7]2[C:8](=C/C=C(\c1ccccc1)/c1ccccc1)[CH3:9])[H])[CH3:32])[H])[CH3:2]
65,C1(C(=O)O)C(CCCC)CCC1C(=C)C(=O)O.C(C)(=O)O>>C12C(C(=O)OC(=O)C1C)C(CCCC)CC2,C1(C(C(C(O)=O)=C)CCC1CCCC)C(O)=O.C(O)(=O)C>>C12CCC(CCCC)C1C(OC(C2C)=O)=O,[CH:1]1([CH:12]([C:13]([C:15]([OH:17])=[O:16])=C)[CH2:11][CH2:10][CH:5]1[CH2:6][CH2:7][CH2:8][CH3:9])[C:2](O)=[O:3].[C:18](O)(=O)C>>[CH:12]12[CH2:11][CH2:10][CH:5]([CH2:6][CH2:7][CH2:8][CH3:9])[CH:1]1[C:2]([O:17][C:15]([CH:13]2[CH3:18])=[O:16])=[O:3]
66,[C@@]12([H])[C@]([H])(CCC(=CC(=O)CC3)[C@]13C)[C@]4([H])[C@](CO)([C@H](C(C)=O)CC4)CC2=O.C(C)(=O)O>>[C@@]12([C@]([H])(CC3)C(=O)OC1)[C@]3([H])[C@@]4([H])[C@@]([H])([C@]5(C)C(=CC(=O)CC5)CC4)C(=O)C2,[C@]12(C(=O)C[C@]3([C@@H](CC[C@]3([H])[C@]1(CCC1[C@@]2(C)CCC(=O)C=1)[H])C(=O)C)CO)[H].C(O)(=O)C>>[C@]123CC(=O)[C@@]4([C@]5(CCC(=O)C=C5CC[C@@]4([H])[C@]1([H])CC[C@@]2(C(OC3)=O)[H])C)[H],[C@:1]12([C:27](=[O:28])[CH2:26][C@:17]3([C@@H:20]([CH2:24][CH2:25][C@:15]3([H])[C@:3]1([CH2:5][CH2:6][C:7]1[C@@:13]2([CH3:14])[CH2:12][CH2:11][C:9](=[O:10])[CH:8]=1)[H])[C:21](=[O:23])C)[CH2:18][OH:19])[H].C(O)(=O)C>>[C@:17]123[CH2:26][C:27](=[O:28])[C@@:1]4([C@:13]5([CH2:12][CH2:11][C:9](=[O:10])[CH:8]=[C:7]5[CH2:6][CH2:5][C@@:3]4([H])[C@:15]1([H])[CH2:25][CH2:24][C@@:20]2([C:21]([O:19][CH2:18]3)=[O:23])[H])[CH3:14])[H]
67,S(=O)(=O)(O)O.[C@]12(C)[C@@]([H])(CC=C([C@]3([H])[C@@](C(=O)O)(CCC(C)(C)C3)CC4)[C@@]14C)[C@]5(C)[C@@]([H])([C@@](C)(C=O)C(O)CC5)CC2.C(C)(=O)O>>C12(C3C(CCC(C)(C)C3)(CC4)C(=O)O1)C4(C)C5(C)C(C6(C)C(C(C)(C=O)C(OC(C)=O)CC6)CC5)CC2,S(O)(O)(=O)=O.[C@@]12(CC[C@@]3([C@](C(CC[C@]3(C)[C@@]1(CC=C1[C@]2(C)CC[C@@]2(CCC(C[C@]12[H])(C)C)C(O)=O)[H])O)(C=O)C)[H])C.C(O)(=O)C>>C123CCC4C5(CCC(OC(=O)C)C(C=O)(C)C5CCC4(C)C1(C)CCC1(C(O2)=O)CCC(CC31)(C)C)C,S(O)(O)(=O)=O.[C@@:6]12([CH2:42][CH2:41][C@@:31]3([C@:33]([CH:37]([CH2:39][CH2:40][C@:29]3([CH3:30])[C@@:8]1([CH2:10][CH:11]=[C:12]1[C@:27]2([CH3:28])[CH2:26][CH2:25][C@@:15]2([CH2:19][CH2:20][C:21]([CH2:24][C@:13]12[H])([CH3:23])[CH3:22])[C:16]([OH:18])=[O:17])[H])[OH:38])([CH:35]=[O:36])[CH3:34])[H])[CH3:7].[C:43](O)(=[O:45])[CH3:44]>>[C:12]123[CH2:11][CH2:10][CH:8]4[C:29]5([CH2:40][CH2:39][CH:37]([O:38][C:43](=[O:45])[CH3:44])[C:33]([CH:35]=[O:36])([CH3:34])[CH:31]5[CH2:41][CH2:42][C:6]4([CH3:7])[C:27]1([CH3:28])[CH2:26][CH2:25][C:15]1([C:16]([O:18]2)=[O:17])[CH2:19][CH2:20][C:21]([CH2:24][CH:13]31)([CH3:23])[CH3:22])[CH3:30]
68,c12c(cccc1)ccc(O)c2\C(=C/C(=O)O)\CC(=O)O>>c12c(OC(=O)C=C1C)ccc(cccc3)c23,c12c(/C(/CC(O)=O)=C\C(O)=O)c(O)ccc1cccc2>>c12c3ccccc3ccc1OC(C=C2C)=O,[c:1]12[c:11](/[C:12](/[CH2:17]C(O)=O)=[CH:13]\[C:14]([OH:16])=[O:15])[c:9](O)[cH:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:11]12[c:1]3[cH:6][cH:5][cH:4][cH:3][c:2]3[cH:7][cH:8][c:9]1[O:16][C:14]([CH:13]=[C:12]2[CH3:17])=[O:15]
69,OC.c1(ccccc1O)\C=C\C(=O)O>>c12c(cccc1)C=CC(=O)O2,OC.c1(/C=C/C(O)=O)c(O)cccc1>>c12OC(=O)C=Cc1cccc2,OC.[c:3]1(/[CH:10]=[CH:11]/[C:12]([OH:14])=[O:13])[c:8](O)[cH:7][cH:6][cH:5][cH:4]1>>[c:8]12[O:14][C:12](=[O:13])[CH:11]=[CH:10][c:3]1[cH:4][cH:5][cH:6][cH:7]2
70,C(C)O.c1(O)cc(OC)ccc1\C=C\C(=O)O>>c12c(C=CC(=O)O1)ccc(OC)c2,C(O)C.c1(c(/C=C/C(O)=O)ccc(OC)c1)O>>c12cc(OC)ccc1C=CC(O2)=O,C(O)C.[c:4]1([c:12](/[CH:13]=[CH:14]/[C:15]([OH:17])=[O:16])[cH:11][cH:10][c:7]([O:8][CH3:9])[cH:6]1)O>>[c:4]12[cH:6][c:7]([O:8][CH3:9])[cH:10][cH:11][c:12]1[CH:13]=[CH:14][C:15]([O:17]2)=[O:16]
71,C(C)O.c1(O)c(C=CC(=O)O)cc(N(=O)=O)cc1N(=O)=O>>c12c(C=CC(=O)O1)cc(N(=O)=O)cc2N(=O)=O,C(O)C.c1(c(N(=O)=O)cc(N(=O)=O)cc1C=CC(O)=O)O>>c12c(N(=O)=O)cc(N(=O)=O)cc1C=CC(O2)=O,C(O)C.[c:4]1([c:18]([N:19](=[O:21])=[O:20])[cH:17][c:13]([N:14](=[O:16])=[O:15])[cH:12][c:6]1[CH:7]=[CH:8][C:9]([OH:11])=[O:10])O>>[c:4]12[c:18]([N:19](=[O:21])=[O:20])[cH:17][c:13]([N:14](=[O:16])=[O:15])[cH:12][c:6]1[CH:7]=[CH:8][C:9]([O:11]2)=[O:10]
72,C(C)O.c1(O)c(cccc1N(=O)=O)\C=C/C(=O)O>>c12c(cccc1N(=O)=O)C=CC(=O)O2,C(O)C.c1(c(N(=O)=O)cccc1/C=C\C(O)=O)O>>c12OC(=O)C=Cc1cccc2N(=O)=O,C(O)C.[c:4]1([c:10]([N:11](=[O:13])=[O:12])[cH:9][cH:8][cH:7][c:6]1/[CH:14]=[CH:15]\[C:16]([OH:18])=[O:17])O>>[c:4]12[O:18][C:16](=[O:17])[CH:15]=[CH:14][c:6]1[cH:7][cH:8][cH:9][c:10]2[N:11](=[O:12])=[O:13]
73,C(/C(=O)O)(=C/c1ccco1)\C(\C(=O)O)=C\c2ccco2.C(C)(=O)Cl>>C1(=Cc2ccco2)C(=O)OC(=O)C1=Cc3ccco3,C(/C(=C/c1occc1)/C(O)=O)(=C\c1occc1)\C(O)=O.C(Cl)(=O)C>>C1(C(=Cc2occc2)C(=O)OC1=O)=Cc1occc1,[C:1](/[C:11](=[CH:15]/[c:16]1[o:20][cH:19][cH:18][cH:17]1)/[C:12]([OH:14])=[O:13])(=[CH:5]\[c:6]1[o:10][cH:9][cH:8][cH:7]1)\[C:2](O)=[O:3].C(Cl)(=O)C>>[C:1]1([C:11](=[CH:15][c:16]2[o:20][cH:19][cH:18][cH:17]2)[C:12](=[O:13])[O:14][C:2]1=[O:3])=[CH:5][c:6]1[o:10][cH:9][cH:8][cH:7]1
74,C(=C(/C)\C)(/C(=O)O)\C(C(=O)O)=Cc1ccc(OCO2)c2c1.C(C)(=O)Cl>>C(=C\c1ccc(OCO2)c2c1)(/C3=O)\C(=C(\C)/C)\C(=O)O3,C(/C(=Cc1cc2OCOc2cc1)C(O)=O)(\C(O)=O)=C(/C)\C.C(Cl)(=O)C>>C1(/C(/C(OC/1=O)=O)=C(\C)/C)=C/c1cc2OCOc2cc1,[C:1](/[C:8](=[CH:12][c:13]1[cH:21][c:20]2[O:19][CH2:18][O:17][c:16]2[cH:15][cH:14]1)[C:9]([OH:11])=[O:10])(\[C:5](O)=[O:6])=[C:2](/[CH3:4])\[CH3:3].C(Cl)(=O)C>>[C:8]1(/[C:1](/[C:5]([O:11][C:9]/1=[O:10])=[O:6])=[C:2](\[CH3:4])/[CH3:3])=[CH:12]/[c:13]1[cH:21][c:20]2[O:19][CH2:18][O:17][c:16]2[cH:15][cH:14]1
75,[C@@H]1(C(=O)O)[C@H]2C[C@H](C=C2)[C@H]1C(=O)O>>C(=O)(O)\C=C\C(=O)O.[C@@]12([H])[C@@]([H])(C(=O)OC1=O)[C@@H](C=C3)C[C@H]23,[C@@H]1([C@H](C(O)=O)[C@H]2C=C[C@@H]1C2)C(O)=O>>C(/C=C/C(O)=O)(O)=O.[C@]12([C@@H]3C=C[C@@H](C3)[C@@]1(C(OC2=O)=O)[H])[H],[C@@H:1]1([C@H:10]([C:11]([OH:13])=[O:12])[C@H:7]2[CH:8]=[CH:9][C@@H:5]1[CH2:6]2)[C:2](O)=[O:3]>>[C:11](/[CH:10]=[CH:10]/[C:11]([OH:13])=[O:12])([OH:13])=[O:12].[C@:1]12([C@@H:5]3[CH:9]=[CH:8][C@@H:7]([CH2:6]3)[C@@:10]1([C:11]([O:13][C:2]2=[O:3])=[O:12])[H])[H]
76,c1(ccccc1)CC(O)CCl.C(=O)(O)C(=O)O>>c1(ccccc1)CC(CCl)OC=O,c1(CC(CCl)O)ccccc1.C(C(O)=O)(O)=O>>c1(CC(OC=O)CCl)ccccc1,[c:1]1([CH2:7][CH:8]([CH2:10][Cl:11])[OH:9])[cH:6][cH:5][cH:4][cH:3][cH:2]1.[C:12](C(O)=O)(O)=[O:13]>>[c:1]1([CH2:7][CH:8]([O:9][CH:12]=[O:13])[CH2:10][Cl:11])[cH:6][cH:5][cH:4][cH:3][cH:2]1
77,C(/C(=O)O)(=N/Nc1ccc(N(=O)=O)cc1)\C(\C(=O)O)=N\Nc2ccc(N(=O)=O)cc2.c1(ccccc1)C(=O)Cl>>C(=N\Nc1ccc(N(=O)=O)cc1)(/C2=O)\C(=N\Nc3ccc(N(=O)=O)cc3)\C(=O)O2,C(/C(=N/Nc1ccc(N(=O)=O)cc1)/C(O)=O)(=N\Nc1ccc(N(=O)=O)cc1)\C(O)=O.c1(C(Cl)=O)ccccc1>>C1(/C(/C(OC/1=O)=O)=N/Nc1ccc(N(=O)=O)cc1)=N/Nc1ccc(N(=O)=O)cc1,[C:1](/[C:16](=[N:20]/[NH:21][c:22]1[cH:30][cH:29][c:25]([N:26](=[O:28])=[O:27])[cH:24][cH:23]1)/[C:17](O)=[O:18])(=[N:5]\[NH:6][c:7]1[cH:15][cH:14][c:10]([N:11](=[O:13])=[O:12])[cH:9][cH:8]1)\[C:2]([OH:4])=[O:3].c1(C(Cl)=O)ccccc1>>[C:1]1(/[C:16](/[C:17]([O:4][C:2]/1=[O:3])=[O:18])=[N:20]/[NH:21][c:22]1[cH:30][cH:29][c:25]([N:26](=[O:28])=[O:27])[cH:24][cH:23]1)=[N:5]/[NH:6][c:7]1[cH:15][cH:14][c:10]([N:11](=[O:13])=[O:12])[cH:9][cH:8]1
78,C(C)(=O)SCCCO.C(C)(=O)O>>C(C)(=O)OCCCS,C(SCCCO)(=O)C.C(O)(=O)C>>C(OCCCS)(=O)C,C([S:4][CH2:5][CH2:6][CH2:7][OH:8])(=O)C.[C:9](O)(=[O:11])[CH3:10]>>[C:9]([O:8][CH2:7][CH2:6][CH2:5][SH:4])(=[O:11])[CH3:10]
79,C1(CCCCC1C(=O)O)C(O)CCCC.C(C)(=O)O>>C12C(CCCC1)C(=O)OC2CCCC,C1(C(CCCC)O)C(C(O)=O)CCCC1.C(O)(=O)C>>C12C(CCCC)OC(=O)C1CCCC2,[CH:1]1([CH:10]([CH2:12][CH2:13][CH2:14][CH3:15])[OH:11])[CH:6]([C:7](O)=[O:8])[CH2:5][CH2:4][CH2:3][CH2:2]1.C(O)(=O)C>>[CH:1]12[CH:10]([CH2:12][CH2:13][CH2:14][CH3:15])[O:11][C:7](=[O:8])[CH:6]1[CH2:5][CH2:4][CH2:3][CH2:2]2
80,c1(O)c(ccc(OC)c1C(C)=O)\C(\C)=C/C(=O)O.C(C)(=O)O>>c12c(ccc(OC)c1C(C)=O)C(C)=CC(=O)O2,c1(c(C(=O)C)c(OC)ccc1/C(=C\C(O)=O)/C)O.C(O)(=O)C>>c12OC(=O)C=C(C)c1ccc(c2C(=O)C)OC,[c:1]1([c:9]([C:10](=[O:12])[CH3:11])[c:6]([O:7][CH3:8])[cH:5][cH:4][c:3]1/[C:13](=[CH:15]\[C:16]([OH:18])=[O:17])/[CH3:14])O.C(O)(=O)C>>[c:1]12[O:18][C:16](=[O:17])[CH:15]=[C:13]([CH3:14])[c:3]1[cH:4][cH:5][c:6]([c:9]2[C:10](=[O:12])[CH3:11])[O:7][CH3:8]
81,C(/C)(=C/C(=O)O)\C(=O)O.C(C)(=O)Cl>>C1(=O)OC(=O)C=C1C,C(/C(O)=O)(=C\C(O)=O)\C.C(Cl)(=O)C>>C1(C(C)=CC(=O)O1)=O,[C:1](/[C:7]([OH:9])=[O:8])(=[CH:3]\[C:4](O)=[O:5])\[CH3:2].C(Cl)(=O)C>>[C:7]1([C:1]([CH3:2])=[CH:3][C:4](=[O:5])[O:9]1)=[O:8]
82,[C@@]([H])(CC)(C(=O)O)C([H])([H])[C@]([H])(CC)C(=O)O.C(C)(=O)Cl>>[C@@H]1(CC)C[C@@H](CC)C(=O)OC1=O,[C@@](C([C@@](C(O)=O)(CC)[H])([H])[H])(C(O)=O)(CC)[H].C(Cl)(=O)C>>[C@@H]1(C(=O)OC(=O)[C@H](CC)C1)CC,[C@@:1]([C:8]([C@@:11]([C:15]([OH:17])=[O:16])([CH2:13][CH3:14])[H])([H])[H])([C:5](O)=[O:6])([CH2:3][CH3:4])[H].C(Cl)(=O)C>>[C@@H:11]1([C:15](=[O:16])[O:17][C:5](=[O:6])[C@H:1]([CH2:3][CH3:4])[CH2:8]1)[CH2:13][CH3:14]
83,C(=O)(O)CCC(=O)O.C(C)(=O)Cl>>C1(=O)CCC(=O)O1,C(CCC(O)=O)(O)=O.C(Cl)(=O)C>>C1(OC(=O)CC1)=O,[C:1]([CH2:4][CH2:5][C:6]([OH:8])=[O:7])(O)=[O:2].C(Cl)(=O)C>>[C:6]1([O:8][C:1](=[O:2])[CH2:4][CH2:5]1)=[O:7]
84,C(=C)(CC(=O)O)C(=O)O.C(C)(=O)Cl>>C1(=O)OC(=O)CC1=C,C(C(O)=O)(CC(O)=O)=C.C(Cl)(=O)C>>C1(C(=C)CC(=O)O1)=O,[C:1]([C:7]([OH:9])=[O:8])([CH2:3][C:4](O)=[O:5])=[CH2:2].C(Cl)(=O)C>>[C:7]1([C:1](=[CH2:2])[CH2:3][C:4](=[O:5])[O:9]1)=[O:8]
85,C(=O)(O)CC=CC(=O)O.C(C)(=O)Cl>>O1C(=O)C=CCC1=O,C(CC=CC(O)=O)(O)=O.C(Cl)(=O)C>>O1C(=O)CC=CC1=O,[C:1]([CH2:4][CH:5]=[CH:6][C:7]([OH:9])=[O:8])(O)=[O:2].C(Cl)(=O)C>>[O:9]1[C:1](=[O:2])[CH2:4][CH:5]=[CH:6][C:7]1=[O:8]
86,C(=O)(O)CSCC(=O)O.C(C)(=O)Cl>>O1C(=O)CSCC1=O,C(CSCC(O)=O)(O)=O.C(Cl)(=O)C>>O1C(=O)CSCC1=O,[C:1]([CH2:4][S:5][CH2:6][C:7]([OH:9])=[O:8])(O)=[O:2].C(Cl)(=O)C>>[O:9]1[C:1](=[O:2])[CH2:4][S:5][CH2:6][C:7]1=[O:8]
87,C([H])(CC)(CC(=O)O)C(=O)O.C(C)(=O)Cl>>C1(CC)CC(=O)OC1=O,C(C(O)=O)(CC(O)=O)(CC)[H].C(Cl)(=O)C>>C1(C(=O)OC(=O)C1)CC,[C:1]([C:9]([OH:11])=[O:10])([CH2:5][C:6](O)=[O:7])([CH2:3][CH3:4])[H].C(Cl)(=O)C>>[CH:1]1([C:9](=[O:10])[O:11][C:6](=[O:7])[CH2:5]1)[CH2:3][CH3:4]
