,raw_ractions,transformed_reactions,automap
174,c1(ccccc1Br)N(=O)=O.c1(OCC)ccc(N)cc1>>c1(ccccc1Nc2ccc(OCC)cc2)N(=O)=O,c1(N(=O)=O)c(Br)cccc1.c1(ccc(N)cc1)OCC>>c1(N(=O)=O)c(Nc2ccc(OCC)cc2)cccc1,[c:1]1([N:8](=[O:10])=[O:9])[c:6](Br)[cH:5][cH:4][cH:3][cH:2]1.[c:11]1([cH:20][cH:19][c:17]([NH2:18])[cH:16][cH:15]1)[O:12][CH2:13][CH3:14]>>[c:1]1([N:8](=[O:10])=[O:9])[c:6]([NH:18][c:17]2[cH:19][cH:20][c:11]([O:12][CH2:13][CH3:14])[cH:15][cH:16]2)[cH:5][cH:4][cH:3][cH:2]1
175,c1(N(=O)=O)cc(N(=O)=O)c(C)cc1Br.c1c(C)cccc1N>>c1(N(=O)=O)cc(N(=O)=O)c(C)cc1Nc2cccc(C)c2,c1(c(Br)cc(C)c(N(=O)=O)c1)N(=O)=O.c1c(N)cccc1C>>c1(c(Nc2cc(C)ccc2)cc(C)c(N(=O)=O)c1)N(=O)=O,[c:1]1([c:13](Br)[cH:12][c:10]([CH3:11])[c:6]([N:7](=[O:9])=[O:8])[cH:5]1)[N:2](=[O:4])=[O:3].[cH:15]1[c:21]([NH2:22])[cH:20][cH:19][cH:18][c:16]1[CH3:17]>>[c:1]1([c:13]([NH:22][c:21]2[cH:15][c:16]([CH3:17])[cH:18][cH:19][cH:20]2)[cH:12][c:10]([CH3:11])[c:6]([N:7](=[O:9])=[O:8])[cH:5]1)[N:2](=[O:4])=[O:3]
176,c1(N(=O)=O)cc(N(=O)=O)c(C)cc1Br.c1(C)cc(C)ccc1N>>c1(N(=O)=O)cc(N(=O)=O)c(C)cc1Nc2ccc(C)cc2C,c1(c(Br)cc(C)c(N(=O)=O)c1)N(=O)=O.c1(c(N)ccc(C)c1)C>>c1(c(Nc2c(C)cc(C)cc2)cc(C)c(N(=O)=O)c1)N(=O)=O,[c:1]1([c:13](Br)[cH:12][c:10]([CH3:11])[c:6]([N:7](=[O:9])=[O:8])[cH:5]1)[N:2](=[O:4])=[O:3].[c:15]1([c:22]([NH2:23])[cH:21][cH:20][c:18]([CH3:19])[cH:17]1)[CH3:16]>>[c:1]1([c:13]([NH:23][c:22]2[c:15]([CH3:16])[cH:17][c:18]([CH3:19])[cH:20][cH:21]2)[cH:12][c:10]([CH3:11])[c:6]([N:7](=[O:9])=[O:8])[cH:5]1)[N:2](=[O:4])=[O:3]
177,c1(ccccc1Br)N(=O)=O.c1(NC)ccccc1N>>c1(ccccc1N(=O)=O)Nc2ccccc2NC,c1(N(=O)=O)c(Br)cccc1.c1(c(N)cccc1)NC>>c1(Nc2c(NC)cccc2)c(N(=O)=O)cccc1,[c:1]1([N:8](=[O:10])=[O:9])[c:6](Br)[cH:5][cH:4][cH:3][cH:2]1.[c:11]1([c:18]([NH2:19])[cH:17][cH:16][cH:15][cH:14]1)[NH:12][CH3:13]>>[c:6]1([NH:19][c:18]2[c:11]([NH:12][CH3:13])[cH:14][cH:15][cH:16][cH:17]2)[c:1]([N:8](=[O:10])=[O:9])[cH:2][cH:3][cH:4][cH:5]1
178,c1(ccccc1Br)N(=O)=O.c1(cccc(N)c1)N(=O)=O>>c1(ccccc1N(=O)=O)Nc2cccc(N(=O)=O)c2,c1(N(=O)=O)c(Br)cccc1.c1(N(=O)=O)cc(N)ccc1>>c1(Nc2cc(N(=O)=O)ccc2)c(N(=O)=O)cccc1,[c:1]1([N:8](=[O:10])=[O:9])[c:6](Br)[cH:5][cH:4][cH:3][cH:2]1.[c:11]1([N:18](=[O:20])=[O:19])[cH:17][c:15]([NH2:16])[cH:14][cH:13][cH:12]1>>[c:6]1([NH:16][c:15]2[cH:17][c:11]([N:18](=[O:20])=[O:19])[cH:12][cH:13][cH:14]2)[c:1]([N:8](=[O:10])=[O:9])[cH:2][cH:3][cH:4][cH:5]1
179,c1(ccc(Br)cc1)N(=O)=O.c12c(cccc1)cc(N)c(C(=O)O)c2>>c1(C(=O)O)cc2c(cccc2)cc1Nc3ccc(N(=O)=O)cc3,c1(N(=O)=O)ccc(Br)cc1.c12cc(C(O)=O)c(N)cc1cccc2>>c1(c(Nc2ccc(N(=O)=O)cc2)cc2ccccc2c1)C(O)=O,[c:1]1([N:8](=[O:10])=[O:9])[cH:7][cH:6][c:4](Br)[cH:3][cH:2]1.[c:11]12[cH:24][c:20]([C:21]([OH:23])=[O:22])[c:18]([NH2:19])[cH:17][c:12]1[cH:13][cH:14][cH:15][cH:16]2>>[c:20]1([c:18]([NH:19][c:4]2[cH:6][cH:7][c:1]([N:8](=[O:10])=[O:9])[cH:2][cH:3]2)[cH:17][c:12]2[cH:13][cH:14][cH:15][cH:16][c:11]2[cH:24]1)[C:21]([OH:23])=[O:22]
180,c1(N(=O)=O)cc(N(=O)=O)c(Br)c(C)c1Br.NC.NC>>c1(NC)c(C)c(NC)c(N(=O)=O)cc1N(=O)=O,c1(c(Br)c(C)c(Br)c(N(=O)=O)c1)N(=O)=O.NC.NC>>c1(c(N(=O)=O)cc(N(=O)=O)c(NC)c1C)NC,[c:1]1([c:14](Br)[c:12]([CH3:13])[c:10](Br)[c:6]([N:7](=[O:9])=[O:8])[cH:5]1)[N:2](=[O:4])=[O:3].[NH2:16][CH3:17].[NH2:18][CH3:19]>>[c:10]1([c:6]([N:7](=[O:9])=[O:8])[cH:5][c:1]([N:2](=[O:4])=[O:3])[c:14]([NH:18][CH3:19])[c:12]1[CH3:13])[NH:16][CH3:17]
181,c1(N(=O)=O)cc(N(=O)=O)c(C)cc1Br.c1(N)ccccc1C>>c1(cc(C)c(N(=O)=O)cc1N(=O)=O)Nc2ccccc2C,c1(c(Br)cc(C)c(N(=O)=O)c1)N(=O)=O.c1(c(C)cccc1)N>>c1(Nc2c(C)cccc2)c(N(=O)=O)cc(N(=O)=O)c(C)c1,[c:1]1([c:13](Br)[cH:12][c:10]([CH3:11])[c:6]([N:7](=[O:9])=[O:8])[cH:5]1)[N:2](=[O:4])=[O:3].[c:15]1([c:21]([CH3:22])[cH:20][cH:19][cH:18][cH:17]1)[NH2:16]>>[c:13]1([NH:16][c:15]2[c:21]([CH3:22])[cH:20][cH:19][cH:18][cH:17]2)[c:1]([N:2](=[O:4])=[O:3])[cH:5][c:6]([N:7](=[O:9])=[O:8])[c:10]([CH3:11])[cH:12]1
182,c12c(cccc1)ccc(O)c2Br.c1(N)ccc(N)cc1>>c1(Nc2ccc(N)cc2)c(O)ccc(cccc3)c13,c12c(Br)c(O)ccc1cccc2.c1(ccc(N)cc1)N>>c1(c2ccccc2ccc1O)Nc1ccc(N)cc1,[c:1]12[c:11](Br)[c:9]([OH:10])[cH:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2.[c:13]1([cH:20][cH:19][c:17]([NH2:18])[cH:16][cH:15]1)[NH2:14]>>[c:11]1([c:1]2[cH:6][cH:5][cH:4][cH:3][c:2]2[cH:7][cH:8][c:9]1[OH:10])[NH:14][c:13]1[cH:20][cH:19][c:17]([NH2:18])[cH:16][cH:15]1
183,c1(ccccc1Br)N(=O)=O.c1(N)ccc(N)cc1>>c1(ccccc1Nc2ccc(N)cc2)N(=O)=O,c1(N(=O)=O)c(Br)cccc1.c1(ccc(N)cc1)N>>c1(N(=O)=O)c(Nc2ccc(N)cc2)cccc1,[c:1]1([N:8](=[O:10])=[O:9])[c:6](Br)[cH:5][cH:4][cH:3][cH:2]1.[c:11]1([cH:18][cH:17][c:15]([NH2:16])[cH:14][cH:13]1)[NH2:12]>>[c:1]1([N:8](=[O:10])=[O:9])[c:6]([NH:12][c:11]2[cH:18][cH:17][c:15]([NH2:16])[cH:14][cH:13]2)[cH:5][cH:4][cH:3][cH:2]1
184,c1(ccccc1Br)N(=O)=O.c1(ccc(N)cc1)NC(C)=O>>c1(ccccc1N(=O)=O)Nc2ccc(NC(C)=O)cc2,c1(N(=O)=O)c(Br)cccc1.c1(NC(=O)C)ccc(N)cc1>>c1(Nc2ccc(NC(=O)C)cc2)c(N(=O)=O)cccc1,[c:1]1([N:8](=[O:10])=[O:9])[c:6](Br)[cH:5][cH:4][cH:3][cH:2]1.[c:11]1([NH:18][C:19](=[O:21])[CH3:20])[cH:17][cH:16][c:14]([NH2:15])[cH:13][cH:12]1>>[c:6]1([NH:15][c:14]2[cH:13][cH:12][c:11]([NH:18][C:19](=[O:21])[CH3:20])[cH:17][cH:16]2)[c:1]([N:8](=[O:10])=[O:9])[cH:2][cH:3][cH:4][cH:5]1
185,c1(ccc(N)cc1)NC(C)=O.c1(ccccc1Br)C(=O)O>>c1(ccccc1C(=O)O)Nc2ccc(NC(C)=O)cc2,c1(NC(=O)C)ccc(N)cc1.c1(C(O)=O)c(Br)cccc1>>c1(Nc2ccc(NC(=O)C)cc2)c(C(O)=O)cccc1,[c:1]1([NH:8][C:9](=[O:11])[CH3:10])[cH:7][cH:6][c:4]([NH2:5])[cH:3][cH:2]1.[c:12]1([C:19]([OH:21])=[O:20])[c:17](Br)[cH:16][cH:15][cH:14][cH:13]1>>[c:13]1([NH:5][c:4]2[cH:3][cH:2][c:1]([NH:8][C:9](=[O:11])[CH3:10])[cH:7][cH:6]2)[c:12]([C:19]([OH:21])=[O:20])[cH:17][cH:16][cH:15][cH:14]1
186,c12c(ccc(N)c1)C(=O)c(cccc3)c3C2=O.c1(ccccc1Br)C(=O)O>>c12c(ccc(Nc3ccccc3C(=O)O)c1)C(=O)c(cccc4)c4C2=O,c12C(=O)c3ccccc3C(=O)c1ccc(c2)N.c1(C(O)=O)c(Br)cccc1>>c12C(=O)c3ccccc3C(=O)c1ccc(c2)Nc1c(C(O)=O)cccc1,[c:1]12[C:16](=[O:17])[c:15]3[cH:14][cH:13][cH:12][cH:11][c:10]3[C:8](=[O:9])[c:2]1[cH:3][cH:4][c:5]([cH:7]2)[NH2:6].[c:18]1([C:25]([OH:27])=[O:26])[c:23](Br)[cH:22][cH:21][cH:20][cH:19]1>>[c:1]12[C:16](=[O:17])[c:15]3[cH:14][cH:13][cH:12][cH:11][c:10]3[C:8](=[O:9])[c:2]1[cH:3][cH:4][c:5]([cH:7]2)[NH:6][c:19]1[c:18]([C:25]([OH:27])=[O:26])[cH:23][cH:22][cH:21][cH:20]1
187,c1(ccccc1N)C(=O)O.c12c(OCO1)cc(Br)c(OC)c2>>c1(cc2c(OCO2)cc1OC)Nc3ccccc3C(=O)O,c1(C(O)=O)c(N)cccc1.c12cc(OC)c(Br)cc1OCO2>>c1(Nc2c(C(O)=O)cccc2)c(OC)cc2OCOc2c1,[c:1]1([C:8]([OH:10])=[O:9])[c:6]([NH2:7])[cH:5][cH:4][cH:3][cH:2]1.[c:11]12[cH:22][c:19]([O:20][CH3:21])[c:17](Br)[cH:16][c:12]1[O:13][CH2:14][O:15]2>>[c:17]1([NH:7][c:6]2[c:1]([C:8]([OH:10])=[O:9])[cH:2][cH:3][cH:4][cH:5]2)[c:19]([O:20][CH3:21])[cH:22][c:11]2[O:15][CH2:14][O:13][c:12]2[cH:16]1
188,c1(Br)ccc(C)cc1.c1(N(=O)=O)cc(C)ccc1N>>c1(N(=O)=O)cc(C)ccc1Nc2ccc(C)cc2,c1(ccc(C)cc1)Br.c1(c(N)ccc(C)c1)N(=O)=O>>c1(c(Nc2ccc(C)cc2)ccc(C)c1)N(=O)=O,[c:1]1([cH:8][cH:7][c:5]([CH3:6])[cH:4][cH:3]1)Br.[c:9]1([c:18]([NH2:19])[cH:17][cH:16][c:14]([CH3:15])[cH:13]1)[N:10](=[O:12])=[O:11]>>[c:9]1([c:18]([NH:19][c:1]2[cH:8][cH:7][c:5]([CH3:6])[cH:4][cH:3]2)[cH:17][cH:16][c:14]([CH3:15])[cH:13]1)[N:10](=[O:11])=[O:12]
189,c1(cccc(N(=O)=O)c1Br)C(=O)c2ccccc2.c1(N(=O)=O)cc(OC)ccc1N>>c1(Nc2ccc(OC)cc2N(=O)=O)c(cccc1C(=O)c3ccccc3)N(=O)=O,c1(C(c2ccccc2)=O)c(Br)c(N(=O)=O)ccc1.c1(c(N)ccc(OC)c1)N(=O)=O>>c1(c(C(c2ccccc2)=O)cccc1N(=O)=O)Nc1c(N(=O)=O)cc(OC)cc1,[c:1]1([C:11]([c:13]2[cH:18][cH:17][cH:16][cH:15][cH:14]2)=[O:12])[c:9](Br)[c:5]([N:6](=[O:8])=[O:7])[cH:4][cH:3][cH:2]1.[c:19]1([c:29]([NH2:30])[cH:28][cH:27][c:24]([O:25][CH3:26])[cH:23]1)[N:20](=[O:22])=[O:21]>>[c:9]1([c:1]([C:11]([c:13]2[cH:18][cH:17][cH:16][cH:15][cH:14]2)=[O:12])[cH:2][cH:3][cH:4][c:5]1[N:6](=[O:8])=[O:7])[NH:30][c:29]1[c:19]([N:20](=[O:22])=[O:21])[cH:23][c:24]([O:25][CH3:26])[cH:27][cH:28]1
190,c1(ccccc1N)[As](=O)(O)O.c1(ccccc1Br)C(=O)O>>c1(ccccc1[As](=O)(O)O)Nc2ccccc2C(=O)O,c1([As](O)(O)=O)c(N)cccc1.c1(C(O)=O)c(Br)cccc1>>c1(Nc2c(C(O)=O)cccc2)c([As](O)(O)=O)cccc1,[c:1]1([As:8]([OH:11])([OH:10])=[O:9])[c:6]([NH2:7])[cH:5][cH:4][cH:3][cH:2]1.[c:12]1([C:19]([OH:21])=[O:20])[c:17](Br)[cH:16][cH:15][cH:14][cH:13]1>>[c:6]1([NH:7][c:13]2[c:12]([C:19]([OH:21])=[O:20])[cH:17][cH:16][cH:15][cH:14]2)[c:1]([As:8]([OH:11])([OH:10])=[O:9])[cH:2][cH:3][cH:4][cH:5]1
191,c1(N(=O)=O)cc(N(=O)=O)ccc1Br.c1(N(=O)=O)cc(N(=O)=O)ccc1N>>c1(N(=O)=O)cc(N(=O)=O)ccc1Nc2ccc(N(=O)=O)cc2N(=O)=O,c1(c(Br)ccc(N(=O)=O)c1)N(=O)=O.c1(c(N)ccc(N(=O)=O)c1)N(=O)=O>>c1(c(Nc2c(N(=O)=O)cc(N(=O)=O)cc2)ccc(N(=O)=O)c1)N(=O)=O,[c:1]1([c:12](Br)[cH:11][cH:10][c:6]([N:7](=[O:9])=[O:8])[cH:5]1)[N:2](=[O:4])=[O:3].[c:14]1([c:25]([NH2:26])[cH:24][cH:23][c:19]([N:20](=[O:22])=[O:21])[cH:18]1)[N:15](=[O:17])=[O:16]>>[c:1]1([c:12]([NH:26][c:25]2[c:14]([N:15](=[O:17])=[O:16])[cH:18][c:19]([N:20](=[O:21])=[O:22])[cH:23][cH:24]2)[cH:11][cH:10][c:6]([N:7](=[O:9])=[O:8])[cH:5]1)[N:2](=[O:4])=[O:3]
192,c12c(cc(N)c(O)c1)C(C)=CC(=O)O2.c1(N(=O)=O)cc(Br)cc(N(=O)=O)c1Br>>c12c(cc(Br)cc1N(=O)=O)Oc(cc(OC(=O)C=C3C)c3c4)c4N2,c12OC(=O)C=C(C)c1cc(c(c2)O)N.c1(c(Br)c(N(=O)=O)cc(Br)c1)N(=O)=O>>c12Nc3cc4C(C)=CC(=O)Oc4cc3Oc1cc(cc2N(=O)=O)Br,[c:1]12[O:14][C:12](=[O:13])[CH:11]=[C:9]([CH3:10])[c:2]1[cH:3][c:4]([c:6]([cH:8]2)[OH:7])[NH2:5].[c:15]1([c:27](Br)[c:23](N(=O)=O)[cH:22][c:20]([Br:21])[cH:19]1)[N:16](=[O:18])=[O:17]>>[c:27]12[NH:5][c:4]3[cH:3][c:2]4[C:9]([CH3:10])=[CH:11][C:12](=[O:13])[O:14][c:1]4[cH:8][c:6]3[O:7][c:23]1[cH:22][c:20]([cH:19][c:15]2[N:16](=[O:18])=[O:17])[Br:21]
193,c12c(ccc(O)c1N)C(C)=CC(=O)O2.c1(N(=O)=O)cc(Br)cc(N(=O)=O)c1Br>>c12c(ccc(C(C)=CC(=O)O3)c13)Oc(cc(Br)cc4N(=O)=O)c4N2,c12OC(=O)C=C(C)c1ccc(c2N)O.c1(c(Br)c(N(=O)=O)cc(Br)c1)N(=O)=O>>c12Nc3c(N(=O)=O)cc(Br)cc3Oc1ccc1c2OC(=O)C=C1C,[c:1]12[O:14][C:12](=[O:13])[CH:11]=[C:9]([CH3:10])[c:2]1[cH:3][cH:4][c:5]([c:7]2[NH2:8])[OH:6].[c:15]1([c:27](Br)[c:23](N(=O)=O)[cH:22][c:20]([Br:21])[cH:19]1)[N:16](=[O:18])=[O:17]>>[c:7]12[NH:8][c:27]3[c:15]([N:16](=[O:18])=[O:17])[cH:19][c:20]([Br:21])[cH:22][c:23]3[O:6][c:5]1[cH:4][cH:3][c:2]1[c:1]2[O:14][C:12](=[O:13])[CH:11]=[C:9]1[CH3:10]
194,c12c(cccc1)cc(Cl)cc2Br.c1(ccccc1N)C(=O)O>>c12c(cccc1)cc(Cl)cc2Nc3ccccc3C(=O)O,c12c(Br)cc(Cl)cc1cccc2.c1(C(O)=O)c(N)cccc1>>c12c(Nc3c(C(O)=O)cccc3)cc(Cl)cc1cccc2,[c:1]12[c:11](Br)[cH:10][c:8]([Cl:9])[cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2.[c:13]1([C:20]([OH:22])=[O:21])[c:18]([NH2:19])[cH:17][cH:16][cH:15][cH:14]1>>[c:1]12[c:11]([NH:19][c:18]3[c:13]([C:20]([OH:22])=[O:21])[cH:14][cH:15][cH:16][cH:17]3)[cH:10][c:8]([Cl:9])[cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2
195,c12c(cc(N(=O)=O)cc1)Cc(cc(Br)cc3)c23.c1(ccccc1N)C(=O)O>>c12c(cc(N(=O)=O)cc1)Cc(cc(Nc3ccccc3C(=O)O)cc4)c24,c12-c3ccc(Br)cc3Cc1cc(cc2)N(=O)=O.c1(C(O)=O)c(N)cccc1>>c12-c3ccc(Nc4c(C(O)=O)cccc4)cc3Cc1cc(cc2)N(=O)=O,[c:1]12-[c:17]3[cH:16][cH:15][c:13](Br)[cH:12][c:11]3[CH2:10][c:2]1[cH:3][c:4]([cH:8][cH:9]2)[N:5](=[O:7])=[O:6].[c:18]1([C:25]([OH:27])=[O:26])[c:23]([NH2:24])[cH:22][cH:21][cH:20][cH:19]1>>[c:1]12-[c:17]3[cH:16][cH:15][c:13]([NH:24][c:23]4[c:18]([C:25]([OH:27])=[O:26])[cH:19][cH:20][cH:21][cH:22]4)[cH:12][c:11]3[CH2:10][c:2]1[cH:3][c:4]([cH:8][cH:9]2)[N:5](=[O:7])=[O:6]
196,c12c(cccc1)ccc(CCCCCC)c2Br.c1(ccccc1N)C(=O)O>>c1(Nc2ccccc2C(=O)O)c(CCCCCC)ccc(cccc3)c13,c12c(Br)c(CCCCCC)ccc1cccc2.c1(C(O)=O)c(N)cccc1>>c1(c2ccccc2ccc1CCCCCC)Nc1c(C(O)=O)cccc1,[c:1]12[c:16](Br)[c:9]([CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH3:15])[cH:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2.[c:18]1([C:25]([OH:27])=[O:26])[c:23]([NH2:24])[cH:22][cH:21][cH:20][cH:19]1>>[c:16]1([c:1]2[cH:6][cH:5][cH:4][cH:3][c:2]2[cH:7][cH:8][c:9]1[CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH3:15])[NH:24][c:23]1[c:18]([C:25]([OH:27])=[O:26])[cH:19][cH:20][cH:21][cH:22]1
197,c12c(cccc1)c(Br)cc(C)c2CCCC.c1(ccccc1N)C(=O)O>>c12c(cccc1)c(CCCC)c(C)cc2Nc3ccccc3C(=O)O,c12c(CCCC)c(C)cc(Br)c1cccc2.c1(C(O)=O)c(N)cccc1>>c12c(Nc3c(C(O)=O)cccc3)cc(C)c(CCCC)c1cccc2,[c:1]12[c:12]([CH2:13][CH2:14][CH2:15][CH3:16])[c:10]([CH3:11])[cH:9][c:7](Br)[c:2]1[cH:3][cH:4][cH:5][cH:6]2.[c:17]1([C:24]([OH:26])=[O:25])[c:22]([NH2:23])[cH:21][cH:20][cH:19][cH:18]1>>[c:2]12[c:7]([NH:23][c:22]3[c:17]([C:24]([OH:26])=[O:25])[cH:18][cH:19][cH:20][cH:21]3)[cH:9][c:10]([CH3:11])[c:12]([CH2:13][CH2:14][CH2:15][CH3:16])[c:1]1[cH:6][cH:5][cH:4][cH:3]2
198,c1(N(=O)=O)c(C)c(Cl)cc(N(=O)=O)c1Br.c1(O)ccccc1N>>c12c(Oc(cccc3)c3N1)c(C)c(Cl)cc2N(=O)=O,c1(c(Br)c(N(=O)=O)cc(Cl)c1C)N(=O)=O.c1(c(N)cccc1)O>>c12c(N(=O)=O)cc(Cl)c(C)c1Oc1c(N2)cccc1,[c:1]1([c:14](Br)[c:10]([N:11](=[O:13])=[O:12])[cH:9][c:7]([Cl:8])[c:5]1[CH3:6])N(=O)=O.[c:16]1([c:22]([NH2:23])[cH:21][cH:20][cH:19][cH:18]1)[OH:17]>>[c:14]12[c:10]([N:11](=[O:13])=[O:12])[cH:9][c:7]([Cl:8])[c:5]([CH3:6])[c:1]1[O:17][c:16]1[c:22]([NH:23]2)[cH:21][cH:20][cH:19][cH:18]1
199,c1(N(=O)=O)c(C)c(Br)cc(N(=O)=O)c1Br.c1(O)ccccc1N>>c12c(Oc(cccc3)c3N1)c(C)c(Br)cc2N(=O)=O,c1(c(Br)c(N(=O)=O)cc(Br)c1C)N(=O)=O.c1(c(N)cccc1)O>>c12c(N(=O)=O)cc(Br)c(C)c1Oc1c(N2)cccc1,[c:1]1([c:14](Br)[c:10]([N:11](=[O:13])=[O:12])[cH:9][c:7]([Br:8])[c:5]1[CH3:6])N(=O)=O.[c:16]1([c:22]([NH2:23])[cH:21][cH:20][cH:19][cH:18]1)[OH:17]>>[c:14]12[c:10]([N:11](=[O:13])=[O:12])[cH:9][c:7]([Br:8])[c:5]([CH3:6])[c:1]1[O:17][c:16]1[c:22]([NH:23]2)[cH:21][cH:20][cH:19][cH:18]1
200,c1(N(=O)=O)cc(N(=O)=O)c(Br)c(Cl)c1Br.c1(O)ccccc1N>>c12c(Oc(cccc3)c3N1)c(Br)c(N(=O)=O)cc2N(=O)=O,c1(c(Br)c(Cl)c(Br)c(N(=O)=O)c1)N(=O)=O.c1(c(N)cccc1)O>>c12c(N(=O)=O)cc(N(=O)=O)c(Br)c1Oc1c(N2)cccc1,[c:1]1([c:14](Br)[c:12](Cl)[c:10]([Br:11])[c:6]([N:7](=[O:9])=[O:8])[cH:5]1)[N:2](=[O:4])=[O:3].[c:16]1([c:22]([NH2:23])[cH:21][cH:20][cH:19][cH:18]1)[OH:17]>>[c:14]12[c:1]([N:2](=[O:4])=[O:3])[cH:5][c:6]([N:7](=[O:9])=[O:8])[c:10]([Br:11])[c:12]1[O:17][c:16]1[c:22]([NH:23]2)[cH:21][cH:20][cH:19][cH:18]1
201,c1(N(=O)=O)cc(N(=O)=O)c(Br)c(Br)c1Br.c1(O)ccccc1N>>c12c(Oc(cccc3)c3N1)c(Br)c(N(=O)=O)cc2N(=O)=O,c1(c(Br)c(Br)c(Br)c(N(=O)=O)c1)N(=O)=O.c1(c(N)cccc1)O>>c12c(N(=O)=O)cc(N(=O)=O)c(Br)c1Oc1c(N2)cccc1,[c:1]1([c:14](Br)[c:12](Br)[c:10]([Br:11])[c:6]([N:7](=[O:9])=[O:8])[cH:5]1)[N:2](=[O:4])=[O:3].[c:16]1([c:22]([NH2:23])[cH:21][cH:20][cH:19][cH:18]1)[OH:17]>>[c:14]12[c:1]([N:2](=[O:4])=[O:3])[cH:5][c:6]([N:7](=[O:9])=[O:8])[c:10]([Br:11])[c:12]1[O:17][c:16]1[c:22]([NH:23]2)[cH:21][cH:20][cH:19][cH:18]1
202,c1(Br)c(N(=O)=O)c(C)c(N(=O)=O)c(Br)c1N(=O)=O.c1(O)ccccc1N>>c12c(Oc(cccc3)c3N1)c(C)c(N(=O)=O)c(Br)c2N(=O)=O,c1(c(N(=O)=O)c(Br)c(N(=O)=O)c(C)c1N(=O)=O)Br.c1(c(N)cccc1)O>>c12c(N(=O)=O)c(Br)c(N(=O)=O)c(C)c1Oc1c(N2)cccc1,[c:1]1([c:15]([N:16](=[O:18])=[O:17])[c:13]([Br:14])[c:9]([N:10](=[O:12])=[O:11])[c:7]([CH3:8])[c:3]1N(=O)=O)Br.[c:19]1([c:25]([NH2:26])[cH:24][cH:23][cH:22][cH:21]1)[OH:20]>>[c:1]12[c:15]([N:16](=[O:17])=[O:18])[c:13]([Br:14])[c:9]([N:10](=[O:11])=[O:12])[c:7]([CH3:8])[c:3]1[O:20][c:19]1[c:25]([NH:26]2)[cH:24][cH:23][cH:22][cH:21]1
203,c1(Br)c(N(=O)=O)c(Br)cc(Br)c1N(=O)=O.c1(O)ccccc1N>>c12c(Oc(cccc3)c3N1)c(Br)cc(Br)c2N(=O)=O,c1(c(N(=O)=O)c(Br)cc(Br)c1N(=O)=O)Br.c1(c(N)cccc1)O>>c12c(N(=O)=O)c(Br)cc(Br)c1Oc1c(N2)cccc1,[c:1]1([c:12](N(=O)=O)[c:10]([Br:11])[cH:9][c:7]([Br:8])[c:3]1[N:4](=[O:6])=[O:5])Br.[c:16]1([c:22]([NH2:23])[cH:21][cH:20][cH:19][cH:18]1)[OH:17]>>[c:1]12[c:3]([N:4](=[O:6])=[O:5])[c:7]([Br:8])[cH:9][c:10]([Br:11])[c:12]1[O:17][c:16]1[c:22]([NH:23]2)[cH:21][cH:20][cH:19][cH:18]1
204,c1(Br)ccccn1.N1(CCN(Cc2ccccc2)C(=O)C1=O)Cc3ccc(N)cc3>>N1(CCN(Cc2ccccc2)C(=O)C1=O)Cc3ccc(Nc4ccccn4)cc3,c1(ncccc1)Br.N1(Cc2ccc(N)cc2)C(=O)C(=O)N(Cc2ccccc2)CC1>>N1(Cc2ccc(Nc3ncccc3)cc2)C(=O)C(=O)N(Cc2ccccc2)CC1,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[N:8]1([CH2:23][c:24]2[cH:30][cH:29][c:27]([NH2:28])[cH:26][cH:25]2)[C:21](=[O:22])[C:19](=[O:20])[N:11]([CH2:12][c:13]2[cH:18][cH:17][cH:16][cH:15][cH:14]2)[CH2:10][CH2:9]1>>[N:8]1([CH2:23][c:24]2[cH:25][cH:26][c:27]([NH:28][c:1]3[n:7][cH:6][cH:5][cH:4][cH:3]3)[cH:29][cH:30]2)[C:21](=[O:22])[C:19](=[O:20])[N:11]([CH2:12][c:13]2[cH:18][cH:17][cH:16][cH:15][cH:14]2)[CH2:10][CH2:9]1
