,raw_ractions,transformed_reactions,automap
359,c1(CC(=O)OC)cc(OC)cc(OC)c1.c1(ccc(CCCC(=O)Cl)cc1)N(CCCl)CCCl>>c1(CC(=O)OC)cc(OC)cc(OC)c1C(=O)CCCc2ccc(N(CCCl)CCCl)cc2,c1(cc(OC)cc(OC)c1)CC(OC)=O.c1(N(CCCl)CCCl)ccc(CCCC(Cl)=O)cc1>>c1(c(C(CCCc2ccc(N(CCCl)CCCl)cc2)=O)c(OC)cc(OC)c1)CC(OC)=O,[c:1]1([cH:15][c:12]([O:13][CH3:14])[cH:11][c:8]([O:9][CH3:10])[cH:7]1)[CH2:2][C:3]([O:5][CH3:6])=[O:4].[c:16]1([N:28]([CH2:32][CH2:33][Cl:34])[CH2:29][CH2:30][Cl:31])[cH:27][cH:26][c:19]([CH2:20][CH2:21][CH2:22][C:23](Cl)=[O:24])[cH:18][cH:17]1>>[c:1]1([c:7]([C:23]([CH2:22][CH2:21][CH2:20][c:19]2[cH:26][cH:27][c:16]([N:28]([CH2:32][CH2:33][Cl:34])[CH2:29][CH2:30][Cl:31])[cH:17][cH:18]2)=[O:24])[c:8]([O:9][CH3:10])[cH:11][c:12]([O:13][CH3:14])[cH:15]1)[CH2:2][C:3]([O:5][CH3:6])=[O:4]
360,c1(NC(C)=O)ccc(OC)cc1OC.C(C)(=O)Cl>>c1(NC(C)=O)cc(C(C)=O)c(O)cc1OC,c1(c(OC)cc(OC)cc1)NC(=O)C.C(Cl)(=O)C>>c1(c(OC)cc(O)c(C(=O)C)c1)NC(=O)C,[c:1]1([c:12]([O:13][CH3:14])[cH:11][c:8]([O:9]C)[cH:7][cH:6]1)[NH:2][C:3](=[O:5])[CH3:4].[C:15](Cl)(=[O:17])[CH3:16]>>[c:1]1([c:12]([O:13][CH3:14])[cH:11][c:8]([OH:9])[c:7]([C:15](=[O:17])[CH3:16])[cH:6]1)[NH:2][C:3](=[O:5])[CH3:4]
361,c1(OC)ccc(Br)cc1.C1(CC1)C(=O)Cl>>C(=O)(C1CC1)c2ccc(OC)cc2,c1(ccc(Br)cc1)OC.C1(C(Cl)=O)CC1>>C(c1ccc(OC)cc1)(C1CC1)=O,[c:1]1([cH:9][cH:8][c:6](Br)[cH:5][cH:4]1)[O:2][CH3:3].[CH:10]1([C:13](Cl)=[O:14])[CH2:12][CH2:11]1>>[C:13]([c:6]1[cH:8][cH:9][c:1]([O:2][CH3:3])[cH:4][cH:5]1)([CH:10]1[CH2:12][CH2:11]1)=[O:14]
362,C(CCCCCCCCCC)C(=O)Cl.c1(OC)cc(OC)cc(OC)c1>>c1(C(=O)CCCCCCCCCCC)c(OC)cc(OC)cc1OC,C(C(Cl)=O)CCCCCCCCCC.c1(cc(OC)cc(OC)c1)OC>>c1(c(OC)cc(OC)cc1OC)C(CCCCCCCCCCC)=O,[CH2:1]([C:12](Cl)=[O:13])[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH3:11].[c:15]1([cH:26][c:23]([O:24][CH3:25])[cH:22][c:19]([O:20][CH3:21])[cH:18]1)[O:16][CH3:17]>>[c:18]1([c:15]([O:16][CH3:17])[cH:26][c:23]([O:24][CH3:25])[cH:22][c:19]1[O:20][CH3:21])[C:12]([CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH3:11])=[O:13]
363,c1(cccc(OC)c1)C(=O)Cl.c1(OC)ccccc1>>c1(cccc(OC)c1)C(=O)c2ccc(OC)cc2,c1(C(Cl)=O)cc(OC)ccc1.c1(ccccc1)OC>>c1(C(c2ccc(OC)cc2)=O)cc(OC)ccc1,[c:1]1([C:9](Cl)=[O:10])[cH:8][c:5]([O:6][CH3:7])[cH:4][cH:3][cH:2]1.[c:12]1([cH:19][cH:18][cH:17][cH:16][cH:15]1)[O:13][CH3:14]>>[c:1]1([C:9]([c:17]2[cH:18][cH:19][c:12]([O:13][CH3:14])[cH:15][cH:16]2)=[O:10])[cH:8][c:5]([O:6][CH3:7])[cH:4][cH:3][cH:2]1
364,c1(OC)cc(CC(=O)Cl)ccc1OC.c1(OC)ccccc1>>c1(ccc(OC)c(OC)c1)CC(=O)c2ccc(OC)cc2,c1(c(OC)ccc(CC(Cl)=O)c1)OC.c1(ccccc1)OC>>c1(CC(c2ccc(OC)cc2)=O)cc(OC)c(OC)cc1,[c:1]1([c:12]([O:13][CH3:14])[cH:11][cH:10][c:5]([CH2:6][C:7](Cl)=[O:8])[cH:4]1)[O:2][CH3:3].[c:15]1([cH:22][cH:21][cH:20][cH:19][cH:18]1)[O:16][CH3:17]>>[c:5]1([CH2:6][C:7]([c:20]2[cH:21][cH:22][c:15]([O:16][CH3:17])[cH:18][cH:19]2)=[O:8])[cH:4][c:1]([O:2][CH3:3])[c:12]([O:13][CH3:14])[cH:11][cH:10]1
365,c1(OC)ccccc1.c1(N(=O)=O)cc(C(=O)Cl)ccc1Cl>>c1(N(=O)=O)c(Cl)ccc(C(=O)c2ccc(OC)cc2)c1,c1(ccccc1)OC.c1(c(Cl)ccc(C(Cl)=O)c1)N(=O)=O>>c1(cc(C(c2ccc(OC)cc2)=O)ccc1Cl)N(=O)=O,[c:1]1([cH:8][cH:7][cH:6][cH:5][cH:4]1)[O:2][CH3:3].[c:9]1([c:20]([Cl:21])[cH:19][cH:18][c:14]([C:15](Cl)=[O:16])[cH:13]1)[N:10](=[O:12])=[O:11]>>[c:9]1([cH:13][c:14]([C:15]([c:6]2[cH:7][cH:8][c:1]([O:2][CH3:3])[cH:4][cH:5]2)=[O:16])[cH:18][cH:19][c:20]1[Cl:21])[N:10](=[O:12])=[O:11]
366,c1(OC)ccccc1.c1(CC(=O)Cl)ccc(N(=O)=O)cc1>>c1(ccc(OC)cc1)C(=O)Cc2ccc(N(=O)=O)cc2,c1(ccccc1)OC.c1(ccc(N(=O)=O)cc1)CC(Cl)=O>>c1(C(Cc2ccc(N(=O)=O)cc2)=O)ccc(OC)cc1,[c:1]1([cH:8][cH:7][cH:6][cH:5][cH:4]1)[O:2][CH3:3].[c:9]1([cH:21][cH:20][c:16]([N:17](=[O:19])=[O:18])[cH:15][cH:14]1)[CH2:10][C:11](Cl)=[O:12]>>[c:6]1([C:11]([CH2:10][c:9]2[cH:21][cH:20][c:16]([N:17](=[O:18])=[O:19])[cH:15][cH:14]2)=[O:12])[cH:7][cH:8][c:1]([O:2][CH3:3])[cH:4][cH:5]1
367,c1(OC)ccccc1OC.C(C)(C)C(=O)Cl>>c1(ccc(OC)c(OC)c1)C(=O)C(C)C,c1(c(OC)cccc1)OC.C(C(Cl)=O)(C)C>>c1(C(C(C)C)=O)cc(OC)c(OC)cc1,[c:1]1([c:8]([O:9][CH3:10])[cH:7][cH:6][cH:5][cH:4]1)[O:2][CH3:3].[CH:11]([C:14](Cl)=[O:15])([CH3:13])[CH3:12]>>[c:6]1([C:14]([CH:11]([CH3:13])[CH3:12])=[O:15])[cH:7][c:8]([O:9][CH3:10])[c:1]([O:2][CH3:3])[cH:4][cH:5]1
368,c1(OC)ccccc1OC.c1(OC)cc(C(=O)Cl)ccc1OC>>c1(ccc(OC)c(OC)c1)C(=O)c2ccc(OC)c(OC)c2,c1(c(OC)cccc1)OC.c1(c(OC)ccc(C(Cl)=O)c1)OC>>c1(C(c2cc(OC)c(OC)cc2)=O)cc(OC)c(OC)cc1,[c:1]1([c:8]([O:9][CH3:10])[cH:7][cH:6][cH:5][cH:4]1)[O:2][CH3:3].[c:11]1([c:21]([O:22][CH3:23])[cH:20][cH:19][c:15]([C:16](Cl)=[O:17])[cH:14]1)[O:12][CH3:13]>>[c:6]1([C:16]([c:15]2[cH:14][c:11]([O:12][CH3:13])[c:21]([O:22][CH3:23])[cH:20][cH:19]2)=[O:17])[cH:7][c:8]([O:9][CH3:10])[c:1]([O:2][CH3:3])[cH:4][cH:5]1
369,c1(OC)ccccc1.c1(ccc(Cl)cc1)CC(=O)Cl>>c1(ccc(OC)cc1)C(=O)Cc2ccc(Cl)cc2,c1(ccccc1)OC.c1(CC(Cl)=O)ccc(Cl)cc1>>c1(C(Cc2ccc(Cl)cc2)=O)ccc(OC)cc1,[c:1]1([cH:8][cH:7][cH:6][cH:5][cH:4]1)[O:2][CH3:3].[c:9]1([CH2:16][C:17](Cl)=[O:18])[cH:15][cH:14][c:12]([Cl:13])[cH:11][cH:10]1>>[c:6]1([C:17]([CH2:16][c:9]2[cH:15][cH:14][c:12]([Cl:13])[cH:11][cH:10]2)=[O:18])[cH:7][cH:8][c:1]([O:2][CH3:3])[cH:4][cH:5]1
370,c1(ccccc1Sc2cccc(OC)c2)C(=O)Cl>>c12c(cc(OC)cc1)Sc(cccc3)c3C2=O,c1(C(Cl)=O)c(Sc2cc(OC)ccc2)cccc1>>c12C(=O)c3ccccc3Sc1cc(cc2)OC,[c:1]1([C:16](Cl)=[O:17])[c:6]([S:7][c:8]2[cH:15][c:12]([O:13][CH3:14])[cH:11][cH:10][cH:9]2)[cH:5][cH:4][cH:3][cH:2]1>>[c:9]12[C:16](=[O:17])[c:1]3[cH:2][cH:3][cH:4][cH:5][c:6]3[S:7][c:8]1[cH:15][c:12]([cH:11][cH:10]2)[O:13][CH3:14]
371,C(=C/C(=O)Cl)(/[Te]c1cc(OC)cc(OC)c1)\c2ccccc2>>c12c(C(=O)C=C(c3ccccc3)[Te]1)c(OC)cc(OC)c2,C(/c1ccccc1)(\[Te]c1cc(OC)cc(OC)c1)=C\C(Cl)=O>>c12cc(OC)cc(OC)c1C(C=C([Te]2)c1ccccc1)=O,[C:1](/[c:17]1[cH:22][cH:21][cH:20][cH:19][cH:18]1)(\[Te:6][c:7]1[cH:16][c:13]([O:14][CH3:15])[cH:12][c:9]([O:10][CH3:11])[cH:8]1)=[CH:2]\[C:3](Cl)=[O:4]>>[c:7]12[cH:16][c:13]([O:14][CH3:15])[cH:12][c:9]([O:10][CH3:11])[c:8]1[C:3]([CH:2]=[C:1]([Te:6]2)[c:17]1[cH:22][cH:21][cH:20][cH:19][cH:18]1)=[O:4]
372,c1(OC)cc(OC)ccc1F.C(C)(=O)Cl>>c1(C(C)=O)cc(F)c(OC)cc1OC,c1(c(F)ccc(OC)c1)OC.C(Cl)(=O)C>>c1(c(OC)cc(OC)c(F)c1)C(=O)C,[c:1]1([c:10]([F:11])[cH:9][cH:8][c:5]([O:6][CH3:7])[cH:4]1)[O:2][CH3:3].[C:12](Cl)(=[O:14])[CH3:13]>>[c:8]1([c:5]([O:6][CH3:7])[cH:4][c:1]([O:2][CH3:3])[c:10]([F:11])[cH:9]1)[C:12](=[O:14])[CH3:13]
373,c1(Cl)c(Cl)cccc1OC.C(C)(C)C(=O)Cl>>c1(ccc(OC)c(Cl)c1Cl)C(=O)C(C)C,c1(c(OC)cccc1Cl)Cl.C(C(Cl)=O)(C)C>>c1(C(C(C)C)=O)c(Cl)c(Cl)c(OC)cc1,[c:1]1([c:8]([O:9][CH3:10])[cH:7][cH:6][cH:5][c:3]1[Cl:4])[Cl:2].[CH:11]([C:14](Cl)=[O:15])([CH3:13])[CH3:12]>>[c:5]1([C:14]([CH:11]([CH3:13])[CH3:12])=[O:15])[c:3]([Cl:4])[c:1]([Cl:2])[c:8]([O:9][CH3:10])[cH:7][cH:6]1
374,c1([Mg]Br)ccc(OC)cc1.C(=O)(OC)CCC(=O)Cl>>c1(ccc(OC)cc1)C(=O)CCC(=O)OC,c1(ccc(OC)cc1)[Mg]Br.C(CCC(Cl)=O)(OC)=O>>c1(C(CCC(OC)=O)=O)ccc(OC)cc1,[c:1]1([cH:10][cH:9][c:6]([O:7][CH3:8])[cH:5][cH:4]1)[Mg]Br.[C:11]([CH2:15][CH2:16][C:17](Cl)=[O:18])([O:13][CH3:14])=[O:12]>>[c:1]1([C:17]([CH2:16][CH2:15][C:11]([O:13][CH3:14])=[O:12])=[O:18])[cH:10][cH:9][c:6]([O:7][CH3:8])[cH:5][cH:4]1
375,c1(ccccc1OC)c2ccccc2.C1(CCCCC1)C(=O)Cl>>c1(cc(C(=O)C2CCCCC2)ccc1OC)c3ccccc3,c1(-c2ccccc2)c(OC)cccc1.C1(C(Cl)=O)CCCCC1>>c1(-c2ccccc2)c(OC)ccc(C(C2CCCCC2)=O)c1,[c:1]1(-[c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[c:6]([O:7][CH3:8])[cH:5][cH:4][cH:3][cH:2]1.[CH:15]1([C:21](Cl)=[O:22])[CH2:20][CH2:19][CH2:18][CH2:17][CH2:16]1>>[c:1]1(-[c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[c:6]([O:7][CH3:8])[cH:5][cH:4][c:3]([C:21]([CH:15]2[CH2:20][CH2:19][CH2:18][CH2:17][CH2:16]2)=[O:22])[cH:2]1
376,C(=O)(Cl)CCCC.c1(CC(C)C)ccc(OC)cc1OC>>c1(C(=O)CCCC)cc(CC(C)C)c(OC)cc1OC,C(CCCC)(Cl)=O.c1(c(OC)cc(OC)cc1)CC(C)C>>c1(c(OC)cc(OC)c(CC(C)C)c1)C(CCCC)=O,[C:1]([CH2:4][CH2:5][CH2:6][CH3:7])(Cl)=[O:2].[c:8]1([c:19]([O:20][CH3:21])[cH:18][c:15]([O:16][CH3:17])[cH:14][cH:13]1)[CH2:9][CH:10]([CH3:12])[CH3:11]>>[c:14]1([c:15]([O:16][CH3:17])[cH:18][c:19]([O:20][CH3:21])[c:8]([CH2:9][CH:10]([CH3:12])[CH3:11])[cH:13]1)[C:1]([CH2:4][CH2:5][CH2:6][CH3:7])=[O:2]
377,C(C)(=O)Cl.c1(ccccc1OC)CCCc2ccccc2OC.C(C)(=O)Cl>>c1(CCCc2cc(C(C)=O)ccc2OC)cc(C(C)=O)ccc1OC,C(Cl)(=O)C.c1(CCCc2c(OC)cccc2)c(OC)cccc1.C(Cl)(=O)C>>c1(c(OC)ccc(C(=O)C)c1)CCCc1c(OC)ccc(C(=O)C)c1,[C:1](Cl)(=[O:3])[CH3:2].[c:5]1([CH2:13][CH2:14][CH2:15][c:16]2[c:21]([O:22][CH3:23])[cH:20][cH:19][cH:18][cH:17]2)[c:10]([O:11][CH3:12])[cH:9][cH:8][cH:7][cH:6]1.[C:24](Cl)(=[O:26])[CH3:25]>>[c:5]1([c:10]([O:11][CH3:12])[cH:9][cH:8][c:7]([C:24](=[O:26])[CH3:25])[cH:6]1)[CH2:13][CH2:14][CH2:15][c:16]1[c:21]([O:22][CH3:23])[cH:20][cH:19][c:18]([C:1](=[O:3])[CH3:2])[cH:17]1
378,c1(CCCC(=O)Cl)ccc(N(=O)=O)cc1.c1(OC)ccccc1Cl>>c1(ccc(OC)c(Cl)c1)C(=O)CCCc2ccc(N(=O)=O)cc2,c1(ccc(N(=O)=O)cc1)CCCC(Cl)=O.c1(c(Cl)cccc1)OC>>c1(C(CCCc2ccc(N(=O)=O)cc2)=O)cc(Cl)c(OC)cc1,[c:1]1([cH:15][cH:14][c:10]([N:11](=[O:13])=[O:12])[cH:9][cH:8]1)[CH2:2][CH2:3][CH2:4][C:5](Cl)=[O:6].[c:16]1([c:23]([Cl:24])[cH:22][cH:21][cH:20][cH:19]1)[O:17][CH3:18]>>[c:21]1([C:5]([CH2:4][CH2:3][CH2:2][c:1]2[cH:15][cH:14][c:10]([N:11](=[O:13])=[O:12])[cH:9][cH:8]2)=[O:6])[cH:22][c:23]([Cl:24])[c:16]([O:17][CH3:18])[cH:19][cH:20]1
379,c1(OC)cc(OC)cc(OC)c1.C(=O)(OC)CCCC(=O)Cl>>c1(C(=O)CCCC(=O)OC)c(OC)cc(OC)cc1OC,c1(cc(OC)cc(OC)c1)OC.C(CCCC(Cl)=O)(OC)=O>>c1(c(OC)cc(OC)cc1OC)C(CCCC(OC)=O)=O,[c:1]1([cH:12][c:9]([O:10][CH3:11])[cH:8][c:5]([O:6][CH3:7])[cH:4]1)[O:2][CH3:3].[C:13]([CH2:17][CH2:18][CH2:19][C:20](Cl)=[O:21])([O:15][CH3:16])=[O:14]>>[c:12]1([c:1]([O:2][CH3:3])[cH:4][c:5]([O:6][CH3:7])[cH:8][c:9]1[O:10][CH3:11])[C:20]([CH2:19][CH2:18][CH2:17][C:13]([O:15][CH3:16])=[O:14])=[O:21]
380,c1(CC(C)C)c(OC)cc(OC)cc1OC.C(C)(=O)Cl>>c1(OC)c(C(C)=O)c(OC)cc(OC)c1CC(C)C,c1(c(OC)cc(OC)cc1OC)CC(C)C.C(Cl)(=O)C>>c1(c(CC(C)C)c(OC)cc(OC)c1C(=O)C)OC,[c:1]1([c:14]([O:15][CH3:16])[cH:13][c:10]([O:11][CH3:12])[cH:9][c:6]1[O:7][CH3:8])[CH2:2][CH:3]([CH3:5])[CH3:4].[C:17](Cl)(=[O:19])[CH3:18]>>[c:14]1([c:1]([CH2:2][CH:3]([CH3:5])[CH3:4])[c:6]([O:7][CH3:8])[cH:9][c:10]([O:11][CH3:12])[c:13]1[C:17](=[O:19])[CH3:18])[O:15][CH3:16]
381,c1(CC(C)(C)C)c(OC)cc(OC)cc1OC.C(C)(=O)Cl>>c1(CC(C)(C)C)c(OC)cc(OC)c(C(C)=O)c1OC,c1(c(OC)cc(OC)cc1OC)CC(C)(C)C.C(Cl)(=O)C>>c1(c(OC)c(C(=O)C)c(OC)cc1OC)CC(C)(C)C,[c:1]1([c:15]([O:16][CH3:17])[cH:14][c:11]([O:12][CH3:13])[cH:10][c:7]1[O:8][CH3:9])[CH2:2][C:3]([CH3:6])([CH3:5])[CH3:4].[C:18](Cl)(=[O:20])[CH3:19]>>[c:1]1([c:7]([O:8][CH3:9])[c:10]([C:18](=[O:20])[CH3:19])[c:11]([O:12][CH3:13])[cH:14][c:15]1[O:16][CH3:17])[CH2:2][C:3]([CH3:6])([CH3:5])[CH3:4]
382,c1(CCCCCCC)c(OC)cc(OC)cc1OC.C(C)(=O)Cl>>c1(OC)c(CCCCCCC)c(OC)cc(OC)c1C(C)=O,c1(c(OC)cc(OC)cc1OC)CCCCCCC.C(Cl)(=O)C>>c1(c(C(=O)C)c(OC)cc(OC)c1CCCCCCC)OC,[c:1]1([c:17]([O:18][CH3:19])[cH:16][c:13]([O:14][CH3:15])[cH:12][c:9]1[O:10][CH3:11])[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH3:8].[C:20](Cl)(=[O:22])[CH3:21]>>[c:17]1([c:16]([C:20](=[O:22])[CH3:21])[c:13]([O:14][CH3:15])[cH:12][c:9]([O:10][CH3:11])[c:1]1[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH3:8])[O:18][CH3:19]
383,c1(CCCCCCCCC)c(OC)cc(OC)cc1OC.C(C)(=O)Cl>>c1(OC)c(CCCCCCCCC)c(OC)cc(OC)c1C(C)=O,c1(c(OC)cc(OC)cc1OC)CCCCCCCCC.C(Cl)(=O)C>>c1(c(C(=O)C)c(OC)cc(OC)c1CCCCCCCCC)OC,[c:1]1([c:19]([O:20][CH3:21])[cH:18][c:15]([O:16][CH3:17])[cH:14][c:11]1[O:12][CH3:13])[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH3:10].[C:22](Cl)(=[O:24])[CH3:23]>>[c:19]1([c:18]([C:22](=[O:24])[CH3:23])[c:15]([O:16][CH3:17])[cH:14][c:11]([O:12][CH3:13])[c:1]1[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH3:10])[O:20][CH3:21]
384,c1(CCCCCCCCCCC)c(OC)cc(OC)cc1OC.C(C)(=O)Cl>>c1(OC)c(CCCCCCCCCCC)c(OC)cc(OC)c1C(C)=O,c1(c(OC)cc(OC)cc1OC)CCCCCCCCCCC.C(Cl)(=O)C>>c1(c(C(=O)C)c(OC)cc(OC)c1CCCCCCCCCCC)OC,[c:1]1([c:21]([O:22][CH3:23])[cH:20][c:17]([O:18][CH3:19])[cH:16][c:13]1[O:14][CH3:15])[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH3:12].[C:24](Cl)(=[O:26])[CH3:25]>>[c:21]1([c:20]([C:24](=[O:26])[CH3:25])[c:17]([O:18][CH3:19])[cH:16][c:13]([O:14][CH3:15])[c:1]1[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH3:12])[O:22][CH3:23]
385,c1(CCC)c(OC)cc(OC)cc1OC.C(C)(=O)Cl>>c1(OC)c(CCC)c(OC)cc(OC)c1C(C)=O,c1(c(OC)cc(OC)cc1OC)CCC.C(Cl)(=O)C>>c1(c(C(=O)C)c(OC)cc(OC)c1CCC)OC,[c:1]1([c:13]([O:14][CH3:15])[cH:12][c:9]([O:10][CH3:11])[cH:8][c:5]1[O:6][CH3:7])[CH2:2][CH2:3][CH3:4].[C:16](Cl)(=[O:18])[CH3:17]>>[c:13]1([c:12]([C:16](=[O:18])[CH3:17])[c:9]([O:10][CH3:11])[cH:8][c:5]([O:6][CH3:7])[c:1]1[CH2:2][CH2:3][CH3:4])[O:14][CH3:15]
386,c1(Cc2ccccc2)c(OC)cc(OC)cc1OC.C(C)(=O)Cl>>c1(C(C)=O)c(OC)cc(OC)c(Cc2ccccc2)c1OC,c1(c(OC)cc(OC)cc1OC)Cc1ccccc1.C(Cl)(=O)C>>c1(c(OC)c(Cc2ccccc2)c(OC)cc1OC)C(=O)C,[c:1]1([c:17]([O:18][CH3:19])[cH:16][c:13]([O:14][CH3:15])[cH:12][c:9]1[O:10][CH3:11])[CH2:2][c:3]1[cH:8][cH:7][cH:6][cH:5][cH:4]1.[C:20](Cl)(=[O:22])[CH3:21]>>[c:12]1([c:9]([O:10][CH3:11])[c:1]([CH2:2][c:3]2[cH:8][cH:7][cH:6][cH:5][cH:4]2)[c:17]([O:18][CH3:19])[cH:16][c:13]1[O:14][CH3:15])[C:20](=[O:22])[CH3:21]
387,C(C)(=O)Cl.c1(CCC(C)C)c(OC)cc(OC)cc1OC>>c1(C(C)=O)c(OC)cc(OC)c(CCC(C)C)c1OC,C(Cl)(=O)C.c1(c(OC)cc(OC)cc1OC)CCC(C)C>>c1(c(OC)c(CCC(C)C)c(OC)cc1OC)C(=O)C,[C:1](Cl)(=[O:3])[CH3:2].[c:5]1([c:19]([O:20][CH3:21])[cH:18][c:15]([O:16][CH3:17])[cH:14][c:11]1[O:12][CH3:13])[CH2:6][CH2:7][CH:8]([CH3:10])[CH3:9]>>[c:14]1([c:11]([O:12][CH3:13])[c:5]([CH2:6][CH2:7][CH:8]([CH3:10])[CH3:9])[c:19]([O:20][CH3:21])[cH:18][c:15]1[O:16][CH3:17])[C:1](=[O:3])[CH3:2]
388,c1(ccco1)C(=O)Cl.c1(ccc(OC)cc1)B(O)O>>C(=O)(c1ccco1)c2ccc(OC)cc2,c1(C(Cl)=O)occc1.c1(B(O)O)ccc(OC)cc1>>C(c1ccc(OC)cc1)(c1occc1)=O,[c:1]1([C:6](Cl)=[O:7])[o:5][cH:4][cH:3][cH:2]1.[c:9]1(B(O)O)[cH:16][cH:15][c:12]([O:13][CH3:14])[cH:11][cH:10]1>>[C:6]([c:9]1[cH:16][cH:15][c:12]([O:13][CH3:14])[cH:11][cH:10]1)([c:1]1[o:5][cH:4][cH:3][cH:2]1)=[O:7]
389,[Bi](c1ccc(OC)cc1)(c2ccc(OC)cc2)c3ccc(OC)cc3.c1(cccc(C(=O)Cl)c1)C(=O)Cl>>c1(cccc(C(=O)c2ccc(OC)cc2)c1)C(=O)c3ccc(OC)cc3,[Bi](c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1.c1(C(Cl)=O)cc(C(Cl)=O)ccc1>>c1(C(c2ccc(OC)cc2)=O)cc(C(c2ccc(OC)cc2)=O)ccc1,[Bi]([c:18]1[cH:25][cH:24][c:21]([O:22][CH3:23])[cH:20][cH:19]1)([c:18]1[cH:25][cH:24][c:21]([O:22][CH3:23])[cH:20][cH:19]1)[c:18]1[cH:25][cH:24][c:21]([O:22][CH3:23])[cH:20][cH:19]1.[c:26]1([C:35](Cl)=[O:36])[cH:34][c:30]([C:31](Cl)=[O:32])[cH:29][cH:28][cH:27]1>>[c:26]1([C:35]([c:18]2[cH:19][cH:20][c:21]([O:22][CH3:23])[cH:24][cH:25]2)=[O:36])[cH:34][c:30]([C:31]([c:18]2[cH:25][cH:24][c:21]([O:22][CH3:23])[cH:20][cH:19]2)=[O:32])[cH:29][cH:28][cH:27]1
390,c1(C)c(OC)cccc1CCC(=O)Cl>>c12c(ccc(OC)c1C)C(=O)CC2,c1(c(CCC(Cl)=O)cccc1OC)C>>c12CCC(=O)c1ccc(c2C)OC,[c:1]1([c:9]([CH2:10][CH2:11][C:12](Cl)=[O:13])[cH:8][cH:7][cH:6][c:3]1[O:4][CH3:5])[CH3:2]>>[c:9]12[CH2:10][CH2:11][C:12](=[O:13])[c:8]1[cH:7][cH:6][c:3]([c:1]2[CH3:2])[O:4][CH3:5]
391,C(C(=O)Cl)(C(C)Cc1cccc(OC)c1)c2ccccc2>>C1(c2ccccc2)C(C)Cc(cc(OC)cc3)c3C1=O,C(c1ccccc1)(C(Cc1cc(OC)ccc1)C)C(Cl)=O>>C1(C(=O)c2ccc(OC)cc2CC1C)c1ccccc1,[CH:1]([c:16]1[cH:21][cH:20][cH:19][cH:18][cH:17]1)([CH:5]([CH2:7][c:8]1[cH:15][c:12]([O:13][CH3:14])[cH:11][cH:10][cH:9]1)[CH3:6])[C:2](Cl)=[O:3]>>[CH:1]1([C:2](=[O:3])[c:9]2[cH:10][cH:11][c:12]([O:13][CH3:14])[cH:15][c:8]2[CH2:7][CH:5]1[CH3:6])[c:16]1[cH:21][cH:20][cH:19][cH:18][cH:17]1
392,c1(OC)ccccc1OC.c1(ccc(C(=O)Cl)cc1)N(=O)=O.C(Cl)(Cl)C(Cl)Cl>>c1(ccc(OC)c(OC)c1)C(=O)c2ccc(N(=O)=O)cc2,c1(c(OC)cccc1)OC.c1(N(=O)=O)ccc(C(Cl)=O)cc1.C(C(Cl)Cl)(Cl)Cl>>c1(C(c2ccc(N(=O)=O)cc2)=O)cc(OC)c(OC)cc1,[c:1]1([c:8]([O:9][CH3:10])[cH:7][cH:6][cH:5][cH:4]1)[O:2][CH3:3].[c:11]1([N:20](=[O:22])=[O:21])[cH:19][cH:18][c:14]([C:15](Cl)=[O:16])[cH:13][cH:12]1.C(C(Cl)Cl)(Cl)Cl>>[c:6]1([C:15]([c:14]2[cH:18][cH:19][c:11]([N:20](=[O:21])=[O:22])[cH:12][cH:13]2)=[O:16])[cH:7][c:8]([O:9][CH3:10])[c:1]([O:2][CH3:3])[cH:4][cH:5]1
