,raw_ractions,transformed_reactions,automap
1577,c1(OC)ccc(Br)cc1.c1(ccccc1)B(O)O>>c1(ccc(OC)cc1)c2ccccc2,c1(ccc(Br)cc1)OC.c1(B(O)O)ccccc1>>c1(-c2ccccc2)ccc(OC)cc1,[c:1]1([cH:9][cH:8][c:6](Br)[cH:5][cH:4]1)[O:2][CH3:3].[c:10]1(B(O)O)[cH:15][cH:14][cH:13][cH:12][cH:11]1>>[c:6]1(-[c:10]2[cH:15][cH:14][cH:13][cH:12][cH:11]2)[cH:8][cH:9][c:1]([O:2][CH3:3])[cH:4][cH:5]1
1578,c1(Br)ccc(C)cc1.c1(ccccc1)B(O)O>>c1(ccc(C)cc1)c2ccccc2,c1(ccc(C)cc1)Br.c1(B(O)O)ccccc1>>c1(-c2ccccc2)ccc(C)cc1,[c:1]1([cH:8][cH:7][c:5]([CH3:6])[cH:4][cH:3]1)Br.[c:9]1(B(O)O)[cH:14][cH:13][cH:12][cH:11][cH:10]1>>[c:1]1(-[c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[cH:8][cH:7][c:5]([CH3:6])[cH:4][cH:3]1
1579,c1(Br)ccccc1C.c1(ccccc1)B(O)O>>c1(ccccc1C)c2ccccc2,c1(c(C)cccc1)Br.c1(B(O)O)ccccc1>>c1(-c2ccccc2)c(C)cccc1,[c:1]1([c:7]([CH3:8])[cH:6][cH:5][cH:4][cH:3]1)Br.[c:9]1(B(O)O)[cH:14][cH:13][cH:12][cH:11][cH:10]1>>[c:1]1(-[c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[c:7]([CH3:8])[cH:6][cH:5][cH:4][cH:3]1
1580,c12c(cccc1)cccc2Br.c1(ccccc1)B(O)O>>c1(cccc(cccc2)c12)c3ccccc3,c12c(Br)cccc1cccc2.c1(B(O)O)ccccc1>>c1(-c2ccccc2)c2ccccc2ccc1,[c:1]12[c:10](Br)[cH:9][cH:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2.[c:12]1(B(O)O)[cH:17][cH:16][cH:15][cH:14][cH:13]1>>[c:10]1(-[c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)[c:1]2[cH:6][cH:5][cH:4][cH:3][c:2]2[cH:7][cH:8][cH:9]1
1581,c1(ccc(Br)cc1)C(=O)OC.c1(ccccc1)B(O)O>>c1(ccc(C(=O)OC)cc1)c2ccccc2,c1(C(OC)=O)ccc(Br)cc1.c1(B(O)O)ccccc1>>c1(-c2ccccc2)ccc(C(OC)=O)cc1,[c:1]1([C:8]([O:10][CH3:11])=[O:9])[cH:7][cH:6][c:4](Br)[cH:3][cH:2]1.[c:12]1(B(O)O)[cH:17][cH:16][cH:15][cH:14][cH:13]1>>[c:4]1(-[c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)[cH:6][cH:7][c:1]([C:8]([O:10][CH3:11])=[O:9])[cH:2][cH:3]1
1582,c1(ccc(Br)cc1)C(C)=O.c1(ccccc1)B(O)O>>c1(ccc(C(C)=O)cc1)c2ccccc2,c1(C(=O)C)ccc(Br)cc1.c1(B(O)O)ccccc1>>c1(-c2ccccc2)ccc(C(=O)C)cc1,[c:1]1([C:8](=[O:10])[CH3:9])[cH:7][cH:6][c:4](Br)[cH:3][cH:2]1.[c:11]1(B(O)O)[cH:16][cH:15][cH:14][cH:13][cH:12]1>>[c:4]1(-[c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2)[cH:6][cH:7][c:1]([C:8](=[O:10])[CH3:9])[cH:2][cH:3]1
1583,c1(ccc(Br)cc1)N(=O)=O.c1(ccccc1)B(O)O>>c1(ccc(N(=O)=O)cc1)c2ccccc2,c1(N(=O)=O)ccc(Br)cc1.c1(B(O)O)ccccc1>>c1(-c2ccccc2)ccc(N(=O)=O)cc1,[c:1]1([N:8](=[O:10])=[O:9])[cH:7][cH:6][c:4](Br)[cH:3][cH:2]1.[c:11]1(B(O)O)[cH:16][cH:15][cH:14][cH:13][cH:12]1>>[c:4]1(-[c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2)[cH:6][cH:7][c:1]([N:8](=[O:10])=[O:9])[cH:2][cH:3]1
1584,c1(ccccc1Br)C(=O)OCC.c1(cccc(OC)c1)B(O)O>>c1(ccccc1C(=O)OCC)c2cccc(OC)c2,c1(C(OCC)=O)c(Br)cccc1.c1(B(O)O)cc(OC)ccc1>>c1(-c2cc(OC)ccc2)c(C(OCC)=O)cccc1,[c:1]1([C:8]([O:10][CH2:11][CH3:12])=[O:9])[c:6](Br)[cH:5][cH:4][cH:3][cH:2]1.[c:13]1(B(O)O)[cH:20][c:17]([O:18][CH3:19])[cH:16][cH:15][cH:14]1>>[c:6]1(-[c:13]2[cH:20][c:17]([O:18][CH3:19])[cH:16][cH:15][cH:14]2)[c:1]([C:8]([O:10][CH2:11][CH3:12])=[O:9])[cH:2][cH:3][cH:4][cH:5]1
1585,c1(ccc(C)cc1)B(O)O.c1(ccc(Br)cc1)C(C)=O>>c1(ccc(C(C)=O)cc1)c2ccc(C)cc2,c1(B(O)O)ccc(C)cc1.c1(C(=O)C)ccc(Br)cc1>>c1(-c2ccc(C)cc2)ccc(C(=O)C)cc1,[c:1]1(B(O)O)[cH:7][cH:6][c:4]([CH3:5])[cH:3][cH:2]1.[c:11]1([C:18](=[O:20])[CH3:19])[cH:17][cH:16][c:14](Br)[cH:13][cH:12]1>>[c:14]1(-[c:1]2[cH:7][cH:6][c:4]([CH3:5])[cH:3][cH:2]2)[cH:16][cH:17][c:11]([C:18](=[O:20])[CH3:19])[cH:12][cH:13]1
1586,c1(Br)ccc(N)cc1.c1(ccccc1)B(O)O>>c1(ccc(N)cc1)c2ccccc2,c1(ccc(N)cc1)Br.c1(B(O)O)ccccc1>>c1(-c2ccccc2)ccc(N)cc1,[c:1]1([cH:8][cH:7][c:5]([NH2:6])[cH:4][cH:3]1)Br.[c:9]1(B(O)O)[cH:14][cH:13][cH:12][cH:11][cH:10]1>>[c:1]1(-[c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[cH:8][cH:7][c:5]([NH2:6])[cH:4][cH:3]1
1587,c12c([nH]cc1)ccc(Br)c2.c1(cccc(C)c1)B(O)O>>c1(ccc([nH]cc2)c2c1)c3cccc(C)c3,c12cc(Br)ccc1[nH]cc2.c1(B(O)O)cc(C)ccc1>>c1(-c2cc(C)ccc2)cc2cc[nH]c2cc1,[c:1]12[cH:10][c:8](Br)[cH:7][cH:6][c:2]1[nH:3][cH:4][cH:5]2.[c:11]1(B(O)O)[cH:17][c:15]([CH3:16])[cH:14][cH:13][cH:12]1>>[c:8]1(-[c:11]2[cH:17][c:15]([CH3:16])[cH:14][cH:13][cH:12]2)[cH:10][c:1]2[cH:5][cH:4][nH:3][c:2]2[cH:6][cH:7]1
1588,c1(Br)ccccc1.c1(ccc(C)cc1)B(O)O>>c1(ccc(C)cc1)c2ccccc2,c1(ccccc1)Br.c1(B(O)O)ccc(C)cc1>>c1(-c2ccccc2)ccc(C)cc1,[c:1]1([cH:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]1(B(O)O)[cH:14][cH:13][c:11]([CH3:12])[cH:10][cH:9]1>>[c:8]1(-[c:1]2[cH:7][cH:6][cH:5][cH:4][cH:3]2)[cH:14][cH:13][c:11]([CH3:12])[cH:10][cH:9]1
1589,c1(C=O)ccc(Br)cc1.c1(ccccc1)B(O)O>>c1(ccc(C=O)cc1)c2ccccc2,c1(ccc(Br)cc1)C=O.c1(B(O)O)ccccc1>>c1(-c2ccccc2)ccc(C=O)cc1,[c:1]1([cH:9][cH:8][c:6](Br)[cH:5][cH:4]1)[CH:2]=[O:3].[c:10]1(B(O)O)[cH:15][cH:14][cH:13][cH:12][cH:11]1>>[c:6]1(-[c:10]2[cH:15][cH:14][cH:13][cH:12][cH:11]2)[cH:8][cH:9][c:1]([CH:2]=[O:3])[cH:4][cH:5]1
1590,c1(ccc(C=C)cc1)B(O)O.c1(ccc(Br)cc1)N(=O)=O>>c1(ccc(N(=O)=O)cc1)c2ccc(C=C)cc2,c1(B(O)O)ccc(C=C)cc1.c1(N(=O)=O)ccc(Br)cc1>>c1(-c2ccc(C=C)cc2)ccc(N(=O)=O)cc1,[c:1]1(B(O)O)[cH:8][cH:7][c:4]([CH:5]=[CH2:6])[cH:3][cH:2]1.[c:12]1([N:19](=[O:21])=[O:20])[cH:18][cH:17][c:15](Br)[cH:14][cH:13]1>>[c:15]1(-[c:1]2[cH:8][cH:7][c:4]([CH:5]=[CH2:6])[cH:3][cH:2]2)[cH:17][cH:18][c:12]([N:19](=[O:21])=[O:20])[cH:13][cH:14]1
1591,c1(ccccc1Br)c2ccccc2.c1(ccccc1)B(O)O>>c1(ccccc1c2ccccc2)c3ccccc3,c1(-c2ccccc2)c(Br)cccc1.c1(B(O)O)ccccc1>>c1(-c2ccccc2)c(-c2ccccc2)cccc1,[c:1]1(-[c:8]2[cH:13][cH:12][cH:11][cH:10][cH:9]2)[c:6](Br)[cH:5][cH:4][cH:3][cH:2]1.[c:14]1(B(O)O)[cH:19][cH:18][cH:17][cH:16][cH:15]1>>[c:1]1(-[c:8]2[cH:13][cH:12][cH:11][cH:10][cH:9]2)[c:6](-[c:14]2[cH:19][cH:18][cH:17][cH:16][cH:15]2)[cH:5][cH:4][cH:3][cH:2]1
1592,c1(ccc(Br)cc1)N(C)C.c1(ccccc1C)B(O)O>>c1(ccccc1C)c2ccc(N(C)C)cc2,c1(N(C)C)ccc(Br)cc1.c1(B(O)O)c(C)cccc1>>c1(-c2ccc(N(C)C)cc2)c(C)cccc1,[c:1]1([N:8]([CH3:10])[CH3:9])[cH:7][cH:6][c:4](Br)[cH:3][cH:2]1.[c:11]1(B(O)O)[c:16]([CH3:17])[cH:15][cH:14][cH:13][cH:12]1>>[c:15]1(-[c:4]2[cH:6][cH:7][c:1]([N:8]([CH3:10])[CH3:9])[cH:2][cH:3]2)[c:16]([CH3:17])[cH:11][cH:12][cH:13][cH:14]1
1593,c1(ccc(OC)cc1)B(O)O.c1(ccc(Br)cc1)C(C)=O>>c1(ccc(C(C)=O)cc1)c2ccc(OC)cc2,c1(B(O)O)ccc(OC)cc1.c1(C(=O)C)ccc(Br)cc1>>c1(-c2ccc(OC)cc2)ccc(C(=O)C)cc1,[c:1]1(B(O)O)[cH:8][cH:7][c:4]([O:5][CH3:6])[cH:3][cH:2]1.[c:12]1([C:19](=[O:21])[CH3:20])[cH:18][cH:17][c:15](Br)[cH:14][cH:13]1>>[c:15]1(-[c:1]2[cH:8][cH:7][c:4]([O:5][CH3:6])[cH:3][cH:2]2)[cH:17][cH:18][c:12]([C:19](=[O:21])[CH3:20])[cH:13][cH:14]1
1594,c1(OC)cccc(Br)c1.c1(ccccc1)B(O)O>>c1(cccc(OC)c1)c2ccccc2,c1(cc(Br)ccc1)OC.c1(B(O)O)ccccc1>>c1(-c2ccccc2)cc(OC)ccc1,[c:1]1([cH:9][c:7](Br)[cH:6][cH:5][cH:4]1)[O:2][CH3:3].[c:10]1(B(O)O)[cH:15][cH:14][cH:13][cH:12][cH:11]1>>[c:7]1(-[c:10]2[cH:15][cH:14][cH:13][cH:12][cH:11]2)[cH:9][c:1]([O:2][CH3:3])[cH:4][cH:5][cH:6]1
1595,c1(Br)ccccn1.c1(cccc(C=O)c1)B(O)O>>c1(cccc(C=O)c1)c2ccccn2,c1(ncccc1)Br.c1(B(O)O)cc(C=O)ccc1>>c1(-c2ncccc2)cc(C=O)ccc1,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]1(B(O)O)[cH:15][c:12]([CH:13]=[O:14])[cH:11][cH:10][cH:9]1>>[c:8]1(-[c:1]2[n:7][cH:6][cH:5][cH:4][cH:3]2)[cH:15][c:12]([CH:13]=[O:14])[cH:11][cH:10][cH:9]1
1596,c1(Br)ccccc1N.c1(ccccc1)B(O)O>>c1(ccccc1N)c2ccccc2,c1(c(N)cccc1)Br.c1(B(O)O)ccccc1>>c1(-c2ccccc2)c(N)cccc1,[c:1]1([c:7]([NH2:8])[cH:6][cH:5][cH:4][cH:3]1)Br.[c:9]1(B(O)O)[cH:14][cH:13][cH:12][cH:11][cH:10]1>>[c:1]1(-[c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[c:7]([NH2:8])[cH:6][cH:5][cH:4][cH:3]1
1597,c1(Cl)cc(Cl)ccc1Br.c1(ccc(Cl)cc1)B(O)O>>c1(ccc(Cl)cc1Cl)c2ccc(Cl)cc2,c1(c(Br)ccc(Cl)c1)Cl.c1(B(O)O)ccc(Cl)cc1>>c1(-c2ccc(Cl)cc2)c(Cl)cc(Cl)cc1,[c:1]1([c:8](Br)[cH:7][cH:6][c:4]([Cl:5])[cH:3]1)[Cl:2].[c:10]1(B(O)O)[cH:16][cH:15][c:13]([Cl:14])[cH:12][cH:11]1>>[c:8]1(-[c:10]2[cH:16][cH:15][c:13]([Cl:14])[cH:12][cH:11]2)[c:1]([Cl:2])[cH:3][c:4]([Cl:5])[cH:6][cH:7]1
1598,O(C(F)(F)F)c1ccc(Br)cc1.c1(ccc(OC)cc1)B(O)O>>c1(ccc(OC(F)(F)F)cc1)c2ccc(OC)cc2,O(c1ccc(Br)cc1)C(F)(F)F.c1(B(O)O)ccc(OC)cc1>>c1(-c2ccc(OC)cc2)ccc(OC(F)(F)F)cc1,[O:1]([c:6]1[cH:12][cH:11][c:9](Br)[cH:8][cH:7]1)[C:2]([F:5])([F:4])[F:3].[c:13]1(B(O)O)[cH:20][cH:19][c:16]([O:17][CH3:18])[cH:15][cH:14]1>>[c:9]1(-[c:13]2[cH:20][cH:19][c:16]([O:17][CH3:18])[cH:15][cH:14]2)[cH:11][cH:12][c:6]([O:1][C:2]([F:5])([F:4])[F:3])[cH:7][cH:8]1
1599,c12c(cccc1)ccc(OC)c2Br.c12c(cccc1)ccc(C)c2B(O)O>>c1(c(OC)ccc(cccc2)c12)c3c(C)ccc(cccc4)c34,c12c(Br)c(OC)ccc1cccc2.c12c(B(O)O)c(C)ccc1cccc2>>c1(-c2c3ccccc3ccc2C)c2ccccc2ccc1OC,[c:1]12[c:12](Br)[c:9]([O:10][CH3:11])[cH:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2.[c:14]12[c:24](B(O)O)[c:22]([CH3:23])[cH:21][cH:20][c:15]1[cH:16][cH:17][cH:18][cH:19]2>>[c:12]1(-[c:24]2[c:14]3[cH:19][cH:18][cH:17][cH:16][c:15]3[cH:20][cH:21][c:22]2[CH3:23])[c:1]2[cH:6][cH:5][cH:4][cH:3][c:2]2[cH:7][cH:8][c:9]1[O:10][CH3:11]
1600,c1(ccc(C)cc1)B(O)O.c1(Br)ccc(F)cc1>>c1(ccc(F)cc1)c2ccc(C)cc2,c1(B(O)O)ccc(C)cc1.c1(ccc(F)cc1)Br>>c1(-c2ccc(C)cc2)ccc(F)cc1,[c:1]1(B(O)O)[cH:7][cH:6][c:4]([CH3:5])[cH:3][cH:2]1.[c:11]1([cH:18][cH:17][c:15]([F:16])[cH:14][cH:13]1)Br>>[c:11]1(-[c:1]2[cH:7][cH:6][c:4]([CH3:5])[cH:3][cH:2]2)[cH:18][cH:17][c:15]([F:16])[cH:14][cH:13]1
1601,c12c(cccc1)ccc(Br)c2.c1(ccc(Cl)cc1)B(O)O>>c1(ccc(cccc2)c2c1)c3ccc(Cl)cc3,c12cc(Br)ccc1cccc2.c1(B(O)O)ccc(Cl)cc1>>c1(-c2ccc(Cl)cc2)cc2ccccc2cc1,[c:1]12[cH:11][c:9](Br)[cH:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2.[c:12]1(B(O)O)[cH:18][cH:17][c:15]([Cl:16])[cH:14][cH:13]1>>[c:9]1(-[c:12]2[cH:18][cH:17][c:15]([Cl:16])[cH:14][cH:13]2)[cH:11][c:1]2[cH:6][cH:5][cH:4][cH:3][c:2]2[cH:7][cH:8]1
1602,c12c(cccc1)ccc(Br)c2.c12c(cccc1)cccc2B(O)O>>c1(cccc(cccc2)c12)c3ccc(cccc4)c4c3,c12cc(Br)ccc1cccc2.c12c(B(O)O)cccc1cccc2>>c1(-c2cc3ccccc3cc2)c2ccccc2ccc1,[c:1]12[cH:11][c:9](Br)[cH:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2.[c:12]12[c:21](B(O)O)[cH:20][cH:19][cH:18][c:13]1[cH:14][cH:15][cH:16][cH:17]2>>[c:6]1(-[c:15]2[cH:14][c:13]3[cH:18][cH:19][cH:20][cH:21][c:12]3[cH:17][cH:16]2)[c:1]2[cH:11][cH:9][cH:8][cH:7][c:2]2[cH:3][cH:4][cH:5]1
1603,c12c(cc(Br)cc1)cc(C(=O)O)[nH]2.c1(ccccc1)B(O)O>>c12c(ccc(c3ccccc3)c1)[nH]c(C(=O)O)c2,c12[nH]c(C(O)=O)cc1cc(cc2)Br.c1(B(O)O)ccccc1>>c12cc(C(O)=O)[nH]c1ccc(c2)-c1ccccc1,[c:1]12[nH:13][c:9]([C:10]([OH:12])=[O:11])[cH:8][c:2]1[cH:3][c:4]([cH:6][cH:7]2)Br.[c:14]1(B(O)O)[cH:19][cH:18][cH:17][cH:16][cH:15]1>>[c:2]12[cH:8][c:9]([C:10]([OH:12])=[O:11])[nH:13][c:1]1[cH:7][cH:6][c:4]([cH:3]2)-[c:14]1[cH:19][cH:18][cH:17][cH:16][cH:15]1
1604,n1c(Br)cccc1Br.c1(c2c(cccc2)cc(cccc3)c13)B4OC(C)(C)C(C)(C)O4>>c1(c2cccc(Br)n2)c3c(cccc3)cc(cccc4)c14,n1c(Br)cccc1Br.c1(B2OC(C)(C)C(C)(C)O2)c2ccccc2cc2ccccc12>>c1(c2ccccc2cc2ccccc12)-c1nc(Br)ccc1,[n:1]1[c:7]([Br:8])[cH:6][cH:5][cH:4][c:2]1Br.[c:9]1(B2OC(C)(C)C(C)(C)O2)[c:22]2[cH:21][cH:20][cH:19][cH:18][c:17]2[cH:16][c:11]2[cH:12][cH:13][cH:14][cH:15][c:10]12>>[c:9]1([c:10]2[cH:15][cH:14][cH:13][cH:12][c:11]2[cH:16][c:17]2[cH:18][cH:19][cH:20][cH:21][c:22]12)-[c:2]1[n:1][c:7]([Br:8])[cH:6][cH:5][cH:4]1
1605,c12c(cc(Br)cc1)ccn2Cc3ccccc3.c1(B(O)O)ccc(OC(F)(F)F)cc1>>c12c(ccn1Cc3ccccc3)cc(c4ccc(OC(F)(F)F)cc4)cc2,c12[n](Cc3ccccc3)ccc1cc(cc2)Br.c1(ccc(OC(F)(F)F)cc1)B(O)O>>c12ccc(-c3ccc(OC(F)(F)F)cc3)cc1cc[n]2Cc1ccccc1,[c:1]12[n:10]([CH2:11][c:12]3[cH:17][cH:16][cH:15][cH:14][cH:13]3)[cH:9][cH:8][c:2]1[cH:3][c:4]([cH:6][cH:7]2)Br.[c:18]1([cH:31][cH:30][c:24]([O:25][C:26]([F:29])([F:28])[F:27])[cH:23][cH:22]1)B(O)O>>[c:1]12[cH:7][cH:6][c:4](-[c:18]3[cH:31][cH:30][c:24]([O:25][C:26]([F:28])([F:29])[F:27])[cH:23][cH:22]3)[cH:3][c:2]1[cH:8][cH:9][n:10]2[CH2:11][c:12]1[cH:17][cH:16][cH:15][cH:14][cH:13]1
1606,C(C(=O)O)(NC(=O)OC(C)(C)C)Cc1ccc(Br)cc1.c1(ccc(OC)cc1)B(O)O>>c1(ccc(CC(C(=O)O)NC(=O)OC(C)(C)C)cc1)c2ccc(OC)cc2,C(Cc1ccc(Br)cc1)(NC(OC(C)(C)C)=O)C(O)=O.c1(B(O)O)ccc(OC)cc1>>c1(-c2ccc(OC)cc2)ccc(CC(NC(OC(C)(C)C)=O)C(O)=O)cc1,[CH:1]([CH2:13][c:14]1[cH:20][cH:19][c:17](Br)[cH:16][cH:15]1)([NH:5][C:6]([O:8][C:9]([CH3:12])([CH3:11])[CH3:10])=[O:7])[C:2]([OH:4])=[O:3].[c:21]1(B(O)O)[cH:28][cH:27][c:24]([O:25][CH3:26])[cH:23][cH:22]1>>[c:17]1(-[c:21]2[cH:28][cH:27][c:24]([O:25][CH3:26])[cH:23][cH:22]2)[cH:19][cH:20][c:14]([CH2:13][CH:1]([NH:5][C:6]([O:8][C:9]([CH3:12])([CH3:11])[CH3:10])=[O:7])[C:2]([OH:4])=[O:3])[cH:15][cH:16]1
1607,c1(OC)cccc(Br)n1.c1(ccccc1)B(O)O>>c1(cccc(OC)n1)c2ccccc2,c1(nc(Br)ccc1)OC.c1(B(O)O)ccccc1>>c1(-c2ccccc2)nc(OC)ccc1,[c:1]1([n:9][c:7](Br)[cH:6][cH:5][cH:4]1)[O:2][CH3:3].[c:10]1(B(O)O)[cH:15][cH:14][cH:13][cH:12][cH:11]1>>[c:7]1(-[c:10]2[cH:15][cH:14][cH:13][cH:12][cH:11]2)[n:9][c:1]([O:2][CH3:3])[cH:4][cH:5][cH:6]1
1608,c1(C=O)cccc(Br)c1.c1(cccc(C=O)c1)B(O)O>>c1(cccc(C=O)c1)c2cccc(C=O)c2,c1(cc(Br)ccc1)C=O.c1(B(O)O)cc(C=O)ccc1>>c1(-c2cc(C=O)ccc2)cc(C=O)ccc1,[c:1]1([cH:9][c:7](Br)[cH:6][cH:5][cH:4]1)[CH:2]=[O:3].[c:10]1(B(O)O)[cH:17][c:14]([CH:15]=[O:16])[cH:13][cH:12][cH:11]1>>[c:7]1(-[c:10]2[cH:17][c:14]([CH:15]=[O:16])[cH:13][cH:12][cH:11]2)[cH:9][c:1]([CH:2]=[O:3])[cH:4][cH:5][cH:6]1
1609,C(F)(F)(F)c1ccc(B(O)O)cc1.c12c(OC(=O)C=C1c3ccccc3)cc(C)c(Br)c2C>>c12c(OC(=O)C=C1c3ccccc3)cc(C)c(c4ccc(C(F)(F)F)cc4)c2C,C(c1ccc(B(O)O)cc1)(F)(F)F.c12c(C)c(Br)c(C)cc1OC(C=C2c1ccccc1)=O>>c12c(C)c(-c3ccc(C(F)(F)F)cc3)c(C)cc1OC(C=C2c1ccccc1)=O,[C:1]([c:5]1[cH:13][cH:12][c:8](B(O)O)[cH:7][cH:6]1)([F:4])([F:3])[F:2].[c:14]12[c:32]([CH3:33])[c:30](Br)[c:28]([CH3:29])[cH:27][c:15]1[O:16][C:17]([CH:19]=[C:20]2[c:21]1[cH:26][cH:25][cH:24][cH:23][cH:22]1)=[O:18]>>[c:14]12[c:32]([CH3:33])[c:30](-[c:8]3[cH:12][cH:13][c:5]([C:1]([F:4])([F:3])[F:2])[cH:6][cH:7]3)[c:28]([CH3:29])[cH:27][c:15]1[O:16][C:17]([CH:19]=[C:20]2[c:21]1[cH:26][cH:25][cH:24][cH:23][cH:22]1)=[O:18]
1610,c1(Cl)cc(Br)ccc1C(=O)O.c1(cc(C)cc(C)c1)B(O)O>>c1(C(=O)O)ccc(c2cc(C)cc(C)c2)cc1Cl,c1(c(C(O)=O)ccc(Br)c1)Cl.c1(B(O)O)cc(C)cc(C)c1>>c1(c(Cl)cc(-c2cc(C)cc(C)c2)cc1)C(O)=O,[c:1]1([c:8]([C:9]([OH:11])=[O:10])[cH:7][cH:6][c:4](Br)[cH:3]1)[Cl:2].[c:12]1(B(O)O)[cH:19][c:17]([CH3:18])[cH:16][c:14]([CH3:15])[cH:13]1>>[c:8]1([c:1]([Cl:2])[cH:3][c:4](-[c:12]2[cH:19][c:17]([CH3:18])[cH:16][c:14]([CH3:15])[cH:13]2)[cH:6][cH:7]1)[C:9]([OH:11])=[O:10]
1611,c1(ccc(CN)cc1)B(O)O.c1(ccc(Br)cc1)S(=O)(=O)N[C@H](C(C)C)C(=O)OC(C)(C)C>>c1(ccc(c2ccc(CN)cc2)cc1)S(=O)(=O)N[C@H](C(C)C)C(=O)OC(C)(C)C,c1(B(O)O)ccc(CN)cc1.c1(S(N[C@@H](C(OC(C)(C)C)=O)C(C)C)(=O)=O)ccc(Br)cc1>>c1(S(N[C@@H](C(OC(C)(C)C)=O)C(C)C)(=O)=O)ccc(-c2ccc(CN)cc2)cc1,[c:1]1(B(O)O)[cH:8][cH:7][c:4]([CH2:5][NH2:6])[cH:3][cH:2]1.[c:12]1([S:19]([NH:22][C@@H:23]([C:27]([O:29][C:30]([CH3:33])([CH3:32])[CH3:31])=[O:28])[CH:24]([CH3:26])[CH3:25])(=[O:21])=[O:20])[cH:18][cH:17][c:15](Br)[cH:14][cH:13]1>>[c:12]1([S:19]([NH:22][C@@H:23]([C:27]([O:29][C:30]([CH3:32])([CH3:31])[CH3:33])=[O:28])[CH:24]([CH3:26])[CH3:25])(=[O:21])=[O:20])[cH:13][cH:14][c:15](-[c:1]2[cH:8][cH:7][c:4]([CH2:5][NH2:6])[cH:3][cH:2]2)[cH:17][cH:18]1
1612,c1(OC)c(OC)cccc1B(O)O.c12c(ccc(Br)c1)NC(C)(C)C=C2C>>c12c(ccc(c3cccc(OC)c3OC)c1)NC(C)(C)C=C2C,c1(c(B(O)O)cccc1OC)OC.c12C(C)=CC(C)(C)Nc1ccc(c2)Br>>c12C(C)=CC(C)(C)Nc1ccc(c2)-c1c(OC)c(OC)ccc1,[c:1]1([c:10](B(O)O)[cH:9][cH:8][cH:7][c:4]1[O:5][CH3:6])[O:2][CH3:3].[c:14]12[C:26]([CH3:27])=[CH:25][C:22]([CH3:24])([CH3:23])[NH:21][c:15]1[cH:16][cH:17][c:18]([cH:20]2)Br>>[c:14]12[C:26]([CH3:27])=[CH:25][C:22]([CH3:23])([CH3:24])[NH:21][c:15]1[cH:16][cH:17][c:18]([cH:20]2)-[c:10]1[c:1]([O:2][CH3:3])[c:4]([O:5][CH3:6])[cH:7][cH:8][cH:9]1
1613,C(N)(c1ccc(Br)cc1)C2CCN(C(=O)OC(C)(C)C)CC2.c1(cccc(C#N)c1)B(O)O>>C(C)(C)(C)OC(=O)N1CCC(C(N)c2ccc(c3cccc(C#N)c3)cc2)CC1,C(C1CCN(C(OC(C)(C)C)=O)CC1)(c1ccc(Br)cc1)N.c1(B(O)O)cc(C#N)ccc1>>C(OC(N1CCC(C(c2ccc(-c3cc(C#N)ccc3)cc2)N)CC1)=O)(C)(C)C,[CH:1]([CH:10]1[CH2:22][CH2:21][N:13]([C:14]([O:16][C:17]([CH3:20])([CH3:19])[CH3:18])=[O:15])[CH2:12][CH2:11]1)([c:3]1[cH:9][cH:8][c:6](Br)[cH:5][cH:4]1)[NH2:2].[c:23]1(B(O)O)[cH:30][c:27]([C:28]#[N:29])[cH:26][cH:25][cH:24]1>>[C:17]([O:16][C:14]([N:13]1[CH2:21][CH2:22][CH:10]([CH:1]([c:3]2[cH:9][cH:8][c:6](-[c:23]3[cH:30][c:27]([C:28]#[N:29])[cH:26][cH:25][cH:24]3)[cH:5][cH:4]2)[NH2:2])[CH2:11][CH2:12]1)=[O:15])([CH3:20])([CH3:19])[CH3:18]
1614,c1(ccc(Br)cc1)C(=O)O.c1(cccc(C)c1)B(O)O>>c1(ccc(C(=O)O)cc1)c2cccc(C)c2,c1(C(O)=O)ccc(Br)cc1.c1(B(O)O)cc(C)ccc1>>c1(-c2cc(C)ccc2)ccc(C(O)=O)cc1,[c:1]1([C:8]([OH:10])=[O:9])[cH:7][cH:6][c:4](Br)[cH:3][cH:2]1.[c:11]1(B(O)O)[cH:17][c:15]([CH3:16])[cH:14][cH:13][cH:12]1>>[c:4]1(-[c:11]2[cH:17][c:15]([CH3:16])[cH:14][cH:13][cH:12]2)[cH:6][cH:7][c:1]([C:8]([OH:10])=[O:9])[cH:2][cH:3]1
