,raw_ractions,transformed_reactions,automap
10,c1(ccccc1C(=O)Cl)SSc2ccccc2C(=O)Cl>>S(=O)(=O)(c1ccc(NC(=O)c2ccc(N(=O)=O)cc2)cc1)c3ccc(NC(=O)c4ccccc4SSc5ccccc5C(=O)Nc6ccc(S(=O)(=O)c7ccc(NC(=O)c8ccc(N(=O)=O)cc8)cc7)cc6)cc3,c1(SSc2c(C(Cl)=O)cccc2)c(C(Cl)=O)cccc1>>S(c1ccc(NC(c2c(SSc3c(C(Nc4ccc(S(c5ccc(NC(c6ccc(N(=O)=O)cc6)=O)cc5)(=O)=O)cc4)=O)cccc3)cccc2)=O)cc1)(c1ccc(NC(c2ccc(N(=O)=O)cc2)=O)cc1)(=O)=O,[c:1]1([S:10][S:11][c:12]2[c:17]([C:18](Cl)=[O:19])[cH:16][cH:15][cH:14][cH:13]2)[c:6]([C:7](Cl)=[O:8])[cH:5][cH:4][cH:3][cH:2]1>>S(c1ccc(N[C:7]([c:6]2[c:1]([S:10][S:11][c:12]3[c:17]([C:18](Nc4ccc(S(c5ccc(NC(c6ccc(N(=O)=O)cc6)=O)cc5)(=O)=O)cc4)=[O:19])[cH:16][cH:15][cH:14][cH:13]3)[cH:2][cH:3][cH:4][cH:5]2)=[O:8])cc1)(c1ccc(NC(c2ccc(N(=O)=O)cc2)=O)cc1)(=O)=O
11,c1(ccccc1C(=O)Cl)SSc2ccccc2C(=O)Cl>>S(=O)(=O)(c1ccc(NC(=O)c2ccccc2SSc3ccccc3C(=O)Nc4ccc(S(=O)(=O)c5ccc(NS(=O)(=O)Cc6ccccc6N(=O)=O)cc5)cc4)cc1)c7ccc(NS(=O)(=O)Cc8ccccc8N(=O)=O)cc7,c1(SSc2c(C(Cl)=O)cccc2)c(C(Cl)=O)cccc1>>S(c1ccc(NS(Cc2c(N(=O)=O)cccc2)(=O)=O)cc1)(c1ccc(NC(c2c(SSc3c(C(Nc4ccc(S(c5ccc(NS(Cc6c(N(=O)=O)cccc6)(=O)=O)cc5)(=O)=O)cc4)=O)cccc3)cccc2)=O)cc1)(=O)=O,[c:1]1([S:10][S:11][c:12]2[c:17]([C:18](Cl)=[O:19])[cH:16][cH:15][cH:14][cH:13]2)[c:6]([C:7](Cl)=[O:8])[cH:5][cH:4][cH:3][cH:2]1>>S(c1ccc(NS(Cc2c(N(=O)=O)cccc2)(=O)=O)cc1)(c1ccc(N[C:7]([c:6]2[c:1]([S:10][S:11][c:12]3[c:17]([C:18](Nc4ccc(S(c5ccc(NS(Cc6c(N(=O)=O)cccc6)(=O)=O)cc5)(=O)=O)cc4)=[O:19])[cH:16][cH:15][cH:14][cH:13]3)[cH:2][cH:3][cH:4][cH:5]2)=[O:8])cc1)(=O)=O
12,c1(ccccc1C(=O)Cl)SSc2ccccc2C(=O)Cl>>S(=O)(=O)(c1ccc(NC(=O)c2ccccc2SSc3ccccc3C(=O)Nc4ccc(S(=O)(=O)c5ccc(NS(=O)(=O)c6ccc(NC(C)=O)cc6)cc5)cc4)cc1)c7ccc(NS(=O)(=O)c8ccc(NC(C)=O)cc8)cc7,c1(SSc2c(C(Cl)=O)cccc2)c(C(Cl)=O)cccc1>>S(c1ccc(NS(c2ccc(NC(=O)C)cc2)(=O)=O)cc1)(c1ccc(NC(c2c(SSc3c(C(Nc4ccc(S(c5ccc(NS(c6ccc(NC(=O)C)cc6)(=O)=O)cc5)(=O)=O)cc4)=O)cccc3)cccc2)=O)cc1)(=O)=O,[c:1]1([S:10][S:11][c:12]2[c:17]([C:18](Cl)=[O:19])[cH:16][cH:15][cH:14][cH:13]2)[c:6]([C:7](Cl)=[O:8])[cH:5][cH:4][cH:3][cH:2]1>>S(c1ccc(NS(c2ccc(NC(=O)C)cc2)(=O)=O)cc1)(c1ccc(N[C:7]([c:6]2[c:1]([S:10][S:11][c:12]3[c:17]([C:18](Nc4ccc(S(c5ccc(NS(c6ccc(NC(=O)C)cc6)(=O)=O)cc5)(=O)=O)cc4)=[O:19])[cH:16][cH:15][cH:14][cH:13]3)[cH:2][cH:3][cH:4][cH:5]2)=[O:8])cc1)(=O)=O
13,c1(ccccc1C(=O)Cl)SSc2ccccc2C(=O)Cl>>S(=O)(=O)(c1ccc(NC(=O)c2cc(N(=O)=O)cc(N(=O)=O)c2)cc1)c3ccc(NC(=O)c4ccccc4SSc5ccccc5C(=O)Nc6ccc(S(=O)(=O)c7ccc(NC(=O)c8cc(N(=O)=O)cc(N(=O)=O)c8)cc7)cc6)cc3,c1(SSc2c(C(Cl)=O)cccc2)c(C(Cl)=O)cccc1>>S(c1ccc(NC(c2c(SSc3c(C(Nc4ccc(S(c5ccc(NC(c6cc(N(=O)=O)cc(N(=O)=O)c6)=O)cc5)(=O)=O)cc4)=O)cccc3)cccc2)=O)cc1)(c1ccc(NC(c2cc(N(=O)=O)cc(N(=O)=O)c2)=O)cc1)(=O)=O,[c:1]1([S:10][S:11][c:12]2[c:17]([C:18](Cl)=[O:19])[cH:16][cH:15][cH:14][cH:13]2)[c:6]([C:7](Cl)=[O:8])[cH:5][cH:4][cH:3][cH:2]1>>S(c1ccc(N[C:7]([c:6]2[c:1]([S:10][S:11][c:12]3[c:17]([C:18](Nc4ccc(S(c5ccc(NC(c6cc(N(=O)=O)cc(N(=O)=O)c6)=O)cc5)(=O)=O)cc4)=[O:19])[cH:16][cH:15][cH:14][cH:13]3)[cH:2][cH:3][cH:4][cH:5]2)=[O:8])cc1)(c1ccc(NC(c2cc(N(=O)=O)cc(N(=O)=O)c2)=O)cc1)(=O)=O
14,N1(C)CCNCC1>>c12c(cccc1)N(CCCN2C(=O)c3ccc(N)cc3)CCN4CCN(C)CC4,N1(CCNCC1)C>>c12N(C(c3ccc(N)cc3)=O)CCCN(CCN3CCN(C)CC3)c1cccc2,[N:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[CH3:2]>>c12N(C(c3ccc(N)cc3)=O)CCCN(C[CH2:2][N:1]3[CH2:7][CH2:6][N:5](C)[CH2:4][CH2:3]3)c1cccc2
15,N1(C)CCNCC1>>c12c(cccc1)N(CCN3CCN(C)CC3)CCCN2C(=O)c4ccc(NC(=O)c5ccccc5c6ccccc6)cc4,N1(CCNCC1)C>>c12N(C(c3ccc(NC(c4c(-c5ccccc5)cccc4)=O)cc3)=O)CCCN(CCN3CCN(C)CC3)c1cccc2,[N:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[CH3:2]>>c12N(C(c3ccc(NC(c4c(-c5ccccc5)cccc4)=O)cc3)=O)CCCN(C[CH2:2][N:1]3[CH2:7][CH2:6][N:5](C)[CH2:4][CH2:3]3)c1cccc2
16,C1(O)CCNCC1>>c12c(CCN(C(=N)N)C1)ccc(OC(C(=O)O)c3ccc(OC4CCNCC4)cc3)c2,C1(CCNCC1)O>>c12cc(OC(c3ccc(OC4CCNCC4)cc3)C(O)=O)ccc1CCN(C2)C(N)=N,[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>c12cc(OC(c3ccc([O:2][CH:1]4[CH2:7][CH2:6][NH:5][CH2:4][CH2:3]4)cc3)C(O)=O)ccc1CCN(C2)C(N)=N
17,C1(O)CCNCC1>>c12c(ccc(OC(C(=O)O)c3ccc(OC4CCN(C(C)=O)CC4)cc3)c1)CCN(C(=N)N)C2,C1(CCNCC1)O>>c12CN(C(N)=N)CCc1ccc(c2)OC(c1ccc(OC2CCN(C(=O)C)CC2)cc1)C(O)=O,[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>c12CN(C(N)=N)CCc1ccc(c2)OC(c1ccc([O:2][CH:1]2[CH2:7][CH2:6][N:5](C(=O)C)[CH2:4][CH2:3]2)cc1)C(O)=O
18,C1(O)CCNCC1>>c12c(ccc(OC(C(=O)O)c3ccc(OC4CCN(C(C)=N)CC4)cc3)c1)CCN(C(=N)N)C2,C1(CCNCC1)O>>c12CN(C(N)=N)CCc1ccc(c2)OC(c1ccc(OC2CCN(C(=N)C)CC2)cc1)C(O)=O,[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>c12CN(C(N)=N)CCc1ccc(c2)OC(c1ccc([O:2][CH:1]2[CH2:7][CH2:6][N:5](C(=N)C)[CH2:4][CH2:3]2)cc1)C(O)=O
19,C1(O)CCNCC1>>c12c(ccc(OC(C(=O)O)c3ccc(OC4CCN(C(=N)N)CC4)cc3)c1)CCN(C(=N)N)C2,C1(CCNCC1)O>>c12CN(C(N)=N)CCc1ccc(c2)OC(c1ccc(OC2CCN(C(N)=N)CC2)cc1)C(O)=O,[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>c12CN(C(N)=N)CCc1ccc(c2)OC(c1ccc([O:2][CH:1]2[CH2:7][CH2:6][N:5](C(N)=N)[CH2:4][CH2:3]2)cc1)C(O)=O
20,C1(O)CCNCC1>>c12c(CCN(C(=O)OC(C)(C)C)C1)ccc(OC(C(=O)OCC)c3ccc(OC4CCN(C(C)=O)CC4)cc3)c2,C1(CCNCC1)O>>c12cc(OC(c3ccc(OC4CCN(C(=O)C)CC4)cc3)C(OCC)=O)ccc1CCN(C2)C(OC(C)(C)C)=O,[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>c12cc(OC(c3ccc([O:2][CH:1]4[CH2:7][CH2:6][N:5](C(=O)C)[CH2:4][CH2:3]4)cc3)C(OCC)=O)ccc1CCN(C2)C(OC(C)(C)C)=O
21,C1(O)CCNCC1>>c12c(CCN(C(=O)OC(C)(C)C)C1)ccc(OC(C(=O)OCC)c3ccc(OC4CCN(C(=O)OCC=C)CC4)cc3)c2,C1(CCNCC1)O>>c12cc(OC(c3ccc(OC4CCN(C(OCC=C)=O)CC4)cc3)C(OCC)=O)ccc1CCN(C2)C(OC(C)(C)C)=O,[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>c12cc(OC(c3ccc([O:2][CH:1]4[CH2:7][CH2:6][N:5](C(OCC=C)=O)[CH2:4][CH2:3]4)cc3)C(OCC)=O)ccc1CCN(C2)C(OC(C)(C)C)=O
22,C1(O)CCNCC1>>c12c(ccc(OC(C(=O)OCC)c3ccc(OC4CCN(C(=O)OC(C)(C)C)CC4)cc3)c1)CCN(C(=O)OC(C)(C)C)C2,C1(CCNCC1)O>>c12CN(C(OC(C)(C)C)=O)CCc1ccc(c2)OC(c1ccc(OC2CCN(C(OC(C)(C)C)=O)CC2)cc1)C(OCC)=O,[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>c12CN(C(OC(C)(C)C)=O)CCc1ccc(c2)OC(c1ccc([O:2][CH:1]2[CH2:7][CH2:6][N:5](C(OC(C)(C)C)=O)[CH2:4][CH2:3]2)cc1)C(OCC)=O
23,C1(O)CCNCC1>>c12c(CCN(C(=N)N)C1)ccc(OC(C(=O)O)c3ccc(OC4CCN(C(=N)c5ccc(OC)cc5)CC4)cc3)c2,C1(CCNCC1)O>>c12cc(OC(c3ccc(OC4CCN(C(c5ccc(OC)cc5)=N)CC4)cc3)C(O)=O)ccc1CCN(C2)C(N)=N,[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>c12cc(OC(c3ccc([O:2][CH:1]4[CH2:7][CH2:6][N:5](C(c5ccc(OC)cc5)=N)[CH2:4][CH2:3]4)cc3)C(O)=O)ccc1CCN(C2)C(N)=N
24,C1(O)CCNCC1>>C(C(=O)OCC)(Oc1ccc(CCNC2)c2c1)c3ccc(OC4CCNCC4)cc3.Cl,C1(CCNCC1)O>>C(c1ccc(OC2CCNCC2)cc1)(Oc1cc2CNCCc2cc1)C(OCC)=O.Cl,[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>C(c1ccc([O:2][CH:1]2[CH2:7][CH2:6][NH:5][CH2:4][CH2:3]2)cc1)(Oc1cc2CNCCc2cc1)C(OCC)=O.Cl
25,C1(O)CCNCC1>>C(C(=O)OCC)(Oc1ccc(CCNC2)c2c1)c3ccc(OC4CCN(C(C)=O)CC4)cc3.Cl[H],C1(CCNCC1)O>>C(c1ccc(OC2CCN(C(=O)C)CC2)cc1)(Oc1cc2CNCCc2cc1)C(OCC)=O.Cl[H],[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>C(c1ccc([O:2][CH:1]2[CH2:7][CH2:6][N:5](C(=O)C)[CH2:4][CH2:3]2)cc1)(Oc1cc2CNCCc2cc1)C(OCC)=O.Cl[H]
26,C1(O)CCNCC1>>C(C(=O)OCC)(Oc1ccc(CCN(C(=N)N)C2)c2c1)c3ccc(OC4CCNCC4)cc3.Cl,C1(CCNCC1)O>>C(c1ccc(OC2CCNCC2)cc1)(Oc1cc2CN(C(N)=N)CCc2cc1)C(OCC)=O.Cl,[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>C(c1ccc([O:2][CH:1]2[CH2:7][CH2:6][NH:5][CH2:4][CH2:3]2)cc1)(Oc1cc2CN(C(N)=N)CCc2cc1)C(OCC)=O.Cl
27,C1(O)CCNCC1>>C(C(=O)OCC)(Oc1ccc(CCNC2)c2c1)c3ccc(OC4CCN(C(=O)OCC=C)CC4)cc3.Cl[H],C1(CCNCC1)O>>C(c1ccc(OC2CCN(C(OCC=C)=O)CC2)cc1)(Oc1cc2CNCCc2cc1)C(OCC)=O.Cl[H],[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>C(c1ccc([O:2][CH:1]2[CH2:7][CH2:6][N:5](C(OCC=C)=O)[CH2:4][CH2:3]2)cc1)(Oc1cc2CNCCc2cc1)C(OCC)=O.Cl[H]
28,C1(O)CCNCC1>>C(C(=O)OCC)(Oc1ccc(CCN(C(=N)N)C2)c2c1)c3ccc(OC4CCN(C(C)=O)CC4)cc3.Cl[H],C1(CCNCC1)O>>C(c1ccc(OC2CCN(C(=O)C)CC2)cc1)(Oc1cc2CN(C(N)=N)CCc2cc1)C(OCC)=O.Cl[H],[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>C(c1ccc([O:2][CH:1]2[CH2:7][CH2:6][N:5](C(=O)C)[CH2:4][CH2:3]2)cc1)(Oc1cc2CN(C(N)=N)CCc2cc1)C(OCC)=O.Cl[H]
29,C1(O)CCNCC1>>C(C(=O)OCC)(Oc1ccc(CCN(C(=N)N)C2)c2c1)c3ccc(OC4CCN(C(C)=N)CC4)cc3.Cl,C1(CCNCC1)O>>C(c1ccc(OC2CCN(C(=N)C)CC2)cc1)(Oc1cc2CN(C(N)=N)CCc2cc1)C(OCC)=O.Cl,[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>C(c1ccc([O:2][CH:1]2[CH2:7][CH2:6][N:5](C(=N)C)[CH2:4][CH2:3]2)cc1)(Oc1cc2CN(C(N)=N)CCc2cc1)C(OCC)=O.Cl
30,C1(O)CCNCC1>>C(C(=O)OCC)(Oc1ccc(CCN(C(=N)N)C2)c2c1)c3ccc(OC4CCN(C(=N)CC)CC4)cc3.Cl,C1(CCNCC1)O>>C(c1ccc(OC2CCN(C(CC)=N)CC2)cc1)(Oc1cc2CN(C(N)=N)CCc2cc1)C(OCC)=O.Cl,[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>C(c1ccc([O:2][CH:1]2[CH2:7][CH2:6][N:5](C(CC)=N)[CH2:4][CH2:3]2)cc1)(Oc1cc2CN(C(N)=N)CCc2cc1)C(OCC)=O.Cl
31,C1(O)CCNCC1>>C(C(=O)OCC)(Oc1ccc(CCN(C(=N)N)C2)c2c1)c3ccc(OC4CCN(C(=N)N)CC4)cc3.Cl,C1(CCNCC1)O>>C(c1ccc(OC2CCN(C(N)=N)CC2)cc1)(Oc1cc2CN(C(N)=N)CCc2cc1)C(OCC)=O.Cl,[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>C(c1ccc([O:2][CH:1]2[CH2:7][CH2:6][N:5](C(N)=N)[CH2:4][CH2:3]2)cc1)(Oc1cc2CN(C(N)=N)CCc2cc1)C(OCC)=O.Cl
32,C1(O)CCNCC1>>C(C(=O)OCC)(Oc1ccc(CCN(C(=N)N)C2)c2c1)c3ccc(OC4CCN(C(=O)OCC=C)CC4)cc3.Cl[H],C1(CCNCC1)O>>C(c1ccc(OC2CCN(C(OCC=C)=O)CC2)cc1)(Oc1cc2CN(C(N)=N)CCc2cc1)C(OCC)=O.Cl[H],[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>C(c1ccc([O:2][CH:1]2[CH2:7][CH2:6][N:5](C(OCC=C)=O)[CH2:4][CH2:3]2)cc1)(Oc1cc2CN(C(N)=N)CCc2cc1)C(OCC)=O.Cl[H]
33,C1(O)CCNCC1>>C(C(=O)OCC)(Oc1ccc(CCN(C(=N)N)C2)c2c1)c3ccc(OC4CCN(C(=N)c5ccc(OC)cc5)CC4)cc3.Cl,C1(CCNCC1)O>>C(c1ccc(OC2CCN(C(c3ccc(OC)cc3)=N)CC2)cc1)(Oc1cc2CN(C(N)=N)CCc2cc1)C(OCC)=O.Cl,[CH:1]1([CH2:7][CH2:6][NH:5][CH2:4][CH2:3]1)[OH:2]>>C(c1ccc([O:2][CH:1]2[CH2:7][CH2:6][N:5](C(c3ccc(OC)cc3)=N)[CH2:4][CH2:3]2)cc1)(Oc1cc2CN(C(N)=N)CCc2cc1)C(OCC)=O.Cl
