,raw_ractions,transformed_reactions,automap
0,[Si](C)(C)(C)OC1=CC(CCC1)c2ccccc2>>N1(C(=O)OCc2ccccc2)[C@@]3([H])C[C@]([H])([C@H](c4ccccc4)CCC3)C[C@@H]1c5ccccc5,[Si](OC1CCCC(c2ccccc2)C=1)(C)(C)C>>N1([C@@H](c2ccccc2)C[C@]2([C@@H](CCC[C@@]1(C2)[H])c1ccccc1)[H])C(OCc1ccccc1)=O,[Si](O[C:6]1[CH2:11][CH2:10][CH2:9][CH:8]([c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)[CH:7]=1)(C)(C)C>>N1([C@@H](c2ccccc2)C[C@:7]2([C@@H:8]([CH2:9][CH2:10][CH2:11][C@@:6]1(C2)[H])[c:12]1[cH:17][cH:16][cH:15][cH:14][cH:13]1)[H])C(OCc1ccccc1)=O
1,[Si](C)(C)(C)OC1=CC(CCC1)c2ccccc2>>[C@@H]1(CCC[C@]([H])(N[C@H](c2ccccc2)C3)C[C@@]13[H])c4ccccc4,[Si](OC1CCCC(c2ccccc2)C=1)(C)(C)C>>[C@@H]1(c2ccccc2)[C@@]2([H])C[C@@H](c3ccccc3)N[C@@](C2)([H])CCC1,[Si](O[C:6]1[CH2:11][CH2:10][CH2:9][CH:8]([c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)[CH:7]=1)(C)(C)C>>[C@@H:8]1([c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)[C@@:9]2([H])C[C@@H](c3ccccc3)N[C@@:11]([CH2:10]2)([H])[CH2:6]C[CH2:7]1
2,C1(O[Si](C)(C)C)=CC(CC=C)CCC1>>[C@H]1(N[C@]([H])(CCCC2CC=C)C[C@@]2([H])C1)c3ccccc3,C1(CCCC(CC=C)C=1)O[Si](C)(C)C>>[C@H]1(c2ccccc2)C[C@@]2([H])C(CC=C)CCC[C@@](C2)([H])N1,[C:1]1([CH2:14][CH2:13][CH2:12][CH:8]([CH2:9][CH:10]=C)[CH:7]=1)O[Si](C)(C)C>>[C@H:9]1([c:8]2[cH:12][cH:13][cH:14][cH:1][cH:7]2)[CH2:10][C@@]2([H])C(CC=C)CCC[C@@](C2)([H])N1
3,[Si](C)(C)(C)OC1=CCC(c2ccccc2)CC1>>N1(C(=O)OCc2ccccc2)[C@@]3([H])C[C@]([H])(C[C@@H](c4ccccc4)CC3)C[C@@H]1c5ccccc5,[Si](OC1CCC(c2ccccc2)CC=1)(C)(C)C>>N1([C@@H](c2ccccc2)C[C@]2(C[C@H](CC[C@@]1(C2)[H])c1ccccc1)[H])C(OCc1ccccc1)=O,[Si](O[C:6]1[CH2:17][CH2:16][CH:9]([c:10]2[cH:15][cH:14][cH:13][cH:12][cH:11]2)[CH2:8][CH:7]=1)(C)(C)C>>N1([C@@H](c2ccccc2)[CH2:6][C@:17]2([CH2:16][C@H:9]([CH2:8][CH2:7][C@@]1(C2)[H])[c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[H])C(OCc1ccccc1)=O
4,[Si](C)(C)(C)OC1=CCC(c2ccccc2)CC1>>[C@H]1(N[C@]([H])(CC[C@@H](c2ccccc2)C3)C[C@@]3([H])C1)c4ccccc4,[Si](OC1CCC(c2ccccc2)CC=1)(C)(C)C>>[C@H]1(c2ccccc2)C[C@@]2([H])C[C@H](c3ccccc3)CC[C@@](C2)([H])N1,[Si](O[C:6]1[CH2:17][CH2:16][CH:9]([c:10]2[cH:15][cH:14][cH:13][cH:12][cH:11]2)[CH2:8][CH:7]=1)(C)(C)C>>[C@H]1(c2ccccc2)[CH2:6][C@@:17]2([H])[CH2:16][C@H:9]([c:10]3[cH:15][cH:14][cH:13][cH:12][cH:11]3)[CH2:8][CH2:7][C@@](C2)([H])N1
5,c1(CC)ccccn1>>c1(ccccn1)CCC=CC(=O)OCC,c1(ncccc1)CC>>c1(CCC=CC(OCC)=O)ncccc1,[c:1]1([n:8][cH:7][cH:6][cH:5][cH:4]1)[CH2:2][CH3:3]>>[c:1]1([CH2:2][CH2:3]C=CC(OCC)=O)[n:8][cH:7][cH:6][cH:5][cH:4]1
6,c1(CC)ccccn1>>[C@@H](O)(C(=O)OCC)[C@H](O)CCc1ccccn1,c1(ncccc1)CC>>[C@H]([C@@H](CCc1ncccc1)O)(C(OCC)=O)O,[c:1]1([n:8][cH:7][cH:6][cH:5][cH:4]1)[CH2:2][CH3:3]>>[C@H]([C@@H]([CH2:3][CH2:2][c:1]1[n:8][cH:7][cH:6][cH:5][cH:4]1)O)(C(OCC)=O)O
7,c1(CC)ccccn1>>c1(ccccn1)CCC(CC)CC(=O)OCC,c1(ncccc1)CC>>c1(CCC(CC(OCC)=O)CC)ncccc1,[c:1]1([n:8][cH:7][cH:6][cH:5][cH:4]1)[CH2:2][CH3:3]>>[c:1]1([CH2:2][CH2:3]C(CC(OCC)=O)CC)[n:8][cH:7][cH:6][cH:5][cH:4]1
8,c1(CC)ccccn1>>[C@@H](O)(C(=O)OCC)[C@H](O)CCc1ccccn1,c1(ncccc1)CC>>[C@H]([C@@H](CCc1ncccc1)O)(C(OCC)=O)O,[c:1]1([n:8][cH:7][cH:6][cH:5][cH:4]1)[CH2:2][CH3:3]>>[C@H]([C@@H]([CH2:3][CH2:2][c:1]1[n:8][cH:7][cH:6][cH:5][cH:4]1)O)(C(OCC)=O)O
9,c1(CC)ccccn1>>[C@](OC)(c1ccccc1)(C(=O)O[C@H](C(=O)OCC)[C@@H](CCc2ccccn2)OC(=O)[C@](OC)(c3ccccc3)C(F)(F)F)C(F)(F)F,c1(ncccc1)CC>>[C@](C(F)(F)F)(C(O[C@@H]([C@H](OC([C@@](C(F)(F)F)(c1ccccc1)OC)=O)CCc1ncccc1)C(OCC)=O)=O)(c1ccccc1)OC,[c:1]1([n:8][cH:7][cH:6][cH:5][cH:4]1)[CH2:2][CH3:3]>>[C@](C(F)(F)F)(C(O[C@@H]([C@H](OC([C@@](C(F)(F)F)(c1ccccc1)OC)=O)[CH2:3][CH2:2][c:1]1[n:8][cH:7][cH:6][cH:5][cH:4]1)C(OCC)=O)=O)(c1ccccc1)OC
10,c1(CC)ccccn1>>c1(ccccn1)CCCCC(=O)OCC,c1(ncccc1)CC>>c1(CCCCC(OCC)=O)ncccc1,[c:1]1([n:8][cH:7][cH:6][cH:5][cH:4]1)[CH2:2][CH3:3]>>[c:1]1([CH2:2][CH2:3]CCC(OCC)=O)[n:8][cH:7][cH:6][cH:5][cH:4]1
11,C(C)(C)(C)c1ccccn1>>B(F)(F)(F)F.C1(C)(CCCC(=O)OCC)CC(CC(=O)OCC)[n+](cccc2)c12,C(c1ncccc1)(C)(C)C>>B(F)(F)(F)F.C1(c2cccc[n+]2C(CC(OCC)=O)C1)(CCCC(OCC)=O)C,[C:1]([c:5]1n[cH:9][cH:8][cH:7][cH:6]1)([CH3:4])([CH3:3])[CH3:2]>>B(F)(F)(F)F.[C:1]1([c:5]2[cH:6][cH:7][cH:8][cH:9][n+]2C(CC(OCC)=O)[CH2:4]1)([CH2:3]CCC(OCC)=O)[CH3:2]
12,C(C)(C)(C)c1ccccn1>>c1(ccccn1)C(C)(C)CC=CC(=O)OCC,C(c1ncccc1)(C)(C)C>>c1(C(CC=CC(OCC)=O)(C)C)ncccc1,[C:1]([c:5]1[n:10][cH:9][cH:8][cH:7][cH:6]1)([CH3:4])([CH3:3])[CH3:2]>>[c:5]1([C:1]([CH2:4]C=CC(OCC)=O)([CH3:3])[CH3:2])[n:10][cH:9][cH:8][cH:7][cH:6]1
13,C(C)(C)(C)c1ccccn1>>c1(ccccn1)C(C)(C)CCCC(=O)OCC,C(c1ncccc1)(C)(C)C>>c1(C(CCCC(OCC)=O)(C)C)ncccc1,[C:1]([c:5]1[n:10][cH:9][cH:8][cH:7][cH:6]1)([CH3:4])([CH3:3])[CH3:2]>>[c:5]1([C:1]([CH2:4]CCC(OCC)=O)([CH3:3])[CH3:2])[n:10][cH:9][cH:8][cH:7][cH:6]1
14,C(C)(C)(C)c1ccccn1>>[B-](F)(F)(F)F.C1(C)(C)CC(CC(=O)OCC)[n+](cccc2)c12,C(c1ncccc1)(C)(C)C>>[B-](F)(F)(F)F.C1(c2cccc[n+]2C(CC(OCC)=O)C1)(C)C,[C:1]([c:5]1n[cH:9][cH:8][cH:7][cH:6]1)([CH3:4])([CH3:3])[CH3:2]>>[B-](F)(F)(F)F.[C:1]1([c:5]2[cH:6][cH:7][cH:8][cH:9][n+]2C(CC(OCC)=O)[CH2:4]1)([CH3:3])[CH3:2]
15,C(C)(C)(C)c1ccccn1>>C(C)(=O)[O-].C1(C)(CCCC(=O)OCC)CC(CC(=O)OCC)[n+](cccc2)c12,C(c1ncccc1)(C)(C)C>>C([O-])(=O)C.C1(c2cccc[n+]2C(CC(OCC)=O)C1)(CCCC(OCC)=O)C,[C:1]([c:5]1n[cH:9][cH:8][cH:7][cH:6]1)([CH3:4])([CH3:3])[CH3:2]>>[C:8]([O-])(=O)[CH3:9].[C:1]1([c:5]2[cH:6][cH:7][cH:8][cH:9][n+]2C(CC(OCC)=O)[CH2:4]1)([CH2:3]CCC(OCC)=O)[CH3:2]
16,C(C)(=O)[O-].C1(C)(C)CC(CC(=O)OCC)[n+](cccc2)c12>>c1(ccccn1)C(C)(C)CCCC(=O)OCC,C([O-])(=O)C.C1(c2cccc[n+]2C(CC(OCC)=O)C1)(C)C>>c1(C(CCCC(OCC)=O)(C)C)ncccc1,C([O-])(=O)C.[C:5]1([c:21]2[cH:20][cH:19][cH:18][cH:17][n+]2[CH:9]([CH2:10][C:11]([O:13][CH2:14][CH3:15])=[O:12])[CH2:8]1)([CH3:7])[CH3:6]>>[c:21]1([C:5]([CH2:8][CH2:9][CH2:10][C:11]([O:13][CH2:14][CH3:15])=[O:12])([CH3:7])[CH3:6])n[cH:17][cH:18][cH:19][cH:20]1
17,c1(ccccn1)CCC=CC(=O)OCC>>[C@](OC)(c1ccccc1)(C(=O)O[C@H](C(=O)OCC)[C@@H](CCc2ccccn2)OC(=O)[C@](OC)(c3ccccc3)C(F)(F)F)C(F)(F)F,c1(CCC=CC(OCC)=O)ncccc1>>[C@](C(F)(F)F)(C(O[C@@H]([C@H](OC([C@@](C(F)(F)F)(c1ccccc1)OC)=O)CCc1ncccc1)C(OCC)=O)=O)(c1ccccc1)OC,[c:1]1([CH2:7][CH2:8][CH:9]=CC(OCC)=O)[n:6][cH:5][cH:4][cH:3][cH:2]1>>[C@](C(F)(F)F)(C(O[C@@H]([C@H:9](OC([C@@](C(F)(F)F)(c1ccccc1)OC)=O)[CH2:8][CH2:7][c:1]1[n:6][cH:5][cH:4][cH:3][cH:2]1)C(OCC)=O)=O)(c1ccccc1)OC
18,S(=O)(=O)([O-])C(F)(F)F.[n+]12c(cccc1)CCC2CC(=O)OCC>>[C@@H](O)(C(=O)OCC)[C@H](O)CCc1ccccn1,S(C(F)(F)F)([O-])(=O)=O.[n+]12C(CC(OCC)=O)CCc1cccc2>>[C@H]([C@@H](CCc1ncccc1)O)(C(OCC)=O)O,S(C(F)(F)F)([O-])(=O)=O.[n+]12[CH:17]([CH2:18][C:19]([O:21][CH2:22][CH3:23])=[O:20])[CH2:16][CH2:15][c:10]1[cH:11][cH:12][cH:13][cH:14]2>>[C@H:18]([C@@H:17]([CH2:16][CH2:15][c:10]1n[cH:14][cH:13][cH:12][cH:11]1)O)([C:19]([O:21][CH2:22][CH3:23])=[O:20])O
19,S(=O)(=O)([O-])C(F)(F)F.[n+]12c(cccc1)CCC2CC(=O)OCC>>c1(ccccn1)CCC(CC)CC(=O)OCC,S(C(F)(F)F)([O-])(=O)=O.[n+]12C(CC(OCC)=O)CCc1cccc2>>c1(CCC(CC(OCC)=O)CC)ncccc1,S(C(F)(F)F)([O-])(=O)=O.[n+]12[CH:17]([CH2:18][C:19]([O:21][CH2:22][CH3:23])=[O:20])[CH2:16][CH2:15][c:10]1[cH:11][cH:12][cH:13][cH:14]2>>[c:10]1([CH2:15][CH2:16][CH:17]([CH2:18][C:19]([O:21][CH2:22][CH3:23])=[O:20])CC)n[cH:14][cH:13][cH:12][cH:11]1
20,S(=O)(=O)([O-])C(F)(F)F.[n+]12c(cccc1)CCC2CC(=O)OCC>>[C@@H](O)(C(=O)OCC)[C@H](O)CCc1ccccn1,S(C(F)(F)F)([O-])(=O)=O.[n+]12C(CC(OCC)=O)CCc1cccc2>>[C@H]([C@@H](CCc1ncccc1)O)(C(OCC)=O)O,S(C(F)(F)F)([O-])(=O)=O.[n+]12[CH:17]([CH2:18][C:19]([O:21][CH2:22][CH3:23])=[O:20])[CH2:16][CH2:15][c:10]1[cH:11][cH:12][cH:13][cH:14]2>>[C@H:18]([C@@H:17]([CH2:16][CH2:15][c:10]1n[cH:14][cH:13][cH:12][cH:11]1)O)([C:19]([O:21][CH2:22][CH3:23])=[O:20])O
21,S(=O)(=O)([O-])C(F)(F)F.[n+]12c(cccc1)CCC2CC(=O)OCC>>[C@](OC)(c1ccccc1)(C(=O)O[C@H](C(=O)OCC)[C@@H](CCc2ccccn2)OC(=O)[C@](OC)(c3ccccc3)C(F)(F)F)C(F)(F)F,S(C(F)(F)F)([O-])(=O)=O.[n+]12C(CC(OCC)=O)CCc1cccc2>>[C@](C(F)(F)F)(C(O[C@@H]([C@H](OC([C@@](C(F)(F)F)(c1ccccc1)OC)=O)CCc1ncccc1)C(OCC)=O)=O)(c1ccccc1)OC,S([C:5]([F:8])([F:7])[F:6])([O-])(=O)=O.[n+]12[CH:17]([CH2:18][C:19]([O:21][CH2:22][CH3:23])=[O:20])[CH2:16][CH2:15][c:10]1[cH:11][cH:12][cH:13][cH:14]2>>[C@]([C:5]([F:8])([F:7])[F:6])(C(O[C@@H:18]([C@H:17](OC([C@@]([C:5]([F:8])([F:7])[F:6])(c1ccccc1)OC)=O)[CH2:16][CH2:15][c:10]1n[cH:14][cH:13][cH:12][cH:11]1)[C:19]([O:21][CH2:22][CH3:23])=[O:20])=O)(c1ccccc1)OC
22,S(=O)(=O)([O-])C(F)(F)F.[n+]12c(cccc1)CCC2CC(=O)OCC>>c1(ccccn1)CCCCC(=O)OCC,S(C(F)(F)F)([O-])(=O)=O.[n+]12C(CC(OCC)=O)CCc1cccc2>>c1(CCCCC(OCC)=O)ncccc1,S(C(F)(F)F)([O-])(=O)=O.[n+]12[CH:17]([CH2:18][C:19]([O:21][CH2:22][CH3:23])=[O:20])[CH2:16][CH2:15][c:10]1[cH:11][cH:12][cH:13][cH:14]2>>[c:10]1([CH2:15][CH2:16][CH2:17][CH2:18][C:19]([O:21][CH2:22][CH3:23])=[O:20])n[cH:14][cH:13][cH:12][cH:11]1
23,c1(ccccn1)C(C)(C)CCCC(=O)OCC>>B(F)(F)(F)F.C1(C)(CCCC(=O)OCC)CC(CC(=O)OCC)[n+](cccc2)c12,c1(C(CCCC(OCC)=O)(C)C)ncccc1>>B(F)(F)(F)F.C1(c2cccc[n+]2C(CC(OCC)=O)C1)(CCCC(OCC)=O)C,[c:1]1([C:7]([CH2:10][CH2:11][CH2:12][C:13]([O:15][CH2:16][CH3:17])=[O:14])([CH3:9])[CH3:8])n[cH:5][cH:4][cH:3][cH:2]1>>B(F)(F)(F)F.[C:7]1([c:1]2[cH:2][cH:3][cH:4][cH:5][n+]2[CH:11]([CH2:12][C:13]([O:15][CH2:16][CH3:17])=[O:14])[CH2:10]1)([CH2:9][CH2:11][CH2:12][C:13]([O:15][CH2:16][CH3:17])=[O:14])[CH3:8]
24,C(=O)(C=C)OCC>>B(F)(F)(F)F.C1(C)(CCCC(=O)OCC)CC(CC(=O)OCC)[n+](cccc2)c12,C(OCC)(C=C)=O>>B(F)(F)(F)F.C1(c2cccc[n+]2C(CC(OCC)=O)C1)(CCCC(OCC)=O)C,[C:1]([O:5][CH2:6][CH3:7])([CH:3]=C)=[O:2]>>B(F)(F)(F)F.C1(c2cccc[n+]2C([CH2:3][C:1]([O:5][CH2:6][CH3:7])=[O:2])C1)(CC[CH2:3][C:1]([O:5][CH2:6][CH3:7])=[O:2])C
25,C(=O)(C=C)OCC>>[C@@H](O)(C(=O)OCC)[C@H](O)CCc1ccccn1,C(OCC)(C=C)=O>>[C@H]([C@@H](CCc1ncccc1)O)(C(OCC)=O)O,[C:1]([O:5][CH2:6][CH3:7])([CH:3]=C)=[O:2]>>[C@H:3]([C@@H](CCc1ncccc1)O)([C:1]([O:5][CH2:6][CH3:7])=[O:2])O
26,C(=O)(C=C)OCC>>c1(ccccn1)CCC(CC)CC(=O)OCC,C(OCC)(C=C)=O>>c1(CCC(CC(OCC)=O)CC)ncccc1,[C:1]([O:5][CH2:6][CH3:7])([CH:3]=C)=[O:2]>>c1(CCC([CH2:3][C:1]([O:5][CH2:6][CH3:7])=[O:2])CC)ncccc1
27,C(=O)(C=C)OCC>>c1(ccccn1)C(C)(C)CCCC(=O)OCC,C(OCC)(C=C)=O>>c1(C(CCCC(OCC)=O)(C)C)ncccc1,[C:1]([O:5][CH2:6][CH3:7])([CH:3]=C)=[O:2]>>c1(C(CC[CH2:3][C:1]([O:5][CH2:6][CH3:7])=[O:2])(C)C)ncccc1
28,C(=O)(C=C)OCC>>[C@@H](O)(C(=O)OCC)[C@H](O)CCc1ccccn1,C(OCC)(C=C)=O>>[C@H]([C@@H](CCc1ncccc1)O)(C(OCC)=O)O,[C:1]([O:5][CH2:6][CH3:7])([CH:3]=C)=[O:2]>>[C@H:3]([C@@H](CCc1ncccc1)O)([C:1]([O:5][CH2:6][CH3:7])=[O:2])O
29,C(=O)(C=C)OCC>>[C@](OC)(c1ccccc1)(C(=O)O[C@H](C(=O)OCC)[C@@H](CCc2ccccn2)OC(=O)[C@](OC)(c3ccccc3)C(F)(F)F)C(F)(F)F,C(OCC)(C=C)=O>>[C@](C(F)(F)F)(C(O[C@@H]([C@H](OC([C@@](C(F)(F)F)(c1ccccc1)OC)=O)CCc1ncccc1)C(OCC)=O)=O)(c1ccccc1)OC,[C:1]([O:5][CH2:6][CH3:7])([CH:3]=C)=[O:2]>>[C@:3](C(F)(F)F)([C:1]([O:5][C@@H:6]([C@H:7](OC([C@@](C(F)(F)F)(c1ccccc1)OC)=O)CCc1ncccc1)C(OCC)=O)=[O:2])(c1ccccc1)OC
30,C(=O)(C=C)OCC>>[B-](F)(F)(F)F.C1(C)(C)CC(CC(=O)OCC)[n+](cccc2)c12,C(OCC)(C=C)=O>>[B-](F)(F)(F)F.C1(c2cccc[n+]2C(CC(OCC)=O)C1)(C)C,[C:1]([O:5][CH2:6][CH3:7])([CH:3]=C)=[O:2]>>[B-](F)(F)(F)F.C1(c2cccc[n+]2C([CH2:3][C:1]([O:5][CH2:6][CH3:7])=[O:2])C1)(C)C
31,C(=O)(C=C)OCC>>C(C)(=O)[O-].C1(C)(CCCC(=O)OCC)CC(CC(=O)OCC)[n+](cccc2)c12,C(OCC)(C=C)=O>>C([O-])(=O)C.C1(c2cccc[n+]2C(CC(OCC)=O)C1)(CCCC(OCC)=O)C,[C:1]([O:5][CH2:6][CH3:7])([CH:3]=C)=[O:2]>>[C:1]([O-])(=[O:2])[CH3:3].C1(c2cccc[n+]2C([CH2:3][C:1]([O:5][CH2:6][CH3:7])=[O:2])C1)(CC[CH2:3][C:1]([O:5][CH2:6][CH3:7])=[O:2])C
32,C(=O)(C=C)OCC>>c1(ccccn1)CCCCC(=O)OCC,C(OCC)(C=C)=O>>c1(CCCCC(OCC)=O)ncccc1,[C:1]([O:5][CH2:6][CH3:7])([CH:3]=C)=[O:2]>>c1(CCC[CH2:3][C:1]([O:5][CH2:6][CH3:7])=[O:2])ncccc1
33,c1(ccc(\C=C\C=O)cc1)N(CC)CC>>c1(ccc(\C=C\CN(CCNC(=O)OC(C)(C)C)C(=O)CBr)cc1)N(CC)CC,c1(N(CC)CC)ccc(/C=C/C=O)cc1>>c1(N(CC)CC)ccc(/C=C/CN(C(CBr)=O)CCNC(OC(C)(C)C)=O)cc1,[c:1]1([N:11]([CH2:14][CH3:15])[CH2:12][CH3:13])[cH:10][cH:9][c:4](/[CH:5]=[CH:6]/[CH:7]=O)[cH:3][cH:2]1>>[c:1]1([N:11]([CH2:14][CH3:15])[CH2:12][CH3:13])[cH:10][cH:9][c:4](/[CH:5]=[CH:6]/[CH2:7]N(C(CBr)=O)CCNC(OC(C)(C)C)=O)[cH:3][cH:2]1
34,c1(ccc(\C=C\C=O)cc1)N(CC)CC>>c1(ccc(\C=C\CNCCNC(=O)OC(C)(C)C)cc1)N(CC)CC,c1(N(CC)CC)ccc(/C=C/C=O)cc1>>c1(N(CC)CC)ccc(/C=C/CNCCNC(OC(C)(C)C)=O)cc1,[c:1]1([N:11]([CH2:14][CH3:15])[CH2:12][CH3:13])[cH:10][cH:9][c:4](/[CH:5]=[CH:6]/[CH:7]=O)[cH:3][cH:2]1>>[c:1]1([N:11]([CH2:14][CH3:15])[CH2:12][CH3:13])[cH:10][cH:9][c:4](/[CH:5]=[CH:6]/[CH2:7]NCCNC(OC(C)(C)C)=O)[cH:3][cH:2]1
35,C(F)(F)(F)c1ccc(C=O)cc1>>C(F)(F)(F)c1ccc(\C=C\C=NCCNC(=O)OC(C)(C)C)cc1,C(c1ccc(C=O)cc1)(F)(F)F>>C(c1ccc(/C=C/C=NCCNC(OC(C)(C)C)=O)cc1)(F)(F)F,[C:1]([c:5]1[cH:12][cH:11][c:8]([CH:9]=O)[cH:7][cH:6]1)([F:4])([F:3])[F:2]>>[C:1]([c:5]1[cH:12][cH:11][c:8](/[CH:9]=C/C=NCCNC(OC(C)(C)C)=O)[cH:7][cH:6]1)([F:4])([F:3])[F:2]
36,C(F)(F)(F)c1ccc(C=O)cc1>>C(F)(F)(F)c1ccc(\C=C\CNCCNC(=O)OC(C)(C)C)cc1,C(c1ccc(C=O)cc1)(F)(F)F>>C(c1ccc(/C=C/CNCCNC(OC(C)(C)C)=O)cc1)(F)(F)F,[C:1]([c:5]1[cH:12][cH:11][c:8]([CH:9]=O)[cH:7][cH:6]1)([F:4])([F:3])[F:2]>>[C:1]([c:5]1[cH:12][cH:11][c:8](/[CH:9]=C/CNCCNC(OC(C)(C)C)=O)[cH:7][cH:6]1)([F:4])([F:3])[F:2]
37,N(c1ccccc1)(c2ccccc2)c3ccc(\C=C\C=O)cc3>>c12c(C(=O)N(CCNC(=O)OC(C)(C)C)C1)n3c(cc(OC)cc3)c2c4ccc(N(c5ccccc5)c6ccccc6)cc4,N(c1ccc(/C=C/C=O)cc1)(c1ccccc1)c1ccccc1>>c12c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3cc(cc[n]3c1C(N(C2)CCNC(OC(C)(C)C)=O)=O)OC,[N:1]([c:14]1ccc(/C=C/C=O)[cH:16][cH:15]1)([c:8]1[cH:13][cH:12][cH:11][cH:10][cH:9]1)[c:2]1[cH:7][cH:6][cH:5]cc1>>c12c(-[c:5]3cc[c:2]([N:1]([c:14]4[cH:15][cH:16]ccc4)[c:8]4[cH:9][cH:10][cH:11][cH:12][cH:13]4)[cH:7][cH:6]3)c3cc(cc[n]3c1C(N(C2)CCNC(OC(C)(C)C)=O)=O)OC
38,N(c1ccccc1)(c2ccccc2)c3ccc(\C=C\C=O)cc3>>[Br-].N(c1ccccc1)(c2ccccc2)c3ccc(\C=C\CN(CCNC(=O)OC(C)(C)C)C(=O)C[n+]4ccc(OC)cc4)cc3,N(c1ccc(/C=C/C=O)cc1)(c1ccccc1)c1ccccc1>>[Br-].N(c1ccc(/C=C/CN(C(C[n+]2ccc(OC)cc2)=O)CCNC(OC(C)(C)C)=O)cc1)(c1ccccc1)c1ccccc1,[N:1]([c:14]1[cH:23][cH:22][c:17](/C=C/C=O)[cH:16][cH:15]1)([c:8]1cc[cH:11][cH:10][cH:9]1)[c:2]1[cH:7][cH:6][cH:5][cH:4][cH:3]1>>[Br-].[N:1]([c:14]1[cH:15][cH:16][c:17](/C=C/CN(C(C[n+]2ccc(OC)cc2)=O)CCNC(OC(C)(C)C)=O)[cH:22][cH:23]1)([c:8]1cc[cH:11][cH:10][cH:9]1)[c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1
39,N(c1ccccc1)(c2ccccc2)c3ccc(\C=C\C=O)cc3>>N(c1ccccc1)(c2ccccc2)c3ccc(\C=C\CN(CCNC(=O)OC(C)(C)C)C(=O)CBr)cc3,N(c1ccc(/C=C/C=O)cc1)(c1ccccc1)c1ccccc1>>N(c1ccc(/C=C/CN(C(CBr)=O)CCNC(OC(C)(C)C)=O)cc1)(c1ccccc1)c1ccccc1,[N:1]([c:14]1[cH:23][cH:22][c:17](/C=C/C=O)[cH:16][cH:15]1)(c1ccccc1)[c:2]1[cH:7][cH:6][cH:5][cH:4][cH:3]1>>[N:1]([c:14]1[cH:23][cH:22][c:17](/C=C/CN(C(CBr)=O)CCNC(OC(C)(C)C)=O)[cH:16][cH:15]1)([c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1)c1ccccc1
40,N(c1ccccc1)(c2ccccc2)c3ccc(\C=C\C=O)cc3>>N(c1ccccc1)(c2ccccc2)c3ccc(\C=C\CNCCNC(=O)OC(C)(C)C)cc3,N(c1ccc(/C=C/C=O)cc1)(c1ccccc1)c1ccccc1>>N(c1ccc(/C=C/CNCCNC(OC(C)(C)C)=O)cc1)(c1ccccc1)c1ccccc1,[N:1]([c:14]1[cH:23][cH:22][c:17](/C=C/C=O)[cH:16][cH:15]1)([c:8]1[cH:13][cH:12][cH:11][cH:10][cH:9]1)[c:2]1[cH:7][cH:6][cH:5][cH:4][cH:3]1>>[N:1]([c:14]1[cH:15][cH:16][c:17](/C=C/CNCCNC(OC(C)(C)C)=O)[cH:22][cH:23]1)([c:2]1[cH:7][cH:6][cH:5][cH:4][cH:3]1)[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1
41,C(C)(C)(C)OC(=O)NCCNC\C=C\c1ccccc1Br>>[Br-].[n+]1(ccc(C(C)=O)cc1)CC(=O)N(CCNC(=O)OC(C)(C)C)C\C=C\c2ccccc2Br,C(OC(NCCNC/C=C/c1c(Br)cccc1)=O)(C)(C)C>>[Br-].[n+]1(CC(N(C/C=C/c2c(Br)cccc2)CCNC(OC(C)(C)C)=O)=O)ccc(C(=O)C)cc1,[C:1]([O:5][C:6]([NH:8][CH2:9][CH2:10][NH:11][CH2:12]/[CH:13]=[CH:14]/[c:15]1[c:20]([Br:21])[cH:19][cH:18][cH:17][cH:16]1)=[O:7])([CH3:4])([CH3:3])[CH3:2]>>[Br-].[n+]1(CC([N:11]([CH2:12]/[CH:13]=[CH:14]/[c:15]2[c:20]([Br:21])[cH:19][cH:18][cH:17][cH:16]2)[CH2:10][CH2:9][NH:8][C:6]([O:5][C:1]([CH3:4])([CH3:2])[CH3:3])=[O:7])=O)ccc(C(=O)C)cc1
42,C(C)(C)(C)OC(=O)NCCNC\C=C\c1ccccc1Br>>c1(c2ccccc2Br)c3n(ccc(C(C)=O)c3)c(C(=O)N(CCNC(=O)OC(C)(C)C)C4)c14,C(OC(NCCNC/C=C/c1c(Br)cccc1)=O)(C)(C)C>>c1(c2CN(CCNC(OC(C)(C)C)=O)C(=O)c2[n]2ccc(cc12)C(=O)C)-c1c(Br)cccc1,[C:1]([O:5][C:6]([NH:8][CH2:9][CH2:10][NH:11][CH2:12]/[CH:13]=[CH:14]/[c:15]1[c:20]([Br:21])[cH:19][cH:18][cH:17][cH:16]1)=[O:7])([CH3:4])([CH3:3])[CH3:2]>>[c:14]1([c:13]2[CH2:12][N:11]([CH2:10][CH2:9][NH:8][C:6]([O:5][C:1]([CH3:4])([CH3:2])[CH3:3])=[O:7])C(=O)c2[n]2ccc(cc12)C(=O)C)-[c:15]1[c:20]([Br:21])[cH:19][cH:18][cH:17][cH:16]1
