,raw_ractions,transformed_reactions,automap
0,N(B([H])[H])(C)C>>N(B([H])[H])(C)C.N([H])([H])[H],N(C)(C)B([H])[H]>>N(C)(C)B([H])[H].N([H])([H])[H],[N:1]([CH3:6])([CH3:5])[B:2]([H])[H]>>[N:1]([CH3:6])([CH3:5])[B:2]([H])[H].[N:1]([H])([H])[H]
1,[Ge]([H])([H])(Cl)Cl>>[H][H],[Ge](Cl)(Cl)([H])[H]>>[H][H],[Ge](Cl)(Cl)([H])[H]>>[H][H]
2,[Si](C)(C)(C)C1C=CC=C1.[Zr](Cl)(Cl)(Cl)Cl>>[Zr]12(Cl)(Cl)(Cl)(C3([H])=C14[H])(C3([H])=C25[H])[C@@]45[H],[Si](C1C=CC=C1)(C)(C)C.[Zr](Cl)(Cl)(Cl)Cl>>[Zr]1234([C@]5([H])C1([H])=C2([H])C3(=C45[H])[H])(Cl)(Cl)Cl,[Si]([CH:5]1[CH:9]=[CH:8][CH:7]=[CH:6]1)(C)(C)C.[Zr](Cl)(Cl)(Cl)Cl>>[Zr]1234([C@:5]5([H])[C:9]1([H])=[C:8]2([H])[C:7]3(=[C:6]45[H])[H])(Cl)(Cl)Cl
3,C(=C=O)=C=O.[Sn](C)(C)(C)N(C)C>>C(C(=O)N(C)C)(C(=O)N(C)C)([Sn](C)(C)C)[Sn](C)(C)C,C(=C=O)=C=O.[Sn](N(C)C)(C)(C)C>>C([Sn](C)(C)C)([Sn](C)(C)C)(C(N(C)C)=O)C(N(C)C)=O,C(=[C:4]=[O:5])=C=O.[Sn:6](N(C)C)([CH3:9])([CH3:8])[CH3:7]>>[C:9]([Sn:6]([CH3:7])([CH3:8])[CH3:9])([Sn:6](C)([CH3:7])[CH3:8])([C:4](N(C)C)=[O:5])[C:4](N(C)C)=[O:5]
4,c1(S[Bi](Sc2c(OC)cccc2OC)Sc3c(OC)cccc3OC)c(OC)cccc1OC.c1(Br)ccc(C)cc1>>[Bi](c1ccc(C)cc1)(c2ccc(C)cc2)c3ccc(C)cc3,c1(c(OC)cccc1OC)S[Bi](Sc1c(OC)cccc1OC)Sc1c(OC)cccc1OC.c1(ccc(C)cc1)Br>>[Bi](c1ccc(C)cc1)(c1ccc(C)cc1)c1ccc(C)cc1,[c:1]1([c:32](OC)[cH:31][cH:30][cH:29][c:26]1OC)S[Bi](S[c:1]1[c:32](OC)[cH:31][cH:30][cH:29][c:26]1OC)S[c:1]1[c:32](OC)[cH:31][cH:30][cH:29][c:26]1OC.[c:35]1([cH:42][cH:41][c:39]([CH3:40])[cH:38][cH:37]1)Br>>[Bi]([c:1]1[cH:26][cH:29][c:30](C)[cH:31][cH:32]1)([c:35]1[cH:42][cH:41][c:39]([CH3:40])[cH:38][cH:37]1)[c:35]1[cH:42][cH:41][c:39]([CH3:40])[cH:38][cH:37]1
5,c1(S[Sb](Sc2c(OC)cccc2OC)Sc3c(OC)cccc3OC)c(OC)cccc1OC.c1(Br)ccc(C)cc1>>[Sb](c1ccc(C)cc1)(c2ccc(C)cc2)c3ccc(C)cc3,c1(c(OC)cccc1OC)S[Sb](Sc1c(OC)cccc1OC)Sc1c(OC)cccc1OC.c1(ccc(C)cc1)Br>>[Sb](c1ccc(C)cc1)(c1ccc(C)cc1)c1ccc(C)cc1,[c:1]1([c:32](OC)[cH:31][cH:30][cH:29][c:26]1OC)S[Sb](S[c:1]1[c:32](OC)[cH:31][cH:30][cH:29][c:26]1OC)S[c:1]1[c:32](OC)[cH:31][cH:30][cH:29][c:26]1OC.[c:35]1([cH:42][cH:41][c:39]([CH3:40])[cH:38][cH:37]1)Br>>[Sb]([c:1]1[cH:26][cH:29][c:30](C)[cH:31][cH:32]1)([c:35]1[cH:42][cH:41][c:39]([CH3:40])[cH:38][cH:37]1)[c:35]1[cH:42][cH:41][c:39]([CH3:40])[cH:38][cH:37]1
6,[Fe]12(C#O)(C#O)(C#Cc3ccccc3)([C@@H]45)([CH]4=[CH]16)[CH]5=[CH]26.c1(ccccc1)C(Cl)=NO>>[Fe]12(C#O)(C#O)(c3onc(c4ccccc4)c3c5ccccc5)(C6([H])=C17[H])([C@@]68[H])C7([H])=C28[H],[Fe]1234([CH]5[CH]1=[CH]2[C@H]3[CH]4=5)(C#Cc1ccccc1)(C#O)C#O.c1(C(=NO)Cl)ccccc1>>[Fe]1234(C5([H])[C@]1([H])C2(=C3(C4=5[H])[H])[H])(c1c(-c2ccccc2)c(-c2ccccc2)no1)(C#O)C#O,[Fe]1234([CH]5[CH]1=[CH]2[C@H]3[CH]4=5)(C#Cc1ccccc1)(C#O)C#O.c1(C(=NO)Cl)ccccc1>>[Fe]1234(C5([H])[C@]1([H])C2(=C3(C4=5[H])[H])[H])(c1c(-c2ccccc2)c(-c2ccccc2)no1)(C#O)C#O
7,N(C)(CCCCl)CCCCl.[Ga](C)(Cl)Cl>>[Ga]12(C)N(C)(CCC1)CCC2,N(CCCCl)(CCCCl)C.[Ga](Cl)(Cl)C>>[Ga]12(CCCN1(CCC2)C)C,N(CCCCl)(CCCCl)C.[Ga](Cl)(Cl)C>>[Ga]12(CCCN1(CCC2)C)C
8,[Sn]([H])([H])(CCCC)CCCC.[Sn](=O)(CCCC)CCCC>>[Sn](CCCC)CCCC,[Sn](CCCC)(CCCC)([H])[H].[Sn](CCCC)(CCCC)=O>>[Sn](CCCC)CCCC,[Sn]([CH2:8][CH2:9][CH2:10][CH3:11])([CH2:8][CH2:9][CH2:10][CH3:11])([H])[H].[Sn]([CH2:14][CH2:15][CH2:16][CH3:17])([CH2:14][CH2:15][CH2:16][CH3:17])=O>>[Sn]([CH2:8][CH2:9][CH2:10][CH3:11])[CH2:14][CH2:15][CH2:16][CH3:17]
9,[Sn]([H])([H])(CCCC)CCCC.[Sn](CCCC)(CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC>>[Sn](CCCC)(CCCC)([Sn](CCCC)(CCCC)CCCC)[Sn](CCCC)(CCCC)CCCC,[Sn](CCCC)(CCCC)([H])[H].[Sn](O[Sn](CCCC)(CCCC)CCCC)(CCCC)(CCCC)CCCC>>[Sn]([Sn](CCCC)(CCCC)CCCC)([Sn](CCCC)(CCCC)CCCC)(CCCC)CCCC,[Sn:1]([CH2:8][CH2:9][CH2:10][CH3:11])([CH2:4][CH2:5][CH2:6][CH3:7])([H])[H].[Sn:12](O[Sn:12]([CH2:17][CH2:18][CH2:19][CH3:20])([CH2:21][CH2:22][CH2:23][CH3:24])[CH2:13][CH2:14][CH2:15][CH3:16])([CH2:21][CH2:22][CH2:23][CH3:24])([CH2:17][CH2:18][CH2:19][CH3:20])[CH2:13][CH2:14][CH2:15][CH3:16]>>[Sn:1]([Sn:12]([CH2:17][CH2:18][CH2:19][CH3:20])([CH2:21][CH2:22][CH2:23][CH3:24])[CH2:13][CH2:14][CH2:15][CH3:16])([Sn:12]([CH2:21][CH2:22][CH2:23][CH3:24])([CH2:13][CH2:14][CH2:15][CH3:16])[CH2:17][CH2:18][CH2:19][CH3:20])([CH2:8][CH2:9][CH2:10][CH3:11])[CH2:4][CH2:5][CH2:6][CH3:7]
10,[Sn]([H])([H])(CCCC)CCCC.c1(CCl)ccccc1>>[Sn](Cl)(Cl)(CCCC)CCCC,[Sn](CCCC)(CCCC)([H])[H].c1(ccccc1)CCl>>[Sn](CCCC)(CCCC)(Cl)Cl,[Sn:1]([CH2:8][CH2:9][CH2:10][CH3:11])([CH2:4][CH2:5][CH2:6][CH3:7])([H])[H].c1(ccccc1)CCl>>[Sn:1]([CH2:8][CH2:9][CH2:10][CH3:11])([CH2:4][CH2:5][CH2:6][CH3:7])(Cl)Cl
11,[Sn](CCCC)(CCCC)(OC(=O)c1ccccc1)OC(=O)c2ccccc2.[Sn]([H])([H])(CCCC)CCCC>>[Sn](CCCC)(CCCC)(OC(=O)c1ccccc1)[Sn](CCCC)(CCCC)OC(=O)c2ccccc2,[Sn](OC(c1ccccc1)=O)(OC(c1ccccc1)=O)(CCCC)CCCC.[Sn](CCCC)(CCCC)([H])[H]>>[Sn]([Sn](OC(c1ccccc1)=O)(CCCC)CCCC)(OC(c1ccccc1)=O)(CCCC)CCCC,[Sn:1]([O:19][C:20]([c:22]1[cH:27][cH:26][cH:25][cH:24][cH:23]1)=[O:21])(OC(c1ccccc1)=O)([CH2:6][CH2:7][CH2:8][CH3:9])[CH2:2][CH2:3][CH2:4][CH3:5].[Sn:28]([CH2:35][CH2:36][CH2:37][CH3:38])([CH2:31][CH2:32][CH2:33][CH3:34])([H])[H]>>[Sn:28]([Sn:1]([O:19][C:20]([c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1)=[O:21])([CH2:2][CH2:3][CH2:4][CH3:5])[CH2:6][CH2:7][CH2:8][CH3:9])([O:19][C:20]([c:22]1[cH:27][cH:26][cH:25][cH:24][cH:23]1)=[O:21])([CH2:35][CH2:36][CH2:37][CH3:38])[CH2:31][CH2:32][CH2:33][CH3:34]
12,C(C#C)(C#C)(OC)c1ccccc1.[Sn]([H])([H])(CCCC)CCCC>>C1(OC)(C=C[Sn](CCCC)(CCCC)C=C1)c2ccccc2,C(c1ccccc1)(OC)(C#C)C#C.[Sn](CCCC)(CCCC)([H])[H]>>C1(c2ccccc2)(C=C[Sn](CCCC)(CCCC)C=C1)OC,[C:1]([c:8]1[cH:13][cH:12][cH:11][cH:10][cH:9]1)([O:6][CH3:7])([C:4]#C)[C:2]#C.[Sn:14]([CH2:21][CH2:22][CH2:23][CH3:24])([CH2:17][CH2:18][CH2:19][CH3:20])([H])[H]>>[C:1]1([c:8]2[cH:13][cH:12][cH:11][cH:10][cH:9]2)([CH:4]=C[Sn:14]([CH2:21][CH2:22][CH2:23][CH3:24])([CH2:17][CH2:18][CH2:19][CH3:20])C=[CH:2]1)[O:6][CH3:7]
13,C(F)(F)(F)SN(SC(F)(F)F)B(Cl)Cl>>C(F)(F)(F)SN(SC(F)(F)F)B(Cl)Cl.N(C)(C)C,C(SN(B(Cl)Cl)SC(F)(F)F)(F)(F)F>>C(SN(B(Cl)Cl)SC(F)(F)F)(F)(F)F.N(C)(C)C,[C:1]([S:5][N:6]([B:12]([Cl:14])[Cl:13])[S:7][C:8]([F:11])([F:10])[F:9])([F:4])([F:3])[F:2]>>[C:8]([S:7][N:6]([B:12]([Cl:13])[Cl:14])[S:5][C:1]([F:4])([F:3])[F:2])([F:9])([F:11])[F:10].N(C)(C)C
14,[Sn](C)(C)(c1ccccc1)c2ccccc2.B(Cl)(Cl)Cl>>B(Cl)(c1ccccc1)c2ccccc2,[Sn](c1ccccc1)(c1ccccc1)(C)C.B(Cl)(Cl)Cl>>B(c1ccccc1)(c1ccccc1)Cl,[Sn]([c:10]1[cH:15][cH:14][cH:13][cH:12][cH:11]1)([c:10]1[cH:15][cH:14][cH:13][cH:12][cH:11]1)(C)C.[B:16]([Cl:19])(Cl)Cl>>[B:16]([c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)([c:10]1[cH:15][cH:14][cH:13][cH:12][cH:11]1)[Cl:19]
15,[Fe](C#O)(C#O)(C#O)(C#O)C#O.[Sn](C)(C)(c1ccccc1)c2ccccc2>>[Fe]1(C#O)(C#O)(C#O)(C#O)[Sn](C)(C)[Fe](C#O)(C#O)(C#O)(C#O)[Sn]1(C)C,[Fe](C#O)(C#O)(C#O)(C#O)C#O.[Sn](c1ccccc1)(c1ccccc1)(C)C>>[Fe]1([Sn](C)(C)[Fe](C#O)(C#O)(C#O)(C#O)[Sn]1(C)C)(C#O)(C#O)(C#O)C#O,[Fe](C#O)(C#O)(C#O)(C#O)C#O.[Sn:12]([c:21]1ccccc1)(c1ccccc1)([CH3:14])C>>[Fe]1([Sn](C)(C)[Fe](C#O)(C#O)(C#O)(C#O)[Sn:12]1([CH3:21])[CH3:14])(C#O)(C#O)(C#O)C#O
16,[Nb]1234(Cl)(Cl)([CH]5=[CH]16)([CH]5=[CH]27)([CH]8=[CH]39)([CH]8=C4%10[Si@@](C)(C)C)([C@H]9%10)[C@@]67[Si@@](C)(C)C>>[Nb]12345(Cl)(OO1)([CH]6=[CH]27)([CH]6=[CH]38)([CH]9=[CH]4%10)([CH]9=[CH]5%11)([C@]78[Si](C)(C)C)[C@@]%10%11[Si](C)(C)C,[Nb]12345678([C@]9([Si@](C)(C)C)[CH]1=[CH]2[CH]3=[CH]49)([C@H]1C5([Si@](C)(C)C)=[CH]6[CH]7=[CH]81)(Cl)Cl>>[Nb]123456789([C@]%10([Si](C)(C)C)[CH]1=[CH]2[CH]3=[CH]4%10)([C@@]1([Si](C)(C)C)[CH]5=[CH]6[CH]7=[CH]81)(OO9)Cl,[Nb]12345678([C@]9([Si@](C)(C)C)[CH]1=[CH]2[CH]3=[CH]49)([C@H]1C5([Si@](C)(C)C)=[CH]6[CH]7=[CH]81)(Cl)Cl>>[Nb]123456789([C@]%10([Si](C)(C)C)[CH]1=[CH]2[CH]3=[CH]4%10)([C@@]1([Si](C)(C)C)[CH]5=[CH]6[CH]7=[CH]81)(OO9)Cl
17,[Yb]123456([CH]7=[CH]18)([C@@H]79)([CH]8=[CH]29)([CH]%10=[CH]3%11)([CH]%10=[CH]4%12)([C@H]%11%12)([CH]%13=[CH]5%14)([CH]%13=[CH]6%15)[C@@H]%14%15>>[Yb]123456789(O=C(C)[CH]C(C)=O1)([C@@H]([CH]2=[CH]3%10)[CH]4=[CH]5%10)[CH]([C@@H]6[CH]7=[CH]8%11)=[CH]9%11,[Yb]123456789%10%11%12([C@@H]%13[CH]1=[CH]2[CH]3=[CH]4%13)([C@H]1[CH]5=[CH]6[CH]7=[CH]81)[CH]1[C@@H]9[CH]%10=[CH]%11[CH]%12=1>>[Yb]123456789([CH]%10[CH]1=[CH]2[C@H]3[CH]4=%10)([CH]1[CH]5=[CH]6[C@H]7[CH]8=1)O=C(C)[CH]C(C)=O9 |^1:30|,[Yb]123456789%10%11%12([C@@H:16]%13[CH:15]1=[CH:14]2[CH:12]3=[CH:13]4%13)([C@H:16]1[CH:15]5=[CH:14]6[CH:12]7=[CH:13]81)[CH:15]1[C@@H:16]9[CH:13]%10=[CH:12]%11[CH:14]%12=1>>[Yb]123456789([CH:12]%10[CH:14]1=[CH:15]2[C@H:16]3[CH:13]4=%10)([CH:12]1[CH:14]5=[CH:15]6[C@H:16]7[CH:13]8=1)O=C(C)[CH]C(C)=O9 |^1:30|
18,[Fe+2]123(C#O)(C#O)(C#O)[Fe+2](C#O)(C#O)(C#O)([C-2]1=O)([C-2]2=O)[Fe]3(C#O)(C#O)(C#O)C#O.C(S)(c1ccccc1)(c2ccccc2)c3ccccc3>>[Fe](C#O)(C#O)(C#O)([S]12)([S]34)([Fe]13(C#O)(C#O)C#O)[Fe]24(C#O)(C#O)C#O,"[Fe+2]123([Fe](C#O)(C#O)(C#O)(C#O)[Fe+2]1([C-2]2=O)([C-2]3=O)(C#O)(C#O)C#O)(C#O)(C#O)C#O.C(c1ccccc1)(c1ccccc1)(c1ccccc1)S>>[Fe]123([Fe]4(C#O)(C#O)(C#O)[S]1[Fe]2(C#O)(C#O)(C#O)[S]34)(C#O)(C#O)C#O |^1:55,63|","[Fe+2]123([Fe](C#O)(C#O)(C#O)(C#O)[Fe+2]1([C-2]2=O)([C-2]3=O)(C#O)(C#O)C#O)(C#O)(C#O)C#O.C(c1ccccc1)(c1ccccc1)(c1ccccc1)S>>[Fe]123([Fe]4(C#O)(C#O)(C#O)[S]1[Fe]2(C#O)(C#O)(C#O)[S]34)(C#O)(C#O)C#O |^1:55,63|"
19,[Fe+2]123(C#O)(C#O)(C#O)[Fe+2](C#O)(C#O)(C#O)([C-2]1=O)([C-2]2=O)[Fe]3(C#O)(C#O)(C#O)C#O.P(C#CC(C)(C)C)(c1ccccc1)c2ccccc2>>[Fe]12(C#O)(C#O)(C#O)(C3#C1C(C)(C)C)[Fe]3(C#O)(C#O)(C#O)[P]2(c4ccccc4)c5ccccc5,[Fe+2]123([Fe](C#O)(C#O)(C#O)(C#O)[Fe+2]1([C-2]2=O)([C-2]3=O)(C#O)(C#O)C#O)(C#O)(C#O)C#O.P(c1ccccc1)(c1ccccc1)C#CC(C)(C)C>>[Fe]123([P](c4ccccc4)(c4ccccc4)[Fe]1(C#O)(C#O)(C#O)C2#C3C(C)(C)C)(C#O)(C#O)C#O |^1:47|,[Fe+2]123([Fe](C#O)(C#O)(C#O)(C#O)[Fe+2]1([C-2]2=O)([C-2]3=O)(C#O)(C#O)C#O)(C#O)(C#O)C#O.P(c1ccccc1)(c1ccccc1)C#CC(C)(C)C>>[Fe]123([P](c4ccccc4)(c4ccccc4)[Fe]1(C#O)(C#O)(C#O)C2#C3C(C)(C)C)(C#O)(C#O)C#O |^1:47|
20,[Tl]12([C@@H]34)([CH]3=[CH]15)[CH]4=[CH]25.[Mo](I)(I)(I)([P](C)(C)C)([P](C)(C)C)[P](C)(C)C>>[Mo]12(I)(I)([P](C)(C)C)([P](C)(C)C)(C3([H])=C14[H])([C@]35[H])C4([H])=C25[H],"[Tl]1234[CH]5[CH]1=[CH]2[C@H]3[CH]4=5.[Mo]([P](C)(C)C)([P](C)(C)C)([P](C)(C)C)(I)(I)I>>[Mo]1234(C5([H])[C@@]1([H])C2(=C3(C4=5[H])[H])[H])([P](C)(C)C)([P](C)(C)C)(I)I |^1:7,11,15,33,37|","[Tl]1234[CH]5[CH]1=[CH]2[C@H]3[CH]4=5.[Mo]([P:19]([CH3:22])([CH3:21])[CH3:20])([P:19]([CH3:22])([CH3:21])[CH3:20])([P:19]([CH3:22])([CH3:21])[CH3:20])(I)(I)I>>[Mo]1234(C5([H])[C@@]1([H])C2(=C3(C4=5[H])[H])[H])([P:19]([CH3:20])([CH3:21])[CH3:22])([P:19]([CH3:20])([CH3:21])[CH3:22])(I)I |^1:7,11,15,33,37|"
21,[Mo](Cl)(Cl)([P](C)(C)C)([P](C)(C)C)([P](C)(C)C)[P](C)(C)C>>[Mo](Cl)(Cl)([P](C)(C)C)([P](C)(C)C)[Mo](Cl)(Cl)([P](C)(C)C)[P](C)(C)C,"[Mo]([P](C)(C)C)([P](C)(C)C)([P](C)(C)C)([P](C)(C)C)(Cl)Cl>>[Mo]([Mo]([P](C)(C)C)([P](C)(C)C)(Cl)Cl)([P](C)(C)C)([P](C)(C)C)(Cl)Cl |^1:1,5,9,13,21,25,31,35|","[Mo]([P:16]([CH3:19])([CH3:18])[CH3:17])([P:16]([CH3:19])([CH3:18])[CH3:17])([P:16]([CH3:19])([CH3:18])[CH3:17])([P:16]([CH3:19])([CH3:18])[CH3:17])(Cl)Cl>>[Mo]([Mo]([P:16]([CH3:17])([CH3:18])[CH3:19])([P:16]([CH3:17])([CH3:18])[CH3:19])(Cl)Cl)([P:16]([CH3:17])([CH3:18])[CH3:19])([P:16]([CH3:17])([CH3:18])[CH3:19])(Cl)Cl |^1:1,5,9,13,21,25,31,35|"
22,S1CC1.[Mo](Cl)(Cl)([P](C)(C)C)([P](C)(C)C)([P](C)(C)C)[P](C)(C)C>>[Mo]12(Cl)([P](C)(C)C)([P](C)(C)C)([P](C)(C)C)[Mo](Cl)(Cl)([P](C)(C)C)([P](C)(C)C)(S1)[Cl]2,"S1CC1.[Mo]([P](C)(C)C)([P](C)(C)C)([P](C)(C)C)([P](C)(C)C)(Cl)Cl>>[Mo]12([Cl][Mo]1(S2)([P](C)(C)C)([P](C)(C)C)(Cl)Cl)([P](C)(C)C)([P](C)(C)C)([P](C)(C)C)Cl |^1:4,8,12,16,23,26,30,36,40,44|","S1CC1.[Mo]([P:19]([CH3:22])([CH3:21])[CH3:20])([P:19]([CH3:22])([CH3:21])[CH3:20])([P:19]([CH3:22])([CH3:21])[CH3:20])([P:19]([CH3:22])([CH3:21])[CH3:20])(Cl)Cl>>[Mo]12([Cl][Mo]1(S2)([P:19]([CH3:20])([CH3:21])[CH3:22])([P:19]([CH3:20])([CH3:21])[CH3:22])(Cl)Cl)([P:19]([CH3:20])([CH3:21])[CH3:22])([P:19]([CH3:20])([CH3:21])[CH3:22])([P:19]([CH3:20])([CH3:21])[CH3:22])Cl |^1:4,8,12,16,23,26,30,36,40,44|"
23,C(/F)(\F)=C(/F)\F.N(=O)Cl>>C(F)(F)(N(=O)=O)C(F)(F)Cl,C(=C(/F)\F)(/F)\F.N(Cl)=O>>C(C(Cl)(F)F)(N(=O)=O)(F)F,C(=[C:4](/[F:6])\[F:5])(/F)\F.N(Cl)=O>>C([C:4](Cl)([F:5])[F:6])(N(=O)=O)(F)F
24,[Co+2]([OH2])([OH2])(N(CCC1)=C2C)(N(CCC3)=C2C)(N1=C4C)N3=C4C>>[Co+3]([OH2])([OH2])(N(CCC1)=C2C)(N(CCC3)=C2C)(N1=C4C)N3=C4C,[Co+2]123(N4=C(C)C(C)=N1CCCN2=C(C(C)=N3CCC4)C)([OH2])[OH2]>>[Co+3]123(N4=C(C)C(C)=N1CCCN2=C(C(C)=N3CCC4)C)([OH2])[OH2],[Co+2]123(N4=C(C)C(C)=N1CCCN2=C(C(C)=N3CCC4)C)([OH2])[OH2]>>[Co+3]123(N4=C(C)C(C)=N1CCCN2=C(C(C)=N3CCC4)C)([OH2])[OH2]
25,[Cr+3]12([Cl-])([Cl-])([NH2]CC[NH2]1)[NH2]CC[NH2]2.O([H])[H]>>[Cr+2]12([OH2])(Cl)([NH2]CC[NH2]1)[NH2]CC[NH2]2,[Cr+3]12([NH2]CC[NH2]1)([NH2]CC[NH2]2)([Cl-])[Cl-].O([H])[H]>>[Cr+2]12([NH2]CC[NH2]1)([NH2]CC[NH2]2)(Cl)[OH2],[Cr+3]12([NH2:11][CH2:10][CH2:9][NH2:8]1)([NH2:11][CH2:10][CH2:9][NH2:8]2)([Cl-])[Cl-].O([H])[H]>>[Cr+2]12([NH2:8][CH2:9][CH2:10][NH2:11]1)([NH2:8][CH2:9][CH2:10][NH2:11]2)(Cl)[OH2]
26,O([H])[H].[Fe]>>,O([H])[H].[Fe]>>,O([H])[H].[Fe]>>
27,[TeH2].O([H])[H]>>[Te](=O)(O)O,[TeH2].O([H])[H]>>[Te](O)(O)=O,[TeH2].O([H])[H]>>[Te](O)(O)=O
28,F[H].O([H])[H]>>O(F)F,F[H].O([H])[H]>>O(F)F,F[H].O([H])[H]>>O(F)F
29,O([H])[H].P1(=O)(O)NP(=O)(O)NP(=O)(O)N1>>P1(=O)([O-])OP(=O)([O-])NP(=O)([O-])O1,O([H])[H].P1(NP(O)(=O)NP(O)(=O)N1)(O)=O>>P1(OP([O-])(=O)NP([O-])(=O)O1)([O-])=O,O([H])[H].P1(N[P:12]([OH:14])(=[O:13])[NH:11][P:8]([OH:10])(=[O:9])N1)(O)=O>>P1([O:10][P:8]([O-])(=[O:9])[NH:11][P:12]([O-])(=[O:13])[O:14]1)([O-])=O
30,O([H])[H].[Ge](C)(C)(Cl)Cl>>[Ge](C)(C)(O)O,O([H])[H].[Ge](Cl)(Cl)(C)C>>[Ge](O)(O)(C)C,O([H])[H].[Ge:4](Cl)(Cl)([CH3:6])[CH3:5]>>[Ge:4](O)(O)([CH3:6])[CH3:5]
31,O([H])[H].[13CH]#[13CH]>>[13C]([13CH3])(=O)O,O([H])[H].[13CH]#[13CH]>>[13C](O)(=O)[13CH3],O([H])[H].[13CH]#[13CH]>>[13C](O)(=O)[13CH3]
32,[Mo+2]1234(Cl)(Cl)([CH]5=[CH]16)([CH-]57)([CH]6=[CH]27)([CH]8=[CH]39)([CH-]8%10)[CH]9=[CH]4%10.O([H])[H]>>[Mo]12345([OH][Mo+2]6789([CH]%10=[CH]6%11)([CH]%10=[CH]7%12)([C@@H]%11%12)([CH]%13=[CH]8%14)([C@@H]%13%15)([CH]%14=[CH]9%15)[OH]1)([CH]%16=[CH]2%17)([C@H]%16%18)([CH]%18=[CH]3%17)([CH]%19=[CH]4%20)([C@H]%19%21)[CH]%20=[CH]5%21,[Mo+2]12345678([CH]9[CH-]1[CH]2=[CH]3[CH]4=9)([CH]1[CH-]5[CH]6=[CH]7[CH]8=1)(Cl)Cl.O([H])[H]>>[Mo]123456789([CH]%10[C@H]1[CH]2=[CH]3[CH]4=%10)([CH]1[CH]5=[CH]6[C@@H]7[CH]8=1)[OH][Mo+2]12345678([CH]%10[C@@H]1[CH]2=[CH]3[CH]4=%10)([C@@H]1[CH]5=[CH]6[CH]7=[CH]81)[OH]9,[Mo+2:1]12345678([CH:13]9[CH-]1[CH:9]2=[CH:10]3[CH:12]4=9)([CH:8]1[CH-]5[CH:4]6=[CH:5]7[CH:7]8=1)(Cl)Cl.O([H])[H]>>[Mo]123456789([CH]%10[C@H]1[CH]2=[CH]3[CH]4=%10)([CH]1[CH]5=[CH]6[C@@H]7[CH]8=1)[OH][Mo+2:1]12345678([CH:13]%10[C@@H]1[CH:9]2=[CH:10]3[CH:12]4=%10)([C@@H]1[CH:8]5=[CH:7]6[CH:5]7=[CH:4]81)[OH]9
33,[TeH2].O([H])[H]>>[TeH2],[TeH2].O([H])[H]>>[TeH2],[TeH2:1].O([H])[H]>>[TeH2:1]
34,O([H])[H].[Mn]>>[Mn+2]([OH2])([OH2])([OH2])([OH2])([OH2])[OH2],O([H])[H].[Mn]>>[Mn+2]([OH2])([OH2])([OH2])([OH2])([OH2])[OH2],O([H])[H].[Mn]>>[Mn+2]([OH2])([OH2])([OH2])([OH2])([OH2])[OH2]
35,[W](C#O)(C#O)(C#O)(N#CCC)(N#CCC)N#CCC.c1(CNc2ccccc2\N=C\c3c(Cl)cccc3Cl)c(Cl)cccc1Cl>>[W]12(Cl)(C#O)(C#O)(C#O)N(=Cc(c(Cl)ccc3)c13)c4c(cccc4)[NH]2Cc5c(Cl)cccc5Cl,[W](N#CCC)(N#CCC)(N#CCC)(C#O)(C#O)C#O.c1(c(Cl)cccc1Cl)CNc1c(/N=C/c2c(Cl)cccc2Cl)cccc1>>[W]12([NH](Cc3c(Cl)cccc3Cl)c3ccccc3N1=Cc1c2cccc1Cl)(C#O)(C#O)(C#O)Cl,[W](N#CCC)(N#CCC)(N#CCC)(C#O)(C#O)C#O.c1(c(Cl)cccc1Cl)CNc1c(/N=C/c2c(Cl)cccc2Cl)cccc1>>[W]12([NH](Cc3c(Cl)cccc3Cl)c3ccccc3N1=Cc1c2cccc1Cl)(C#O)(C#O)(C#O)Cl
36,[Bk]>>[Bk],[Bk]>>[Bk],[Bk:1]>>[Bk:1]
37,[Os](Br)(C#O)(N(=C1C(CC)=C2CC)C2=C3)(N(=C4C(CC)=C5CC)C5=C6)(N(C(=C1)C(CC)=C7CC)C7=C4)n(c3c(CC)c8CC)c68>>[Os](C#O)(N(=C1C(CC)=C2CC)C2=C3)(N(=C4C(CC)=C5CC)C5=C6)(N(C(=C1)C(CC)=C7CC)C7=C4)n(c3c(CC)c8CC)c68,[Os]123([n]4c5c(CC)c(CC)c4C=C4C(CC)=C(CC)C(C=C6C(=C(C(=CC7C(=C(C(=C5)N1=7)CC)CC)N26)CC)CC)=N34)(C#O)Br>>[Os]123([n]4c5c(CC)c(CC)c4C=C4C(CC)=C(CC)C(C=C6C(=C(C(=CC7C(=C(C(=C5)N1=7)CC)CC)N26)CC)CC)=N34)C#O,[Os]123([n]4c5c(CC)c(CC)c4C=C4C(CC)=C(CC)C(C=C6C(=C(C(=CC7C(=C(C(=C5)N1=7)CC)CC)N26)CC)CC)=N34)(C#O)Br>>[Os]123([n]4c5c(CC)c(CC)c4C=C4C(CC)=C(CC)C(C=C6C(=C(C(=CC7C(=C(C(=C5)N1=7)CC)CC)N26)CC)CC)=N34)C#O
