,raw_ractions,transformed_reactions,automap
10,C(CO)CCO.C1(=O)CCCCC1>>C12(CCCCC1)OCCCCO2,C(CCO)CO.C1(CCCCC1)=O>>C12(OCCCCO1)CCCCC2,[CH2:1]([CH2:4][CH2:5][OH:6])[CH2:2][OH:3].[C:7]1([CH2:13][CH2:12][CH2:11][CH2:10][CH2:9]1)=O>>[C:7]12([O:6][CH2:5][CH2:4][CH2:1][CH2:2][O:3]1)[CH2:13][CH2:12][CH2:11][CH2:10][CH2:9]2
11,C1(=O)CCCCC1.C(S)CO>>C12(CCCCC1)OCCS2,C1(CCCCC1)=O.C(CO)S>>C12(SCCO1)CCCCC2,[C:1]1([CH2:7][CH2:6][CH2:5][CH2:4][CH2:3]1)=O.[CH2:8]([CH2:10][OH:11])[SH:9]>>[C:1]12([S:9][CH2:8][CH2:10][O:11]1)[CH2:7][CH2:6][CH2:5][CH2:4][CH2:3]2
12,c1(\C=C\C(=O)O)ccc(O)c(O)c1.C(C)(=O)OC(C)=O>>c1(OC(C)=O)cc(\C=C\C(=O)O)ccc1OC(C)=O,c1(cc(O)c(O)cc1)/C=C/C(O)=O.C(OC(=O)C)(=O)C>>c1(c(OC(=O)C)ccc(/C=C/C(O)=O)c1)OC(=O)C,[c:1]1([cH:13][c:11]([OH:12])[c:9]([OH:10])[cH:8][cH:7]1)/[CH:2]=[CH:3]/[C:4]([OH:6])=[O:5].[C:14](OC(=O)C)(=[O:16])[CH3:15]>>[c:11]1([c:9]([O:10]C(=O)C)[cH:8][cH:7][c:1](/[CH:2]=[CH:3]/[C:4]([OH:6])=[O:5])[cH:13]1)[O:12][C:14](=[O:16])[CH3:15]
13,C1(CO)CO1.S(=O)(=O)(Cl)c1ccc(C)cc1>>S(=O)(=O)(OCC1CO1)c2ccc(C)cc2,C1(OC1)CO.S(c1ccc(C)cc1)(Cl)(=O)=O>>S(c1ccc(C)cc1)(OCC1OC1)(=O)=O,[CH:1]1([O:5][CH2:4]1)[CH2:2][OH:3].[S:6]([c:10]1[cH:16][cH:15][c:13]([CH3:14])[cH:12][cH:11]1)(Cl)(=[O:8])=[O:7]>>[S:6]([c:10]1[cH:16][cH:15][c:13]([CH3:14])[cH:12][cH:11]1)([O:3][CH2:2][CH:1]1[O:5][CH2:4]1)(=[O:8])=[O:7]
14,O(CC)C(=O)Cl.c1(ccc(N)cc1)C(=O)O>>c1(C(=O)O)ccc(NC(=O)OCC)cc1,O(C(Cl)=O)CC.c1(C(O)=O)ccc(N)cc1>>c1(ccc(NC(OCC)=O)cc1)C(O)=O,[O:1]([C:4](Cl)=[O:5])[CH2:2][CH3:3].[c:7]1([C:14]([OH:16])=[O:15])[cH:13][cH:12][c:10]([NH2:11])[cH:9][cH:8]1>>[c:7]1([cH:13][cH:12][c:10]([NH:11][C:4]([O:1][CH2:2][CH3:3])=[O:5])[cH:9][cH:8]1)[C:14]([OH:16])=[O:15]
15,C1(=O)CCCCC1.c1(S)ccccc1N>>C12(CCCCC1)Nc(cccc3)c3S2,C1(CCCCC1)=O.c1(c(N)cccc1)S>>C12(Sc3ccccc3N1)CCCCC2,[C:1]1([CH2:7][CH2:6][CH2:5][CH2:4][CH2:3]1)=O.[c:8]1([c:14]([NH2:15])[cH:13][cH:12][cH:11][cH:10]1)[SH:9]>>[C:1]12([S:9][c:8]3[cH:10][cH:11][cH:12][cH:13][c:14]3[NH:15]1)[CH2:7][CH2:6][CH2:5][CH2:4][CH2:3]2
16,c1(CO)ccc(C)cc1.C(C)(=O)OC(C)=O>>c1(ccc(C)cc1)COC(C)=O,c1(ccc(C)cc1)CO.C(OC(=O)C)(=O)C>>c1(COC(=O)C)ccc(C)cc1,[c:1]1([cH:9][cH:8][c:6]([CH3:7])[cH:5][cH:4]1)[CH2:2][OH:3].[C:10](OC(=O)C)(=[O:12])[CH3:11]>>[c:1]1([CH2:2][O:3][C:10](=[O:12])[CH3:11])[cH:9][cH:8][c:6]([CH3:7])[cH:5][cH:4]1
17,c1(C=CCO)ccccc1.C(C)(=O)OC(C)=O>>c1(ccccc1)C=CCOC(C)=O,c1(ccccc1)C=CCO.C(OC(=O)C)(=O)C>>c1(C=CCOC(=O)C)ccccc1,[c:1]1([cH:10][cH:9][cH:8][cH:7][cH:6]1)[CH:2]=[CH:3][CH2:4][OH:5].[C:11](OC(=O)C)(=[O:13])[CH3:12]>>[c:1]1([CH:2]=[CH:3][CH2:4][O:5][C:11](=[O:13])[CH3:12])[cH:10][cH:9][cH:8][cH:7][cH:6]1
18,c1(Br)ccccc1O.C(C)(=O)OC(C)=O>>c1(OC(C)=O)ccccc1Br,c1(c(O)cccc1)Br.C(OC(=O)C)(=O)C>>c1(c(Br)cccc1)OC(=O)C,[c:1]1([c:7]([OH:8])[cH:6][cH:5][cH:4][cH:3]1)[Br:2].[C:9](OC(=O)C)(=[O:11])[CH3:10]>>[c:7]1([c:1]([Br:2])[cH:3][cH:4][cH:5][cH:6]1)[O:8][C:9](=[O:11])[CH3:10]
19,c12c(CCC1O)cccc2.C(C)(=O)OC(C)=O>>c12c(CCC1OC(C)=O)cccc2,c12ccccc1CCC2O.C(OC(=O)C)(=O)C>>c12ccccc1CCC2OC(=O)C,[c:1]12[cH:10][cH:9][cH:8][cH:7][c:2]1[CH2:3][CH2:4][CH:5]2[OH:6].[C:11](OC(=O)C)(=[O:13])[CH3:12]>>[c:1]12[cH:10][cH:9][cH:8][cH:7][c:2]1[CH2:3][CH2:4][CH:5]2[O:6][C:11](=[O:13])[CH3:12]
20,C(=O)(C(CO)NC(C)=O)c1ccccc1.C(C)(=O)OC(C)=O>>C(NC(C)=O)(COC(C)=O)C(=O)c1ccccc1,C(c1ccccc1)(C(NC(=O)C)CO)=O.C(OC(=O)C)(=O)C>>C(C(c1ccccc1)=O)(COC(=O)C)NC(=O)C,[C:1]([c:10]1[cH:15][cH:14][cH:13][cH:12][cH:11]1)([CH:3]([NH:6][C:7](=[O:9])[CH3:8])[CH2:4][OH:5])=[O:2].[C:16](OC(=O)C)(=[O:18])[CH3:17]>>[CH:3]([C:1]([c:10]1[cH:15][cH:14][cH:13][cH:12][cH:11]1)=[O:2])([CH2:4][O:5][C:16](=[O:18])[CH3:17])[NH:6][C:7](=[O:9])[CH3:8]
21,c12c(CCNC1)ccc(N(=O)=O)c2.Cl[H]>>c12c(CCNC1)ccc(N)c2,c12cc(N(=O)=O)ccc1CCNC2.Cl[H]>>c12cc(N)ccc1CCNC2,[c:1]12[cH:13][c:9](N(=O)=O)[cH:8][cH:7][c:2]1[CH2:3][CH2:4][NH:5][CH2:6]2.Cl[H]>>[c:1]12[cH:13][c:9](N)[cH:8][cH:7][c:2]1[CH2:3][CH2:4][NH:5][CH2:6]2
22,c12c(OCO1)ccc(CCO)c2>>c12c(OCO1)ccc(CCBr)c2,c12cc(CCO)ccc1OCO2>>c12cc(CCBr)ccc1OCO2,[c:1]12[cH:12][c:8]([CH2:9][CH2:10]O)[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2>>[c:1]12[cH:12][c:8]([CH2:9][CH2:10]Br)[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2
23,C(=O)(Cl)CC.c1(O)ccccc1>>c1(ccccc1)OC(=O)CC,C(CC)(Cl)=O.c1(ccccc1)O>>c1(OC(CC)=O)ccccc1,[C:1]([CH2:4][CH3:5])(Cl)=[O:2].[c:6]1([cH:12][cH:11][cH:10][cH:9][cH:8]1)[OH:7]>>[c:6]1([O:7][C:1]([CH2:4][CH3:5])=[O:2])[cH:12][cH:11][cH:10][cH:9][cH:8]1
24,c1(O)c(C)cccc1C.C(C)(=O)OC(C)=O>>c1(OC(C)=O)c(C)cccc1C,c1(c(C)cccc1C)O.C(OC(=O)C)(=O)C>>c1(c(C)cccc1C)OC(=O)C,[c:1]1([c:8]([CH3:9])[cH:7][cH:6][cH:5][c:3]1[CH3:4])[OH:2].[C:10](OC(=O)C)(=[O:12])[CH3:11]>>[c:1]1([c:8]([CH3:9])[cH:7][cH:6][cH:5][c:3]1[CH3:4])[O:2][C:10](=[O:12])[CH3:11]
25,C(CCCCCC)CCCCCO.C(C)(=O)OC(C)=O>>C(C)(=O)OCCCCCCCCCCCC,C(CCCCCO)CCCCCC.C(OC(=O)C)(=O)C>>C(OCCCCCCCCCCCC)(=O)C,[CH2:1]([CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][OH:13])[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH3:7].[C:14](OC(=O)C)(=[O:16])[CH3:15]>>[C:14]([O:13][CH2:12][CH2:11][CH2:10][CH2:9][CH2:8][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH3:7])(=[O:16])[CH3:15]
26,[C@]1([C@]2([H])[C@@H](O)C=C3)([C@]3([H])[C@H](N(C)CC1)C4)c(c4ccc5O)c5O2.Cl[H]>>[C@]1([C@]2([H])[C@@H](O)CC3)([C@]3([H])[C@H](N(C)CC1)C4)c(c4ccc5O)c5O2,[C@]123c4c5O[C@]1([C@H](C=C[C@]2([C@@H](Cc4ccc5O)N(CC3)C)[H])O)[H].Cl[H]>>[C@]123c4c5O[C@]1([C@H](CC[C@]2([C@@H](Cc4ccc5O)N(CC3)C)[H])O)[H],[C@:1]123[c:16]4[c:22]5[O:23][C@:2]1([C@H:4]([CH:6]=[CH:7][C@:8]2([C@@H:10]([CH2:15][c:17]4[cH:18][cH:19][c:20]5[OH:21])[N:11]([CH2:13][CH2:14]3)[CH3:12])[H])[OH:5])[H].Cl[H]>>[C@:1]123[c:16]4[c:22]5[O:23][C@:2]1([C@H:4]([CH2:6][CH2:7][C@:8]2([C@@H:10]([CH2:15][c:17]4[cH:18][cH:19][c:20]5[OH:21])[N:11]([CH2:13][CH2:14]3)[CH3:12])[H])[OH:5])[H]
27,c12c(CC[N+](CCC3)=C13)cc(OC)c(OC)c2.[Cl-]>>c12c(CCN(CCC3)C13)cc(OC)c(OC)c2,c12cc(OC)c(OC)cc1CC[N+]1=C2CCC1.[Cl-]>>c12cc(OC)c(OC)cc1CCN1C2CCC1,[c:1]12[cH:17][c:14]([O:15][CH3:16])[c:11]([O:12][CH3:13])[cH:10][c:2]1[CH2:3][CH2:4][N+]1=[C:9]2[CH2:8][CH2:7][CH2:6]1.[Cl-]>>[c:1]12[cH:17][c:14]([O:15][CH3:16])[c:11]([O:12][CH3:13])[cH:10][c:2]1[CH2:3][CH2:4]N1[CH:9]2[CH2:8][CH2:7][CH2:6]1
28,[Br-].[P+](CC(=O)OC)(c1ccccc1)(c2ccccc2)c3ccccc3>>P(=CC(=O)OC)(c1ccccc1)(c2ccccc2)c3ccccc3,[Br-].[P+](c1ccccc1)(c1ccccc1)(c1ccccc1)CC(OC)=O>>P(c1ccccc1)(c1ccccc1)(c1ccccc1)=CC(OC)=O,[Br-].[P+]([c:20]1[cH:25][cH:24][cH:23][cH:22][cH:21]1)([c:20]1[cH:25][cH:24][cH:23][cH:22][cH:21]1)([c:20]1[cH:25][cH:24][cH:23][cH:22][cH:21]1)CC(OC)=O>>P([c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1)([c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1)([c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1)=CC(OC)=O
29,c12c(ccc(OC)c1)nc(C)cc2>>c12c(ccc(C)n1=O)cc(OC)cc2,c12ccc(C)nc1ccc(c2)OC>>c12ccc(OC)cc1ccc([n]2=O)C,[c:1]12[cH:13][cH:12][c:10]([CH3:11])[n:9][c:2]1[cH:3][cH:4][c:5]([cH:8]2)[O:6][CH3:7]>>[c:2]12[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][c:1]1[cH:13][cH:12][c:10]([n:9]2=O)[CH3:11]
30,c12c(ccc(OC)c1)nc(C)cc2>>c12c(ccc(C=O)n1)cc(OC)cc2,c12ccc(C)nc1ccc(c2)OC>>c12ccc(OC)cc1ccc(n2)C=O,[c:1]12[cH:13][cH:12][c:10]([CH3:11])[n:9][c:2]1[cH:3][cH:4][c:5]([cH:8]2)[O:6][CH3:7]>>[c:2]12[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][c:1]1[cH:13][cH:12][c:10]([n:9]2)[CH:11]=O
31,C12C(CCCC1)O2>>[C@@H]1(Br)CCCC[C@H]1O,C12OC1CCCC2>>[C@@H]1([C@H](O)CCCC1)Br,[CH:1]12[O:7][CH:2]1[CH2:3][CH2:4][CH2:5][CH2:6]2>>[C@@H:2]1([C@H:1]([OH:7])[CH2:6][CH2:5][CH2:4][CH2:3]1)Br
32,c1(CS)ccco1.c1(CS)ccco1>>c1(ccco1)CSSCc2ccco2,c1(occc1)CS.c1(occc1)CS>>c1(CSSCc2occc2)occc1,[c:1]1([o:7][cH:6][cH:5][cH:4]1)[CH2:2][SH:3].[c:8]1([o:14][cH:13][cH:12][cH:11]1)[CH2:9][SH:10]>>[c:1]1([CH2:2][S:3][S:10][CH2:9][c:8]2[o:14][cH:13][cH:12][cH:11]2)[o:7][cH:6][cH:5][cH:4]1
33,c1(CO)cccs1>>c1(cccs1)C(=O)O,c1(sccc1)CO>>c1(C(O)=O)sccc1,[c:1]1([s:7][cH:6][cH:5][cH:4]1)[CH2:2][OH:3]>>[c:1]1([C:2]([OH:3])=O)[s:7][cH:6][cH:5][cH:4]1
34,c12c(cccc1)NC(=O)C2=O>>c12c(cccc1)CC(=O)N2,c12C(=O)C(=O)Nc1cccc2>>c12NC(=O)Cc1cccc2,[c:1]12[C:10](=O)[C:8](=[O:9])[NH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:2]12[NH:7][C:8](=[O:9])[CH2:10][c:1]1[cH:6][cH:5][cH:4][cH:3]2
35,c12c(cccc1)NC(=O)C2=O>>c12c(cccc1)NC(=O)C2=NN,c12C(=O)C(=O)Nc1cccc2>>c12C(=NN)C(=O)Nc1cccc2,[c:1]12[C:10](=O)[C:8](=[O:9])[NH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[C:10](=NN)[C:8](=[O:9])[NH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2
36,c12c(cccc1)NC(=O)C2=O>>N12C(=Nc(cccc3)c3C1=O)C(=O)c(cccc4)c24,c12C(=O)C(=O)Nc1cccc2>>N12c3ccccc3C(=O)C1=Nc1c(C2=O)cccc1,[c:1]12[C:10](=[O:11])[C:8](=O)[NH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[N:7]12[c:2]3[cH:3][cH:4][cH:5][cH:6][c:1]3[C:10](=[O:11])[C:8]1=[N:7][c:2]1[c:1]([C:10]2=[O:11])[cH:6][cH:5][cH:4][cH:3]1
37,c12c(cccc1)NC(=O)C2=O>>c12c(ccc(Br)c1)NC(=O)C2=O,c12C(=O)C(=O)Nc1cccc2>>c12C(=O)C(=O)Nc1ccc(c2)Br,[c:1]12[C:10](=[O:11])[C:8](=[O:9])[NH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[C:10](=[O:11])[C:8](=[O:9])[NH:7][c:2]1[cH:3][cH:4][c:5]([cH:6]2)Br
38,c12c(cccc1)NC(=O)C2=O>>c12c(cccc1)[nH]nc2C(=O)O,c12C(=O)C(=O)Nc1cccc2>>c12c(C(O)=O)n[nH]c1cccc2,[c:1]12[C:10](=O)[C:8](=[O:9])[NH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[c:10]([C:8](O)=[O:9])n[nH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2
39,c1(cnccc1O)N(=O)=O>>c1(cnccc1Cl)N(=O)=O,c1(N(=O)=O)c(O)ccnc1>>c1(N(=O)=O)c(Cl)ccnc1,[c:1]1([N:8](=[O:10])=[O:9])[c:6](O)[cH:5][cH:4][n:3][cH:2]1>>[c:1]1([N:8](=[O:10])=[O:9])[c:6](Cl)[cH:5][cH:4][n:3][cH:2]1
40,c12c(ccc(Br)c1)NC(=O)C2=O>>c12c(ccc(Br)c1)NC(=O)OC2=O,c12C(=O)C(=O)Nc1ccc(c2)Br>>c12C(=O)OC(=O)Nc1ccc(c2)Br,[c:1]12[C:11](=[O:12])[C:9](=[O:10])[NH:8][c:2]1[cH:3][cH:4][c:5]([cH:7]2)[Br:6]>>[c:1]12[C:11](=[O:12])O[C:9](=[O:10])[NH:8][c:2]1[cH:3][cH:4][c:5]([cH:7]2)[Br:6]
41,c12c(c(C)ccc1)[nH]c(CCCC3)c23>>c12c(c(C)ccc1)[nH]c(cccc3)c23,c12c3CCCCc3[nH]c1c(ccc2)C>>c12c3ccccc3[nH]c1c(ccc2)C,[c:1]12[c:14]3[CH2:13][CH2:12][CH2:11][CH2:10][c:9]3[nH:8][c:2]1[c:3]([cH:5][cH:6][cH:7]2)[CH3:4]>>[c:1]12[c:14]3[cH:13][cH:12][cH:11][cH:10][c:9]3[nH:8][c:2]1[c:3]([cH:5][cH:6][cH:7]2)[CH3:4]
42,c1(NCC)ccncc1N(=O)=O>>c1(NCC)ccncc1N,c1(c(N(=O)=O)cncc1)NCC>>c1(c(N)cncc1)NCC,[c:1]1([c:9](N(=O)=O)[cH:8][n:7][cH:6][cH:5]1)[NH:2][CH2:3][CH3:4]>>[c:1]1([c:9](N)[cH:8][n:7][cH:6][cH:5]1)[NH:2][CH2:3][CH3:4]
43,c1(N(=O)=O)cc(Br)cnc1N>>c1(N)cc(Br)cnc1N,c1(c(N)ncc(Br)c1)N(=O)=O>>c1(c(N)ncc(Br)c1)N,[c:1]1([c:10]([NH2:11])[n:9][cH:8][c:6]([Br:7])[cH:5]1)N(=O)=O>>[c:1]1([c:10]([NH2:11])[n:9][cH:8][c:6]([Br:7])[cH:5]1)N
44,c1(N(=O)=O)cc(Br)cnc1O>>c1(N(=O)=O)cc(Br)cnc1Br,c1(c(O)ncc(Br)c1)N(=O)=O>>c1(c(Br)ncc(Br)c1)N(=O)=O,[c:1]1([c:10](O)[n:9][cH:8][c:6]([Br:7])[cH:5]1)[N:2](=[O:4])=[O:3]>>[c:1]1([c:10](Br)[n:9][cH:8][c:6]([Br:7])[cH:5]1)[N:2](=[O:4])=[O:3]
45,c1(N)ccccc1N.C([H])(O)(c1ccco1)C(=O)c2ccco2>>c1(nc2c(cccc2)nc1c3ccco3)c4ccco4,c1(c(N)cccc1)N.C(C(c1occc1)=O)(c1occc1)(O)[H]>>c1(-c2occc2)c(-c2occc2)nc2ccccc2n1,[c:1]1([c:7]([NH2:8])[cH:6][cH:5][cH:4][cH:3]1)[NH2:2].[C:9]([C:17]([c:19]1[o:23][cH:22][cH:21][cH:20]1)=O)([c:12]1[o:16][cH:15][cH:14][cH:13]1)(O)[H]>>[c:9]1(-[c:12]2[o:16][cH:15][cH:14][cH:13]2)[c:17](-[c:19]2[o:23][cH:22][cH:21][cH:20]2)[n:8][c:7]2[cH:6][cH:5][cH:4][cH:3][c:1]2[n:2]1
46,c1(N(=O)=O)cc2c(OCO2)cc1C=O>>c12c(OCO1)cc(con3)c3c2,c1(c(C=O)cc2OCOc2c1)N(=O)=O>>c12cc3nocc3cc1OCO2,[c:1]1([c:12]([CH:13]=[O:14])[cH:11][c:7]2[O:8][CH2:9][O:10][c:6]2[cH:5]1)N(=O)=O>>[c:6]12[cH:5][c:1]3n[o:14][cH:13][c:12]3[cH:11][c:7]1[O:8][CH2:9][O:10]2
47,C(=O)(Cl)CC>>C(N)(=O)CC,C(CC)(Cl)=O>>C(CC)(=O)N,[C:1]([CH2:4][CH3:5])(Cl)=[O:2]>>[C:1]([CH2:4][CH3:5])(=[O:2])N
48,C1(=O)CCCCC1.c1(cccc(C=O)c1)N(=O)=O>>C1(=O)C(CCCC1=Cc2cccc(N(=O)=O)c2)=Cc3cccc(N(=O)=O)c3,C1(CCCCC1)=O.c1(N(=O)=O)cc(C=O)ccc1>>C1(C(=Cc2cc(N(=O)=O)ccc2)CCCC1=Cc1cc(N(=O)=O)ccc1)=O,[C:1]1([CH2:7][CH2:6][CH2:5][CH2:4][CH2:3]1)=[O:2].[c:8]1([N:16](=[O:18])=[O:17])[cH:15][c:12]([CH:13]=O)[cH:11][cH:10][cH:9]1>>[C:1]1([C:7](=[CH:13][c:12]2[cH:15][c:8]([N:16](=[O:18])=[O:17])[cH:9][cH:10][cH:11]2)[CH2:6][CH2:5][CH2:4][C:3]1=[CH:13][c:12]1[cH:15][c:8]([N:16](=[O:18])=[O:17])[cH:9][cH:10][cH:11]1)=[O:2]
49,C1(=O)CCCCC1.c1(ccc(C=O)cc1)N(=O)=O>>C1(=O)C(CCCC1=Cc2ccc(N(=O)=O)cc2)=Cc3ccc(N(=O)=O)cc3,C1(CCCCC1)=O.c1(N(=O)=O)ccc(C=O)cc1>>C1(C(=Cc2ccc(N(=O)=O)cc2)CCCC1=Cc1ccc(N(=O)=O)cc1)=O,[C:1]1([CH2:7][CH2:6][CH2:5][CH2:4][CH2:3]1)=[O:2].[c:8]1([N:16](=[O:18])=[O:17])[cH:15][cH:14][c:11]([CH:12]=O)[cH:10][cH:9]1>>[C:1]1([C:7](=[CH:12][c:11]2[cH:14][cH:15][c:8]([N:16](=[O:18])=[O:17])[cH:9][cH:10]2)[CH2:6][CH2:5][CH2:4][C:3]1=[CH:12][c:11]1[cH:14][cH:15][c:8]([N:16](=[O:18])=[O:17])[cH:9][cH:10]1)=[O:2]
50,C1(=O)CCCCC1>>C(=N\O)(/CCCC1)\C1,C1(CCCCC1)=O>>C1(/CCCCC/1)=N/O,[C:1]1([CH2:7][CH2:6][CH2:5][CH2:4][CH2:3]1)=O>>[C:1]1(/[CH2:7][CH2:6][CH2:5][CH2:4][CH2:3]/1)=N/O
51,C(O)(c1ccccc1)c2ccccc2.C(C)(=O)OC(C)=O>>C(OC(C)=O)(c1ccccc1)c2ccccc2,C(c1ccccc1)(c1ccccc1)O.C(OC(=O)C)(=O)C>>C(c1ccccc1)(c1ccccc1)OC(=O)C,[CH:1]([c:9]1[cH:14][cH:13][cH:12][cH:11][cH:10]1)([c:3]1[cH:8][cH:7][cH:6][cH:5][cH:4]1)[OH:2].[C:15](OC(=O)C)(=[O:17])[CH3:16]>>[CH:1]([c:3]1[cH:8][cH:7][cH:6][cH:5][cH:4]1)([c:9]1[cH:14][cH:13][cH:12][cH:11][cH:10]1)[O:2][C:15](=[O:17])[CH3:16]
52,C(/CO)=C/CO.C(C)(=O)OC(C)=O>>C(C)(=O)OC\C=C/COC(C)=O,C(=C/CO)/CO.C(OC(=O)C)(=O)C>>C(OC/C=C\COC(=O)C)(=O)C,[CH:1](=[CH:4]/[CH2:5][OH:6])/[CH2:2][OH:3].[C:7](OC(=O)C)(=[O:9])[CH3:8]>>[C:7]([O:3][CH2:2]/[CH:1]=[CH:4]\[CH2:5][O:6]C(=O)C)(=[O:9])[CH3:8]
53,c1(OC)ccccc1C.C(C)(=O)OC(C)=O>>c1(C(C)=O)ccc(OC)c(C)c1,c1(c(C)cccc1)OC.C(OC(=O)C)(=O)C>>c1(cc(C)c(OC)cc1)C(=O)C,[c:1]1([c:8]([CH3:9])[cH:7][cH:6][cH:5][cH:4]1)[O:2][CH3:3].[C:10](OC(=O)C)(=[O:12])[CH3:11]>>[c:6]1([cH:7][c:8]([CH3:9])[c:1]([O:2][CH3:3])[cH:4][cH:5]1)[C:10](=[O:12])[CH3:11]
