,raw_ractions,transformed_reactions,automap
0,c1(ccccc1C)C(N)c2ccccn2>>C(N\C(=N\C#N)\NCC1CCCN1CC)(c2ccccn2)c3ccccc3C,c1(C(c2ncccc2)N)c(C)cccc1>>C(c1c(C)cccc1)(c1ncccc1)N/C(/NCC1N(CC)CCC1)=N/C#N,[c:1]1([CH:8]([c:10]2[n:15][cH:14][cH:13][cH:12][cH:11]2)[NH2:9])[c:6]([CH3:7])[cH:5][cH:4][cH:3][cH:2]1>>[CH:8]([c:1]1[c:6]([CH3:7])[cH:5][cH:4][cH:3][cH:2]1)([c:10]1[n:15][cH:14][cH:13][cH:12][cH:11]1)[NH:9]/C(/NCC1N(CC)CCC1)=N/C#N
1,c1(cccc(Cl)c1)C(N)c2ccccn2>>C(N\C(\NC)=N\C#N)(c1ccccn1)c2cccc(Cl)c2,c1(C(c2ncccc2)N)cc(Cl)ccc1>>C(c1cc(Cl)ccc1)(c1ncccc1)N/C(=N/C#N)/NC,[c:1]1([CH:8]([c:10]2[n:15][cH:14][cH:13][cH:12][cH:11]2)[NH2:9])[cH:7][c:5]([Cl:6])[cH:4][cH:3][cH:2]1>>[CH:8]([c:1]1[cH:7][c:5]([Cl:6])[cH:4][cH:3][cH:2]1)([c:10]1[n:15][cH:14][cH:13][cH:12][cH:11]1)[NH:9]/C(=N/C#N)/NC
2,c1(cccc(Cl)c1)C(N)c2ccccn2>>C(N\C(=N\C#N)\NCC)(c1ccccn1)c2cccc(Cl)c2,c1(C(c2ncccc2)N)cc(Cl)ccc1>>C(c1cc(Cl)ccc1)(c1ncccc1)N/C(/NCC)=N/C#N,[c:1]1([CH:8]([c:10]2[n:15][cH:14][cH:13][cH:12][cH:11]2)[NH2:9])[cH:7][c:5]([Cl:6])[cH:4][cH:3][cH:2]1>>[CH:8]([c:1]1[cH:7][c:5]([Cl:6])[cH:4][cH:3][cH:2]1)([c:10]1[n:15][cH:14][cH:13][cH:12][cH:11]1)[NH:9]/C(/NCC)=N/C#N
3,c1(cccc(Cl)c1)C(N)c2ccccn2>>C(N\C(=N\C#N)\NCC=C)(c1ccccn1)c2cccc(Cl)c2,c1(C(c2ncccc2)N)cc(Cl)ccc1>>C(c1cc(Cl)ccc1)(c1ncccc1)N/C(/NCC=C)=N/C#N,[c:1]1([CH:8]([c:10]2[n:15][cH:14][cH:13][cH:12][cH:11]2)[NH2:9])[cH:7][c:5]([Cl:6])[cH:4][cH:3][cH:2]1>>[CH:8]([c:1]1[cH:7][c:5]([Cl:6])[cH:4][cH:3][cH:2]1)([c:10]1[n:15][cH:14][cH:13][cH:12][cH:11]1)[NH:9]/C(/NCC=C)=N/C#N
4,c1(cccc(Cl)c1)C(N)c2ccccn2>>C(N\C(=N\C#N)\NCCCN(CC)CC)(c1ccccn1)c2cccc(Cl)c2,c1(C(c2ncccc2)N)cc(Cl)ccc1>>C(c1cc(Cl)ccc1)(c1ncccc1)N/C(/NCCCN(CC)CC)=N/C#N,[c:1]1([CH:8]([c:10]2[n:15][cH:14][cH:13][cH:12][cH:11]2)[NH2:9])[cH:7][c:5]([Cl:6])[cH:4][cH:3][cH:2]1>>[CH:8]([c:1]1[cH:7][c:5]([Cl:6])[cH:4][cH:3][cH:2]1)([c:10]1[n:15][cH:14][cH:13][cH:12][cH:11]1)[NH:9]/C(/NCCCN(CC)CC)=N/C#N
5,C(N)(c1ccccn1)c2ccc(Cl)cc2>>C(N\C(\NC)=N\C#N)(c1ccccn1)c2ccc(Cl)cc2,C(c1ccc(Cl)cc1)(c1ncccc1)N>>C(c1ccc(Cl)cc1)(c1ncccc1)N/C(=N/C#N)/NC,[CH:1]([c:9]1[cH:15][cH:14][c:12]([Cl:13])[cH:11][cH:10]1)([c:3]1[n:8][cH:7][cH:6][cH:5][cH:4]1)[NH2:2]>>[CH:1]([c:9]1[cH:10][cH:11][c:12]([Cl:13])[cH:14][cH:15]1)([c:3]1[n:8][cH:7][cH:6][cH:5][cH:4]1)[NH:2]/C(=N/C#N)/NC
6,C(N)(c1ccccn1)c2ccc(Cl)cc2>>C(N\C(=N\C#N)\NCC)(c1ccccn1)c2ccc(Cl)cc2,C(c1ccc(Cl)cc1)(c1ncccc1)N>>C(c1ccc(Cl)cc1)(c1ncccc1)N/C(/NCC)=N/C#N,[CH:1]([c:9]1[cH:15][cH:14][c:12]([Cl:13])[cH:11][cH:10]1)([c:3]1[n:8][cH:7][cH:6][cH:5][cH:4]1)[NH2:2]>>[CH:1]([c:9]1[cH:10][cH:11][c:12]([Cl:13])[cH:14][cH:15]1)([c:3]1[n:8][cH:7][cH:6][cH:5][cH:4]1)[NH:2]/C(/NCC)=N/C#N
7,C(N)(c1ccccn1)c2ccc(Cl)cc2>>C(N\C(=N\C#N)\NCC=C)(c1ccccn1)c2ccc(Cl)cc2,C(c1ccc(Cl)cc1)(c1ncccc1)N>>C(c1ccc(Cl)cc1)(c1ncccc1)N/C(/NCC=C)=N/C#N,[CH:1]([c:9]1[cH:15][cH:14][c:12]([Cl:13])[cH:11][cH:10]1)([c:3]1[n:8][cH:7][cH:6][cH:5][cH:4]1)[NH2:2]>>[CH:1]([c:9]1[cH:10][cH:11][c:12]([Cl:13])[cH:14][cH:15]1)([c:3]1[n:8][cH:7][cH:6][cH:5][cH:4]1)[NH:2]/C(/NCC=C)=N/C#N
8,C(N)(c1ccccn1)c2ccc(Cl)cc2>>C(N\C(=N\C#N)\NCC1CCCN1CC)(c2ccccn2)c3ccc(Cl)cc3,C(c1ccc(Cl)cc1)(c1ncccc1)N>>C(c1ccc(Cl)cc1)(c1ncccc1)N/C(/NCC1N(CC)CCC1)=N/C#N,[CH:1]([c:9]1[cH:15][cH:14][c:12]([Cl:13])[cH:11][cH:10]1)([c:3]1[n:8][cH:7][cH:6][cH:5][cH:4]1)[NH2:2]>>[CH:1]([c:9]1[cH:10][cH:11][c:12]([Cl:13])[cH:14][cH:15]1)([c:3]1[n:8][cH:7][cH:6][cH:5][cH:4]1)[NH:2]/C(/NCC1N(CC)CCC1)=N/C#N
9,c1(ccc(N)c(N(=O)=O)c1)C(F)(F)F>>c1(ccc(C(F)(F)F)cc1N(=O)=O)c2ccc(C(=O)OCC)o2,c1(C(F)(F)F)cc(N(=O)=O)c(N)cc1>>c1(-c2oc(C(OCC)=O)cc2)c(N(=O)=O)cc(C(F)(F)F)cc1,[c:1]1([C:11]([F:14])([F:13])[F:12])[cH:10][c:6]([N:7](=[O:9])=[O:8])[c:4](N)[cH:3][cH:2]1>>[c:4]1(-c2oc(C(OCC)=O)cc2)[c:6]([N:7](=[O:9])=[O:8])[cH:10][c:1]([C:11]([F:14])([F:13])[F:12])[cH:2][cH:3]1
10,c1(ccc(C(=O)OCC)cc1)C(=O)OCC>>c1(C)ccncc1.C(O)(c2ccccc2)(c3ccccc3)c4ccc(C(O)(c5ccccc5)c6ccccc6)cc4,c1(C(OCC)=O)ccc(C(OCC)=O)cc1>>c1(ccncc1)C.C(c1ccc(C(c2ccccc2)(c2ccccc2)O)cc1)(c1ccccc1)(c1ccccc1)O,[c:1]1([C:12]([O:14]CC)=O)[cH:11][cH:10][c:4]([C:5]([O:7]CC)=O)[cH:3][cH:2]1>>[c:1]1([cH:11][cH:10]n[cH:3][cH:2]1)[CH3:12].[C:12]([c:1]1[cH:2][cH:3][c:4]([C:5](c2ccccc2)(c2ccccc2)[OH:7])[cH:10][cH:11]1)(c1ccccc1)(c1ccccc1)[OH:14]
11,c1(N)ccccc1C>>c1(c(C)cccc1Br)c2c(C)cccc2Br,c1(c(C)cccc1)N>>c1(-c2c(Br)cccc2C)c(Br)cccc1C,[c:1]1([c:7]([CH3:8])[cH:6][cH:5][cH:4][cH:3]1)N>>[c:7]1(-[c:8]2c(Br)cccc2C)[c:6](Br)[cH:5][cH:4][cH:3][c:1]1C
12,c1(N)ccccc1C.c1(N)ccccc1C>>c1(c(C)cccc1N)c2c(C)cccc2N,c1(c(C)cccc1)N.c1(c(C)cccc1)N>>c1(-c2c(N)cccc2C)c(N)cccc1C,[c:1]1([c:7]([CH3:8])[cH:6][cH:5][cH:4][cH:3]1)[NH2:2].[c:9]1([c:15](C)[cH:14][cH:13][cH:12][cH:11]1)[NH2:10]>>[c:7]1(-[c:8]2[c:9]([NH2:10])[cH:11][cH:12][cH:13][c:14]2[CH3:15])[c:1]([NH2:2])[cH:3][cH:4][cH:5][c:6]1C
13,c1(N)ccccc1C>>P(=O)(C1CCCCC1)(C2CCCCC2)c3cccc(C)c3c4c(C)cccc4P(=O)(C5CCCCC5)C6CCCCC6,c1(c(C)cccc1)N>>P(c1c(-c2c(P(C3CCCCC3)(C3CCCCC3)=O)cccc2C)c(C)ccc1)(C1CCCCC1)(C1CCCCC1)=O,[c:1]1([c:7]([CH3:8])[cH:6][cH:5][cH:4][cH:3]1)N>>P([c:1]1[c:7](-[c:8]2c(P(C3CCCCC3)(C3CCCCC3)=O)cccc2C)[c:6](C)[cH:5][cH:4][cH:3]1)(C1CCCCC1)(C1CCCCC1)=O
14,c1(N)ccccc1C>>P(=O)(C1CCCCC1)(C2CCCCC2)c3cccc(C)c3c4c(C)cccc4P(=O)(C5CCCCC5)C6CCCCC6,c1(c(C)cccc1)N>>P(c1c(-c2c(P(C3CCCCC3)(C3CCCCC3)=O)cccc2C)c(C)ccc1)(C1CCCCC1)(C1CCCCC1)=O,[c:1]1([c:7]([CH3:8])[cH:6][cH:5][cH:4][cH:3]1)N>>P([c:1]1[c:7](-[c:8]2c(P(C3CCCCC3)(C3CCCCC3)=O)cccc2C)[c:6](C)[cH:5][cH:4][cH:3]1)(C1CCCCC1)(C1CCCCC1)=O
15,c1(N)ccccc1C>>P(=O)(C1CCCCC1)(C2CCCCC2)c3cccc(C)c3c4c(C)cccc4P(=O)(C5CCCCC5)C6CCCCC6,c1(c(C)cccc1)N>>P(c1c(-c2c(P(C3CCCCC3)(C3CCCCC3)=O)cccc2C)c(C)ccc1)(C1CCCCC1)(C1CCCCC1)=O,[c:1]1([c:7]([CH3:8])[cH:6][cH:5][cH:4][cH:3]1)N>>P([c:1]1[c:7](-[c:8]2c(P(C3CCCCC3)(C3CCCCC3)=O)cccc2C)[c:6](C)[cH:5][cH:4][cH:3]1)(C1CCCCC1)(C1CCCCC1)=O
16,c1(CN)ccccc1>>c1(ccccc1)CNC(=O)CN,c1(ccccc1)CN>>c1(CNC(CN)=O)ccccc1,[c:1]1([cH:8][cH:7][cH:6][cH:5][cH:4]1)[CH2:2][NH2:3]>>[c:1]1([CH2:2][NH:3]C(CN)=O)[cH:8][cH:7][cH:6][cH:5][cH:4]1
17,c1(CN)ccccc1>>c1(ccccc1)CNC(=O)CNC(=N)N.S(=O)(=O)(O)O,c1(ccccc1)CN>>c1(CNC(CNC(N)=N)=O)ccccc1.S(O)(O)(=O)=O,[c:1]1([cH:8][cH:7][cH:6][cH:5][cH:4]1)[CH2:2][NH2:3]>>[c:1]1([CH2:2][NH:3]C(CNC(N)=N)=O)[cH:8][cH:7][cH:6][cH:5][cH:4]1.S(O)(O)(=O)=O
18,c1(CN)ccccc1>>N1(CC(=O)NCc2ccccc2)C(N)=NC(O)C1O.S(=O)(=O)(O)O,c1(ccccc1)CN>>N1(C(O)C(O)N=C1N)CC(NCc1ccccc1)=O.S(O)(O)(=O)=O,[c:1]1([cH:8][cH:7][cH:6][cH:5][cH:4]1)[CH2:2][NH2:3]>>N1(C(O)C(O)N=C1N)CC([NH:3][CH2:2][c:1]1[cH:8][cH:7][cH:6][cH:5][cH:4]1)=O.S(O)(O)(=O)=O
19,c12c(ccc(Cl)c1)NC(=O)C(O)N=C2c3ccccc3>>c12c(ccc(Cl)c1)NC(=O)C(O)N=C2c3ccccc3,c12C(c3ccccc3)=NC(O)C(=O)Nc1ccc(c2)Cl>>c12C(c3ccccc3)=NC(O)C(=O)Nc1ccc(c2)Cl,[c:1]12[C:14]([c:15]3[cH:20][cH:19][cH:18][cH:17][cH:16]3)=[N:13][CH:11]([OH:12])[C:9](=[O:10])[NH:8][c:2]1[cH:3][cH:4][c:5]([cH:7]2)[Cl:6]>>[c:1]12[C:14]([c:15]3[cH:20][cH:19][cH:18][cH:17][cH:16]3)=[N:13][CH:11]([OH:12])[C:9](=[O:10])[NH:8][c:2]1[cH:3][cH:4][c:5]([cH:7]2)[Cl:6]
20,c12c(ccc(Cl)c1)NC(=O)C(O)N=C2c3ccccc3>>c12c(ccc(Cl)c1)NC(=O)C(O)N=C2c3ccccc3,c12C(c3ccccc3)=NC(O)C(=O)Nc1ccc(c2)Cl>>c12C(c3ccccc3)=NC(O)C(=O)Nc1ccc(c2)Cl,[c:1]12[C:14]([c:15]3[cH:20][cH:19][cH:18][cH:17][cH:16]3)=[N:13][CH:11]([OH:12])[C:9](=[O:10])[NH:8][c:2]1[cH:3][cH:4][c:5]([cH:7]2)[Cl:6]>>[c:1]12[C:14]([c:15]3[cH:20][cH:19][cH:18][cH:17][cH:16]3)=[N:13][CH:11]([OH:12])[C:9](=[O:10])[NH:8][c:2]1[cH:3][cH:4][c:5]([cH:7]2)[Cl:6]
21,C(=O)(C(C)C)C(C)C>>C1(C(C)C)(C(C)C)N=NC(C)(OC(C)=O)O1,C(C(C)C)(C(C)C)=O>>C1(OC(OC(=O)C)(C)N=N1)(C(C)C)C(C)C,[C:1]([CH:6]([CH3:8])[CH3:7])([CH:3]([CH3:5])[CH3:4])=O>>[C:1]1(OC(OC(=O)C)(C)N=N1)([CH:6]([CH3:8])[CH3:7])[CH:3]([CH3:5])[CH3:4]
22,c1(O)cc(C=O)ccc1O>>c1(OC(=O)OCC)cc(C=CC(=O)CCCCCOC2CCCCO2)ccc1OC(=O)OCC,c1(c(O)ccc(C=O)c1)O>>c1(c(OC(OCC)=O)ccc(C=CC(CCCCCOC2OCCCC2)=O)c1)OC(OCC)=O,[c:1]1([c:9]([OH:10])[cH:8][cH:7][c:4]([CH:5]=O)[cH:3]1)[OH:2]>>[c:1]1([c:9]([O:10]C(OCC)=O)[cH:8][cH:7][c:4]([CH:5]=CC(CCCCCOC2OCCCC2)=O)[cH:3]1)[O:2]C(OCC)=O
23,C(N)(c1ccccc1)c2ccccc2>>C(N\C(\NC)=N\C#N)(c1ccccc1)c2ccccc2,C(c1ccccc1)(c1ccccc1)N>>C(c1ccccc1)(c1ccccc1)N/C(=N/C#N)/NC,[CH:1]([c:9]1[cH:14][cH:13][cH:12][cH:11][cH:10]1)([c:3]1[cH:8][cH:7][cH:6][cH:5][cH:4]1)[NH2:2]>>[CH:1]([c:3]1[cH:8][cH:7][cH:6][cH:5][cH:4]1)([c:9]1[cH:14][cH:13][cH:12][cH:11][cH:10]1)[NH:2]/C(=N/C#N)/NC
24,C(N)(c1ccccc1)c2ccccc2>>C(N\C(=N\C#N)\NCC=C)(c1ccccc1)c2ccccc2,C(c1ccccc1)(c1ccccc1)N>>C(c1ccccc1)(c1ccccc1)N/C(/NCC=C)=N/C#N,[CH:1]([c:9]1[cH:14][cH:13][cH:12][cH:11][cH:10]1)([c:3]1[cH:8][cH:7][cH:6][cH:5][cH:4]1)[NH2:2]>>[CH:1]([c:3]1[cH:8][cH:7][cH:6][cH:5][cH:4]1)([c:9]1[cH:14][cH:13][cH:12][cH:11][cH:10]1)[NH:2]/C(/NCC=C)=N/C#N
25,c1(Br)cnccc1C>>c1(cnccc1C#N)C#CCCCC,c1(c(C)ccnc1)Br>>c1(C#CCCCC)c(C#N)ccnc1,[c:1]1([c:7]([CH3:8])[cH:6][cH:5][n:4][cH:3]1)Br>>[c:1]1(C#CCCCC)[c:7]([C:8]#N)[cH:6][cH:5][n:4][cH:3]1
26,c1(Br)cnccc1C.c1(Br)cnccc1C>>c12c(cncc1)C=C(CCCC)OC2=O,c1(c(C)ccnc1)Br.c1(c(C)ccnc1)Br>>c12C(=O)OC(CCCC)=Cc1cncc2,[c:1]1([c:7]([CH3:8])[cH:6][cH:5][n:4][cH:3]1)Br.[c:9]1([c:15](C)[cH:14][cH:13]n[cH:11]1)Br>>[c:7]12[C:8](=O)O[C:13]([CH2:14][CH2:15][CH2:9][CH3:11])=C[c:1]1[cH:3][n:4][cH:5][cH:6]2
27,c1(Br)cnccc1C>>c1(cnccc1C#N)C#Cc2ccccc2,c1(c(C)ccnc1)Br>>c1(C#Cc2ccccc2)c(C#N)ccnc1,[c:1]1([c:7]([CH3:8])[cH:6][cH:5][n:4][cH:3]1)Br>>[c:1]1(C#Cc2ccccc2)[c:7]([C:8]#N)[cH:6][cH:5][n:4][cH:3]1
28,c1(Br)cnccc1C>>c12c(cncc1)C=C(c3ccccc3)OC2=O,c1(c(C)ccnc1)Br>>c12C(=O)OC(c3ccccc3)=Cc1cncc2,[c:1]1([c:7]([CH3:8])[cH:6][cH:5][n:4][cH:3]1)Br>>[c:7]12[C:8](=O)OC(c3ccccc3)=C[c:1]1[cH:3][n:4][cH:5][cH:6]2
29,c1(N(=O)=O)cc(C)ccc1N>>c1(ccc(C)cc1N(=O)=O)c2ccc(C(=O)OCC)o2,c1(c(N)ccc(C)c1)N(=O)=O>>c1(-c2oc(C(OCC)=O)cc2)c(N(=O)=O)cc(C)cc1,[c:1]1([c:10](N)[cH:9][cH:8][c:6]([CH3:7])[cH:5]1)[N:2](=[O:4])=[O:3]>>[c:10]1(-c2oc(C(OCC)=O)cc2)[c:1]([N:2](=[O:4])=[O:3])[cH:5][c:6]([CH3:7])[cH:8][cH:9]1
30,c1(N(=O)=O)cc(OC)ccc1N>>c1(ccc(OC)cc1N(=O)=O)c2ccc(C(=O)OCC)o2,c1(c(N)ccc(OC)c1)N(=O)=O>>c1(-c2oc(C(OCC)=O)cc2)c(N(=O)=O)cc(OC)cc1,[c:1]1([c:11](N)[cH:10][cH:9][c:6]([O:7][CH3:8])[cH:5]1)[N:2](=[O:4])=[O:3]>>[c:11]1(-c2oc(C(OCC)=O)cc2)[c:1]([N:2](=[O:4])=[O:3])[cH:5][c:6]([O:7][CH3:8])[cH:9][cH:10]1
31,[C@H]1(O[C@H](CO)[C@H](O)[C@H]1O)N2C=CC(N)=NC2=O>>[Si]1(C(C)C)(C(C)C)O[C@H]2[C@H](O[C@@H](N3C=CC(NC(C)=O)=NC3=O)[C@@H]2O)CO[Si](C(C)C)(C(C)C)O1,[C@H]1(N2C(=O)N=C(N)C=C2)[C@H](O)[C@@H](O)[C@@H](CO)O1>>[Si]1(O[Si](C(C)C)(C(C)C)OC[C@H]2O[C@H]([C@H](O)[C@H]2O1)N1C(=O)N=C(NC(=O)C)C=C1)(C(C)C)C(C)C,[C@H:1]1([N:10]2[C:16](=[O:17])[N:15]=[C:13]([NH2:14])[CH:12]=[CH:11]2)[C@H:8]([OH:9])[C@@H:6]([OH:7])[C@@H:3]([CH2:4][OH:5])[O:2]1>>[Si]1(O[Si](C(C)C)(C(C)C)[O:5][CH2:4][C@H:3]2[O:2][C@H:1]([C@H:8]([OH:9])[C@H:6]2[O:7]1)[N:10]1[C:16](=[O:17])[N:15]=[C:13]([NH:14]C(=O)C)[CH:12]=[CH:11]1)(C(C)C)C(C)C
32,[C@H]12[C@H](OC(C)(C)O1)[C@@H](CO)O[C@H]2N3C=C(F)C(=O)NC3=O>>[C@H]1(O[C@H](COC(C)=O)[C@@H](O)[C@H]1O)N2C=C(F)C(=O)NC2=O,[C@H]12[C@H](N3C(=O)NC(=O)C(F)=C3)O[C@H](CO)[C@H]1OC(O2)(C)C>>[C@H]1(N2C(=O)NC(=O)C(F)=C2)[C@H](O)[C@H](O)[C@@H](COC(=O)C)O1,[C@H:1]12[C@H:12]([N:13]3[C:20](=[O:21])[NH:19][C:17](=[O:18])[C:15]([F:16])=[CH:14]3)[O:11][C@H:8]([CH2:9][OH:10])[C@H:2]1[O:3]C([O:7]2)(C)C>>[C@H:12]1([N:13]2[C:20](=[O:21])[NH:19][C:17](=[O:18])[C:15]([F:16])=[CH:14]2)[C@H:1]([OH:7])[C@H:2]([OH:3])[C@@H:8]([CH2:9][O:10]C(=O)C)[O:11]1
33,[C@H]12[C@H](OC(C)(C)O1)[C@@H](CO)O[C@H]2N3C=C(F)C(=O)NC3=O>>[C@H]1(O[C@H](COC(=O)CCC)[C@@H](O)[C@H]1O)N2C=C(F)C(=O)NC2=O,[C@H]12[C@H](N3C(=O)NC(=O)C(F)=C3)O[C@H](CO)[C@H]1OC(O2)(C)C>>[C@H]1(N2C(=O)NC(=O)C(F)=C2)[C@H](O)[C@H](O)[C@@H](COC(CCC)=O)O1,[C@H:1]12[C@H:12]([N:13]3[C:20](=[O:21])[NH:19][C:17](=[O:18])[C:15]([F:16])=[CH:14]3)[O:11][C@H:8]([CH2:9][OH:10])[C@H:2]1[O:3]C([O:7]2)(C)C>>[C@H:12]1([N:13]2[C:20](=[O:21])[NH:19][C:17](=[O:18])[C:15]([F:16])=[CH:14]2)[C@H:1]([OH:7])[C@H:2]([OH:3])[C@@H:8]([CH2:9][O:10]C(CCC)=O)[O:11]1
34,[C@H]12[C@H](OC(C)(C)O1)[C@@H](CO)O[C@H]2N3C=C(F)C(=O)NC3=O>>[C@H]1(O[C@H](COC(=O)C(C)(C)C)[C@@H](O)[C@H]1O)N2C=C(F)C(=O)NC2=O,[C@H]12[C@H](N3C(=O)NC(=O)C(F)=C3)O[C@H](CO)[C@H]1OC(O2)(C)C>>[C@H]1(N2C(=O)NC(=O)C(F)=C2)[C@H](O)[C@H](O)[C@@H](COC(C(C)(C)C)=O)O1,[C@H:1]12[C@H:12]([N:13]3[C:20](=[O:21])[NH:19][C:17](=[O:18])[C:15]([F:16])=[CH:14]3)[O:11][C@H:8]([CH2:9][OH:10])[C@H:2]1[O:3]C([O:7]2)(C)C>>[C@H:12]1([N:13]2[C:20](=[O:21])[NH:19][C:17](=[O:18])[C:15]([F:16])=[CH:14]2)[C@H:1]([OH:7])[C@H:2]([OH:3])[C@@H:8]([CH2:9][O:10]C(C(C)(C)C)=O)[O:11]1
35,[C@H]12[C@H](OC(C)(C)O1)[C@@H](CO)O[C@H]2N3C=C(F)C(=O)NC3=O>>[C@H]1(O[C@H](COC(=O)CCCCC)[C@@H](O)[C@H]1O)N2C=C(F)C(=O)NC2=O,[C@H]12[C@H](N3C(=O)NC(=O)C(F)=C3)O[C@H](CO)[C@H]1OC(O2)(C)C>>[C@H]1(N2C(=O)NC(=O)C(F)=C2)[C@H](O)[C@H](O)[C@@H](COC(CCCCC)=O)O1,[C@H:1]12[C@H:12]([N:13]3[C:20](=[O:21])[NH:19][C:17](=[O:18])[C:15]([F:16])=[CH:14]3)[O:11][C@H:8]([CH2:9][OH:10])[C@H:2]1[O:3]C([O:7]2)(C)C>>[C@H:12]1([N:13]2[C:20](=[O:21])[NH:19][C:17](=[O:18])[C:15]([F:16])=[CH:14]2)[C@H:1]([OH:7])[C@H:2]([OH:3])[C@@H:8]([CH2:9][O:10]C(CCCCC)=O)[O:11]1
36,[C@H]12[C@H](OC(C)(C)O1)[C@@H](CO)O[C@H]2N3C=C(F)C(=O)NC3=O>>[C@H]1(O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)[C@@H](O)[C@H]1O)N2C=C(F)C(=O)NC2=O,[C@H]12[C@H](N3C(=O)NC(=O)C(F)=C3)O[C@H](CO)[C@H]1OC(O2)(C)C>>[C@H]1(N2C(=O)NC(=O)C(F)=C2)[C@H](O)[C@H](O)[C@@H](COC(CCCCCCCCCCCCCCCCC)=O)O1,[C@H:1]12[C@H:12]([N:13]3[C:20](=[O:21])[NH:19][C:17](=[O:18])[C:15]([F:16])=[CH:14]3)[O:11][C@H:8]([CH2:9][OH:10])[C@H:2]1[O:3]C([O:7]2)(C)C>>[C@H:12]1([N:13]2[C:20](=[O:21])[NH:19][C:17](=[O:18])[C:15]([F:16])=[CH:14]2)[C@H:1]([OH:7])[C@H:2]([OH:3])[C@@H:8]([CH2:9][O:10]C(CCCCCCCCCCCCCCCCC)=O)[O:11]1
37,N(C(=O)NN)(c1ccccc1)c2ccccc2>>c1(ccccc1)Nc2ccccc2,N(c1ccccc1)(c1ccccc1)C(NN)=O>>c1(Nc2ccccc2)ccccc1,[N:1]([c:12]1[cH:17][cH:16][cH:15][cH:14][cH:13]1)([c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)C(NN)=O>>[c:12]1([NH:1][c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)[cH:13][cH:14][cH:15][cH:16][cH:17]1
38,[C@]([H])(C(COC(=O)[C@](C)(O)C(=C)C\C(=C\C)\C(=O)O1)=CC2)(N2CC3)[C@]13[H]>>[C@]12(CO1)C[C@@]3(O[C@H]3C)C(=O)O[C@@]4([H])[C@]([H])(N(CC4)C5)C(=C5)COC(=O)[C@]2(C)O,[C@]12([C@@]3([H])CCN1CC=C2COC([C@@](C(C/C(/C(O3)=O)=C/C)=C)(O)C)=O)[H]>>[C@]12([C@](O)(C)C(=O)OCC3=CCN4CC[C@@]([C@]43[H])([H])OC(=O)[C@@]3([C@H](C)O3)C1)OC2,[C@:1]12([C@@:25]3([H])[CH2:24][CH2:23][N:22]1[CH2:21][CH:20]=[C:3]2[CH2:4][O:5][C:6]([C@@:8]([C:11]([CH2:13]/[C:14](/[C:17]([O:19]3)=[O:18])=C/C)=C)([OH:10])[CH3:9])=[O:7])[H]>>[C@:11]12([C@:8]([OH:10])([CH3:9])[C:6](=[O:7])[O:5][CH2:4][C:3]3=[CH:20][CH2:21][N:22]4[CH2:23][CH2:24][C@@:25]([C@:1]43[H])([H])[O:19][C:17](=[O:18])[C@@:14]3([C@H](C)O3)[CH2:13]1)OC2
39,[C@]([H])(C(COC(=O)[C@](C)(O)C(=C)C\C(=C\C)\C(=O)O1)=CC2)(N2CC3)[C@]13[H]>>[C@]12(CO1)C[C@]3(O[C@@H]3C)C(=O)O[C@H]4[C@]([H])(N(CC4)C5)C(=C5)COC(=O)[C@]2(C)O,[C@]12([C@@]3([H])CCN1CC=C2COC([C@@](C(C/C(/C(O3)=O)=C/C)=C)(O)C)=O)[H]>>[C@]12([C@](O)(C)C(=O)OCC3=CCN4CC[C@H]([C@]43[H])OC(=O)[C@]3([C@@H](C)O3)C1)OC2,[C@:1]12([C@@:25]3([H])[CH2:24][CH2:23][N:22]1[CH2:21][CH:20]=[C:3]2[CH2:4][O:5][C:6]([C@@:8]([C:11]([CH2:13]/[C:14](/[C:17]([O:19]3)=[O:18])=C/C)=C)([OH:10])[CH3:9])=[O:7])[H]>>[C@:11]12([C@:8]([OH:10])([CH3:9])[C:6](=[O:7])[O:5][CH2:4][C:3]3=[CH:20][CH2:21][N:22]4[CH2:23][CH2:24][C@H:25]([C@:1]43[H])[O:19][C:17](=[O:18])[C@:14]3([C@@H](C)O3)[CH2:13]1)OC2
40,C1(=O)NC(=O)NC(C)=C1\C=C\C(=O)O>>C1(=O)NC(=O)NC(C)=C1\C=C\C(=O)NCCO,C1(C(/C=C/C(O)=O)=C(C)NC(=O)N1)=O>>C1(C(/C=C/C(NCCO)=O)=C(C)NC(=O)N1)=O,[C:1]1([C:9](/[CH:10]=[CH:11]/[C:12](O)=[O:13])=[C:7]([CH3:8])[NH:6][C:4](=[O:5])[NH:3]1)=[O:2]>>[C:1]1([C:9](/[CH:10]=[CH:11]/[C:12](NCCO)=[O:13])=[C:7]([CH3:8])[NH:6][C:4](=[O:5])[NH:3]1)=[O:2]
