,raw_ractions,transformed_reactions,automap
1360,n1(c2ccccc2)c3c(cccc3)nc1c4ccc(c5ccc(Br)cc5)cc4.c12c(ccc(N(C)c(cccc3)c3N4)c14)C(C)(C)c(cccc5)c25>>c12c(ccc(N(C)c(cccc3)c3N4c5ccc(c6ccc(c7nc(cccc8)c8n7c9ccccc9)cc6)cc5)c14)C(C)(C)c(cccc%10)c2%10,[n]1(c(-c2ccc(-c3ccc(Br)cc3)cc2)nc2ccccc12)-c1ccccc1.c12-c3ccccc3C(C)(C)c1ccc1c2Nc2ccccc2N1C>>c12-c3ccccc3C(C)(C)c1ccc1c2N(c2ccc(-c3ccc(-c4[n](-c5ccccc5)c5ccccc5n4)cc3)cc2)c2ccccc2N1C,[n:1]1([c:15](-[c:16]2[cH:28][cH:27][c:19](-[c:20]3[cH:26][cH:25][c:23](Br)[cH:22][cH:21]3)[cH:18][cH:17]2)[n:14][c:9]2[cH:10][cH:11][cH:12][cH:13][c:8]12)-[c:2]1[cH:7][cH:6][cH:5][cH:4][cH:3]1.[c:29]12-[c:52]3[cH:51][cH:50][cH:49][cH:48][c:47]3[C:44]([CH3:46])([CH3:45])[c:30]1[cH:31][cH:32][c:33]1[c:43]2[NH:42][c:41]2[cH:40][cH:39][cH:38][cH:37][c:36]2[N:34]1[CH3:35]>>[c:29]12-[c:52]3[cH:51][cH:50][cH:49][cH:48][c:47]3[C:44]([CH3:46])([CH3:45])[c:30]1[cH:31][cH:32][c:33]1[c:43]2[N:42]([c:23]2[cH:25][cH:26][c:20](-[c:19]3[cH:27][cH:28][c:16](-[c:15]4[n:1](-[c:2]5[cH:3][cH:4][cH:5][cH:6][cH:7]5)[c:8]5[cH:13][cH:12][cH:11][cH:10][c:9]5[n:14]4)[cH:17][cH:18]3)[cH:21][cH:22]2)[c:41]2[cH:40][cH:39][cH:38][cH:37][c:36]2[N:34]1[CH3:35]
1361,C1(C)(C)c2c(cccc2)c(cc(C(C)(C)c(cccc3)c3N4)c4c5)c15.n1(c2ccccc2)c3c(cccc3)nc1c4ccc(Br)cc4>>c12c(cc(C(C)(C)c(cccc3)c34)c4c1)N(c5ccc(c6nc(cccc7)c7n6c8ccccc8)cc5)c(cccc9)c9C2(C)C,C1(c2cc3Nc4ccccc4C(C)(C)c3cc2-c2ccccc12)(C)C.[n]1(c(-c2ccc(Br)cc2)nc2ccccc12)-c1ccccc1>>c12C(C)(C)c3ccccc3N(c3ccc(-c4[n](-c5ccccc5)c5ccccc5n4)cc3)c1cc1c(c2)-c2ccccc2C1(C)C,[C:1]1([c:25]2[cH:24][c:23]3[NH:22][c:21]4[cH:20][cH:19][cH:18][cH:17][c:16]4[C:13]([CH3:15])([CH3:14])[c:12]3[cH:11][c:10]2-[c:5]2[cH:6][cH:7][cH:8][cH:9][c:4]12)([CH3:3])[CH3:2].[n:26]1([c:40](-[c:41]2[cH:47][cH:46][c:44](Br)[cH:43][cH:42]2)[n:39][c:34]2[cH:35][cH:36][cH:37][cH:38][c:33]12)-[c:27]1[cH:32][cH:31][cH:30][cH:29][cH:28]1>>[c:12]12[C:13]([CH3:14])([CH3:15])[c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3[N:22]([c:44]3[cH:46][cH:47][c:41](-[c:40]4[n:26](-[c:27]5[cH:32][cH:31][cH:30][cH:29][cH:28]5)[c:33]5[cH:38][cH:37][cH:36][cH:35][c:34]5[n:39]4)[cH:42][cH:43]3)[c:23]1[cH:24][c:25]1[c:10]([cH:11]2)-[c:5]2[cH:6][cH:7][cH:8][cH:9][c:4]2[C:1]1([CH3:2])[CH3:3]
1362,c12c(ccc(oc(cccc3)c34)c14)[nH]c(ccc(c5c(cccc5)o6)c67)c27.n1(c2ccccc2)c3c(cccc3)nc1c4ccc(Br)cc4>>c12c(ccc(c3c(cccc3)o4)c14)n(c5ccc(c6nc(cccc7)c7n6c8ccccc8)cc5)c(ccc(oc(cccc9)c9%10)c%10%11)c2%11,c12c3c4oc5ccccc5c4ccc3[nH]c1ccc1c2c2ccccc2o1.[n]1(c(-c2ccc(Br)cc2)nc2ccccc12)-c1ccccc1>>c12c3c4c5ccccc5oc4ccc3[n](-c3ccc(-c4[n](-c5ccccc5)c5ccccc5n4)cc3)c1ccc1c2oc2ccccc12,[c:1]12[c:27]3[c:26]4[o:25][c:20]5[cH:21][cH:22][cH:23][cH:24][c:19]5[c:18]4[cH:17][cH:16][c:15]3[nH:14][c:2]1[cH:3][cH:4][c:5]1[c:13]2[c:12]2[cH:11][cH:10][cH:9][cH:8][c:7]2[o:6]1.[n:28]1([c:42](-[c:43]2[cH:49][cH:48][c:46](Br)[cH:45][cH:44]2)[n:41][c:36]2[cH:37][cH:38][cH:39][cH:40][c:35]12)-[c:29]1[cH:34][cH:33][cH:32][cH:31][cH:30]1>>[c:27]12[c:1]3[c:13]4[c:12]5[cH:11][cH:10][cH:9][cH:8][c:7]5[o:6][c:5]4[cH:4][cH:3][c:2]3[n:14](-[c:46]3[cH:48][cH:49][c:43](-[c:42]4[n:28](-[c:29]5[cH:34][cH:33][cH:32][cH:31][cH:30]5)[c:35]5[cH:40][cH:39][cH:38][cH:37][c:36]5[n:41]4)[cH:44][cH:45]3)[c:15]1[cH:16][cH:17][c:18]1[c:26]2[o:25][c:20]2[cH:21][cH:22][cH:23][cH:24][c:19]12
1363,N1(c2ccc(Br)cc2)c3c(cccc3)Oc(cccc4)c14.C12=C(C=CNC1=O)c3c(cccc3)OC2=O>>N1(c2ccc(N3C=CC(c4c(cccc4)OC5=O)=C5C3=O)cc2)c6c(cccc6)Oc(cccc7)c17,N1(c2ccccc2Oc2ccccc12)c1ccc(Br)cc1.C12C(=O)Oc3ccccc3C=1C=CNC2=O>>N1(c2ccccc2Oc2ccccc12)c1ccc(N2C(=O)C3C(=O)Oc4ccccc4C=3C=C2)cc1,[N:1]1([c:21]2[cH:20][cH:19][cH:18][cH:17][c:16]2[O:15][c:10]2[cH:11][cH:12][cH:13][cH:14][c:9]12)[c:2]1[cH:8][cH:7][c:5](Br)[cH:4][cH:3]1.[C:22]12[C:36](=[O:37])[O:35][c:30]3[cH:31][cH:32][cH:33][cH:34][c:29]3[C:23]=1[CH:24]=[CH:25][NH:26][C:27]2=[O:28]>>[N:1]1([c:21]2[cH:20][cH:19][cH:18][cH:17][c:16]2[O:15][c:10]2[cH:11][cH:12][cH:13][cH:14][c:9]12)[c:2]1[cH:8][cH:7][c:5]([N:26]2[C:27](=[O:28])[C:22]3[C:36](=[O:37])[O:35][c:30]4[cH:31][cH:32][cH:33][cH:34][c:29]4[C:23]=3[CH:24]=[CH:25]2)[cH:4][cH:3]1
1364,[Si](C)(C)(C)c1ccc(Nc2ccc(F)cc2)cc1.C12(c3c(cccc3)n4c(c(ccc5)c(cccc6)c46)c15)c7c(c8c(c9c(cccc9)o8)c(Br)c7)c(c%10c(cccc%10)c(cc(Br)cc%11)c%11%12)c2%12.[Si](C)(C)(C)c1ccc(Nc2ccc(F)cc2)cc1>>C12(c3c(cccc3)n4c(c(ccc5)c(cccc6)c46)c15)c7c(c8c(c9c(cccc9)o8)c(N(c%10ccc(F)cc%10)c%11ccc([Si](C)(C)C)cc%11)c7)c(c%12c(cccc%12)c(cc(N(c%13ccc(F)cc%13)c%14ccc([Si](C)(C)C)cc%14)cc%15)c%15%16)c2%16,[Si](c1ccc(Nc2ccc(F)cc2)cc1)(C)(C)C.C12(c3c4ccc(Br)cc4c4ccccc4c3-c3c4oc5ccccc5c4c(cc13)Br)c1cccc3c4c(cccc4)[n](c31)-c1ccccc21.[Si](c1ccc(Nc2ccc(F)cc2)cc1)(C)(C)C>>C12(c3c4ccc(N(c5ccc([Si](C)(C)C)cc5)c5ccc(F)cc5)cc4c4ccccc4c3-c3c4oc5ccccc5c4c(cc13)N(c1ccc([Si](C)(C)C)cc1)c1ccc(F)cc1)c1cccc3c4c(cccc4)[n](c31)-c1ccccc21,[Si:1]([c:5]1[cH:18][cH:17][c:8]([NH:9][c:10]2[cH:16][cH:15][c:13]([F:14])[cH:12][cH:11]2)[cH:7][cH:6]1)([CH3:4])([CH3:3])[CH3:2].[C:19]12([c:67]3[c:66]4[cH:65][cH:64][c:62](Br)[cH:61][c:60]4[c:55]4[cH:56][cH:57][cH:58][cH:59][c:54]4[c:53]3-[c:40]3[c:41]4[o:49][c:44]5[cH:45][cH:46][cH:47][cH:48][c:43]5[c:42]4[c:50]([cH:52][c:39]13)Br)[c:38]1[cH:31][cH:30][cH:29][c:28]3[c:32]4[c:37]([cH:36][cH:35][cH:34][cH:33]4)[n:26]([c:27]31)-[c:21]1[cH:22][cH:23][cH:24][cH:25][c:20]21.[Si:68]([c:72]1[cH:85][cH:84][c:75]([NH:76][c:77]2[cH:83][cH:82][c:80]([F:81])[cH:79][cH:78]2)[cH:74][cH:73]1)([CH3:71])([CH3:70])[CH3:69]>>[C:19]12([c:67]3[c:66]4[cH:65][cH:64][c:62]([N:76]([c:75]5[cH:84][cH:85][c:72]([Si:68]([CH3:69])([CH3:70])[CH3:71])[cH:73][cH:74]5)[c:77]5[cH:78][cH:79][c:80]([F:81])[cH:82][cH:83]5)[cH:61][c:60]4[c:55]4[cH:56][cH:57][cH:58][cH:59][c:54]4[c:53]3-[c:40]3[c:41]4[o:49][c:44]5[cH:45][cH:46][cH:47][cH:48][c:43]5[c:42]4[c:50]([cH:52][c:39]13)[N:9]([c:8]1[cH:17][cH:18][c:5]([Si:1]([CH3:2])([CH3:3])[CH3:4])[cH:6][cH:7]1)[c:10]1[cH:11][cH:12][c:13]([F:14])[cH:15][cH:16]1)[c:38]1[cH:31][cH:30][cH:29][c:28]3[c:32]4[c:37]([cH:36][cH:35][cH:34][cH:33]4)[n:26]([c:27]31)-[c:21]1[cH:22][cH:23][cH:24][cH:25][c:20]21
1365,C(C(=O)OC)(C(C)C(=O)NC1CC1)c2ccc(F)cc2Br>>c12c(ccc(F)c1)C(C(=O)OC)C(C)C(=O)N2C3CC3,C(c1c(Br)cc(F)cc1)(C(C(NC1CC1)=O)C)C(OC)=O>>c12N(C3CC3)C(=O)C(C)C(C(OC)=O)c1ccc(c2)F,[CH:1]([c:14]1[c:20](Br)[cH:19][c:17]([F:18])[cH:16][cH:15]1)([CH:6]([C:8]([NH:10][CH:11]1[CH2:13][CH2:12]1)=[O:9])[CH3:7])[C:2]([O:4][CH3:5])=[O:3]>>[c:15]12[N:10]([CH:11]3[CH2:13][CH2:12]3)[C:8](=[O:9])[CH:6]([CH3:7])[CH:1]([C:2]([O:4][CH3:5])=[O:3])[c:14]1[cH:20][cH:19][c:17]([cH:16]2)[F:18]
1366,c12c(ccc(Br)c1)oc(cccc3)c23.C1(C)(C)c2c(cccc2)c(ccc(Nc3ccc(c4ccccc4)cc3)c5)c15>>C1(C)(C)c2c(cccc2)c(ccc(N(c3ccc(c4ccccc4)cc3)c5ccc(oc(cccc6)c67)c7c5)c8)c18,c12c3ccccc3oc1ccc(c2)Br.C1(c2cc(Nc3ccc(-c4ccccc4)cc3)ccc2-c2ccccc12)(C)C>>C1(c2cc(N(c3cc4c5ccccc5oc4cc3)c3ccc(-c4ccccc4)cc3)ccc2-c2ccccc12)(C)C,[c:1]12[c:14]3[cH:13][cH:12][cH:11][cH:10][c:9]3[o:8][c:2]1[cH:3][cH:4][c:5]([cH:7]2)Br.[C:15]1([c:42]2[cH:41][c:27]([NH:28][c:29]3[cH:40][cH:39][c:32](-[c:33]4[cH:38][cH:37][cH:36][cH:35][cH:34]4)[cH:31][cH:30]3)[cH:26][cH:25][c:24]2-[c:19]2[cH:20][cH:21][cH:22][cH:23][c:18]12)([CH3:17])[CH3:16]>>[C:15]1([c:42]2[cH:41][c:27]([N:28]([c:5]3[cH:7][c:1]4[c:14]5[cH:13][cH:12][cH:11][cH:10][c:9]5[o:8][c:2]4[cH:3][cH:4]3)[c:29]3[cH:40][cH:39][c:32](-[c:33]4[cH:38][cH:37][cH:36][cH:35][cH:34]4)[cH:31][cH:30]3)[cH:26][cH:25][c:24]2-[c:19]2[cH:20][cH:21][cH:22][cH:23][c:18]12)([CH3:16])[CH3:17]
1367,c12c(ccc(N3CCCc(cc(C)cc4)c34)c1)[nH]c(ccc(N5CCCc(cc(C)cc6)c56)c7)c27.c1(nc(c2ccccc2)nc(c3ccccc3)n1)c4ccc(Br)cc4>>n1(c2ccc(c3nc(c4ccccc4)nc(c5ccccc5)n3)cc2)c6c(cc(N7CCCc(cc(C)cc8)c78)cc6)c(cc(N9CCCc(cc(C)cc%10)c9%10)cc%11)c1%11,c12c3cc(N4c5ccc(C)cc5CCC4)ccc3[nH]c1ccc(c2)N1c2ccc(C)cc2CCC1.c1(-c2ccc(Br)cc2)nc(-c2ccccc2)nc(-c2ccccc2)n1>>[n]1(c2ccc(N3c4ccc(C)cc4CCC3)cc2c2cc(ccc12)N1c2ccc(C)cc2CCC1)-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,[c:1]12[c:35]3[cH:34][c:22]([N:23]4[c:33]5[cH:32][cH:31][c:29]([CH3:30])[cH:28][c:27]5[CH2:26][CH2:25][CH2:24]4)[cH:21][cH:20][c:19]3[nH:18][c:2]1[cH:3][cH:4][c:5]([cH:17]2)[N:6]1[c:16]2[cH:15][cH:14][c:12]([CH3:13])[cH:11][c:10]2[CH2:9][CH2:8][CH2:7]1.[c:36]1(-[c:54]2[cH:60][cH:59][c:57](Br)[cH:56][cH:55]2)[n:53][c:46](-[c:47]2[cH:52][cH:51][cH:50][cH:49][cH:48]2)[n:45][c:38](-[c:39]2[cH:44][cH:43][cH:42][cH:41][cH:40]2)[n:37]1>>[n:18]1([c:2]2[cH:3][cH:4][c:5]([N:6]3[c:16]4[cH:15][cH:14][c:12]([CH3:13])[cH:11][c:10]4[CH2:9][CH2:8][CH2:7]3)[cH:17][c:1]2[c:35]2[cH:34][c:22]([cH:21][cH:20][c:19]12)[N:23]1[c:33]2[cH:32][cH:31][c:29]([CH3:30])[cH:28][c:27]2[CH2:26][CH2:25][CH2:24]1)-[c:42]1[cH:43][cH:44][c:39](-[c:38]2[n:45][c:46](-[c:47]3[cH:48][cH:49][cH:50][cH:51][cH:52]3)[n:53][c:36](-[c:54]3[cH:60][cH:59][cH:57][cH:56][cH:55]3)[n:37]2)[cH:40][cH:41]1
1368,N1(c2ncc([nH]c(cnc(N3c4c(cccc4)C=Cc(cccc5)c35)c6)c67)c7c2)c8c(cccc8)C=Cc(cccc9)c19.c1(nc(c2ccccc2)nc(c3ccccc3)n1)c4ccc(Br)cc4>>n1(c2ccc(c3nc(c4ccccc4)nc(c5ccccc5)n3)cc2)c6c(cc(N7c8c(cccc8)C=Cc(cccc9)c79)nc6)c(cc(N%10c%11c(cccc%11)C=Cc(cccc%12)c%10%12)nc%13)c1%13,N1(c2ccccc2C=Cc2ccccc12)c1cc2c3cc(N4c5ccccc5C=Cc5ccccc45)ncc3[nH]c2cn1.c1(-c2ccc(Br)cc2)nc(-c2ccccc2)nc(-c2ccccc2)n1>>[n]1(c2cnc(N3c4ccccc4C=Cc4ccccc34)cc2c2cc(ncc12)N1c2ccccc2C=Cc2ccccc12)-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,[N:1]1([c:43]2[cH:42][cH:41][cH:40][cH:39][c:38]2[CH:37]=[CH:36][c:31]2[cH:32][cH:33][cH:34][cH:35][c:30]12)[c:2]1[cH:29][c:28]2[c:27]3[cH:26][c:10]([N:11]4[c:25]5[cH:24][cH:23][cH:22][cH:21][c:20]5[CH:19]=[CH:18][c:13]5[cH:14][cH:15][cH:16][cH:17][c:12]45)[n:9][cH:8][c:7]3[nH:6][c:5]2[cH:4][n:3]1.[c:44]1(-[c:62]2[cH:68][cH:67][c:65](Br)[cH:64][cH:63]2)[n:61][c:54](-[c:55]2[cH:60][cH:59][cH:58][cH:57][cH:56]2)[n:53][c:46](-[c:47]2[cH:52][cH:51][cH:50][cH:49][cH:48]2)[n:45]1>>[n:6]1([c:7]2[cH:8][n:9][c:10]([N:11]3[c:12]4[cH:17][cH:16][cH:15][cH:14][c:13]4[CH:18]=[CH:19][c:20]4[cH:21][cH:22][cH:23][cH:24][c:25]34)[cH:26][c:27]2[c:28]2[cH:29][c:2]([n:3][cH:4][c:5]12)[N:1]1[c:43]2[cH:42][cH:41][cH:40][cH:39][c:38]2[CH:37]=[CH:36][c:31]2[cH:32][cH:33][cH:34][cH:35][c:30]12)-[c:50]1[cH:51][cH:52][c:47](-[c:46]2[n:53][c:54](-[c:55]3[cH:56][cH:57][cH:58][cH:59][cH:60]3)[n:61][c:44](-[c:62]3[cH:68][cH:67][cH:65][cH:64][cH:63]3)[n:45]2)[cH:48][cH:49]1
1369,c12c(ccc(N3CC=Cc(cccc4)c34)c1)[nH]c(ccc(N5CC=Cc(cccc6)c56)c7)c27.c12c(cccc1c3nc(c4ccc(Br)cc4)nc(c5cc(C)cc(C)c5)n3)c6c(cccc6)o2>>n1(c2ccc(c3nc(c4cc(C)cc(C)c4)nc(c5cccc(c6c(cccc6)o7)c57)n3)cc2)c8c(cc(N9CC=Cc(cccc%10)c9%10)cc8)c(cc(N%11CC=Cc(cccc%12)c%11%12)cc%13)c1%13,c12c3cc(N4c5ccccc5C=CC4)ccc3[nH]c1ccc(c2)N1c2ccccc2C=CC1.c12oc3ccccc3c1cccc2-c1nc(-c2cc(C)cc(C)c2)nc(-c2ccc(Br)cc2)n1>>[n]1(c2ccc(N3c4ccccc4C=CC3)cc2c2cc(ccc12)N1c2ccccc2C=CC1)-c1ccc(-c2nc(-c3c4oc5ccccc5c4ccc3)nc(-c3cc(C)cc(C)c3)n2)cc1,[c:1]12[c:33]3[cH:32][c:21]([N:22]4[c:31]5[cH:30][cH:29][cH:28][cH:27][c:26]5[CH:25]=[CH:24][CH2:23]4)[cH:20][cH:19][c:18]3[nH:17][c:2]1[cH:3][cH:4][c:5]([cH:16]2)[N:6]1[c:15]2[cH:14][cH:13][cH:12][cH:11][c:10]2[CH:9]=[CH:8][CH2:7]1.[c:34]12[o:67][c:62]3[cH:63][cH:64][cH:65][cH:66][c:61]3[c:35]1[cH:36][cH:37][cH:38][c:39]2-[c:40]1[n:60][c:51](-[c:52]2[cH:59][c:57]([CH3:58])[cH:56][c:54]([CH3:55])[cH:53]2)[n:50][c:42](-[c:43]2[cH:49][cH:48][c:46](Br)[cH:45][cH:44]2)[n:41]1>>[n:17]1([c:2]2[cH:3][cH:4][c:5]([N:6]3[c:15]4[cH:14][cH:13][cH:12][cH:11][c:10]4[CH:9]=[CH:8][CH2:7]3)[cH:16][c:1]2[c:33]2[cH:32][c:21]([cH:20][cH:19][c:18]12)[N:22]1[c:31]2[cH:30][cH:29][cH:28][cH:27][c:26]2[CH:25]=[CH:24][CH2:23]1)-[c:46]1[cH:48][cH:49][c:43](-[c:42]2[n:41][c:40](-[c:39]3[c:34]4[o:67][c:62]5[cH:63][cH:64][cH:65][cH:66][c:61]5[c:35]4[cH:36][cH:37][cH:38]3)[n:60][c:51](-[c:52]3[cH:59][c:57]([CH3:58])[cH:56][c:54]([CH3:55])[cH:53]3)[n:50]2)[cH:44][cH:45]1
1370,c1(cc(c2ccccc2)nc(c3ccccc3)c1)c4ccc(Br)cc4.N1(c2ccc([nH]c(ccc(N3c4c(cccc4)C=Cc(cccc5)c35)c6)c67)c7c2)c8c(cccc8)C=Cc(cccc9)c19>>n1(c2ccc(c3cc(c4ccccc4)nc(c5ccccc5)c3)cc2)c6c(cc(N7c8c(cccc8)C=Cc(cccc9)c79)cc6)c(cc(N%10c%11c(cccc%11)C=Cc(cccc%12)c%10%12)cc%13)c1%13,c1(-c2ccc(Br)cc2)cc(-c2ccccc2)nc(-c2ccccc2)c1.N1(c2ccccc2C=Cc2ccccc12)c1cc2c3cc(N4c5ccccc5C=Cc5ccccc45)ccc3[nH]c2cc1>>[n]1(c2ccc(N3c4ccccc4C=Cc4ccccc34)cc2c2cc(ccc12)N1c2ccccc2C=Cc2ccccc12)-c1ccc(-c2cc(-c3ccccc3)nc(-c3ccccc3)c2)cc1,[c:1]1(-[c:19]2[cH:25][cH:24][c:22](Br)[cH:21][cH:20]2)[cH:18][c:11](-[c:12]2[cH:17][cH:16][cH:15][cH:14][cH:13]2)[n:10][c:3](-[c:4]2[cH:9][cH:8][cH:7][cH:6][cH:5]2)[cH:2]1.[N:26]1([c:68]2[cH:67][cH:66][cH:65][cH:64][c:63]2[CH:62]=[CH:61][c:56]2[cH:57][cH:58][cH:59][cH:60][c:55]12)[c:27]1[cH:54][c:53]2[c:52]3[cH:51][c:35]([N:36]4[c:50]5[cH:49][cH:48][cH:47][cH:46][c:45]5[CH:44]=[CH:43][c:38]5[cH:39][cH:40][cH:41][cH:42][c:37]45)[cH:34][cH:33][c:32]3[nH:31][c:30]2[cH:29][cH:28]1>>[n:31]1([c:32]2[cH:33][cH:34][c:35]([N:36]3[c:37]4[cH:42][cH:41][cH:40][cH:39][c:38]4[CH:43]=[CH:44][c:45]4[cH:46][cH:47][cH:48][cH:49][c:50]34)[cH:51][c:52]2[c:53]2[cH:54][c:27]([cH:28][cH:29][c:30]12)[N:26]1[c:68]2[cH:67][cH:66][cH:65][cH:64][c:63]2[CH:62]=[CH:61][c:56]2[cH:57][cH:58][cH:59][cH:60][c:55]12)-[c:22]1[cH:24][cH:25][c:19](-[c:1]2[cH:18][c:11](-[c:12]3[cH:13][cH:14][cH:15][cH:16][cH:17]3)[n:10][c:3](-[c:4]3[cH:9][cH:8][cH:7][cH:6][cH:5]3)[cH:2]2)[cH:20][cH:21]1
1371,c12c(ccc(N3CCCCc(cc(C4CCCC4)cc5)c35)c1)[nH]c(ccc(N6CCCCc(cc(C7CCCC7)cc8)c68)c9)c29.c1(C2CCCCC2)c(nc(c3ccc(Br)cc3)nc1c4ccccc4)c5ccccc5>>n1(c2ccc(c3nc(c4ccccc4)c(C5CCCCC5)c(c6ccccc6)n3)cc2)c7c(cc(N8CCCCc(cc(C9CCCC9)cc%10)c8%10)cc7)c(cc(N%11CCCCc(cc(C%12CCCC%12)cc%13)c%11%13)cc%14)c1%14,c12c3cc(N4c5ccc(C6CCCC6)cc5CCCC4)ccc3[nH]c1ccc(c2)N1c2ccc(C3CCCC3)cc2CCCC1.c1(c(-c2ccccc2)nc(-c2ccc(Br)cc2)nc1-c1ccccc1)C1CCCCC1>>[n]1(c2ccc(N3c4ccc(C5CCCC5)cc4CCCC3)cc2c2cc(ccc12)N1c2ccc(C3CCCC3)cc2CCCC1)-c1ccc(-c2nc(-c3ccccc3)c(C3CCCCC3)c(-c3ccccc3)n2)cc1,[c:1]12[c:45]3[cH:44][c:27]([N:28]4[c:43]5[cH:42][cH:41][c:35]([CH:36]6[CH2:40][CH2:39][CH2:38][CH2:37]6)[cH:34][c:33]5[CH2:32][CH2:31][CH2:30][CH2:29]4)[cH:26][cH:25][c:24]3[nH:23][c:2]1[cH:3][cH:4][c:5]([cH:22]2)[N:6]1[c:21]2[cH:20][cH:19][c:13]([CH:14]3[CH2:18][CH2:17][CH2:16][CH2:15]3)[cH:12][c:11]2[CH2:10][CH2:9][CH2:8][CH2:7]1.[c:46]1([c:64](-[c:65]2[cH:70][cH:69][cH:68][cH:67][cH:66]2)[n:63][c:55](-[c:56]2[cH:62][cH:61][c:59](Br)[cH:58][cH:57]2)[n:54][c:53]1-[c:71]1[cH:76][cH:75][cH:74][cH:73][cH:72]1)[CH:47]1[CH2:52][CH2:51][CH2:50][CH2:49][CH2:48]1>>[n:23]1([c:2]2[cH:3][cH:4][c:5]([N:6]3[c:21]4[cH:20][cH:19][c:13]([CH:14]5[CH2:15][CH2:16][CH2:17][CH2:18]5)[cH:12][c:11]4[CH2:10][CH2:9][CH2:8][CH2:7]3)[cH:22][c:1]2[c:45]2[cH:44][c:27]([cH:26][cH:25][c:24]12)[N:28]1[c:43]2[cH:42][cH:41][c:35]([CH:36]3[CH2:37][CH2:38][CH2:39][CH2:40]3)[cH:34][c:33]2[CH2:32][CH2:31][CH2:30][CH2:29]1)-[c:59]1[cH:61][cH:62][c:56](-[c:55]2[n:63][c:64](-[c:65]3[cH:66][cH:67][cH:68][cH:69][cH:70]3)[c:46]([CH:47]3[CH2:48][CH2:49][CH2:50][CH2:51][CH2:52]3)[c:53](-[c:71]3[cH:76][cH:75][cH:74][cH:73][cH:72]3)[n:54]2)[cH:57][cH:58]1
1372,c12c(ccc(c3nc(c4ccccc4)cc(c5ccc(Br)cc5)c3)c1)c(cccc6)c6C2(C)C.c12c(ccc(n3ccc(cccc4)c34)c1)[nH]c(ccc(n5ccc(cccc6)c56)c7)c27>>n1(c2ccc(c3cc(c4ccccc4)nc(c5ccc(c(cccc6)c6C7(C)C)c7c5)c3)cc2)c8c(cc(n9ccc(cccc%10)c9%10)cc8)c(cc(n%11ccc(cccc%12)c%11%12)cc%13)c1%13,c12C(C)(C)c3ccccc3-c1ccc(c2)-c1cc(-c2ccc(Br)cc2)cc(-c2ccccc2)n1.c12c3cc(-[n]4c5ccccc5cc4)ccc3[nH]c1ccc(c2)-[n]1c2ccccc2cc1>>[n]1(c2ccc(-[n]3c4ccccc4cc3)cc2c2cc(ccc12)-[n]1c2ccccc2cc1)-c1ccc(-c2cc(-c3cc4C(C)(C)c5ccccc5-c4cc3)nc(-c3ccccc3)c2)cc1,[c:1]12[C:32]([CH3:34])([CH3:33])[c:31]3[cH:30][cH:29][cH:28][cH:27][c:26]3-[c:2]1[cH:3][cH:4][c:5]([cH:25]2)-[c:6]1[cH:24][c:16](-[c:17]2[cH:23][cH:22][c:20](Br)[cH:19][cH:18]2)[cH:15][c:8](-[c:9]2[cH:14][cH:13][cH:12][cH:11][cH:10]2)[n:7]1.[c:35]12[c:65]3[cH:64][c:54](-[n:55]4[c:63]5[cH:62][cH:61][cH:60][cH:59][c:58]5[cH:57][cH:56]4)[cH:53][cH:52][c:51]3[nH:50][c:36]1[cH:37][cH:38][c:39]([cH:49]2)-[n:40]1[c:48]2[cH:47][cH:46][cH:45][cH:44][c:43]2[cH:42][cH:41]1>>[n:50]1([c:51]2[cH:52][cH:53][c:54](-[n:55]3[c:63]4[cH:62][cH:61][cH:60][cH:59][c:58]4[cH:57][cH:56]3)[cH:64][c:65]2[c:35]2[cH:49][c:39]([cH:38][cH:37][c:36]12)-[n:40]1[c:48]2[cH:47][cH:46][cH:45][cH:44][c:43]2[cH:42][cH:41]1)-[c:20]1[cH:22][cH:23][c:17](-[c:16]2[cH:24][c:6](-[c:5]3[cH:25][c:1]4[C:32]([CH3:33])([CH3:34])[c:31]5[cH:30][cH:29][cH:28][cH:27][c:26]5-[c:2]4[cH:3][cH:4]3)[n:7][c:8](-[c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[cH:15]2)[cH:18][cH:19]1
