,raw_ractions,transformed_reactions,automap
10,c1(O)c(Cl)cccc1Cl>>c1(C#Cc2cc(Cl)c(O)c(Cl)c2)cc(C([O-])=O)nc(C([O-])=O)c1.[K+],c1(c(Cl)cccc1Cl)O>>c1(cc(C(=O)[O-])nc(C(=O)[O-])c1)C#Cc1cc(Cl)c(O)c(Cl)c1.[K+],[c:1]1([c:8]([Cl:9])[cH:7][cH:6][cH:5][c:3]1[Cl:4])[OH:2]>>c1(cc(C(=O)[O-])nc(C(=O)[O-])c1)C#C[c:6]1[cH:7][c:8]([Cl:9])[c:1]([OH:2])[c:3]([Cl:4])[cH:5]1.[K+]
11,c1(O)c(Cl)cccc1Cl>>C(C)(C)(C)OC(=O)CN(CC(=O)OC(C)(C)C)Cc1cc(C#Cc2cc(Cl)c(O)c(Cl)c2)cc(CN(CC(=O)OC(C)(C)C)CC(=O)OC(C)(C)C)n1,c1(c(Cl)cccc1Cl)O>>C(OC(CN(Cc1nc(CN(CC(OC(C)(C)C)=O)CC(OC(C)(C)C)=O)cc(C#Cc2cc(Cl)c(O)c(Cl)c2)c1)CC(OC(C)(C)C)=O)=O)(C)(C)C,[c:1]1([c:8]([Cl:9])[cH:7][cH:6][cH:5][c:3]1[Cl:4])[OH:2]>>C(OC(CN(Cc1nc(CN(CC(OC(C)(C)C)=O)CC(OC(C)(C)C)=O)cc(C#C[c:6]2[cH:7][c:8]([Cl:9])[c:1]([OH:2])[c:3]([Cl:4])[cH:5]2)c1)CC(OC(C)(C)C)=O)=O)(C)(C)C
12,c1(C(=O)O)ccc(O)c(O)c1>>c1(ccc(O)c(O)c1)C(=O)NCC(C)C,c1(cc(O)c(O)cc1)C(O)=O>>c1(C(NCC(C)C)=O)cc(O)c(O)cc1,[c:1]1([cH:11][c:9]([OH:10])[c:7]([OH:8])[cH:6][cH:5]1)[C:2](O)=[O:3]>>[c:1]1([C:2](NCC(C)C)=[O:3])[cH:11][c:9]([OH:10])[c:7]([OH:8])[cH:6][cH:5]1
13,c12c(cccc1)C(=O)N(CCBr)C2=O>>N1(CCP(=O)(Cl)OCC)C(=O)c(cccc2)c2C1=O,c12C(=O)N(CCBr)C(=O)c1cccc2>>N1(C(=O)c2ccccc2C1=O)CCP(OCC)(Cl)=O,[c:1]12[C:13](=[O:14])[N:9]([CH2:10][CH2:11]Br)[C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[N:9]1([C:13](=[O:14])[c:1]2[cH:6][cH:5][cH:4][cH:3][c:2]2[C:7]1=[O:8])[CH2:10][CH2:11]P(OCC)(Cl)=O
14,c12c(cccc1)C(=O)N(CCBr)C2=O>>c12c(cccc1)C(=O)N(CCP(=O)(OCC)NCCS)C2=O,c12C(=O)N(CCBr)C(=O)c1cccc2>>c12C(=O)N(CCP(NCCS)(OCC)=O)C(=O)c1cccc2,[c:1]12[C:13](=[O:14])[N:9]([CH2:10][CH2:11]Br)[C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[C:13](=[O:14])[N:9]([CH2:10][CH2:11]P(NCCS)(OCC)=O)[C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2
15,c12c(OCO1)ccc(C(=O)O)c2>>c1(ccc(OCO2)c2c1)C(=O)N3CCOCC3,c12cc(C(O)=O)ccc1OCO2>>c1(C(N2CCOCC2)=O)cc2OCOc2cc1,[c:1]12[cH:12][c:8]([C:9](O)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2>>[c:8]1([C:9](N2CCOCC2)=[O:10])[cH:12][c:1]2[O:5][CH2:4][O:3][c:2]2[cH:6][cH:7]1
16,c12c(OCO1)ccc(C(=O)O)c2>>c12c(OCO1)ccc(C(=O)NC(C)CC)c2,c12cc(C(O)=O)ccc1OCO2>>c12cc(C(NC(CC)C)=O)ccc1OCO2,[c:1]12[cH:12][c:8]([C:9](O)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2>>[c:1]12[cH:12][c:8]([C:9](NC(CC)C)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2
17,c12c(OCO1)ccc(C(=O)O)c2>>c12c(OCO1)ccc(C(=O)NCCC)c2,c12cc(C(O)=O)ccc1OCO2>>c12cc(C(NCCC)=O)ccc1OCO2,[c:1]12[cH:12][c:8]([C:9](O)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2>>[c:1]12[cH:12][c:8]([C:9](NCCC)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2
18,c12c(OCO1)ccc(C(=O)O)c2>>c1(ccc(OCO2)c2c1)C(=O)N3CCCCC3,c12cc(C(O)=O)ccc1OCO2>>c1(C(N2CCCCC2)=O)cc2OCOc2cc1,[c:1]12[cH:12][c:8]([C:9](O)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2>>[c:8]1([C:9](N2CCCCC2)=[O:10])[cH:12][c:1]2[O:5][CH2:4][O:3][c:2]2[cH:6][cH:7]1
19,c12c(OCO1)ccc(C(=O)O)c2>>c12c(OCO1)ccc(C(=O)NCCO)c2,c12cc(C(O)=O)ccc1OCO2>>c12cc(C(NCCO)=O)ccc1OCO2,[c:1]12[cH:12][c:8]([C:9](O)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2>>[c:1]12[cH:12][c:8]([C:9](NCCO)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2
20,c12c(OCO1)ccc(C(=O)O)c2>>c12c(OCO1)ccc(C(=O)NC(C)C)c2,c12cc(C(O)=O)ccc1OCO2>>c12cc(C(NC(C)C)=O)ccc1OCO2,[c:1]12[cH:12][c:8]([C:9](O)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2>>[c:1]12[cH:12][c:8]([C:9](NC(C)C)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2
21,c12c(OCO1)ccc(C(=O)O)c2>>c12c(OCO1)ccc(C(=O)NCCCC)c2,c12cc(C(O)=O)ccc1OCO2>>c12cc(C(NCCCC)=O)ccc1OCO2,[c:1]12[cH:12][c:8]([C:9](O)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2>>[c:1]12[cH:12][c:8]([C:9](NCCCC)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2
22,c12c(OCO1)ccc(C(=O)O)c2>>c12c(OCO1)ccc(C(=O)NCC(C)O)c2,c12cc(C(O)=O)ccc1OCO2>>c12cc(C(NCC(O)C)=O)ccc1OCO2,[c:1]12[cH:12][c:8]([C:9](O)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2>>[c:1]12[cH:12][c:8]([C:9](NCC(O)C)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2
23,c12c(OCO1)ccc(C(=O)O)c2>>c12c(OCO1)ccc(C(=O)NCCCO)c2,c12cc(C(O)=O)ccc1OCO2>>c12cc(C(NCCCO)=O)ccc1OCO2,[c:1]12[cH:12][c:8]([C:9](O)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2>>[c:1]12[cH:12][c:8]([C:9](NCCCO)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2
24,c12c(OCO1)ccc(C(=O)O)c2>>c1(ccc(OCO2)c2c1)C(=O)N3CCNCC3,c12cc(C(O)=O)ccc1OCO2>>c1(C(N2CCNCC2)=O)cc2OCOc2cc1,[c:1]12[cH:12][c:8]([C:9](O)=[O:10])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2>>[c:8]1([C:9](N2CCNCC2)=[O:10])[cH:12][c:1]2[O:5][CH2:4][O:3][c:2]2[cH:6][cH:7]1
25,C12N(CCc(cc(OCc3ccccc3)c(OC)c4)c14)Cc(cc(OC)c(OC)c5)c5C2>>C1(=C2)N(C)(CCc(cc(OCO3)c3c4)c14)=Cc(cc(OC)c(OC)c5)c25,C12Cc3cc(OC)c(OC)cc3CN1CCc1c2cc(OC)c(OCc2ccccc2)c1>>C12c3cc4OCOc4cc3CCN1(=Cc1c(cc(OC)c(OC)c1)C=2)C,[CH:1]12[CH2:32][c:31]3[cH:30][c:27]([O:28]C)[c:24]([O:25][CH3:26])[cH:23][c:22]3[CH2:21]N1CCc1c2cc(OC)c(OCc2ccccc2)c1>>[C:21]12[c:22]3[cH:23][c:24]4[O:25][CH2:26][O:28][c:27]4[cH:30][c:31]3[CH2:32][CH2:1]N1(=Cc1c(cc(OC)c(OC)c1)C=2)C
26,c1(ccccn1=O)c2ccccn2=O>>c1(cccc(CN)n1)c2cccc(CN)n2.Cl[H],c1(-c2[n](=O)cccc2)[n](=O)cccc1>>c1(-c2nc(CN)ccc2)nc(CN)ccc1.Cl[H],[c:1]1(-[c:8]2[n:13](=O)[cH:12][cH:11][cH:10][cH:9]2)[n:6](=O)[cH:5][cH:4][cH:3][cH:2]1>>[c:1]1(-[c:8]2[n:13][c:12](CN)[cH:11][cH:10][cH:9]2)[n:6][c:5](CN)[cH:4][cH:3][cH:2]1.Cl[H]
27,c1(ccccn1=O)c2ccccn2=O>>P(=O)(O)(O)CN(Cc1cccc(c2cccc(CN(CP(=O)(O)O)CP(=O)(O)O)n2)n1)CP(=O)(O)O,c1(-c2[n](=O)cccc2)[n](=O)cccc1>>P(CN(CP(O)(O)=O)Cc1nc(-c2nc(CN(CP(O)(O)=O)CP(O)(O)=O)ccc2)ccc1)(O)(O)=O,[c:1]1(-[c:8]2[n:13](=O)[cH:12][cH:11][cH:10][cH:9]2)[n:6](=O)[cH:5][cH:4][cH:3][cH:2]1>>P(CN(CP(O)(O)=O)C[c:5]1[n:6][c:1](-[c:8]2[n:13][c:12](CN(CP(O)(O)=O)CP(O)(O)=O)[cH:11][cH:10][cH:9]2)[cH:2][cH:3][cH:4]1)(O)(O)=O
28,c1(CO)cccc(CO)c1>>P(=O)(O)(O)Cc1cccc(CP(=O)(O)O)c1,c1(cc(CO)ccc1)CO>>P(Cc1cc(CP(O)(O)=O)ccc1)(O)(O)=O,[c:1]1([cH:10][c:7]([CH2:8]O)[cH:6][cH:5][cH:4]1)[CH2:2]O>>P([CH2:2][c:1]1[cH:10][c:7]([CH2:8]P(O)(O)=O)[cH:6][cH:5][cH:4]1)(O)(O)=O
29,c1(cccc(O)c1O)C(=O)OC>>c1(cccc(OCc2ccccc2)c1OCc3ccccc3)C(=O)N(CCCCNC(=O)c4cccc(OCc5ccccc5)c4OCc6ccccc6)CCCNC(=O)c7cccc(OCc8ccccc8)c7OCc9ccccc9,c1(C(OC)=O)c(O)c(O)ccc1>>c1(C(N(CCCNC(c2c(OCc3ccccc3)c(OCc3ccccc3)ccc2)=O)CCCCNC(c2c(OCc3ccccc3)c(OCc3ccccc3)ccc2)=O)=O)c(OCc2ccccc2)c(OCc2ccccc2)ccc1,[c:1]1([C:9](OC)=[O:10])[c:7]([OH:8])[c:5]([OH:6])[cH:4][cH:3][cH:2]1>>[c:1]1([C:9](N(CCCN[C:9]([c:1]2[c:7]([O:8]Cc3ccccc3)[c:5]([O:6]Cc3ccccc3)[cH:4][cH:3][cH:2]2)=[O:10])CCCCN[C:9]([c:1]2[c:7]([O:8]Cc3ccccc3)[c:5]([O:6]Cc3ccccc3)[cH:4][cH:3][cH:2]2)=[O:10])=[O:10])[c:7]([O:8]Cc2ccccc2)[c:5]([O:6]Cc2ccccc2)[cH:4][cH:3][cH:2]1
