,raw_ractions,transformed_reactions,automap
0,C(/OC)(\CSCC)=C\C(=O)OC>>N(CCc1ccc(OC)c(OC)c1)(C(=O)CC(=C)C(=O)OC)C(=O)\C=C(\OC)/CS(=O)CC,C(=C/C(OC)=O)(/CSCC)\OC>>N(C(/C=C(\CS(CC)=O)/OC)=O)(C(CC(C(OC)=O)=C)=O)CCc1cc(OC)c(OC)cc1,[C:1](=[CH:8]/[C:9](OC)=[O:10])(/[CH2:4]SCC)\[O:2][CH3:3]>>N([C:9](/[CH:8]=[C:1](\[CH2:4]S(CC)=O)/[O:2][CH3:3])=[O:10])(C(CC(C(OC)=O)=C)=O)CCc1cc(OC)c(OC)cc1
1,C(C)(=NOC)CCCC=NOC>>C(CCC=NOC)C(C)=O,C(CCCC=NOC)(=NOC)C>>C(C(=O)C)CCC=NOC,[C:1]([CH2:6][CH2:7][CH2:8][CH:9]=[N:10][O:11][CH3:12])(=NOC)[CH3:2]>>[CH2:6]([C:1](=O)[CH3:2])[CH2:7][CH2:8][CH:9]=[N:10][O:11][CH3:12]
2,C(Cl)(CC(=O)OCC)C(=O)CC>>[C@@H]1(CC)C([H])=C([H])C(=O)O1,C(C(CC)=O)(CC(OCC)=O)Cl>>[C@@H]1(OC(=O)C([H])=C1[H])CC,C(C(CC)=O)([CH2:3][C:4]([O:6][CH2:7][CH3:8])=[O:5])Cl>>[C@@H:7]1([O:6][C:4](=[O:5])[C:3]([H])=[C:8]1[H])CC
3,C(Cl)(CC(=O)OCC)C(=O)CC>>[C@@H](Cl)(CC(=O)OCC)[C@H](O)CC,C(C(CC)=O)(CC(OCC)=O)Cl>>[C@H]([C@@H](CC)O)(CC(OCC)=O)Cl,[CH:1]([C:9]([CH2:11][CH3:12])=O)([CH2:3][C:4]([O:6][CH2:7][CH3:8])=[O:5])[Cl:2]>>[C@H:1]([C@@H:9]([CH2:11][CH3:12])O)([CH2:3][C:4]([O:6][CH2:7][CH3:8])=[O:5])[Cl:2]
4,C(Cl)(CC(=O)OCC)C(=O)CC>>[C@@H](CC)(OC(C)=O)[C@@H](Cl)CC(=O)OCC,C(C(CC)=O)(CC(OCC)=O)Cl>>[C@H]([C@H](CC(OCC)=O)Cl)(OC(=O)C)CC,[CH:1]([C:9]([CH2:11][CH3:12])=O)([CH2:3][C:4]([O:6][CH2:7][CH3:8])=[O:5])[Cl:2]>>[C@H:9]([C@H:1]([CH2:3][C:4]([O:6][CH2:7][CH3:8])=[O:5])[Cl:2])([O:6][C:4](=[O:5])[CH3:3])[CH2:11][CH3:12]
5,C(Cl)(CC(=O)OCC)C(=O)CC>>[C@@H](CC)(OC(C)=O)[C@@H](Cl)CC(=O)OCC,C(C(CC)=O)(CC(OCC)=O)Cl>>[C@H]([C@H](CC(OCC)=O)Cl)(OC(=O)C)CC,[CH:1]([C:9]([CH2:11][CH3:12])=O)([CH2:3][C:4]([O:6][CH2:7][CH3:8])=[O:5])[Cl:2]>>[C@H:9]([C@H:1]([CH2:3][C:4]([O:6][CH2:7][CH3:8])=[O:5])[Cl:2])([O:6][C:4](=[O:5])[CH3:3])[CH2:11][CH3:12]
6,O(C(C)CCl)C(=O)CC(C)=O>>C1(c2cccc(Cl)c2Cl)C(C(=O)OCC(C)C)=C(C)NC(C)=C1C(=O)OC(C)CCl,O(C(CC(=O)C)=O)C(CCl)C>>C1(C(C(OC(CCl)C)=O)=C(C)NC(C)=C1C(OCC(C)C)=O)c1c(Cl)c(Cl)ccc1,[O:1]([C:6]([CH2:8][C:9](=O)[CH3:10])=[O:7])[CH:2]([CH2:4][Cl:5])[CH3:3]>>[CH:9]1([C:8]([C:6]([O:1][CH:2]([CH2:4][Cl:5])[CH3:3])=[O:7])=C(C)NC(C)=[C:10]1C(OCC(C)C)=O)c1c(Cl)c(Cl)ccc1
7,O(C(C)CCl)C(=O)CC(C)=O>>C1(c2cccc(Cl)c2Cl)C(C(=O)OCC(C)C)=C(C)NC(C)=C1C(=O)OC(C)CN(C)CCC(c3ccccc3)c4ccccc4,O(C(CC(=O)C)=O)C(CCl)C>>C1(C(C(OC(CN(CCC(c2ccccc2)c2ccccc2)C)C)=O)=C(C)NC(C)=C1C(OCC(C)C)=O)c1c(Cl)c(Cl)ccc1,[O:1]([C:6]([CH2:8][C:9](=O)[CH3:10])=[O:7])[CH:2]([CH2:4]Cl)[CH3:3]>>[CH:9]1([C:8]([C:6]([O:1][CH:2]([CH2:4]N(CCC(c2ccccc2)c2ccccc2)C)[CH3:3])=[O:7])=C(C)NC(C)=[C:10]1C(OCC(C)C)=O)c1c(Cl)c(Cl)ccc1
8,C1(CCC1)([C@@H](CC2)CC3=O)[C@H]23>>C1(CCC1)([C@@H](CC2)C[C@@H]3OS(=O)(=O)c4ccc(C)cc4)[C@H]23,C12([C@H]3C(=O)C[C@@H]1CC3)CCC2>>C12([C@H]3[C@@H](OS(c4ccc(C)cc4)(=O)=O)C[C@@H]1CC3)CCC2,[C:1]12([C@H:11]3[C:9](=O)[CH2:8][C@@H:5]1[CH2:6][CH2:7]3)[CH2:4][CH2:3][CH2:2]2>>[C:1]12([C@H:11]3[C@@H:9](OS(c4ccc(C)cc4)(=O)=O)[CH2:8][C@@H:5]1[CH2:6][CH2:7]3)[CH2:4][CH2:3][CH2:2]2
9,C1(CCC1)([C@@H](CC2)CC3=O)[C@H]23>>C12(CCC1)[C@H](O)[C@@H](CC3)C[C@H]23,C12([C@H]3C(=O)C[C@@H]1CC3)CCC2>>C12([C@@H]3CC[C@@H](C3)[C@H]1O)CCC2,[C:1]12([C@H:11]3[C:9](=O)[CH2:8][C@@H:5]1[CH2:6][CH2:7]3)[CH2:4][CH2:3][CH2:2]2>>[C:1]12([C@@H:5]3[CH2:6][CH2:7][C@@H:9]([CH2:8]3)[C@H:11]1O)[CH2:2][CH2:3][CH2:4]2
10,C1(CCC1)([C@@H](CC2)CC3=O)[C@H]23>>C12(CCC1)[C@H]3C[C@H](CC3)[C@H]2OS(=O)(=O)c4ccc(C)cc4,C12([C@H]3C(=O)C[C@@H]1CC3)CCC2>>C12([C@H](OS(c3ccc(C)cc3)(=O)=O)[C@H]3CC[C@@H]1C3)CCC2,[C:1]12([C@H:11]3[C:9](=O)[CH2:8][C@@H:5]1[CH2:6][CH2:7]3)[CH2:4][CH2:3][CH2:2]2>>[C:1]12([C@H:5](OS(c3ccc(C)cc3)(=O)=O)[C@H:8]3[CH2:6][CH2:7][C@@H:11]1[CH2:9]3)[CH2:2][CH2:3][CH2:4]2
11,C(C)(=NOC)CCC(C)=NOC>>C(C)(=NOC)CCC(C)=O,C(CCC(=NOC)C)(=NOC)C>>C(CCC(=O)C)(=NOC)C,[C:1]([CH2:6][CH2:7][C:8](=NOC)[CH3:9])(=[N:3][O:4][CH3:5])[CH3:2]>>[C:1]([CH2:6][CH2:7][C:8](=O)[CH3:9])(=[N:3][O:4][CH3:5])[CH3:2]
12,C1(C#C)=C(Br)C(CCC12)CC2>>C1(C#C[Si](C)(C)C)=C(C#CC#CC2=C(C#C[Si](C)(C)C)C(CCC23)CC3)C(CCC14)CC4,C1(C2CCC(CC2)C=1Br)C#C>>C1(C2CCC(CC2)C=1C#CC#CC1C2CCC(CC2)C=1C#C[Si](C)(C)C)C#C[Si](C)(C)C,[C:1]1([CH:9]2[CH2:11][CH2:10][CH:6]([CH2:7][CH2:8]2)[C:4]=1Br)[C:2]#[CH:3]>>[C:1]1([CH:9]2[CH2:11][CH2:10][CH:6]([CH2:7][CH2:8]2)[C:4]=1C#CC#C[C:4]1[CH:6]2[CH2:10][CH2:11][CH:9]([CH2:8][CH2:7]2)[C:1]=1[C:2]#[C:3][Si](C)(C)C)[C:2]#[C:3][Si](C)(C)C
13,C(C)(=NOC)CCCC(C)=NOC>>C(C)(=NOC)CCCC(C)=O,C(CCCC(=NOC)C)(=NOC)C>>C(CCCC(=O)C)(=NOC)C,[C:1]([CH2:6][CH2:7][CH2:8][C:9](=NOC)[CH3:10])(=[N:3][O:4][CH3:5])[CH3:2]>>[C:1]([CH2:6][CH2:7][CH2:8][C:9](=O)[CH3:10])(=[N:3][O:4][CH3:5])[CH3:2]
14,[C@@H]1(C=C[C@@H](OC)C1)OC(C)=O>>n1(cnc(c(N)ncn2)c12)[C@H]3C=C[C@@H](OC)C3,[C@@H]1(OC(=O)C)C[C@H](OC)C=C1>>[n]1([C@@H]2C[C@H](OC)C=C2)c2ncnc(N)c2nc1,[C@@H:1]1([O:8][C:9](=O)C)[CH2:7][C@H:4](OC)[CH:3]=[CH:2]1>>[n]1([C@@H:4]2[CH2:7][C@H:1]([O:8][CH3:9])[CH:2]=[CH:3]2)c2ncnc(N)c2nc1
15,[C@@H]1(C=C[C@@H](OC)C1)OC(C)=O>>n1(cnc(c(N)ncn2)c12)[C@@H]3C[C@H](OC)[C@@H](O)[C@H]3O,[C@@H]1(OC(=O)C)C[C@H](OC)C=C1>>[n]1([C@H]2[C@H](O)[C@H](O)[C@@H](OC)C2)c2ncnc(N)c2nc1,[C@@H:1]1([O:8]C(=O)C)[CH2:7][C@H:4]([O:5][CH3:6])[CH:3]=[CH:2]1>>[n]1([C@H:2]2[C@H:1]([OH:8])[C@H:7](O)[C@@H:4]([O:5][CH3:6])[CH2:3]2)c2ncnc(N)c2nc1
16,C(Cl)(CC(=O)OCC)C(=O)CCCC>>[C@H]1(CCCC)OC(=O)C[C@@H]1C,C(C(CCCC)=O)(CC(OCC)=O)Cl>>[C@H]1([C@@H](C)CC(=O)O1)CCCC,[CH:1]([C:9]([CH2:11][CH2:12][CH2:13][CH3:14])=O)([CH2:3][C:4]([O:6]CC)=[O:5])Cl>>[C@H:9]1([C@@H:1](C)[CH2:3][C:4](=[O:5])[O:6]1)[CH2:11][CH2:12][CH2:13][CH3:14]
17,C(Cl)(CC(=O)OCC)C(=O)CCCC>>[C@@H]1(CCCC)C=CC(=O)O1,C(C(CCCC)=O)(CC(OCC)=O)Cl>>[C@@H]1(OC(=O)C=C1)CCCC,[CH:1]([C:9]([CH2:11]CCC)=O)([CH2:3][C:4]([O:6][CH2:7][CH3:8])=O)Cl>>[C@@H:4]1([O:6][C:7](=O)[CH:8]=C1)[CH2:3][CH2:1][CH2:9][CH3:11]
18,C(Cl)(CC(=O)OCC)C(=O)CCCC>>[C@H]1(CCCC)C=CC(=O)O1,C(C(CCCC)=O)(CC(OCC)=O)Cl>>[C@H]1(OC(=O)C=C1)CCCC,[CH:1]([C:9]([CH2:11]CCC)=O)([CH2:3][C:4]([O:6][CH2:7][CH3:8])=O)Cl>>[C@H:4]1([O:6][C:7](=O)[CH:8]=C1)[CH2:3][CH2:1][CH2:9][CH3:11]
19,C(Cl)(CC(=O)OCC)C(=O)CCCC>>[C@@H](Cl)(CC(=O)OCC)[C@H](O)CCCC,C(C(CCCC)=O)(CC(OCC)=O)Cl>>[C@H]([C@@H](CCCC)O)(CC(OCC)=O)Cl,[CH:1]([C:9]([CH2:11][CH2:12][CH2:13][CH3:14])=O)([CH2:3][C:4]([O:6][CH2:7][CH3:8])=[O:5])[Cl:2]>>[C@H:1]([C@@H:9]([CH2:11][CH2:12][CH2:13][CH3:14])O)([CH2:3][C:4]([O:6][CH2:7][CH3:8])=[O:5])[Cl:2]
20,C(Cl)(CC(=O)OCC)C(=O)CCCC>>[C@@H](CCCC)(OC(C)=O)[C@@H](Cl)CC(=O)OCC,C(C(CCCC)=O)(CC(OCC)=O)Cl>>[C@H]([C@H](CC(OCC)=O)Cl)(OC(=O)C)CCCC,[CH:1]([C:9]([CH2:11][CH2:12][CH2:13][CH3:14])=O)([CH2:3][C:4]([O:6][CH2:7][CH3:8])=[O:5])[Cl:2]>>[C@H:9]([C@H:1]([CH2:3][C:4]([O:6][CH2:7][CH3:8])=[O:5])[Cl:2])([O:6][C:4](=[O:5])[CH3:3])[CH2:11][CH2:12][CH2:13][CH3:14]
21,C(Cl)(CC(=O)OCC)C(=O)CCCC>>[C@@H](CCCC)(OC(C)=O)[C@@H](Cl)CC(=O)OCC,C(C(CCCC)=O)(CC(OCC)=O)Cl>>[C@H]([C@H](CC(OCC)=O)Cl)(OC(=O)C)CCCC,[CH:1]([C:9]([CH2:11][CH2:12][CH2:13][CH3:14])=O)([CH2:3][C:4]([O:6][CH2:7][CH3:8])=[O:5])[Cl:2]>>[C@H:9]([C@H:1]([CH2:3][C:4]([O:6][CH2:7][CH3:8])=[O:5])[Cl:2])([O:6][C:4](=[O:5])[CH3:3])[CH2:11][CH2:12][CH2:13][CH3:14]
22,c12c(NCCC1=O)cc(I)cc2>>N1(CC\C(=N/OS([O-])(=O)=O)\c(ccc(I)c2)c12)C(=O)c3ccc(Cl)cc3Cl.[K+],c12ccc(I)cc1NCCC2=O>>N1(C(c2c(Cl)cc(Cl)cc2)=O)c2cc(I)ccc2/C(=N/OS(=O)(=O)[O-])/CC1.[K+],[c:1]12[cH:12][cH:11][c:9]([I:10])[cH:8][c:2]1[NH:3][CH2:4][CH2:5][C:6]2=O>>[N:3]1(C(c2c(Cl)cc(Cl)cc2)=O)[c:2]2[cH:8][c:9]([I:10])[cH:11][cH:12][c:1]2/[C:6](=N/OS(=O)(=O)[O-])/[CH2:5][CH2:4]1.[K+]
23,[Si](C)(C)(OCC(=C)O[Si](C)(C)C)C(C)(C)C>>[Si](C)(C)(OCC(=O)CC(O)c1ccccc1)C(C)(C)C,[Si](C(C)(C)C)(OCC(O[Si](C)(C)C)=C)(C)C>>[Si](C(C)(C)C)(OCC(CC(c1ccccc1)O)=O)(C)C,[Si:1]([C:13]([CH3:16])([CH3:15])[CH3:14])([O:4][CH2:5][C:6](O[Si](C)(C)C)=C)([CH3:3])[CH3:2]>>[Si:1]([C:13]([CH3:14])([CH3:15])[CH3:16])([O:4][CH2:5][C:6](CC(c1ccccc1)O)=O)([CH3:2])[CH3:3]
24,[Si](C)(C)(OCC(=C)O[Si](C)(C)C)C(C)(C)C>>[Si](C)(C)(OCC(=O)CC(O)c1ccccc1)C(C)(C)C,[Si](C(C)(C)C)(OCC(O[Si](C)(C)C)=C)(C)C>>[Si](C(C)(C)C)(OCC(CC(c1ccccc1)O)=O)(C)C,[Si:1]([C:13]([CH3:16])([CH3:15])[CH3:14])([O:4][CH2:5][C:6](O[Si](C)(C)C)=C)([CH3:3])[CH3:2]>>[Si:1]([C:13]([CH3:14])([CH3:15])[CH3:16])([O:4][CH2:5][C:6](CC(c1ccccc1)O)=O)([CH3:2])[CH3:3]
25,[Si](C)(C)(OCC(=C)O[Si](C)(C)C)C(C)(C)C>>[Si](C)(C)(OCC(=O)CC(O)c1ccccc1)C(C)(C)C,[Si](C(C)(C)C)(OCC(O[Si](C)(C)C)=C)(C)C>>[Si](C(C)(C)C)(OCC(CC(c1ccccc1)O)=O)(C)C,[Si:1]([C:13]([CH3:16])([CH3:15])[CH3:14])([O:4][CH2:5][C:6](O[Si](C)(C)C)=C)([CH3:3])[CH3:2]>>[Si:1]([C:13]([CH3:14])([CH3:15])[CH3:16])([O:4][CH2:5][C:6](CC(c1ccccc1)O)=O)([CH3:2])[CH3:3]
26,[Si](OC[C@H](C)C(C)=O)(C(C)C)(C(C)C)C(C)C>>[C@@H](O)([C@H](C)C(=O)C(C)C)[C@H](C)C(=C)C[C@H](OC)CCOCc1ccc(OC)cc1,[Si](C(C)C)(C(C)C)(C(C)C)OC[C@@H](C(=O)C)C>>[C@H]([C@@H](C(C[C@@H](CCOCc1ccc(OC)cc1)OC)=C)C)([C@@H](C(C(C)C)=O)C)O,[Si](C(C)C)(C(C)C)(C(C)C)[O:2][CH2:3][C@@H:4]([C:6](=[O:8])[CH3:7])[CH3:5]>>[C@H:3]([C@@H](C(C[C@@H](CCOCc1ccc(OC)cc1)OC)=C)C)([C@@H:4]([C:6]([CH:7](C)C)=[O:8])[CH3:5])[OH:2]
27,[Si](OC[C@H](C)C(C)=O)(C(C)C)(C(C)C)C(C)C>>[Si](OC[C@H](C)C(=C)C[C@H](OC)CCOCc1ccc(OC)cc1)(C(C)C)(C(C)C)C(C)C,[Si](C(C)C)(C(C)C)(C(C)C)OC[C@@H](C(=O)C)C>>[Si](C(C)C)(C(C)C)(C(C)C)OC[C@@H](C(C[C@@H](CCOCc1ccc(OC)cc1)OC)=C)C,[Si:1]([CH:15]([CH3:17])[CH3:16])([CH:12]([CH3:14])[CH3:13])([CH:9]([CH3:11])[CH3:10])[O:2][CH2:3][C@@H:4]([C:6](=O)[CH3:7])[CH3:5]>>[Si:1]([CH:15]([CH3:17])[CH3:16])([CH:12]([CH3:14])[CH3:13])([CH:9]([CH3:11])[CH3:10])[O:2][CH2:3][C@@H:4]([C:6]([CH2:7][C@@H](CCOCc1ccc(OC)cc1)OC)=C)[CH3:5]
28,[Si](OC[C@H](C)C(C)=O)(C(C)C)(C(C)C)C(C)C>>[C@H](OC(C)=O)([C@H](C)C(=C)C[C@H](OC)CCOCc1ccc(OC)cc1)[C@H](C)C(=O)C(C)C,[Si](C(C)C)(C(C)C)(C(C)C)OC[C@@H](C(=O)C)C>>[C@@H]([C@@H](C(C(C)C)=O)C)([C@@H](C(C[C@@H](CCOCc1ccc(OC)cc1)OC)=C)C)OC(=O)C,[Si](C(C)C)(C(C)C)(C(C)C)[O:2][CH2:3][C@@H:4]([C:6](=[O:8])[CH3:7])[CH3:5]>>[C@@H:3]([C@@H:4]([C:6]([CH:7](C)C)=[O:8])[CH3:5])([C@@H](C(C[C@@H](CCOCc1ccc(OC)cc1)OC)=C)C)[O:2]C(=O)C
29,[Si](OC[C@H](C)C(C)=O)(C(C)C)(C(C)C)C(C)C>>[C@H](O)([C@H](C)C(=C)C[C@H](OC)CCOCc1ccc(OC)cc1)[C@H](C)C(=O)CC2CCCCC2,[Si](C(C)C)(C(C)C)(C(C)C)OC[C@@H](C(=O)C)C>>[C@@H]([C@@H](C(CC1CCCCC1)=O)C)([C@@H](C(C[C@@H](CCOCc1ccc(OC)cc1)OC)=C)C)O,[Si](C(C)C)(C(C)C)(C(C)C)[O:2][CH2:3][C@@H:4]([C:6](=[O:8])[CH3:7])[CH3:5]>>[C@@H:3]([C@@H:4]([C:6]([CH2:7]C1CCCCC1)=[O:8])[CH3:5])([C@@H](C(C[C@@H](CCOCc1ccc(OC)cc1)OC)=C)C)[OH:2]
30,[Si](OC[C@H](C)C(C)=O)(C(C)C)(C(C)C)C(C)C>>[C@]12(C[C@@H](OC(C)=O)C[C@H](CCOCc3ccccc3)O1)O[C@@H](CC(=C)[C@@H](C)CO)C[C@](C)(O)C2,[Si](C(C)C)(C(C)C)(C(C)C)OC[C@@H](C(=O)C)C>>[C@]12(C[C@](O)(C)C[C@H](CC([C@H](CO)C)=C)O1)O[C@@H](CCOCc1ccccc1)C[C@H](OC(=O)C)C2,[Si](C(C)C)(C(C)C)(C(C)C)[O:2][CH2:3][C@@H:4]([C:6](=O)[CH3:7])[CH3:5]>>[C@]12(C[C@](O)(C)C[C@H]([CH2:7][C:6]([C@H:4]([CH2:3][OH:2])[CH3:5])=C)O1)O[C@@H](CC[O:2][CH2:3][c:4]1[cH:5]cc[cH:7][cH:6]1)C[C@H](OC(=O)C)C2
31,[Si](OC[C@H](C)C(C)=O)(C(C)C)(C(C)C)C(C)C>>[C@]12(C[C@@H](OC(C)=O)C[C@H](CCOCc3ccccc3)O1)O[C@@H](CC(=C)[C@@H](C)C=O)C[C@](C)(O)C2,[Si](C(C)C)(C(C)C)(C(C)C)OC[C@@H](C(=O)C)C>>[C@]12(C[C@](O)(C)C[C@H](CC([C@H](C=O)C)=C)O1)O[C@@H](CCOCc1ccccc1)C[C@H](OC(=O)C)C2,[Si](C(C)C)(C(C)C)(C(C)C)[O:2][CH2:3][C@@H:4]([C:6](=O)[CH3:7])[CH3:5]>>[C@]12(C[C@](O)(C)C[C@H](CC([C@H](C=O)C)=C)O1)O[C@@H](CC[O:2][CH2:3][c:4]1[cH:5]cc[cH:7][cH:6]1)C[C@H](OC(=O)C)C2
32,[Si](OC[C@H](C)C(C)=O)(C(C)C)(C(C)C)C(C)C>>[C@]12(C[C@@H](O)C[C@H](CCOCc3ccccc3)O1)O[C@@H](CC(=C)[C@@H](C)CO[Si](C(C)C)(C(C)C)C(C)C)C[C@](C)(O)C2,[Si](C(C)C)(C(C)C)(C(C)C)OC[C@@H](C(=O)C)C>>[C@]12(C[C@](O)(C)C[C@H](CC([C@H](CO[Si](C(C)C)(C(C)C)C(C)C)C)=C)O1)O[C@@H](CCOCc1ccccc1)C[C@H](O)C2,[Si:1]([CH:15]([CH3:17])[CH3:16])([CH:12]([CH3:14])[CH3:13])([CH:9]([CH3:11])[CH3:10])[O:2][CH2:3][C@@H:4]([C:6](=O)[CH3:7])[CH3:5]>>[C@]12(C[C@](O)(C)C[C@H]([CH2:7][C:6]([C@H:4]([CH2:3][O:2][Si:1]([CH:15]([CH3:17])[CH3:16])([CH:12]([CH3:14])[CH3:13])[CH:9]([CH3:11])[CH3:10])[CH3:5])=C)O1)O[C@@H](CCOCc1ccccc1)C[C@H](O)C2
33,[Si](OC[C@H](C)C(C)=O)(C(C)C)(C(C)C)C(C)C>>[C@]12(C[C@@H](OC(C)=O)C[C@H](CCOCc3ccccc3)O1)O[C@@H](CC(=C)[C@@H](C)CO[Si](C(C)C)(C(C)C)C(C)C)C[C@](C)(O)C2,[Si](C(C)C)(C(C)C)(C(C)C)OC[C@@H](C(=O)C)C>>[C@]12(C[C@](O)(C)C[C@H](CC([C@H](CO[Si](C(C)C)(C(C)C)C(C)C)C)=C)O1)O[C@@H](CCOCc1ccccc1)C[C@H](OC(=O)C)C2,[Si:1]([CH:15]([CH3:17])[CH3:16])([CH:12]([CH3:14])[CH3:13])([CH:9]([CH3:11])[CH3:10])[O:2][CH2:3][C@@H:4]([C:6](=O)[CH3:7])[CH3:5]>>[C@]12(C[C@](O)(C)C[C@H]([CH2:7][C:6]([C@H:4]([CH2:3][O:2][Si:1]([CH:15]([CH3:17])[CH3:16])([CH:12]([CH3:14])[CH3:13])[CH:9]([CH3:11])[CH3:10])[CH3:5])=C)O1)O[C@@H](CCOCc1ccccc1)C[C@H](OC(=O)C)C2
34,N(CCCCCC)(CCCCCC)CC(=O)O>>N(CCCCCC)(CCCCCC)CC(=O)NCC(=O)O,N(CC(O)=O)(CCCCCC)CCCCCC>>N(CC(NCC(O)=O)=O)(CCCCCC)CCCCCC,[N:1]([CH2:14][C:15](O)=[O:16])([CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH3:13])[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH3:7]>>[N:1]([CH2:14][C:15](NCC(O)=O)=[O:16])([CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH3:13])[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH3:7]
35,N(CCCCCC)(CCCCCC)CC(=O)O>>N(CCCCCC)(CCCCCC)CC(=O)NCC(=O)OCC,N(CC(O)=O)(CCCCCC)CCCCCC>>N(CC(NCC(OCC)=O)=O)(CCCCCC)CCCCCC,[N:1]([CH2:14][C:15](O)=[O:16])([CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH3:13])[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH3:7]>>[N:1]([CH2:14][C:15](NCC(OCC)=O)=[O:16])([CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH3:13])[CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH3:7]
36,c1(cccc(I)c1CBr)C(=O)OC>>N1(Cc(c(ccc2)C#Cc3cnc(N=C(NC(=O)C(C)(C)C)NC4=O)c4c3)c2C1=O)[C@@H](CCC(=O)OCC)C(=O)OCC,c1(C(OC)=O)c(CBr)c(I)ccc1>>N1([C@H](C(OCC)=O)CCC(OCC)=O)C(=O)c2cccc(C#Cc3cc4C(=O)NC(NC(C(C)(C)C)=O)=Nc4nc3)c2C1,[c:1]1([C:10](OC)=[O:11])[c:7]([CH2:8]Br)[c:5](I)[cH:4][cH:3][cH:2]1>>N1([C@H](C(OCC)=O)CCC(OCC)=O)[C:10](=[O:11])[c:1]2[cH:2][cH:3][cH:4][c:5](C#Cc3cc4C(=O)NC(NC(C(C)(C)C)=O)=Nc4nc3)[c:7]2[CH2:8]1
37,c1(cc(I)ccc1CBr)C(=O)OC>>N1(Cc(ccc(C=C)c2)c2C1=O)[C@@H](CCC(=O)OCC)C(=O)OCC,c1(C(OC)=O)c(CBr)ccc(I)c1>>N1([C@H](C(OCC)=O)CCC(OCC)=O)C(=O)c2cc(C=C)ccc2C1,[c:1]1([C:10](OC)=[O:11])[c:7]([CH2:8]Br)[cH:6][cH:5][c:3](I)[cH:2]1>>N1([C@H](C(OCC)=O)CCC(OCC)=O)[C:10](=[O:11])[c:1]2[cH:2][c:3](C=C)[cH:5][cH:6][c:7]2[CH2:8]1
38,c1(cc(I)ccc1CBr)C(=O)OC>>N1(Cc(ccc(C#C)c2)c2C1=O)[C@@H](CCC(=O)OCC)C(=O)OCC,c1(C(OC)=O)c(CBr)ccc(I)c1>>N1([C@H](C(OCC)=O)CCC(OCC)=O)C(=O)c2cc(C#C)ccc2C1,[c:1]1([C:10](OC)=[O:11])[c:7]([CH2:8]Br)[cH:6][cH:5][c:3](I)[cH:2]1>>N1([C@H](C(OCC)=O)CCC(OCC)=O)[C:10](=[O:11])[c:1]2[cH:2][c:3](C#C)[cH:5][cH:6][c:7]2[CH2:8]1
39,c1(cc(I)ccc1CBr)C(=O)OC>>N1(Cc(ccc(C#C[Si](C)(C)C)c2)c2C1=O)[C@@H](CCC(=O)OCC)C(=O)OCC,c1(C(OC)=O)c(CBr)ccc(I)c1>>N1([C@H](C(OCC)=O)CCC(OCC)=O)C(=O)c2cc(C#C[Si](C)(C)C)ccc2C1,[c:1]1([C:10](OC)=[O:11])[c:7]([CH2:8]Br)[cH:6][cH:5][c:3](I)[cH:2]1>>N1([C@H](C(OCC)=O)CCC(OCC)=O)[C:10](=[O:11])[c:1]2[cH:2][c:3](C#C[Si](C)(C)C)[cH:5][cH:6][c:7]2[CH2:8]1
40,c1(cc(I)ccc1CBr)C(=O)OC>>c12c([nH]cc1C#Cc3ccc(CN([C@@H](CCC(=O)OCC)C(=O)OCC)C4=O)c4c3)N=C(NC(=O)C(C)(C)C)NC2=O,c1(C(OC)=O)c(CBr)ccc(I)c1>>c12C(=O)NC(NC(C(C)(C)C)=O)=Nc1[nH]cc2C#Cc1cc2C(=O)N([C@H](C(OCC)=O)CCC(OCC)=O)Cc2cc1,[c:1]1([C:10](OC)=[O:11])[c:7]([CH2:8]Br)[cH:6][cH:5][c:3](I)[cH:2]1>>c12C(=O)NC(NC(C(C)(C)C)=O)=Nc1[nH]cc2C#C[c:3]1[cH:2][c:1]2[C:10](=[O:11])N([C@H](C(OCC)=O)CCC(OCC)=O)[CH2:8][c:7]2[cH:6][cH:5]1
41,c1(cc(I)ccc1CBr)C(=O)OC>>N1(Cc(ccc(C#Cc2cnc(N=C(NC(=O)C(C)(C)C)NC3=O)c3c2)c4)c4C1=O)[C@@H](CCC(=O)OCC)C(=O)OCC,c1(C(OC)=O)c(CBr)ccc(I)c1>>N1([C@H](C(OCC)=O)CCC(OCC)=O)C(=O)c2cc(C#Cc3cc4C(=O)NC(NC(C(C)(C)C)=O)=Nc4nc3)ccc2C1,[c:1]1([C:10](OC)=[O:11])[c:7]([CH2:8]Br)[cH:6][cH:5][c:3](I)[cH:2]1>>N1([C@H](C(OCC)=O)CCC(OCC)=O)[C:10](=[O:11])[c:1]2[cH:2][c:3](C#Cc3cc4C(=O)NC(NC(C(C)(C)C)=O)=Nc4nc3)[cH:5][cH:6][c:7]2[CH2:8]1
