,raw_ractions,transformed_reactions,automap
1045,c1(OC)cc(F)cc(OC)c1>>c1(nn(C(C)C)c(ncnc2N)c12)c3ccc(Oc4cc(F)cc(OCc5ccc(C)nc5)c4)cc3.Cl,c1(cc(OC)cc(F)c1)OC>>c1(-c2ccc(Oc3cc(OCc4cnc(C)cc4)cc(F)c3)cc2)c2c(N)ncnc2[n](C(C)C)n1.Cl,[c:1]1([cH:11][c:8]([O:9][CH3:10])[cH:7][c:5]([F:6])[cH:4]1)[O:2][CH3:3]>>c1(-c2cc[c:10]([O:9][c:8]3[cH:11][c:1]([O:2][CH2:3]c4cnc(C)cc4)[cH:4][c:5]([F:6])[cH:7]3)cc2)c2c(N)ncnc2[n](C(C)C)n1.Cl
1046,c1(OC)cc(F)cc(OC)c1>>c1(nn(C(C)C)c(N)c1C#N)c2ccc(Oc3cc(F)cc(OCc4cnc(C)s4)c3)cc2.Cl,c1(cc(OC)cc(F)c1)OC>>c1(-c2ccc(Oc3cc(OCc4sc(C)nc4)cc(F)c3)cc2)c(C#N)c(N)[n](C(C)C)n1.Cl,[c:1]1([cH:11][c:8]([O:9][CH3:10])[cH:7][c:5]([F:6])[cH:4]1)[O:2][CH3:3]>>c1(-c2cc[c:10]([O:9][c:8]3[cH:11][c:1]([O:2][CH2:3]c4sc(C)nc4)[cH:4][c:5]([F:6])[cH:7]3)cc2)c(C#N)c(N)[n](C(C)C)n1.Cl
1047,c1(OC)cc(F)cc(OC)c1>>c1(nn(C(CO)CO)c(N)c1C#N)c2ccc(Oc3cc(F)cc(OCc4cnc(C)s4)c3)cc2.Cl,c1(cc(OC)cc(F)c1)OC>>c1(-c2ccc(Oc3cc(OCc4sc(C)nc4)cc(F)c3)cc2)c(C#N)c(N)[n](C(CO)CO)n1.Cl,[c:1]1([cH:11][c:8]([O:9][CH3:10])[cH:7][c:5]([F:6])[cH:4]1)[O:2][CH3:3]>>c1(-c2cc[c:10]([O:9][c:8]3[cH:11][c:1]([O:2][CH2:3]c4sc(C)nc4)[cH:4][c:5]([F:6])[cH:7]3)cc2)c(C#N)c(N)[n](C(CO)CO)n1.Cl
1048,c1(OC)cc(F)cc(OC)c1>>c1(nn(C(C)C)c(N)c1C#N)c2ccc(Oc3cc(F)cc(OCc4cnc(C)nc4)c3)cc2.Cl,c1(cc(OC)cc(F)c1)OC>>c1(-c2ccc(Oc3cc(OCc4cnc(C)nc4)cc(F)c3)cc2)c(C#N)c(N)[n](C(C)C)n1.Cl,[c:1]1([cH:11][c:8]([O:9][CH3:10])[cH:7][c:5]([F:6])[cH:4]1)[O:2][CH3:3]>>c1(-c2cc[c:10]([O:9][c:8]3[cH:11][c:1]([O:2][CH2:3]c4cnc(C)nc4)[cH:4][c:5]([F:6])[cH:7]3)cc2)c(C#N)c(N)[n](C(C)C)n1.Cl
1049,c1(OC)cc(F)cc(OC)c1>>c1(nn(C(CO)CO)c(N)c1C#N)c2ccc(Oc3cc(F)cc(OCc4cnc(C)nc4)c3)cc2.Cl,c1(cc(OC)cc(F)c1)OC>>c1(-c2ccc(Oc3cc(OCc4cnc(C)nc4)cc(F)c3)cc2)c(C#N)c(N)[n](C(CO)CO)n1.Cl,[c:1]1([cH:11][c:8]([O:9][CH3:10])[cH:7][c:5]([F:6])[cH:4]1)[O:2][CH3:3]>>c1(-c2cc[c:10]([O:9][c:8]3[cH:11][c:1]([O:2][CH2:3]c4cnc(C)nc4)[cH:4][c:5]([F:6])[cH:7]3)cc2)c(C#N)c(N)[n](C(CO)CO)n1.Cl
1050,c1(F)cc(O)cc(O)c1>>[Si](C)(C)(Oc1cc(F)cc(OCc2cnc(C)nc2)c1)C(C)(C)C,c1(cc(O)cc(O)c1)F>>[Si](C(C)(C)C)(Oc1cc(OCc2cnc(C)nc2)cc(F)c1)(C)C,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>[Si](C(C)(C)C)([O:5][c:4]1[cH:6][c:7]([O:8]Cc2cnc(C)nc2)[cH:9][c:1]([F:2])[cH:3]1)(C)C
1051,c1(F)cc(O)cc(O)c1>>c1(cc(O)cc(F)c1)OCc2cnc(C)nc2,c1(cc(O)cc(O)c1)F>>c1(OCc2cnc(C)nc2)cc(F)cc(O)c1,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>[c:7]1([O:8]Cc2cnc(C)nc2)[cH:9][c:1]([F:2])[cH:3][c:4]([OH:5])[cH:6]1
1052,c1(F)cc(O)cc(O)c1>>[Si](C)(C)(Oc1cc(F)cc(OCc2ccc(C)nc2)c1)C(C)(C)C,c1(cc(O)cc(O)c1)F>>[Si](C(C)(C)C)(Oc1cc(OCc2cnc(C)cc2)cc(F)c1)(C)C,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>[Si](C(C)(C)C)([O:5][c:4]1[cH:6][c:7]([O:8]Cc2cnc(C)cc2)[cH:9][c:1]([F:2])[cH:3]1)(C)C
1053,c1(F)cc(O)cc(O)c1>>c1(cc(O)cc(F)c1)OCc2ccc(C)nc2,c1(cc(O)cc(O)c1)F>>c1(OCc2cnc(C)cc2)cc(F)cc(O)c1,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>[c:7]1([O:8]Cc2cnc(C)cc2)[cH:9][c:1]([F:2])[cH:3][c:4]([OH:5])[cH:6]1
1054,c1(F)cc(O)cc(O)c1>>[Si](C)(C)(Oc1cc(F)cc(OCc2ccc(COC3CCCCO3)nc2)c1)C(C)(C)C,c1(cc(O)cc(O)c1)F>>[Si](C(C)(C)C)(Oc1cc(OCc2cnc(COC3OCCCC3)cc2)cc(F)c1)(C)C,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>[Si](C(C)(C)C)([O:5][c:4]1[cH:6][c:7]([O:8]Cc2cnc(COC3OCCCC3)cc2)[cH:9][c:1]([F:2])[cH:3]1)(C)C
1055,c1(F)cc(O)cc(O)c1>>c1(cc(O)cc(F)c1)OCc2ccc(COC3CCCCO3)nc2,c1(cc(O)cc(O)c1)F>>c1(OCc2cnc(COC3OCCCC3)cc2)cc(F)cc(O)c1,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>[c:7]1([O:8]Cc2cnc(COC3OCCCC3)cc2)[cH:9][c:1]([F:2])[cH:3][c:4]([OH:5])[cH:6]1
1056,c1(F)cc(O)cc(O)c1>>n1(=O)cc(COc2cc(O)cc(F)c2)ccc1C,c1(cc(O)cc(O)c1)F>>[n]1(c(C)ccc(COc2cc(F)cc(O)c2)c1)=O,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>[n]1(c(C)ccc(C[O:8][c:7]2[cH:9][c:1]([F:2])[cH:3][c:4]([OH:5])[cH:6]2)c1)=O
1057,c1(F)cc(O)cc(O)c1>>[Si](C)(C)(Oc1cc(F)cc(OCc2cncnc2)c1)C(C)(C)C,c1(cc(O)cc(O)c1)F>>[Si](C(C)(C)C)(Oc1cc(OCc2cncnc2)cc(F)c1)(C)C,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>[Si](C(C)(C)C)([O:5][c:4]1[cH:6][c:7]([O:8]Cc2cncnc2)[cH:9][c:1]([F:2])[cH:3]1)(C)C
1058,c1(F)cc(O)cc(O)c1>>c1(OCc2cncnc2)cc(O)cc(F)c1,c1(cc(O)cc(O)c1)F>>c1(cc(F)cc(O)c1)OCc1cncnc1,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>[c:7]1([cH:9][c:1]([F:2])[cH:3][c:4]([OH:5])[cH:6]1)[O:8]Cc1cncnc1
1059,c1(F)cc(O)cc(O)c1>>[Si](C)(C)(Oc1cc(F)cc(OCc2cnccn2)c1)C(C)(C)C,c1(cc(O)cc(O)c1)F>>[Si](C(C)(C)C)(Oc1cc(OCc2nccnc2)cc(F)c1)(C)C,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>[Si](C(C)(C)C)([O:5][c:4]1[cH:6][c:7]([O:8]Cc2nccnc2)[cH:9][c:1]([F:2])[cH:3]1)(C)C
1060,c1(F)cc(O)cc(O)c1>>c1(OCc2cnccn2)cc(O)cc(F)c1,c1(cc(O)cc(O)c1)F>>c1(cc(F)cc(O)c1)OCc1nccnc1,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>[c:7]1([cH:9][c:1]([F:2])[cH:3][c:4]([OH:5])[cH:6]1)[O:8]Cc1nccnc1
1061,c1(F)cc(O)cc(O)c1>>[Si](C)(C)(Oc1cc(F)cc(OCc2ccccc2)c1)C(C)(C)C,c1(cc(O)cc(O)c1)F>>[Si](C(C)(C)C)(Oc1cc(OCc2ccccc2)cc(F)c1)(C)C,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>[Si](C(C)(C)C)([O:5][c:4]1[cH:6][c:7]([O:8]Cc2ccccc2)[cH:9][c:1]([F:2])[cH:3]1)(C)C
1062,c1(F)cc(O)cc(O)c1>>c1(OCc2ccccc2)cc(O)cc(F)c1,c1(cc(O)cc(O)c1)F>>c1(cc(F)cc(O)c1)OCc1ccccc1,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>[c:7]1([cH:9][c:1]([F:2])[cH:3][c:4]([OH:5])[cH:6]1)[O:8]Cc1ccccc1
1063,c1(F)cc(O)cc(O)c1>>c12c(ncnc1N)n(C3CCOCC3)nc2c4ccc(Oc5cc(F)cc(OCc6ccc(C)nc6)c5)cc4.Cl,c1(cc(O)cc(O)c1)F>>c12c(-c3ccc(Oc4cc(OCc5cnc(C)cc5)cc(F)c4)cc3)n[n](C3CCOCC3)c1ncnc2N.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c12c(-c3ccc([O:5][c:4]4[cH:6][c:7]([O:8]Cc5cnc(C)cc5)[cH:9][c:1]([F:2])[cH:3]4)cc3)n[n](C3CCOCC3)c1ncnc2N.Cl
1064,c1(F)cc(O)cc(O)c1>>c1(nn(C(C)C)c(ncnc2N)c12)c3ccc(Oc4cc(F)cc(OCc5ccc(C)nc5)c4)cc3.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4cnc(C)cc4)cc(F)c3)cc2)c2c(N)ncnc2[n](C(C)C)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4cnc(C)cc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c2c(N)ncnc2[n](C(C)C)n1.Cl
1065,c1(F)cc(O)cc(O)c1>>c1(nn(C(C)C)c(N)c1C#N)c2ccc(Oc3cc(F)cc(OCc4ccc(C)nc4)c3)cc2.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4cnc(C)cc4)cc(F)c3)cc2)c(C#N)c(N)[n](C(C)C)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4cnc(C)cc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c(C#N)c(N)[n](C(C)C)n1.Cl
1066,c1(F)cc(O)cc(O)c1>>c1(nn(C(C)C)c(N)c1C#N)c2ccc(Oc3cc(F)cc(OCc4ccc(CO)nc4)c3)cc2.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4cnc(CO)cc4)cc(F)c3)cc2)c(C#N)c(N)[n](C(C)C)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4cnc(CO)cc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c(C#N)c(N)[n](C(C)C)n1.Cl
1067,c1(F)cc(O)cc(O)c1>>c1(nn(C(C)C)c(N)c1C#N)c2ccc(Oc3cc(F)cc(OCc4cnc(C)s4)c3)cc2.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4sc(C)nc4)cc(F)c3)cc2)c(C#N)c(N)[n](C(C)C)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4sc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c(C#N)c(N)[n](C(C)C)n1.Cl
1068,c1(F)cc(O)cc(O)c1>>c1(nn(C(C)C)c(ncnc2N)c12)c3ccc(Oc4cc(F)cc(OCc5cnc(C)s5)c4)cc3.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4sc(C)nc4)cc(F)c3)cc2)c2c(N)ncnc2[n](C(C)C)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4sc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c2c(N)ncnc2[n](C(C)C)n1.Cl
1069,c1(F)cc(O)cc(O)c1>>c12c(ncnc1N)n(C3CCCC3)nc2c4ccc(Oc5cc(F)cc(OCc6cnc(C)s6)c5)cc4.Cl,c1(cc(O)cc(O)c1)F>>c12c(-c3ccc(Oc4cc(OCc5sc(C)nc5)cc(F)c4)cc3)n[n](C3CCCC3)c1ncnc2N.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c12c(-c3ccc([O:5][c:4]4[cH:6][c:7]([O:8]Cc5sc(C)nc5)[cH:9][c:1]([F:2])[cH:3]4)cc3)n[n](C3CCCC3)c1ncnc2N.Cl
1070,c1(F)cc(O)cc(O)c1>>c1(nn(CC(C)(C)O)c(N)c1C#N)c2ccc(Oc3cc(F)cc(OCc4cnc(C)s4)c3)cc2.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4sc(C)nc4)cc(F)c3)cc2)c(C#N)c(N)[n](CC(O)(C)C)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4sc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c(C#N)c(N)[n](CC(O)(C)C)n1.Cl
1071,c1(F)cc(O)cc(O)c1>>c1(nn(CC(C)(C)O)c(ncnc2N)c12)c3ccc(Oc4cc(F)cc(OCc5cnc(C)s5)c4)cc3.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4sc(C)nc4)cc(F)c3)cc2)c2c(N)ncnc2[n](CC(O)(C)C)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4sc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c2c(N)ncnc2[n](CC(O)(C)C)n1.Cl
1072,c1(F)cc(O)cc(O)c1>>c1(nn(C(CO)CO)c(N)c1C#N)c2ccc(Oc3cc(F)cc(OCc4cnc(C)s4)c3)cc2.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4sc(C)nc4)cc(F)c3)cc2)c(C#N)c(N)[n](C(CO)CO)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4sc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c(C#N)c(N)[n](C(CO)CO)n1.Cl
1073,c1(F)cc(O)cc(O)c1>>c1(nn(C(CO)CO)c(ncnc2N)c12)c3ccc(Oc4cc(F)cc(OCc5cnc(C)s5)c4)cc3.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4sc(C)nc4)cc(F)c3)cc2)c2c(N)ncnc2[n](C(CO)CO)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4sc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c2c(N)ncnc2[n](C(CO)CO)n1.Cl
1074,c1(F)cc(O)cc(O)c1>>c1(nn(CC2(C)COC2)c(ncnc3N)c13)c4ccc(Oc5cc(F)cc(OCc6cnc(C)s6)c5)cc4,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4sc(C)nc4)cc(F)c3)cc2)c2c(N)ncnc2[n](CC2(COC2)C)n1,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4sc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c2c(N)ncnc2[n](CC2(COC2)C)n1
1075,c1(F)cc(O)cc(O)c1>>c1(nn(CC2(C)COC2)c(N)c1C#N)c3ccc(Oc4cc(F)cc(OCc5cnc(C)s5)c4)cc3,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4sc(C)nc4)cc(F)c3)cc2)c(C#N)c(N)[n](CC2(COC2)C)n1,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4sc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c(C#N)c(N)[n](CC2(COC2)C)n1
1076,c1(F)cc(O)cc(O)c1>>c12c(ncnc1N)n(C3CCOCC3)nc2c4ccc(Oc5cc(F)cc(OCc6cnc(C)s6)c5)cc4.Cl,c1(cc(O)cc(O)c1)F>>c12c(-c3ccc(Oc4cc(OCc5sc(C)nc5)cc(F)c4)cc3)n[n](C3CCOCC3)c1ncnc2N.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c12c(-c3ccc([O:5][c:4]4[cH:6][c:7]([O:8]Cc5sc(C)nc5)[cH:9][c:1]([F:2])[cH:3]4)cc3)n[n](C3CCOCC3)c1ncnc2N.Cl
1077,c1(F)cc(O)cc(O)c1>>c1(nn(CCCN2CCOCC2)c(N)c1C#N)c3ccc(Oc4cc(F)cc(OCc5cnc(C)s5)c4)cc3,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4sc(C)nc4)cc(F)c3)cc2)c(C#N)c(N)[n](CCCN2CCOCC2)n1,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4sc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c(C#N)c(N)[n](CCCN2CCOCC2)n1
1078,c1(F)cc(O)cc(O)c1>>c1(nn(CCCN2CCOCC2)c(ncnc3N)c13)c4ccc(Oc5cc(F)cc(OCc6cnc(C)s6)c5)cc4.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4sc(C)nc4)cc(F)c3)cc2)c2c(N)ncnc2[n](CCCN2CCOCC2)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4sc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c2c(N)ncnc2[n](CCCN2CCOCC2)n1.Cl
1079,c1(F)cc(O)cc(O)c1>>c12c(ncnc1N)n(CCN3CCOCC3)nc2c4ccc(Oc5cc(F)cc(OCc6cnc(C)s6)c5)cc4.Cl,c1(cc(O)cc(O)c1)F>>c12c(-c3ccc(Oc4cc(OCc5sc(C)nc5)cc(F)c4)cc3)n[n](CCN3CCOCC3)c1ncnc2N.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c12c(-c3ccc([O:5][c:4]4[cH:6][c:7]([O:8]Cc5sc(C)nc5)[cH:9][c:1]([F:2])[cH:3]4)cc3)n[n](CCN3CCOCC3)c1ncnc2N.Cl
1080,c1(F)cc(O)cc(O)c1>>c1(nn(CCN2CCCC2)c(N)c1C#N)c3ccc(Oc4cc(F)cc(OCc5cnc(C)s5)c4)cc3,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4sc(C)nc4)cc(F)c3)cc2)c(C#N)c(N)[n](CCN2CCCC2)n1,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4sc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c(C#N)c(N)[n](CCN2CCCC2)n1
1081,c1(F)cc(O)cc(O)c1>>c1(nn(CCN2CCCC2)c(ncnc3N)c13)c4ccc(Oc5cc(F)cc(OCc6cnc(C)s6)c5)cc4.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4sc(C)nc4)cc(F)c3)cc2)c2c(N)ncnc2[n](CCN2CCCC2)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4sc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c2c(N)ncnc2[n](CCN2CCCC2)n1.Cl
1082,c1(F)cc(O)cc(O)c1>>c1(nn(C(C)C)c(N)c1C#N)c2ccc(Oc3cc(F)cc(OCc4cnc(C)nc4)c3)cc2.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4cnc(C)nc4)cc(F)c3)cc2)c(C#N)c(N)[n](C(C)C)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4cnc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c(C#N)c(N)[n](C(C)C)n1.Cl
1083,c1(F)cc(O)cc(O)c1>>c1(nn(C(C)C)c(ncnc2N)c12)c3ccc(Oc4cc(F)cc(OCc5cnc(C)nc5)c4)cc3.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4cnc(C)nc4)cc(F)c3)cc2)c2c(N)ncnc2[n](C(C)C)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4cnc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c2c(N)ncnc2[n](C(C)C)n1.Cl
1084,c1(F)cc(O)cc(O)c1>>c1(c2ccc(Oc3cc(F)cc(OCc4cnc(C)nc4)c3)cc2)nn(C(C)(C)C)c(N)c1C#N.Cl,c1(cc(O)cc(O)c1)F>>c1(c(C#N)c(N)[n](C(C)(C)C)n1)-c1ccc(Oc2cc(OCc3cnc(C)nc3)cc(F)c2)cc1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(c(C#N)c(N)[n](C(C)(C)C)n1)-c1ccc([O:5][c:4]2[cH:6][c:7]([O:8]Cc3cnc(C)nc3)[cH:9][c:1]([F:2])[cH:3]2)cc1.Cl
1085,c1(F)cc(O)cc(O)c1>>c12c(c(N)ncn1)c(c3ccc(Oc4cc(F)cc(OCc5cnc(C)nc5)c4)cc3)nn2C(C)(C)C.Cl,c1(cc(O)cc(O)c1)F>>c12[n](C(C)(C)C)nc(-c3ccc(Oc4cc(OCc5cnc(C)nc5)cc(F)c4)cc3)c1c(ncn2)N.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c12[n](C(C)(C)C)nc(-c3ccc([O:5][c:4]4[cH:6][c:7]([O:8]Cc5cnc(C)nc5)[cH:9][c:1]([F:2])[cH:3]4)cc3)c1c(ncn2)N.Cl
1086,c1(F)cc(O)cc(O)c1>>c1(nn(C2CCOCC2)c(N)c1C#N)c3ccc(Oc4cc(F)cc(OCc5cnc(C)nc5)c4)cc3.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4cnc(C)nc4)cc(F)c3)cc2)c(C#N)c(N)[n](C2CCOCC2)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4cnc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c(C#N)c(N)[n](C2CCOCC2)n1.Cl
1087,c1(F)cc(O)cc(O)c1>>c12c(ncnc1N)n(C3CCOCC3)nc2c4ccc(Oc5cc(F)cc(OCc6cnc(C)nc6)c5)cc4.Cl,c1(cc(O)cc(O)c1)F>>c12c(-c3ccc(Oc4cc(OCc5cnc(C)nc5)cc(F)c4)cc3)n[n](C3CCOCC3)c1ncnc2N.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c12c(-c3ccc([O:5][c:4]4[cH:6][c:7]([O:8]Cc5cnc(C)nc5)[cH:9][c:1]([F:2])[cH:3]4)cc3)n[n](C3CCOCC3)c1ncnc2N.Cl
1088,c1(F)cc(O)cc(O)c1>>c1(nn(CCCO)c(N)c1C#N)c2ccc(Oc3cc(F)cc(OCc4cnc(C)nc4)c3)cc2.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4cnc(C)nc4)cc(F)c3)cc2)c(C#N)c(N)[n](CCCO)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4cnc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c(C#N)c(N)[n](CCCO)n1.Cl
1089,c1(F)cc(O)cc(O)c1>>c1(nn(CCCO)c(ncnc2N)c12)c3ccc(Oc4cc(F)cc(OCc5cnc(C)nc5)c4)cc3.Cl,c1(cc(O)cc(O)c1)F>>c1(-c2ccc(Oc3cc(OCc4cnc(C)nc4)cc(F)c3)cc2)c2c(N)ncnc2[n](CCCO)n1.Cl,[c:1]1([cH:9][c:7]([OH:8])[cH:6][c:4]([OH:5])[cH:3]1)[F:2]>>c1(-c2ccc([O:5][c:4]3[cH:6][c:7]([O:8]Cc4cnc(C)nc4)[cH:9][c:1]([F:2])[cH:3]3)cc2)c2c(N)ncnc2[n](CCCO)n1.Cl
