,raw_ractions,transformed_reactions,automap
10,C(F)(F)(F)c1cc(Br)cc(CO)c1.c1(ccc(C#N)cc1)B(O)O>>C(F)(F)(F)c1cc(CO)cc(c2ccc(C#N)cc2)c1,C(c1cc(CO)cc(Br)c1)(F)(F)F.c1(B(O)O)ccc(C#N)cc1>>C(c1cc(-c2ccc(C#N)cc2)cc(CO)c1)(F)(F)F,[C:1]([c:5]1[cH:13][c:10]([CH2:11][OH:12])[cH:9][c:7](Br)[cH:6]1)([F:4])([F:3])[F:2].[c:14]1(B(O)O)[cH:21][cH:20][c:17]([C:18]#[N:19])[cH:16][cH:15]1>>[C:1]([c:5]1[cH:6][c:7](-[c:14]2[cH:21][cH:20][c:17]([C:18]#[N:19])[cH:16][cH:15]2)[cH:9][c:10]([CH2:11][OH:12])[cH:13]1)([F:4])([F:3])[F:2]
11,C1(COCc2cc(Br)ccc2OC)(CCN(C(=O)OC(C)(C)C)CC1)c3ccccc3.c1(ccncc1)B(O)O>>C1(COCc2cc(c3ccncc3)ccc2OC)(CCN(C(=O)OC(C)(C)C)CC1)c4ccccc4,C1(c2ccccc2)(CCN(C(OC(C)(C)C)=O)CC1)COCc1c(OC)ccc(Br)c1.c1(B(O)O)ccncc1>>C1(c2ccccc2)(CCN(C(OC(C)(C)C)=O)CC1)COCc1c(OC)ccc(-c2ccncc2)c1,[C:1]1([c:26]2[cH:31][cH:30][cH:29][cH:28][cH:27]2)([CH2:25][CH2:24][N:16]([C:17]([O:19][C:20]([CH3:23])([CH3:22])[CH3:21])=[O:18])[CH2:15][CH2:14]1)[CH2:2][O:3][CH2:4][c:5]1[c:11]([O:12][CH3:13])[cH:10][cH:9][c:7](Br)[cH:6]1.[c:32]1(B(O)O)[cH:37][cH:36][n:35][cH:34][cH:33]1>>[C:1]1([c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)([CH2:14][CH2:15][N:16]([C:17]([O:19][C:20]([CH3:23])([CH3:22])[CH3:21])=[O:18])[CH2:24][CH2:25]1)[CH2:2][O:3][CH2:4][c:5]1[c:11]([O:12][CH3:13])[cH:10][cH:9][c:7](-[c:32]2[cH:37][cH:36][n:35][cH:34][cH:33]2)[cH:6]1
12,C1(COCc2cc(Br)cc(C(F)(F)F)c2)(CCN(C(=O)OC(C)(C)C)CC1)c3ccc(F)cc3.c1(ccc(C#N)cc1)B(O)O>>C1(COCc2cc(c3ccc(C#N)cc3)cc(C(F)(F)F)c2)(CCN(C(=O)OC(C)(C)C)CC1)c4ccc(F)cc4,C1(c2ccc(F)cc2)(CCN(C(OC(C)(C)C)=O)CC1)COCc1cc(C(F)(F)F)cc(Br)c1.c1(B(O)O)ccc(C#N)cc1>>C1(c2ccc(F)cc2)(CCN(C(OC(C)(C)C)=O)CC1)COCc1cc(C(F)(F)F)cc(-c2ccc(C#N)cc2)c1,[C:1]1([c:28]2[cH:34][cH:33][c:31]([F:32])[cH:30][cH:29]2)([CH2:27][CH2:26][N:18]([C:19]([O:21][C:22]([CH3:25])([CH3:24])[CH3:23])=[O:20])[CH2:17][CH2:16]1)[CH2:2][O:3][CH2:4][c:5]1[cH:15][c:10]([C:11]([F:14])([F:13])[F:12])[cH:9][c:7](Br)[cH:6]1.[c:35]1(B(O)O)[cH:42][cH:41][c:38]([C:39]#[N:40])[cH:37][cH:36]1>>[C:1]1([c:28]2[cH:34][cH:33][c:31]([F:32])[cH:30][cH:29]2)([CH2:27][CH2:26][N:18]([C:19]([O:21][C:22]([CH3:25])([CH3:24])[CH3:23])=[O:20])[CH2:17][CH2:16]1)[CH2:2][O:3][CH2:4][c:5]1[cH:15][c:10]([C:11]([F:13])([F:12])[F:14])[cH:9][c:7](-[c:35]2[cH:42][cH:41][c:38]([C:39]#[N:40])[cH:37][cH:36]2)[cH:6]1
13,c1(CO)cc(N)cc(Br)c1.c1(ccc(C#N)cc1)B(O)O>>c1(ccc(C#N)cc1)c2cc(N)cc(CO)c2,c1(cc(Br)cc(N)c1)CO.c1(B(O)O)ccc(C#N)cc1>>c1(-c2cc(CO)cc(N)c2)ccc(C#N)cc1,[c:1]1([cH:10][c:8](Br)[cH:7][c:5]([NH2:6])[cH:4]1)[CH2:2][OH:3].[c:11]1(B(O)O)[cH:18][cH:17][c:14]([C:15]#[N:16])[cH:13][cH:12]1>>[c:11]1(-[c:8]2[cH:10][c:1]([CH2:2][OH:3])[cH:4][c:5]([NH2:6])[cH:7]2)[cH:18][cH:17][c:14]([C:15]#[N:16])[cH:13][cH:12]1
14,C1(COCc2cc(Br)cc(C)c2OC)(CCN(C(=O)OC(C)(C)C)CC1)c3ccccc3.c1(ccc(C#N)cc1)B(O)O>>C1(CCNCC1)(COCc2cc(c3ccc(C#N)cc3)cc(C)c2OC)c4ccccc4,C1(c2ccccc2)(CCN(C(OC(C)(C)C)=O)CC1)COCc1c(OC)c(C)cc(Br)c1.c1(B(O)O)ccc(C#N)cc1>>C1(c2ccccc2)(COCc2c(OC)c(C)cc(-c3ccc(C#N)cc3)c2)CCNCC1,[C:1]1([c:27]2[cH:32][cH:31][cH:30][cH:29][cH:28]2)([CH2:26][CH2:25][N:17](C(OC(C)(C)C)=O)[CH2:16][CH2:15]1)[CH2:2][O:3][CH2:4][c:5]1[c:12]([O:13][CH3:14])[c:10]([CH3:11])[cH:9][c:7](Br)[cH:6]1.[c:33]1(B(O)O)[cH:40][cH:39][c:36]([C:37]#[N:38])[cH:35][cH:34]1>>[C:1]1([c:27]2[cH:32][cH:31][cH:30][cH:29][cH:28]2)([CH2:2][O:3][CH2:4][c:5]2[c:12]([O:13][CH3:14])[c:10]([CH3:11])[cH:9][c:7](-[c:33]3[cH:40][cH:39][c:36]([C:37]#[N:38])[cH:35][cH:34]3)[cH:6]2)[CH2:15][CH2:16][NH:17][CH2:25][CH2:26]1
15,C1(COCc2cc(F)cc(Br)c2)(CCN(C(=O)OC(C)(C)C)CC1)c3ccccc3.c1(ccc(C#N)cc1)B(O)O>>C1(CCNCC1)(COCc2cc(F)cc(c3ccc(C#N)cc3)c2)c4ccccc4,C1(c2ccccc2)(CCN(C(OC(C)(C)C)=O)CC1)COCc1cc(Br)cc(F)c1.c1(B(O)O)ccc(C#N)cc1>>C1(c2ccccc2)(COCc2cc(-c3ccc(C#N)cc3)cc(F)c2)CCNCC1,[C:1]1([c:25]2[cH:30][cH:29][cH:28][cH:27][cH:26]2)([CH2:24][CH2:23][N:15](C(OC(C)(C)C)=O)[CH2:14][CH2:13]1)[CH2:2][O:3][CH2:4][c:5]1[cH:12][c:10](Br)[cH:9][c:7]([F:8])[cH:6]1.[c:31]1(B(O)O)[cH:38][cH:37][c:34]([C:35]#[N:36])[cH:33][cH:32]1>>[C:1]1([c:25]2[cH:30][cH:29][cH:28][cH:27][cH:26]2)([CH2:2][O:3][CH2:4][c:5]2[cH:12][c:10](-[c:31]3[cH:38][cH:37][c:34]([C:35]#[N:36])[cH:33][cH:32]3)[cH:9][c:7]([F:8])[cH:6]2)[CH2:13][CH2:14][NH:15][CH2:23][CH2:24]1
16,c1(O)c(N)cccc1Br.C(F)(F)(F)Oc1cccc(B(O)O)c1>>c1(cccc(N)c1O)c2cccc(OC(F)(F)F)c2,c1(c(Br)cccc1N)O.C(Oc1cc(B(O)O)ccc1)(F)(F)F>>c1(-c2cc(OC(F)(F)F)ccc2)c(O)c(N)ccc1,[c:1]1([c:8](Br)[cH:7][cH:6][cH:5][c:3]1[NH2:4])[OH:2].[C:10]([O:14][c:15]1[cH:23][c:19](B(O)O)[cH:18][cH:17][cH:16]1)([F:13])([F:12])[F:11]>>[c:8]1(-[c:19]2[cH:23][c:15]([O:14][C:10]([F:12])([F:13])[F:11])[cH:16][cH:17][cH:18]2)[c:1]([OH:2])[c:3]([NH2:4])[cH:5][cH:6][cH:7]1
17,c1(cncc(Br)c1C(=O)OC)Nc2ccccc2F.c1(ccccc1F)B(O)O>>c1(C(=O)OC)c(cncc1c2ccccc2F)Nc3ccccc3F,c1(Nc2c(F)cccc2)c(C(OC)=O)c(Br)cnc1.c1(B(O)O)c(F)cccc1>>c1(c(-c2c(F)cccc2)cncc1Nc1c(F)cccc1)C(OC)=O,[c:1]1([NH:12][c:13]2[c:18]([F:19])[cH:17][cH:16][cH:15][cH:14]2)[c:7]([C:8]([O:10][CH3:11])=[O:9])[c:5](Br)[cH:4][n:3][cH:2]1.[c:20]1(B(O)O)[c:25]([F:26])[cH:24][cH:23][cH:22][cH:21]1>>[c:7]1([c:5](-[c:24]2[c:25]([F:26])[cH:20][cH:21][cH:22][cH:23]2)[cH:4][n:3][cH:2][c:1]1[NH:12][c:13]1[c:18]([F:19])[cH:17][cH:16][cH:15][cH:14]1)[C:8]([O:10][CH3:11])=[O:9]
18,c1(ccc(CN)cc1)B(O)O.Cl[H].c12c(ncc(Br)n1)nnn2Cc3ccc(nccc4)c4c3>>c12c(ncc(c3ccc(CN)cc3)n1)nnn2Cc4ccc(nccc5)c5c4,c1(B(O)O)ccc(CN)cc1.Cl[H].c12[n](Cc3cc4cccnc4cc3)nnc1ncc(n2)Br>>c12[n](Cc3cc4cccnc4cc3)nnc1ncc(n2)-c1ccc(CN)cc1,[c:1]1(B(O)O)[cH:8][cH:7][c:4]([CH2:5][NH2:6])[cH:3][cH:2]1.Cl[H].[c:14]12[n:23]([CH2:24][c:25]3[cH:34][c:33]4[cH:32][cH:31][cH:30][n:29][c:28]4[cH:27][cH:26]3)[n:22][n:21][c:15]1[n:16][cH:17][c:18]([n:20]2)Br>>[c:14]12[n:23]([CH2:24][c:25]3[cH:34][c:33]4[cH:32][cH:31][cH:30][n:29][c:28]4[cH:27][cH:26]3)[n:22][n:21][c:15]1[n:16][cH:17][c:18]([n:20]2)-[c:1]1[cH:8][cH:7][c:4]([CH2:5][NH2:6])[cH:3][cH:2]1
19,N1(CCC(Cc2ccc(Br)cc2Cl)C1=O)C3CCCCC3.c1(ccccc1)B(O)O>>N1(CCC(Cc2ccc(c3ccccc3)cc2Cl)C1=O)C4CCCCC4,N1(C2CCCCC2)C(=O)C(Cc2c(Cl)cc(Br)cc2)CC1.c1(B(O)O)ccccc1>>N1(C2CCCCC2)C(=O)C(Cc2c(Cl)cc(-c3ccccc3)cc2)CC1,[N:1]1([CH:16]2[CH2:21][CH2:20][CH2:19][CH2:18][CH2:17]2)[C:14](=[O:15])[CH:4]([CH2:5][c:6]2[c:12]([Cl:13])[cH:11][c:9](Br)[cH:8][cH:7]2)[CH2:3][CH2:2]1.[c:22]1(B(O)O)[cH:27][cH:26][cH:25][cH:24][cH:23]1>>[N:1]1([CH:16]2[CH2:21][CH2:20][CH2:19][CH2:18][CH2:17]2)[C:14](=[O:15])[CH:4]([CH2:5][c:6]2[c:12]([Cl:13])[cH:11][c:9](-[c:22]3[cH:27][cH:26][cH:25][cH:24][cH:23]3)[cH:8][cH:7]2)[CH2:3][CH2:2]1
20,c12c(NCCC1Cc3cc(F)ccc3F)ncc(Br)c2.C1(C)(C)OB(c2ccc(N3CCN(C)CC3)nc2)OC1(C)C>>c12c(NCCC1Cc3cc(F)ccc3F)ncc(c4ccc(N5CCN(C)CC5)nc4)c2,c12cc(Br)cnc1NCCC2Cc1c(F)ccc(F)c1.C1(C(C)(C)OB(c2cnc(N3CCN(C)CC3)cc2)O1)(C)C>>c12cc(-c3cnc(N4CCN(C)CC4)cc3)cnc1NCCC2Cc1c(F)ccc(F)c1,[c:1]12[cH:20][c:18](Br)[cH:17][n:16][c:2]1[NH:3][CH2:4][CH2:5][CH:6]2[CH2:7][c:8]1[c:14]([F:15])[cH:13][cH:12][c:10]([F:11])[cH:9]1.C1(C(C)(C)OB([c:26]2[cH:38][n:37][c:29]([N:30]3[CH2:36][CH2:35][N:33]([CH3:34])[CH2:32][CH2:31]3)[cH:28][cH:27]2)O1)(C)C>>[c:1]12[cH:20][c:18](-[c:26]3[cH:38][n:37][c:29]([N:30]4[CH2:36][CH2:35][N:33]([CH3:34])[CH2:32][CH2:31]4)[cH:28][cH:27]3)[cH:17][n:16][c:2]1[NH:3][CH2:4][CH2:5][CH:6]2[CH2:7][c:8]1[c:14]([F:15])[cH:13][cH:12][c:10]([F:11])[cH:9]1
21,C1(N=C(N)N2C1=NCCC2)(c3ccccc3)c4cccc(Br)c4.c1(cccc(OC)c1)B(O)O>>C1(N=C(N)N2C1=NCCC2)(c3ccccc3)c4cccc(c5cccc(OC)c5)c4.Cl,C1(c2cc(Br)ccc2)(c2ccccc2)C2=NCCCN2C(N)=N1.c1(B(O)O)cc(OC)ccc1>>C1(c2cc(-c3cc(OC)ccc3)ccc2)(c2ccccc2)C2=NCCCN2C(N)=N1.Cl,[C:1]1([c:17]2[cH:23][c:21](Br)[cH:20][cH:19][cH:18]2)([c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2)[C:6]2=[N:7][CH2:8][CH2:9][CH2:10][N:5]2[C:3]([NH2:4])=[N:2]1.[c:24]1(B(O)O)[cH:31][c:28]([O:29][CH3:30])[cH:27][cH:26][cH:25]1>>[C:1]1([c:17]2[cH:23][c:21](-[c:24]3[cH:31][c:28]([O:29][CH3:30])[cH:27][cH:26][cH:25]3)[cH:20][cH:19][cH:18]2)([c:11]2[cH:16][cH:15][cH:14][cH:13][cH:12]2)[C:6]2=[N:7][CH2:8][CH2:9][CH2:10][N:5]2[C:3]([NH2:4])=[N:2]1.Cl
22,c12c(ncc(Br)n1)nc(N)nc2N.c12c(cccc1B(O)O)[nH]cc2>>c1(cccc([nH]cc2)c12)c3cnc(nc(N)nc4N)c4n3,c12c(N)nc(N)nc1ncc(n2)Br.c12cc[nH]c1cccc2B(O)O>>c1(-c2nc3c(N)nc(N)nc3nc2)c2cc[nH]c2ccc1,[c:1]12[c:12]([NH2:13])[n:11][c:9]([NH2:10])[n:8][c:2]1[n:3][cH:4][c:5]([n:7]2)Br.[c:14]12[cH:25][cH:24][nH:23][c:15]1[cH:16][cH:17][cH:18][c:19]2B(O)O>>[c:19]1(-[c:5]2[n:7][c:1]3[c:12]([NH2:13])[n:11][c:9]([NH2:10])[n:8][c:2]3[n:3][cH:4]2)[c:14]2[cH:25][cH:24][nH:23][c:15]2[cH:16][cH:17][cH:18]1
23,C(CN1CCCC1)(N(C)C(=O)CN(C)c2ccc(Cl)c(Cl)c2)c3ccc(Br)cc3.c1(ccc(Cl)cc1)B(O)O>>C(CN1CCCC1)(N(C)C(=O)CN(C)c2ccc(Cl)c(Cl)c2)c3ccc(c4ccc(Cl)cc4)cc3,C(c1ccc(Br)cc1)(N(C(CN(c1cc(Cl)c(Cl)cc1)C)=O)C)CN1CCCC1.c1(B(O)O)ccc(Cl)cc1>>C(c1ccc(-c2ccc(Cl)cc2)cc1)(N(C(CN(c1cc(Cl)c(Cl)cc1)C)=O)C)CN1CCCC1,[CH:1]([c:23]1[cH:29][cH:28][c:26](Br)[cH:25][cH:24]1)([N:8]([C:10]([CH2:12][N:13]([c:15]1[cH:22][c:20]([Cl:21])[c:18]([Cl:19])[cH:17][cH:16]1)[CH3:14])=[O:11])[CH3:9])[CH2:2][N:3]1[CH2:7][CH2:6][CH2:5][CH2:4]1.[c:30]1(B(O)O)[cH:36][cH:35][c:33]([Cl:34])[cH:32][cH:31]1>>[CH:1]([c:23]1[cH:29][cH:28][c:26](-[c:30]2[cH:36][cH:35][c:33]([Cl:34])[cH:32][cH:31]2)[cH:25][cH:24]1)([N:8]([C:10]([CH2:12][N:13]([c:15]1[cH:22][c:20]([Cl:21])[c:18]([Cl:19])[cH:17][cH:16]1)[CH3:14])=[O:11])[CH3:9])[CH2:2][N:3]1[CH2:7][CH2:6][CH2:5][CH2:4]1
